lon_east,lon_west,lat_north,lat_south,step
"56.308594","48.308594","53.824436","45.824436",129
"56.40087","48.40087","53.951565","45.951565",130
"54.976842","46.976842","53.725361","45.725361",127
"55.642718","47.642718","53.774898","45.774898",128
"57.02096","49.02096","54.604215","46.604215",133
"57.456496","49.456496","55.002608","47.002608",134
"56.493147","48.493147","54.078693","46.078693",131
"56.585423","48.585423","54.205822","46.205822",132
"60.427466","52.427466","56.833237","48.833237",137
"61.695183","53.695183","57.549355","49.549355",138
"57.892033","49.892033","55.401001","47.401001",135
"59.15975","51.15975","56.117119","48.117119",136
"63.717411","55.717411","58.179085","50.179085",141
"64.366548","56.366548","58.408695","50.408695",142
"62.369259","54.369259","57.759265","49.759265",139
"63.043335","55.043335","57.969175","49.969175",140
"66.266968","58.266968","59.113427","51.113427",145
"66.869114","58.869114","59.358939","51.358939",146
"65.015685","57.015685","58.638306","50.638306",143
"65.664822","57.664822","58.867916","50.867916",144
"68.689161","60.689161","60.000309","52.000309",149
"69.298111","61.298111","60.198238","52.198238",150
"67.47126","59.47126","59.60445","51.60445",147
"68.08021","60.08021","59.802379","51.802379",148
"70.95813","62.95813","60.495502","52.495502",153
"71.562472","63.562472","60.637342","52.637342",154
"69.851451","61.851451","60.297326","52.297326",151
"70.40479","62.40479","60.396414","52.396414",152
"73.650657","65.650657","61.170486","53.170486",157
"74.530159","66.530159","61.41995","53.41995",158
"72.166814","64.166814","60.779181","52.779181",155
"72.771156","64.771156","60.921021","52.921021",156
"76.947105","68.947105","61.92942","53.92942",161
"77.715828","69.715828","62.059422","54.059422",162
"75.40966","67.40966","61.669415","53.669415",159
"76.178383","68.178383","61.799417","53.799417",160
"82.500351","74.500351","63.995544","55.995544",165
"83.822517","75.822517","64.724189","56.724189",166
"79.310669","71.310669","62.704796","54.704796",163
"80.90551","72.90551","63.35017","55.35017",164
"87.423981","79.423981","66.846687","58.846687",169
"88.381111","80.381111","67.511894","59.511894",170
"85.144684","77.144684","65.452835","57.452835",167
"86.46685","78.46685","66.18148","58.18148",168
"90.349071","82.349071","68.071551","60.071551",173
"90.854485","82.854485","68.018776","60.018776",174
"89.338242","81.338242","68.177101","60.177101",171
"89.843656","81.843656","68.124326","60.124326",172
"91.710831","83.710831","67.238415","59.238415",177
"91.74247","83.74247","66.589223","58.589223",178
"91.139934","83.139934","67.758656","59.758656",175
"91.425382","83.425382","67.498535","59.498535",176
"92.909818","84.909818","65.603794","57.603794",181
"94.013888","86.013888","65.916748","57.916748",182
"91.774109","83.774109","65.940032","57.940032",179
"91.805748","83.805748","65.29084","57.29084",180
"97.471967","89.471967","66.514395","58.514395",185
"98.648972","90.648972","66.656742","58.656742",186
"95.117958","87.117958","66.229702","58.229702",183
"96.294963","88.294963","66.372049","58.372049",184
"101.592674","93.592674","66.749374","58.749374",189
"102.82122","94.82122","66.978215","58.978215",190
"99.630206","91.630206","66.687619","58.687619",187
"100.61144","92.61144","66.718497","58.718497",188
"42.809372","34.809372","55.799826","47.799826",109
"43.506752","35.506752","55.528219","47.528219",110
"42.111992","34.111992","56.071434","48.071434",108
"45.533963","37.533963","54.815934","46.815934",113
"46.198879","38.198879","54.595596","46.595596",114
"44.204132","36.204132","55.256611","47.256611",111
"44.869048","36.869048","55.036273","47.036273",112
"48.898872","40.898872","54.298672","46.298672",117
"49.478996","41.478996","54.245672","46.245672",118
"47.098877","39.098877","54.496621","46.496621",115
"47.998874","39.998874","54.397647","46.397647",116
"51.205605","43.205605","54.059107","46.059107",121
"51.771965","43.771965","53.978544","45.978544",122
"50.05912","42.05912","54.192671","46.192671",119
"50.639244","42.639244","54.139671","46.139671",120
"53.653419","45.653419","53.749875","45.749875",125
"54.310966","46.310966","53.675823","45.675823",126
"52.338326","44.338326","53.89798","45.89798",123
"52.995873","44.995873","53.823928","45.823928",124
"-58.769135","-66.769135","44.993645","36.993645",1
"-58.116699","-66.116699","44.871082","36.871082",2
"-59.42157","-67.42157","45.116207","37.116207",0
"-55.458629","-63.458629","44.628932","36.628932",5
"-54.455811","-62.455811","44.569138","36.569138",6
"-57.464264","-65.464264","44.74852","36.74852",3
"-56.461446","-64.461446","44.688726","36.688726",4
"-51.017487","-59.017487","44.578117","36.578117",9
"-49.971131","-57.971131","44.646305","36.646305",10
"-53.309703","-61.309703","44.572131","36.572131",7
"-52.163595","-60.163595","44.575124","36.575124",8
"-46.778392","-54.778392","44.844223","36.844223",13
"-45.678365","-53.678365","44.905766","36.905766",14
"-48.924774","-56.924774","44.714493","36.714493",11
"-47.878418","-55.878418","44.782681","36.782681",12
"-42.183665","-50.183665","45.184273","37.184273",17
"-40.986328","-48.986328","45.292755","37.292755",18
"-44.578339","-52.578339","44.967308","36.967308",15
"-43.381002","-51.381002","45.07579","37.07579",16
"-37.570587","-45.570587","45.892811","37.892811",21
"-36.443888","-44.443888","46.150403","38.150403",22
"-39.847748","-47.847748","45.492774","37.492774",19
"-38.709167","-46.709167","45.692792","37.692792",20
"-33.203207","-41.203207","46.961806","38.961806",25
"-32.215922","-40.215922","47.258023","39.258023",26
"-35.31719","-43.31719","46.407996","38.407996",23
"-34.190491","-42.190491","46.665588","38.665588",24
"-29.062703","-37.062703","48.640837","40.640837",29
"-27.979736","-35.979736","49.184135","41.184135",30
"-31.228638","-39.228638","47.554241","39.554241",27
"-30.145671","-38.145671","48.097539","40.097539",28
"-25.518127","-33.518127","50.64603","42.64603",33
"-24.579447","-32.579447","51.320776","43.320776",34
"-27.1592","-35.1592","49.671433","41.671433",31
"-26.338663","-34.338663","50.158732","42.158732",32
"-21.881225","-29.881225","53.301646","45.301646",37
"-21.060364","-29.060364","53.933023","45.933023",38
"-23.640767","-31.640767","51.995523","43.995523",35
"-22.702087","-30.702087","52.670269","44.670269",36
"-18.780375","-26.780375","55.708654","47.708654",41
"-18.050812","-26.050812","56.280781","48.280781",42
"-20.239502","-28.239502","54.5644","46.5644",39
"-19.509939","-27.509939","55.136527","47.136527",40
"-15.798615","-23.798615","58.172878","50.172878",45
"-15.159251","-23.159251","58.6309","50.6309",46
"-17.30008","-25.30008","56.91148","48.91148",43
"-16.549347","-24.549347","57.542179","49.542179",44
"-13.358806","-21.358806","59.878695","51.878695",49
"-12.837087","-20.837087","60.210447","52.210447",50
"-14.519888","-22.519888","59.088922","51.088922",47
"-13.880524","-21.880524","59.546944","51.546944",48
"-11.395081","-19.395081","60.980756","52.980756",53
"-10.934937","-18.934937","61.200035","53.200035",54
"-12.315369","-20.315369","60.542198","52.542198",51
"-11.855225","-19.855225","60.761477","52.761477",52
"-10.533468","-18.533468","61.294894","53.294894",55
"104.049767","96.049767","67.207057","59.207057",191
"105.278313","97.278313","67.435898","59.435898",192
