lon_east,lon_west,lat_north,lat_south,step
"38.499226","30.499226","50.954189","42.954189",109
"38.409553","30.409553","50.712345","42.712345",110
"38.588898","30.588898","51.196033","43.196033",108
"38.194012","30.194012","49.9961","41.9961",113
"38.131077","30.131077","49.7589","41.7589",114
"38.319881","30.319881","50.470501","42.470501",111
"38.256946","30.256946","50.233301","42.233301",112
"-45.41925","-53.41925","43.376789","35.376789",9
"-44.435658","-52.435658","43.196266","35.196266",10
"-46.69637","-54.69637","43.93474","35.93474",7
"-46.05781","-54.05781","43.655764","35.655764",8
"-41.618723","-49.618723","42.665733","34.665733",13
"-40.768972","-48.768972","42.496246","34.496246",14
"-43.452067","-51.452067","43.015743","35.015743",11
"-42.468475","-50.468475","42.83522","34.83522",12
"-50.783661","-58.783661","45.34649","37.34649",1
"-49.995422","-57.995422","45.165824","37.165824",2
"-51.571899","-59.571899","45.527157","37.527157",0
"-47.959015","-55.959015","44.470862","36.470862",5
"-47.33493","-55.33493","44.213715","36.213715",6
"-49.207184","-57.207184","44.985157","36.985157",3
"-48.583099","-56.583099","44.72801","36.72801",4
"-29.917287","-37.917287","42.430138","34.430138",25
"-28.89918","-36.89918","42.538361","34.538361",26
"-31.877696","-39.877696","42.25132","34.25132",23
"-30.935394","-38.935394","42.321915","34.321915",24
"-25.678518","-33.678518","43.127762","35.127762",29
"-24.57724","-32.57724","43.368351","35.368351",30
"-27.881073","-35.881073","42.646584","34.646584",27
"-26.779795","-34.779795","42.887173","34.887173",28
"-37.839732","-45.839732","42.19428","34.19428",17
"-36.799988","-44.799988","42.12804","34.12804",18
"-39.91922","-47.91922","42.326759","34.326759",15
"-38.879476","-46.879476","42.260519","34.260519",16
"-33.762299","-41.762299","42.11013","34.11013",21
"-32.819997","-40.819997","42.180725","34.180725",22
"-35.787425","-43.787425","42.12207","34.12207",19
"-34.774862","-42.774862","42.1161","34.1161",20
"-14.256388","-22.256388","45.90359","37.90359",41
"-13.317444","-21.317444","46.227089","38.227089",42
"-16.134277","-24.134277","45.256592","37.256592",39
"-15.195333","-23.195333","45.580091","37.580091",40
"-10.771179","-18.771179","47.02948","39.02948",45
"-9.90859","-17.90859","47.407667","39.407667",46
"-12.468689","-20.468689","46.494553","38.494553",43
"-11.619934","-19.619934","46.762016","38.762016",44
"-21.53894","-29.53894","43.945637","35.945637",33
"-20.649983","-28.649983","44.100493","36.100493",34
"-23.564473","-31.564473","43.56078","35.56078",31
"-22.551707","-30.551707","43.753208","35.753208",32
"-17.959472","-25.959472","44.692335","36.692335",37
"-17.046875","-25.046875","44.974463","36.974463",38
"-19.761027","-27.761027","44.25535","36.25535",35
"-18.87207","-26.87207","44.410206","36.410206",36
