lon_east,lon_west,lat_north,lat_south,step
"39.65454","31.65454","65.346517","57.346517",118
"42.537479","34.537479","65.517823","57.517823",121
"44.262417","36.262417","65.653697","57.653697",122
"40.233541","32.233541","65.364233","57.364233",119
"40.812542","32.812542","65.38195","57.38195",120
"45.987354","37.987354","65.78957","57.78957",123
"-45.93043","-53.93043","47.977815","39.977815",1
"-45.010458","-53.010458","47.913805","39.913805",2
"-46.850403","-54.850403","48.041824","40.041824",0
"-42.127696","-50.127696","47.957061","39.957061",5
"-41.146301","-49.146301","48.010693","40.010693",6
"-44.090485","-52.090485","47.849796","39.849796",3
"-43.10909","-51.10909","47.903428","39.903428",4
"-37.194061","-45.194061","48.305313","40.305313",9
"-36.125844","-44.125844","48.072772","40.072772",10
"-39.828888","-47.828888","48.1089","40.1089",7
"-38.511474","-46.511474","48.207106","40.207106",8
"-33.077443","-41.077443","47.861811","39.861811",13
"-32.165477","-40.165477","48.115934","40.115934",14
"-35.057627","-43.057627","47.84023","39.84023",11
"-33.98941","-41.98941","47.607689","39.607689",12
"-29.142039","-37.142039","49.256243","41.256243",17
"-28.086304","-36.086304","49.699337","41.699337",18
"-31.25351","-39.25351","48.370056","40.370056",15
"-30.197775","-38.197775","48.81315","40.81315",16
"-24.833618","-32.833618","50.98391","42.98391",21
"-23.499847","-31.499847","51.505319","43.505319",22
"-27.002075","-35.002075","50.127528","42.127528",19
"-25.917847","-33.917847","50.555719","42.555719",20
"-19.64684","-27.64684","53.050925","45.050925",25
"-18.461375","-26.461375","53.553712","45.553712",26
"-22.166077","-30.166077","52.026729","44.026729",23
"-20.832306","-28.832306","52.548138","44.548138",24
"-14.800791","-22.800791","55.092134","47.092134",29
"-13.563232","-21.563232","55.609951","47.609951",30
"-17.275909","-25.275909","54.056499","46.056499",27
"-16.03835","-24.03835","54.574316","46.574316",28
"-12.504018","-20.504018","56.137503","48.137503",31
"-11.444804","-19.444804","56.665056","48.665056",32
