lon_east,lon_west,lat_north,lat_south,step
"-57.274851","-65.274851","44.532727","36.532727","10"
"-58.293823","-66.293823","44.496159","36.496159","9"
"51.709793","43.709793","63.255179","55.255179","116"
"51.000214","43.000214","63.019605","55.019605","115"
"52.794684","44.794684","63.356435","55.356435","118"
"52.419373","44.419373","63.490753","55.490753","117"
"48.812919","40.812919","62.484155","54.484155","112"
"48.074062","40.074062","62.334217","54.334217","111"
"50.290634","42.290634","62.784031","54.784031","114"
"49.551777","41.551777","62.634093","54.634093","113"
"54.263013","46.263013","62.054658","54.054658","124"
"54.07785","46.07785","62.253811","54.253811","123"
"54.633339","46.633339","61.656353","53.656353","126"
"54.448176","46.448176","61.855506","53.855506","125"
"53.545307","45.545307","63.087799","55.087799","120"
"53.169996","45.169996","63.222117","55.222117","119"
"53.900336","45.900336","62.531807","54.531807","122"
"53.722821","45.722821","62.809803","54.809803","121"
"39.998097","31.998097","63.635442","55.635442","100"
"41.823524","33.823524","63.485115","55.485115","102"
"40.910811","32.910811","63.560279","55.560279","101"
"45.984421","37.984421","62.542156","54.542156","108"
"45.267189","37.267189","62.688295","54.688295","107"
"47.377515","39.377515","62.40353","54.40353","110"
"46.680968","38.680968","62.472843","54.472843","109"
"43.162992","35.162992","63.148753","55.148753","104"
"42.493258","34.493258","63.316934","55.316934","103"
"44.549958","36.549958","62.834433","54.834433","106"
"43.832726","35.832726","62.980572","54.980572","105"
"-12.924377","-20.924377","54.58057","46.58057","48"
"-14.332","-22.332","54.05227","46.05227","47"
"-10.487956","-18.487956","55.393777","47.393777","50"
"-11.706166","-19.706166","54.987174","46.987174","49"
"-29.971252","-37.971252","47.130707","39.130707","36"
"-32.001963","-40.001963","46.460936","38.460936","35"
"-27.358154","-35.358154","47.926631","39.926631","38"
"-28.664703","-36.664703","47.528669","39.528669","37"
"-37.361389","-45.361389","45.067378","37.067378","32"
"-38.659393","-46.659393","45.01336","37.01336","31"
"-34.032674","-42.032674","45.791166","37.791166","34"
"-36.063385","-44.063385","45.121395","37.121395","33"
"-18.706411","-26.706411","52.411812","44.411812","44"
"-20.265574","-28.265574","51.827953","43.827953","43"
"-15.739624","-23.739624","53.52397","45.52397","46"
"-17.147247","-25.147247","52.99567","44.99567","45"
"-24.642649","-32.642649","49.29776","41.29776","40"
"-26.051605","-34.051605","48.324593","40.324593","39"
"-21.824738","-29.824738","51.244095","43.244095","42"
"-23.233694","-31.233694","50.270928","42.270928","41"
"-48.690857","-56.690857","44.891675","36.891675","20"
"-49.22107","-57.22107","44.845485","36.845485","19"
"-47.504914","-55.504914","45.040593","37.040593","22"
"-48.160645","-56.160645","44.937866","36.937866","21"
"-51.539734","-59.539734","44.764687","36.764687","16"
"-52.43396","-60.43396","44.747383","36.747383","15"
"-49.751282","-57.751282","44.799294","36.799294","18"
"-50.645508","-58.645508","44.78199","36.78199","17"
"-42.4776","-50.4776","45.127861","37.127861","28"
"-43.737701","-51.737701","45.21212","37.21212","27"
"-39.957397","-47.957397","44.959343","36.959343","30"
"-41.217498","-49.217498","45.043602","37.043602","29"
"-46.193451","-54.193451","45.246048","37.246048","24"
"-46.849182","-54.849182","45.143321","37.143321","23"
"-44.556284","-52.556284","45.223429","37.223429","26"
"-45.374868","-53.374868","45.234739","37.234739","25"
"-64.625956","-72.625956","44.225407","36.225407","4"
"-66.369873","-74.369873","44.062477","36.062477","3"
"-61.138123","-69.138123","44.551266","36.551266","6"
"-62.88204","-70.88204","44.388336","36.388336","5"
"-71.975739","-79.975739","43.752003","35.752003","0"
"-68.238495","-76.238495","43.958986","35.958986","2"
"-70.107117","-78.107117","43.855494","35.855494","1"
"55.602903","47.602903","61.763276","53.763276","128"
"-55.236908","-63.236908","44.605862","36.605862","12"
"55.118121","47.118121","61.709815","53.709815","127"
"-56.25588","-64.25588","44.569294","36.569294","11"
"-53.368276","-61.368276","44.700209","36.700209","14"
"56.087685","48.087685","61.816738","53.816738","129"
"-54.302592","-62.302592","44.653036","36.653036","13"
"-59.241923","-67.241923","44.514528","36.514528","8"
"-60.190023","-68.190023","44.532897","36.532897","7"
