lon_east,lon_west,lat_north,lat_south,step
"11.578093","3.578093","74.071022","66.071022",89
"11.031648","3.031648","74.038025","66.038025",90
"12.124537","4.124537","74.104019","66.104019",88
"10.099452","2.099452","74.073021","66.073021",93
"9.675249","1.675249","74.07914","66.07914",94
"10.720916","2.720916","74.04969","66.04969",91
"10.410184","2.410184","74.061356","66.061356",92
"8.21783","0.21783","74.057724","66.057724",97
"7.608819","-0.391181","74.02407","66.02407",98
"9.251045","1.251045","74.085258","66.085258",95
"8.826842","0.826842","74.091377","66.091377",96
"6.339313","-1.660687","73.966573","65.966573",101
"6.009066","-1.990934","73.954651","65.954651",102
"6.999807","-1.000193","73.990417","65.990417",99
"6.66956","-1.33044","73.978495","65.978495",100
"5.244671","-2.755329","74.050591","66.050591",105
"4.766955","-3.233045","74.112402","66.112402",106
"5.754268","-2.245732","73.986631","65.986631",103
"5.499469","-2.500531","74.018611","66.018611",104
"3.391062","-4.608938","74.318431","66.318431",109
"2.970601","-5.029399","74.400838","66.400838",110
"4.289239","-3.710761","74.174212","66.174212",107
"3.811523","-4.188477","74.236023","66.236023",108
"1.244293","-6.755707","74.577408","66.577408",113
"0.59137","-7.40863","74.624489","66.624489",114
"2.55014","-5.44986","74.483246","66.483246",111
"1.897217","-6.102783","74.530327","66.530327",112
"-1.872437","-9.872437","74.535187","66.535187",117
"-2.443288","-10.443288","74.379588","66.379588",118
"-0.229899","-8.229899","74.594722","66.594722",115
"-1.051168","-9.051168","74.564954","66.564954",116
"-4.035817","-12.035817","73.791926","65.791926",121
"-4.486643","-12.486643","73.515462","65.515462",122
"-3.01414","-11.01414","74.223989","66.223989",119
"-3.584991","-11.584991","74.06839","66.06839",120
"-5.959686","-13.959686","72.790212","64.790212",125
"-6.470795","-14.470795","72.565819","64.565819",126
"-4.937469","-12.937469","73.238998","65.238998",123
"-5.448578","-13.448578","73.014605","65.014605",124
"-52.802785","-60.802785","48.922296","40.922296",1
"-51.912974","-59.912974","49.075407","41.075407",2
"-53.692596","-61.692596","48.769184","40.769184",0
"-7.233765","-15.233765","71.770554","63.770554",129
"-49.569122","-57.569122","49.410186","41.410186",5
"-48.842102","-56.842102","49.501019","41.501019",6
"-6.725118","-14.725118","72.300731","64.300731",127
"-51.023163","-59.023163","49.228519","41.228519",3
"-6.979442","-14.979442","72.035642","64.035642",128
"-50.296143","-58.296143","49.319352","41.319352",4
"-48.309601","-56.309601","48.719952","40.719952",9
"-47.567566","-55.567566","48.771942","40.771942",10
"-48.664602","-56.664602","49.240663","41.240663",7
"-48.487101","-56.487101","48.980308","40.980308",8
"-45.071177","-53.071177","49.188272","41.188272",13
"-44.058858","-52.058858","49.50062","41.50062",14
"-46.825531","-54.825531","48.823933","40.823933",11
"-46.083496","-54.083496","48.875923","40.875923",12
"-40.721751","-48.721751","50.439851","42.439851",17
"-39.559357","-47.559357","50.753292","42.753292",18
"-43.046539","-51.046539","49.812969","41.812969",15
"-41.884145","-49.884145","50.12641","42.12641",16
"-35.333771","-43.333771","52.125038","44.125038",21
"-33.791321","-41.791321","52.732273","44.732273",22
"-38.150828","-46.150828","51.210541","43.210541",19
"-36.7423","-44.7423","51.667789","43.667789",20
"-29.05779","-37.05779","54.656153","46.656153",25
"-27.40916","-35.40916","55.365564","47.365564",26
"-32.248871","-40.248871","53.339508","45.339508",23
"-30.706421","-38.706421","53.946743","45.946743",24
"-22.552236","-30.552236","57.859741","49.859741",29
"-20.94809","-28.94809","58.752125","50.752125",30
"-25.760529","-33.760529","56.074974","48.074974",27
"-24.156383","-32.156383","56.967358","48.967358",28
"-18.034698","-26.034698","62.372433","54.372433",33
"-16.344411","-24.344411","62.646996","54.646996",34
"-19.976959","-27.976959","59.958894","51.958894",31
"-19.005829","-27.005829","61.165664","53.165664",32
"-11.453878","-19.453878","63.605046","55.605046",37
"-9.943919","-17.943919","64.013972","56.013972",38
"-14.654124","-22.654124","62.921558","54.921558",35
"-12.963837","-20.963837","63.196121","55.196121",36
"-8.43396","-16.43396","64.422897","56.422897",39
