,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,2,-1371.5625,-1371.5625,-1391.1094,-1483.9844,-1518.2031,-1527.9844,-1576.8594,-1606.2031,-1640.4219,-1699.0781,-1713.7344,-1762.625,-1811.5,-1831.0625,-1865.2812,-1982.5938,-2041.25,-2104.7969,-2148.7969,-2231.8906,-2266.1094,-2319.8906,-2344.3281,-2388.3281,-2437.2031,-2446.9844,-2495.8594,-2574.0781,-2632.7344,-2691.3906,-2750.0625,-2794.0469,-2891.8125,-3043.3594,-3131.3438,-3263.3281
2,3,-3319.3438,-3362.8594,-3367.6875,-3396.7031,-3391.8594,-3411.2031,-3454.7188,-3493.3906,-3498.2344,-3541.75,-3570.75,-3619.0938,-3614.2656,-3638.4375,-3619.0938,-3633.6094,-3619.0938,-3638.4375,-3720.625,-3754.4688,-3778.6406,-3793.1562,-3851.1719,-3928.5156,-4068.7344,-4189.5938,-4247.6094,-4233.1094,-4242.7812,-4281.453,-4247.6094,-4295.9688,-4315.297,-4315.297,-4349.1406,-4300.797
4,5,-3454.7188,-3517.5625,-3512.7344,-3599.7656,-3648.1094,-3744.7969,-3817.3281,-3836.6562,-3933.3594,-4034.8906,-4097.7344,-4141.25,-4204.1094,-4271.797,-4324.9688,-4368.4844,-4392.6562,-4455.5156,-4489.3594,-4537.703,-4566.703,-4624.7188,-4663.4062,-4687.578,-4745.5938,-4769.7656,-4813.2812,-4842.2812,-4880.9688,-4909.9688,-4895.4688,-4900.3125,-4842.2812,-4876.125,-4856.797,-4871.297
5,6,-1253.5312,-1287.1094,-1325.4688,-1359.0312,-1402.1875,-1421.375,-1464.5312,-1474.125,-1507.6875,-1536.4688,-1550.8438,-1589.2188,-1603.5938,-1622.7812,-1641.9688,-1646.7656,-1637.1719,-1685.125,-1728.2812,-1737.875,-1752.25,-1771.4375,-1785.8281,-1824.1875,-1872.1406,-1939.2812,-1992.0312,-2035.1875,-2102.3125,-2121.5,-2121.5,-2164.6562,-2227.0,-2303.7188,-2327.7031,-2327.7031
6,7,1616.9219,1568.5781,1549.2344,1496.0469,1510.5625,1525.0625,1529.8906,1520.2344,1471.875,1529.8906,1525.0625,1549.2344,1520.2344,1529.8906,1592.75,1549.2344,1510.5625,1447.7031,1375.1875,1297.8281,1234.9844,1172.125,1027.0781,1002.90625,891.71875,824.03125,790.1875,717.65625,654.8125,640.3125,577.4531,514.6094,427.57812,340.54688,268.03125,258.35938
7,8,-1138.3594,-1187.1562,-1206.6719,-1211.5469,-1274.9688,-1318.8906,-1348.1562,-1421.3438,-1450.625,-1523.8125,-1533.5781,-1597.0,-1665.3125,-1723.8594,-1733.6094,-1787.2812,-1787.2812,-1811.6875,-1816.5625,-1845.8438,-1865.3594,-1850.7188,-1919.0312,-2006.8438,-2099.5469,-2182.5,-2270.3281,-2314.2344,-2392.2969,-2470.375,-2528.9219,-2592.3438,-2685.0469,-2738.7188,-2787.5156,-2865.5781
8,9,-1920.7812,-1935.5312,-1984.7031,-2014.2031,-2073.2188,-2112.5469,-2122.375,-2137.125,-2137.125,-2191.2188,-2250.2188,-2269.8906,-2338.7188,-2333.8125,-2407.5625,-2461.6406,-2500.9844,-2555.0625,-2579.6562,-2599.3125,-2618.9844,-2648.4844,-2673.0781,-2692.7344,-2727.1562,-2741.9062,-2751.75,-2830.4062,-2894.3281,-2958.25,-3061.5,-3140.1719,-3223.7656,-3327.0156,-3395.8594,-3504.0312
9,10,-2247.375,-2222.9062,-2247.375,-2296.3125,-2335.4688,-2355.0469,-2355.0469,-2403.9844,-2457.8125,-2487.1875,-2550.8125,-2580.1719,-2634.0,-2697.625,-2761.25,-2868.9062,-2976.5781,-3005.9375,-2971.6875,-3010.8438,-3084.25,-3157.6562,-3216.375,-3333.8438,-3676.4062,-3896.6406,-4058.1406,-4151.125,-4244.1094,-4268.578,-4268.578,-4283.2656,-4322.4062,-4332.203,-4258.797,-4200.0625
10,11,-704.0,-776.15625,-814.6406,-857.9219,-973.375,-1040.7188,-1117.6875,-1199.4531,-1233.125,-1295.6562,-1295.6562,-1314.9062,-1343.7656,-1329.3281,-1363.0781,-1324.4531,-1367.9062,-1392.0469,-1440.3281,-1454.8125,-1488.6094,-1498.2656,-1546.5469,-1551.375,-1599.6562,-1604.4844,-1667.25,-1686.5625,-1778.2969,-1831.4062,-1855.5469,-1889.3438,-3482.625,-3284.6719,-3217.0781,-3188.1094
15,16,-559.875,-574.59375,-633.46875,-648.1875,-726.6719,-736.4844,-780.6406,-810.0781,-868.9531,-922.90625,-981.78125,-1040.6562,-1074.9844,-1114.2344,-1158.3906,-1192.7344,-1241.7812,-1339.9062,-1418.3906,-1501.7969,-1599.9062,-1698.0156,-1796.1406,-1722.5469,-1805.9531,-1938.4062,-2124.8281,-2316.1562,-2478.0469,-2615.4062,-2733.1406,-2772.3906,-2904.8438,-3066.7344,-3204.0938,-3341.4531
16,17,-1859.9062,-1864.8125,-1908.9688,-1899.1562,-1933.5,-1948.2188,-1962.9375,-2031.6094,-2056.1406,-2149.3594,-2183.7031,-2227.8438,-2286.7188,-2335.7812,-2340.6875,-2316.1562,-2267.0938,-2222.9375,-2149.3594,-2124.8281,-2100.2969,-2075.7656,-2002.1875,-1967.8438,-1850.1094,-1786.3281,-1668.5938,-1599.9062,-1477.2656,-1418.3906,-1344.8125,-1251.5938,-1173.1094,-1074.9844,-1089.7031,-1050.4531
18,19,-376.60938,-376.60938,-386.35938,-430.26562,-430.26562,-454.65625,-464.42188,-459.53125,-493.6875,-522.9531,-581.4844,-601.0,-625.3906,-644.90625,-659.53125,-703.4375,-737.5781,-786.3594,-854.65625,-888.7969,-922.9531,-976.6094,-1015.625,-1064.4062,-1118.0625,-1157.0938,-1210.75,-1283.9219,-1332.7031,-1371.7188,-1415.625,-1469.2812,-1537.5781,-1620.5,-1698.5469,-1786.3594
19,20,-925.5039,-961.3828,-984.6543,-1066.1074,-1092.2891,-1136.8926,-1158.2266,-1169.8633,-1176.6504,-1229.0137,-1305.6172,-1346.3438,-1391.918,-1477.25,-1512.1582,-1570.3379,-1616.8828,-1670.2148,-1753.6074,-1792.3945,-1851.5449,-1937.8457,-1980.5117,-2041.6016,-2080.3887,-2126.9316,-2183.1738,-2215.1738,-2253.961,-2281.1113,-2298.5645,-2343.17,-2377.1094,-2424.623,-2479.8945,-2518.6816
20,21,-1637.2461,-1652.7617,-1674.0938,-1624.6406,-1650.8223,-1622.7012,-1648.8828,-1620.7617,-1631.4277,-1654.7012,-1687.6699,-1695.4277,-1706.0938,-1709.002,-1719.668,-1696.3965,-1650.8223,-1642.0938,-1612.0352,-1662.457,-1647.9121,-1784.6367,-1852.5137,-1939.7852,-2034.8125,-2101.7207,-2241.3535,-2369.3516,-2464.379,-2606.9219,-2705.8281,-2785.3418,-2856.129,-2908.4922,-2969.58,-2956.9746
21,22,-1508.166,-1517.8496,-1522.6914,-1557.5488,-1536.2461,-1578.8496,-1568.1992,-1578.8496,-1621.4531,-1686.3281,-1767.6621,-1829.6309,-3550.2344,-3575.4102,-3618.0137,-3641.252,-3673.205,-3714.8398,-3773.9043,-3777.7773,-3773.9043,-3726.459,-3642.2207,-3519.25,-3313.0098,-3131.9453,-2940.2285,-2768.8457,-2435.7637,-2382.5098,-2346.6836,-2305.0469,-2326.3496,-2231.459,-2134.6328,-2108.4902
26,27,-64.6875,-79.52734,-113.166016,-119.10156,-94.36719,-80.51758,-59.740234,-72.60156,-94.36719,-135.92188,-144.82617,-170.54883,-187.36914,-235.84766,-248.70898,-237.82617,-302.13672,-355.5625,-357.54102,-414.92383,-432.73242,-462.41406,-481.2129,-517.81836,-554.4258,-581.1387,-636.54297,-647.4258,-693.92773,-700.8535,-776.0449,-812.65234,-860.1406,-884.875,-912.5781,-955.1211
27,28,-994.3301,-1012.0293,-1029.7285,-1022.8457,-1045.4609,-1093.6426,-1102.4941,-1134.9434,-1162.4746,-1198.8574,-1240.1562,-1265.7227,-1302.1055,-1313.9043,-1353.2363,-1415.1855,-1392.5703,-1506.6328,-1531.2168,-1593.1641,-1640.3633,-1673.7949,-1686.5781,-1730.8281,-1739.6777,-1763.2773,-1793.7598,-1822.2754,-1814.4082,-1905.8555,-1926.5059,-1977.6387,-1998.2871,-2022.8711,-2055.3203,-2089.7344
28,29,-2543.9941,-2545.9531,-2558.6836,-2574.3555,-2624.3027,-2653.6855,-2709.5098,-2766.3145,-2802.5527,-2942.6055,-3015.08,-3088.5332,-3168.8438,-3223.6895,-3305.957,-3369.6172,-3408.793,-3459.7207,-3483.2266,-3501.836,-3498.8965,-3554.7227,-3537.0938,-4780.916,-4828.9062,-4805.4004,-4863.1855,-4890.6074,-4880.8145,-4874.9375,-4844.576,-4883.752,-4846.535,-4807.3594,-4755.451,-4669.2656
29,30,-2939.666,-2948.4805,-2946.5215,-2937.707,-2945.543,-2931.832,-2917.1406,-2910.2852,-2900.4902,-2830.955,-2821.1602,-2794.7168,-2759.459,-2660.541,-2651.7266,-2604.7148,-2550.8496,-2481.3125,-2448.0137,-2379.457,-2321.6719,-2581.211,-2609.6133,-2628.2207,-2666.418,-2707.5508,-2737.912,-2775.129,-2819.2012,-2827.037,-2795.6973,-2775.129,-2823.1191,-2904.4082,-3064.0488,-3256.0098
31,32,-966.03516,-1010.99023,-1056.9219,-1065.7168,-1088.1934,-1126.3066,-1177.125,-1238.6914,-1254.3281,-1290.4883,-1299.2832,-1336.418,-1369.6465,-1393.0996,-1428.2812,-1445.873,-1442.9414,-1420.4629,-1435.123,-1433.168,-1547.5078,-1633.5078,-1720.4844,-1776.1875,-1843.6191,-1930.5957,-2009.7539,-2126.0488,-2197.3887,-2292.1836,-2389.9102,-2496.4336,-2572.6602,-2627.3867,-2715.3398,-2744.6582
33,34,-580.1328,-574.2246,-591.9492,-587.0254,-606.71875,-589.98047,-610.65625,-594.90234,-611.6426,-606.71875,-646.1035,-669.7344,-685.49023,-682.53516,-737.6758,-690.4121,-752.4453,-780.99805,-797.7383,-912.93945,-947.40234,-993.6797,-1037.0039,-1066.543,-1099.0352,-1128.5742,-1137.4375,-1175.8379,-1193.5605,-1241.8086,-1238.8535,-1319.5938,-1377.6875,-1423.9648,-1470.2441,-1495.8438
35,36,-1920.332,-1801.5117,-2298.5742,-2352.043,-2403.5312,-2412.4434,-2422.3457,-2435.2168,-2423.336,-2438.1875,-2459.9707,-2481.754,-2464.9219,-2572.8496,-2664.9355,-2761.9707,-2857.0273,-2871.879,-2863.957,-2871.879,-2843.164,-2833.2637,-2798.6074,-2802.5684,-2821.3809,-2769.8926,-2664.9355,-2600.5742,-2486.705,-2328.2793,-2188.666,-2128.2656,-2145.0996,-2174.8047,-2113.414,-2101.5312
36,37,-1658.2793,-1724.2656,-1771.541,-1824.7246,-1905.4844,-1981.3203,-2072.914,-2135.9453,-2234.4336,-2319.1348,-2435.3496,-2491.4883,-2621.4922,-2720.9648,-2805.664,-2958.3203,-3092.2656,-3201.586,-3300.0742,-3356.213,-3416.291,-3457.6543,-3481.293,-3520.6875,-3505.914,-3442.8828,-3421.2148,-3336.5156,-3458.6406,-3448.791,-3403.4863,-3435.002,-3414.3203,-3304.0137,-3134.6152,-2928.7754
38,39,-711.38477,-777.8789,-800.04297,-877.1387,-920.5039,-982.1797,-1024.5801,-1087.2207,-1155.6406,-1196.1152,-1261.6445,-1328.1387,-1432.2168,-1543.0391,-1627.8438,-1690.4824,-1739.6289,-1788.7773,-1875.5078,-1973.8027,-2044.1523,-2137.629,-2254.2344,-2389.1484,-2623.3223,-2825.6953,-2962.537,-3051.1953,-3113.834,-3124.4355,-3186.1094,-3177.4375,-3215.9844,-3208.2754,-3267.0586,-3276.6953
39,40,-928.4824,-970.834,-1040.7598,-1086.0645,-1133.3379,-1177.6582,-1233.7969,-1250.5391,-1293.873,-1354.9355,-1404.1797,-1456.3789,-1520.3965,-1554.8672,-1581.459,-1589.3379,-1634.6426,-1608.0508,-1673.0527,-1604.1113,-1490.8496,-1467.2129,-1451.4551,-1458.3496,-1455.3945,-1467.2129,-1447.5156,-1393.3477,-1341.1484,-1289.9336,-1275.1602,-1269.252,-1306.6777,-1341.1484,-1405.166,-1483.9551
40,41,-1171.3809,-1177.1426,-1207.8633,-1235.7051,-1275.0664,-1298.1074,-1347.0684,-1381.6309,-1429.6328,-1464.1934,-1522.7559,-1578.4375,-1587.0781,-1665.8008,-1730.123,-1808.8477,-1896.2109,-1977.8145,-2055.5762,-2193.8223,-2325.3477,-2413.6719,-2517.3555,-2585.5176,-2666.162,-2736.2441,-2774.6465,-2804.4062,-2835.129,-2849.5293,-2887.9297,-2948.412,-2996.414,-3049.2168,-3106.8184,-3102.0195
41,42,-2832.5352,-2850.4102,-2899.0684,-2929.8516,-2957.6562,-3018.2305,-3042.0625,-3109.588,-3139.379,-3185.0566,-3268.4707,-3286.3457,-3370.752,-3417.4238,-3418.416,-3481.9707,-3537.58,-3585.2441,-3721.287,-3874.213,-3983.4453,-4117.502,-4210.8457,-4273.4062,-4392.5684,-4456.123,-4534.5703,-4599.117,-4658.6973,-4692.461,-4683.5234,-4676.5723,-4646.7812,-4590.1797,-4483.926,-4392.5684
42,43,-1156.541,-1159.4531,-1174.9863,-1188.5781,-1211.877,-1224.498,-1239.0586,-1207.9941,-1196.3438,-1221.584,-1254.5918,-1300.2207,-1357.498,-1394.3887,-1418.6582,-1405.0664,-1426.4238,-1408.9492,-1373.0293,-1353.6133,-1325.4609,-1341.9648,-1334.1973,-1350.7012,-1340.9941,-1348.7598,-1352.6426,-1358.4688,-1392.4473,-1401.1836,-1413.8047,-1419.6289,-1413.8047,-1434.1914,-1477.877,-1508.9434
43,44,-1258.6699,-1317.1465,-1338.5879,-1394.1406,-1443.8477,-1467.2383,-1494.5273,-1570.5488,-1622.2031,-1665.0859,-1727.4629,-1789.8379,-1889.25,-1964.2949,-2024.7227,-2070.5293,-2097.8184,-2153.373,-2200.1543,-2209.9004,-2213.7988,-2187.4844,-2197.2305,-2147.5254,-2200.1543,-2295.668,-2411.6465,-2533.4746,-2607.5469,-2620.2168,-2688.4395,-2731.3242,-2757.6387,-2769.334,-2780.0547,-2767.3848
44,45,-1769.5566,-1819.6914,-1859.0117,-1927.8242,-1960.2637,-1998.6016,-2039.8887,-2080.1914,-2120.496,-2163.748,-2183.4102,-2194.2227,-2226.662,-2214.8652,-2218.7988,-2247.3047,-2258.1191,-2262.0508,-2288.5918,-2305.3047,-2307.2695,-2308.254,-2346.5898,-2358.3867,-2377.0645,-2396.7246,-2418.3516,-2449.8086,-2492.0781,-2558.9238,-2575.6348,-2612.9902,-2629.7012,-2643.463,-2647.3945,-2642.4805
45,46,-701.9785,-735.87305,-759.11523,-777.5156,-808.50586,-820.12695,-842.40234,-849.18164,-880.1719,-876.2969,-900.5078,-958.61523,-928.59375,-943.11914,-977.9844,-998.3203,-1042.8691,-1051.5859,-1073.8594,-1129.0605,-1150.3672,-1169.7344,-1189.1035,-1199.7578,-1254.959,-1298.5371,-1357.6133,-1407.9727,-1500.9414,-1528.0586,-1575.5117,-1583.2598,-1623.9336,-1680.1035,-1699.4727,-1727.5586
46,47,-2146.0508,-2198.3281,-2256.412,-2319.338,-2392.912,-2467.455,-2541.0273,-2625.252,-2712.379,-2773.3672,-2835.3242,-2896.3145,-2979.5684,-3019.2598,-3054.1113,-3110.2598,-3129.621,-3151.8867,-3129.621,-3156.7266,-3156.7266,-3163.504,-3143.1738,-3095.7383,-3148.9824,-3190.6094,-3214.8125,-3231.2695,-3193.5137,-3118.004,-3036.6855,-3019.2598,-3173.1836,-3236.1094,-3232.2363,-3203.1953
47,48,-327.99805,-344.45508,-377.36914,-380.27344,-396.73047,-441.26367,-455.7832,-525.4863,-563.24023,-610.67773,-662.9531,-683.2832,-728.7832,-761.69727,-802.3574,-840.1113,-868.18555,-924.334,-959.18555,-1039.5371,-1087.9395,-1154.7383,-1199.2695,-1242.834,-1290.2695,-1333.832,-1364.8105,-1430.6406,-1491.6289,-1549.7148,-1580.6934,-1670.7246,-1730.7461,-1780.1172,-1841.1055,-1853.6914
48,49,-684.5176,-645.69727,-711.6914,-792.24023,-855.32227,-962.0762,-1043.5977,-1102.7969,-1049.4199,-1041.6562,-997.9844,-987.3086,-943.6367,-902.87695,-869.88086,-869.88086,-851.4414,-849.5,-823.2969,-834.94336,-827.17773,-808.74023,-773.8008,-805.8281,-813.5918,-867.93945,-862.1172,-930.0508,-1194.0234,-1218.2852,-1240.6074,-1298.8359,-1315.334,-1326.9805,-1374.5352,-1387.1504
49,50,-365.22656,-291.46875,-225.47461,-133.2793,-84.75391,-76.01953,-54.66992,-49.816406,-64.375,-66.31445,-52.728516,-32.347656,-27.496094,-59.521484,-86.69531,-115.81055,-113.86914,-111.927734,-134.25,-198.30078,-247.79688,-327.37695,-501.09375,-657.34375,-800.9746,-886.3789,-993.1328,-1101.8262,-1194.0234,-1307.5703,-1394.9141,-1485.1699,-1560.8691,-1647.2422,-1727.793,-1787.9629
51,52,-469.23047,-480.8672,-502.20117,-525.4746,-527.41406,-540.99023,-552.62695,-587.5371,-609.8418,-667.0547,-704.87305,-721.3594,-759.17773,-806.6953,-843.5449,-893.0,-941.4863,-947.3047,-949.24414,-941.4863,-948.2754,-968.6387,-971.5488,-1003.5488,-1040.3984,-1080.1582,-1144.1602,-1190.707,-1247.9199,-1267.3145,-1311.9219,-1376.8926,-1418.5918,-1512.6543,-1563.0801,-1605.748
52,53,-1370.8848,-1419.627,-1471.2949,-1514.1895,-1576.5801,-1657.4922,-1729.6328,-1786.1738,-1861.2383,-1970.4219,-2067.9062,-2131.2734,-2217.0605,-2291.1484,-2388.6348,-2503.668,-2615.7773,-2734.709,-2906.2832,-2984.2715,-3075.9082,-3142.1992,-3196.791,-3284.5273,-3330.3457,-3390.787,-3428.8066,-3490.2227,-3533.1172,-3574.0605,-3588.6836,-3635.4766,-3684.2188,-3683.2441,-3702.7422,-3690.0684
53,54,-2906.1484,-2914.877,-2912.9375,-2956.5742,-2964.332,-2978.879,-3011.8496,-3064.2148,-3058.3965,-3110.7617,-3142.7617,-3192.2188,-3263.9785,-3285.3125,-3289.1914,-3282.4023,-3246.5234,-3215.4922,-3167.9746,-3089.4277,-3059.3652,-3105.912,-3064.2148,-3053.5469,-3007.9707,-3068.0938,-3152.459,-3196.0977,-3204.8242,-3144.7012,-3071.002,-2988.5762,-2924.5742,-2803.3594,-2862.5117,-2933.3008
