,0
0,1.4288002e-05
1,1.3439683e-05
2,1.7145649e-05
3,9.0639805e-06
4,9.912299e-06
5,9.019277e-06
6,1.339498e-05
7,1.629733e-05
8,1.576147e-05
9,1.3127108e-05
10,3.795256e-06
11,4.9115624e-07
12,4.4703484e-08
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,4.4703484e-08
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,8.1025064e-08
45,1.6205013e-07
46,1.6205013e-07
47,8.1025064e-08
48,1.6205013e-07
49,1.6205013e-07
50,8.1025064e-08
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,4.298752e-06
61,8.354196e-06
62,2.0114938e-05
63,2.2710301e-05
64,3.5931123e-05
65,3.4390017e-05
66,4.347437e-05
67,7.243012e-05
68,7.0889015e-05
69,7.956778e-05
70,7.4782176e-05
71,0.00010308926
72,0.0001062525
73,0.00012847641
74,0.00014607701
75,0.00018062931
76,0.0002301056
77,0.00021477602
78,0.00024008192
79,0.00023197103
80,0.00024421862
81,0.00022491463
82,0.00017811498
83,0.00019685109
84,0.00015548547
85,0.00012458302
86,0.0001337484
87,0.00016221753
88,0.00020893617
89,0.0002434887
90,0.00025484385
91,0.00026303576
92,0.00029401947
93,0.0003104033
94,0.00022937567
95,0.00022872677
96,0.00023691868
97,0.00023537781
98,0.00022256258
99,0.00025492487
