,PCA_1
0,3.1134514539776355
1,2.0994705025708513
2,2.4830097812446983
3,2.2206647184120136
4,0.5743312255622419
5,3.3495959913332114
6,1.8767606772612173
7,2.069959527870224
8,0.7980730838901413
9,1.797028718910682
10,2.2732599454014313
11,3.245657594516422
12,1.2272796660117429
13,0.6128007764324037
14,0.7366447386240633
15,2.1405715169830044
16,2.166318754897415
17,1.9199541275851684
18,2.8048426898747882
19,1.3222367907587795
20,1.2803143108470554
21,1.090782739448338
22,2.2327616332284146
23,2.792610860540427
24,2.2460967354900623
25,2.5183000147592693
26,2.496237077980308
27,1.8335880315124637
28,2.3371066649241143
29,1.2989961889351516
30,0.8729336194354698
31,2.84272971263935
32,2.2113738994809475
33,2.380897773953819
34,2.2057163159098456
35,2.0112944084557354
36,2.307059814801665
37,0.28480277868465687
38,2.435067213800048
39,1.8058832722042149
40,1.9557071052875232
41,3.3270948975917007
42,2.785028538542467
43,3.516205333953034
44,0.06474522149220718
45,0.7806180452971856
46,3.063384298095878
47,1.979828434127962
48,2.4586810370939363
49,2.083157193847216
50,0.49692559698409267
51,3.3142767575016934
52,1.801271591368172
53,1.957297709627829
54,0.7613265301115587
55,1.7904670819808757
56,2.2584489791839193
57,3.216373578817979
58,1.117138353576934
59,0.5892159534554668
60,0.7244614532985012
61,2.103897463996785
62,2.036984906619603
63,1.8346913044397464
64,2.8233076960274657
65,1.2276919748657116
66,1.2069479220661057
67,0.974685644531221
68,2.1190394120924823
69,2.7060726538910655
70,2.3116393431123945
71,2.513731834398647
72,2.49081401871146
73,1.8285993465561277
74,2.263719471567967
75,1.2687595758692054
76,0.8134892741134806
77,2.7234501481582756
78,2.1280358147623835
79,2.398831317776378
80,2.1059098338161455
81,1.9664120048905305
82,2.2042265822371743
83,0.25853668727358425
84,2.3456453669396105
85,1.695726198727587
86,1.8195543998774273
87,3.249870836215299
88,2.745168863783928
89,3.5528970393060937
90,0.013419704031675472
91,0.7113198966303823
92,2.9899756697228534
93,1.8808049605917996
94,2.3646884881061805
95,2.0626464044665225
96,0.48523846925496916
97,3.2604288429085546
98,1.754284773499387
99,1.7774497223222854
100,0.6358875504878855
101,1.7398249632935834
102,2.2170730922024537
103,3.164210834816057
104,1.037877335155932
105,0.547597976871673
106,0.6359215943382108
107,2.039040776914384
108,1.8630347011624728
109,1.686860297483947
110,2.8051509758527553
111,1.1393689878408444
112,1.224539766502047
113,0.8056358621962451
114,1.9967104012404033
115,2.6255955134833595
116,2.3725664872486507
117,2.5262271883522134
118,2.5200974039682325
119,1.7802224047989654
120,2.098214032317098
121,1.213391035961437
122,0.7857574058133057
123,2.622390348019189
124,2.1002232499280966
125,2.3020692385203083
126,2.009917523842486
127,1.867711317490809
128,2.2105454991229774
129,0.22884603669622583
130,2.2730014643156133
131,1.56839652452739
132,1.6161676118370543
133,3.192128683409687
134,2.6313136194550477
135,3.5909568030889827
136,-0.05997253285785953
137,0.6439508994821403
138,2.878841411653492
139,1.7651346746871202
140,2.326931336326205
141,1.9472282952309377
142,0.4948577482975294
143,3.2423055361425037
144,1.7111549977843836
145,1.686632077598417
146,0.60481560220557
147,1.6968565806468003
148,2.187032546496728
149,3.1311315602477587
150,0.9570660606616784
151,0.524333418264481
152,0.6465212101818709
153,2.021062471733059
154,1.7770941532188649
155,1.6447562503704756
156,2.7585941192047745
157,1.056073773156026
158,1.1789184852963999
159,0.731376768006707
160,1.8935638391645673
161,2.559106612910253
162,2.365882544634337
163,2.541126416403912
164,2.5209901093768208
165,1.7368133434229416
166,2.008459942695124
167,1.1816356889058772
168,0.7338077510967651
169,2.5079418580762667
170,1.9958069783233743
171,2.269910408794204
172,1.9463173070138386
173,1.8723999122109227
174,2.1796343134672114
175,0.20897010207997802
176,2.1227148870445163
177,1.3473661958339147
178,1.4235525502169977
179,3.0785357028166658
180,2.5934593796574745
181,3.607545614823601
182,-0.17245215345683174
183,0.5396411725201111
184,2.836401969570127
185,1.6445028128180357
186,2.280396545136768
187,1.9374514057701988
188,0.4722879364136884
189,3.172991626433881
190,1.643953698121086
191,1.6193689946511927
192,0.5662174412341674
193,1.6002016764750944
194,2.1204074705223115
195,3.09793250176164
196,0.8768316402979758
197,0.5159113479584437
198,0.5801792025185114
199,1.9050927260338324
200,1.6609876016766574
201,1.5545167206605042
202,2.725771434397279
203,1.0140932926104125
204,1.119022113295063
205,0.6009610818184798
206,1.8341302113510145
207,2.5896262942872568
208,2.3929789277284006
209,2.534204166837302
210,2.559290701878692
211,1.7583296872716445
212,1.868191083603758
213,1.1313957920057927
214,0.6036908942614145
215,2.365201667627784
216,1.97568328012974
217,2.226020950863552
218,1.8944483488314106
219,1.8087404338650401
220,2.125312306736178
221,0.13955469126204534
222,2.046084701723826
223,1.2548501412437019
224,1.233590387155801
225,2.9891832045402293
226,2.51188653162256
227,3.6317829449318184
228,-0.21909853282234049
229,0.5007208558539429
230,2.6895639082488803
231,1.5054336842298794
232,2.2310525058536337
233,1.9468317474187926
234,0.47063617923112644
235,3.153395607920324
236,1.6327356189964797
237,1.5241767151602317
238,0.5685286404064093
239,1.5767940076081925
240,2.010794468209255
241,3.158549468594913
242,0.8671064470543979
243,0.4670741837801844
244,0.5576875654020914
245,1.8714649672102597
246,1.5798428235375308
247,1.4004008406692274
248,2.7055582134861167
249,0.9457716980946673
250,1.0746276715845564
251,0.5300269370109338
252,1.7509623458840866
253,2.5854489877637263
254,2.3976946314404404
255,2.5401536449028868
256,2.6034518801702906
257,1.689123583089056
258,1.6977108291133507
259,0.9560283536683596
260,0.5217208679726756
261,2.235908798058696
262,1.9063536093792983
263,2.196621564339001
264,1.8653887703684604
265,1.74924439232589
266,2.0852792605176362
267,0.10247463383858568
268,1.9918194347433402
269,1.0788232609165935
270,1.0584997127127012
271,2.8555119175540113
272,2.383093602299948
273,3.6264241907135886
274,-0.3107754695461469
275,0.43202288765957975
276,2.604697632915612
277,1.3608009078798522
278,2.089831049394764
279,1.8686298710079776
280,0.41472861169316944
281,3.04066759330229
282,1.5430288124999636
283,1.4416632481495961
284,0.46097150838813394
285,1.5412774455331126
286,1.953390862581903
287,3.179341434961647
288,0.8067221131983673
289,0.40312848491488706
290,0.4929285967789634
