,PCA_1
0,0.7384365640093533
1,1.6992350342052327
2,1.3741087702898374
3,-0.4406715687506918
4,1.010980604461406
5,0.3696737491853711
6,1.4578099820597212
7,2.400344776470043
8,1.2501344059094914
9,2.541775037008746
10,-0.516859355633997
11,1.216406081251081
12,0.7516178757065681
13,1.2296622619661117
14,0.02979103687327167
15,0.7599988411403971
16,1.170452619616265
17,1.2975869265781594
18,2.0204942965636503
19,-0.08675195637813793
20,0.5022859166615607
21,1.1396055770695046
22,1.0937145622387865
23,-0.8860493603156893
24,-1.033460614597832
25,-0.03497214077390043
26,-1.2595391967685683
27,-0.3241329064873083
28,0.6465487776635578
29,0.8551352042412994
30,2.289235796675858
31,1.5325225471300934
32,0.7264175686335717
33,0.7315432426021758
34,0.9525864636553956
35,0.20875975003266334
36,1.5138509527048654
37,1.7943603180344403
38,1.2405410995638508
39,-0.839921181923602
40,0.46829403963101757
41,0.8608460651966905
42,0.12364160013367098
43,1.781408313687757
44,2.2711675189547353
45,1.349657489130508
46,0.6420049333266815
47,1.5513573090111898
48,1.4202008906885903
49,-0.6381845318579228
50,0.8928889976154736
51,0.37729427369833235
52,1.441965616329693
53,2.4973673016431026
54,1.3302983083891928
55,2.657730358830625
56,-0.20409285863287407
57,1.1938345831892967
58,0.4915175360452635
59,1.3151724166417949
60,0.06769241957584021
61,0.7608492591768464
62,1.309877867713722
63,1.3635942057160015
64,2.20005907454022
65,-0.17579606298894468
66,0.576060100992937
67,1.07051322436793
68,1.1023782169685847
69,-0.8792462174653967
70,-1.2227056544160715
71,-0.21281479704649686
72,-1.1498997312837158
73,-0.07197328229094357
74,0.7914572580434047
75,0.7175689236400213
76,2.2964406806325126
77,1.5253703736478657
78,0.6328057804649696
79,0.5154756217464223
80,0.9407380219166115
81,0.031139216370771217
82,1.4784708093574177
83,1.872437288609456
84,1.1280834702424574
85,-0.9730451446049885
86,0.48352669526929226
87,0.9333256534173093
88,0.1367900768984081
89,1.6155334866998432
90,2.196383442221606
91,1.5203178900195473
92,0.5510232971113153
93,1.3757491739716736
94,1.4047745156634104
95,-0.718252514703588
96,0.7826848250096937
97,0.42503921999264044
98,1.4540648524913853
99,2.52144759506841
100,1.4584915251367017
101,2.73970286848062
102,-0.09014959969786496
103,0.9952127864267235
104,0.434545570842253
105,1.4092142819934568
106,0.1667687395591531
107,0.7702334023023103
108,1.3352725656446351
109,1.4379351115813406
110,2.025217759396184
111,-0.25982649699591587
112,0.48846570029661507
113,0.9553797830644991
114,1.060472718328428
115,-0.8216325274164057
116,-1.0903373652113686
117,-0.31173201197356304
118,-1.0240820446817662
119,0.012993954498145777
120,0.7373387089050545
121,0.6028051271285884
122,2.2529135794988493
123,1.5565763174504346
124,0.4936820228518129
125,0.7469437659934016
126,0.912590964308314
127,-0.14822166943306414
128,1.3743333773432858
129,1.9468678358548703
130,1.0152075144807107
131,-1.1437573159090384
132,0.3869067169678092
133,1.0072707271211898
134,0.15412104587501946
135,1.3449158965806558
136,2.224099751175831
137,1.556523942711514
138,0.5066028037964472
139,1.2249485354632492
140,1.3695719763985852
141,-0.7855657378122874
142,0.6312506536016323
143,0.4950817041759176
144,1.5619635293781364
145,2.3076273876891635
146,1.5078785537903763
147,2.7820088995793175
148,0.12607658903732583
149,0.725140095033615
150,0.40096396259992195
151,1.563713382834897
152,0.32050629155255617
153,0.7790786899408016
154,1.4717064103845061
155,1.5500583483388555
156,1.7752254086110675
157,-0.3251301080869381
158,0.4505480679955607
159,0.901192743882945
160,0.9820673984286408
161,-0.7592879212066496
162,-0.9388458166053485
163,-0.420979338387522
164,-0.9692077549196311
165,0.05000990195099925
166,0.5724939184492471
167,0.4607443553098017
168,2.2038673223836653
169,1.6333880687714588
170,0.4026255176186304
171,0.8932680430016364
172,0.9123260689941577
173,-0.3004339414496042
174,1.0200394198816511
175,1.9983159447792773
176,0.9225351142576224
177,-1.3667041237071706
178,0.1679911861096926
179,1.001566245140411
180,0.11276135244680718
181,1.149269723606891
182,2.06832351246994
183,1.5448608269719881
184,0.4214606152352326
185,1.1330923082550082
186,1.2635221949428352
187,-0.8253802421481368
188,0.5181927291956865
189,0.36749415428105614
190,1.6253426709757783
191,2.070716635156009
192,1.500594436254329
193,2.7892204982460904
194,0.20642554892788018
195,0.4223164050397766
196,0.3138023249707069
197,1.6796519178814813
198,0.3629556817122739
199,0.808450846410135
200,1.6157580937532914
201,1.5530198712364158
202,1.5590681463752385
203,-0.3805440255277095
204,0.4889552026642199
205,0.8407712642245455
206,0.8959421763061451
207,-0.7595129647162558
208,-0.891648857803773
209,-0.501420424100896
210,-0.9695184445567925
211,0.10020101714130908
212,0.473383454164984
213,0.33422880888528417
214,2.1932564017196357
215,1.6507199106603854
216,0.2688043665856875
217,1.0108174370055376
218,0.9395753698596732
219,-0.2633691780541926
220,0.880475177284751
221,2.0780014241630678
222,0.8459283294629516
223,-1.4634471490715666
224,-0.028088555696393902
225,0.9660068190328119
226,0.049298142678487034
227,0.9204559042695719
228,2.032918524695056
229,1.4471389647401351
230,0.457216446613784
231,1.1214610873885427
232,1.1006783881022035
233,-0.7917353141893925
234,0.40574215031991767
235,0.13399806685777732
236,1.6639418463538136
237,2.366564077072712
238,1.4963007148693501
239,2.8425208599565575
240,0.2855135869789194
241,0.5188195473852055
242,0.26307436870646017
243,1.7788305364734422
244,0.3535493800434204
245,0.6778900228750058
246,1.5424583036917539
247,1.5696545583473371
248,1.3570577711515979
249,-0.4139264083208385
250,0.3771079404925567
251,0.7965028590938512
252,0.9139614366434057
253,-0.6892009520688408
254,-0.8528745292123089
255,-0.5377932701921945
256,-0.895140137756096
257,0.14083810704016847
258,0.40534094639036455
259,0.18546128387994948
260,2.164574181714931
261,1.7565074826860254
262,0.2742822270999833
263,1.0837163588730276
264,0.8939092978179092
265,-0.7161906958147436
266,0.7858195874282998
267,2.1502741993120513
268,0.8502200364348957
269,-1.3871799943146663
270,-0.12315619373923825
271,0.961166184508718
272,-0.047471573658627975
273,0.741459190768988
274,2.0704676872783825
275,1.271001374807812
276,0.5072514447938496
277,1.1134601745473949
278,1.0304710577855287
279,-0.6521023465344341
280,0.3653741524290385
281,-0.21688525432005146
282,1.6822404386319847
283,2.3645066898925453
284,1.632918206930949
285,2.870269735254855
286,0.5632783145477464
287,0.5864578296107187
288,0.17144845605526776
289,1.8772690261426428
290,0.2593735562249036
291,0.8891767701267159
292,1.3413812731745203
