,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
0,9.411486110481727,-3.0545875636766966,-2.389547208288473,-0.9620611038765601,-3.081847900367173,-0.5724293334014973,0.04633981322692662,-0.2390209984842497,0.2575240259352515,-0.7318440457695509,0.4770067905442308
1,2.5506907726052392,4.065359723175333,0.4353560044041824,1.0325426569610658,0.22810625201161905,1.4992379398020115,-0.256480090387946,-0.7911882335208626,0.75480095698771,0.06019237762357514,0.19608502508002756
2,-0.9786372212645164,-1.0594594459601938,-1.8100916981525346,0.9295027911266476,-0.18060943477659583,0.22629147031488825,0.16040178204026975,0.8337671472152787,-0.4712371923742025,-0.4021082550621136,-0.2222223727614268
3,-3.7215586052584957,0.9829127222652145,2.277959083120325,-0.9357030668784898,0.4901552965394928,-0.8624461092882961,-0.16967203624443664,0.8639648301123984,0.048338921633318405,-0.38433308748887474,-0.18650452906237888
4,4.505314272754295,1.732436418050678,-0.07043706686293517,-2.3834094554263783,-0.9660695881620595,-0.6580348885696325,0.8737098660557756,-0.6318663825394425,0.3856760781371874,0.28252182946215354,-0.36247727865488266
5,4.217350457541434,-3.261686530341896,1.060886044954089,-1.8124554077371733,-0.4841212065804956,0.08946704716289768,0.5999052934379473,-0.4658693497239012,-0.6936314402802263,-0.2776977221968237,-0.43224147683839564
6,-4.226714717874464,0.08832676408105244,0.4949967966418454,1.9289316708073347,-0.13746357089536987,-0.7112941409194377,-0.19424204519639596,-0.3730569163494357,-0.6073062349554965,-0.29225557384093687,0.46447105794844823
7,-5.45827113032271,0.3773694323750405,0.23668227037697262,0.42122816897469045,-0.7013820172136193,-0.36005486606851467,-0.17760414402609992,-0.31925473330137344,-0.23977639821865937,-0.2420502779536304,0.31907351439808107
8,-8.462766833287949,-0.4009905640938117,0.8068101734080657,0.5031724289840709,-0.54267522058695,-0.7226321507967279,-0.19706965974936136,0.49308015679602246,0.38836976621936425,-0.24765546031921065,-0.25438797369951816
9,-2.675208590536128,0.5853893522327932,0.0351719837207878,-0.43221021699157786,-1.1775291350712316,-0.41473492956481456,-0.16071824403901247,-0.03357344565208813,0.11256087606205784,0.418811942365585,-0.3606276428080841
10,-5.180764648195561,-0.4346783630044911,-0.3958156565803985,0.08356451238538067,0.20791530759643076,0.794828907601873,0.1622792069414232,0.010101264729525595,0.055297332712736465,0.20959728899622299,-0.04468874204546091
11,-1.2928389429948979,-1.4839293172841799,-2.0471789013549144,-1.1664521230932205,1.148019898915222,0.2664846523072048,0.5574570087355383,-0.7164922016256182,0.23413672461217544,-0.4033721608720289,-0.07788492674416328
12,-3.009656061344866,-0.8049080622809355,-0.13931702494388537,1.2061266408837787,-0.007721439469011262,0.09584566261912825,0.22257246852835655,-0.37260009215580364,0.14519278120601978,0.1515551067005686,0.2994283962172316
13,-7.447391903369477,0.22429623161616388,1.1047938219521765,-0.6304646154219177,-0.05265197632362979,-0.10308724712065147,-0.18405495846316636,-0.4012912794102248,0.0892169331487247,0.36774850429702693,-0.07469341482496535
14,0.32095990007866415,0.0709771869900039,0.7851454603922571,-0.17414568584503917,0.9412608694499955,-0.5023813823840791,0.5493008744180764,-0.5835512185726676,0.3487693509315363,-0.4064913549295151,-0.056393369336219565
15,-1.5320858575123042,2.5497664174873886,0.1919504733999715,0.05405787275694892,-0.08914167930755995,0.35360297029556653,0.7370141970246542,-0.182808817345586,0.3435129648279915,0.044763271404155765,0.07766445359837205
16,3.811391069939694,6.312922855327645,2.065176888448808,-0.26349367276069396,-1.0022959307616848,0.5269775337192729,-2.3909482593199822,-0.1213851259767405,-0.4540289610662134,0.06266883596353595,-0.7877250472865123
17,-2.7247021151561093,-0.37167864564552355,-0.38484760183271827,0.48392134204829157,-0.3565033182499761,0.6513164248692038,-0.44539182188744486,0.3332567971780165,-0.4065929885600552,-0.27161311892743495,-0.1292934245685162
18,-5.039042464248956,1.5600611525031254,0.6871431117198694,-0.3040499120388589,-0.5843972606914479,-0.38141894365475165,-0.07656610533944665,-0.5357719758617319,-0.34053424742769234,0.19668548365935534,0.03805780681572225
19,0.16030185596151006,-2.047452974178298,-2.000642431801829,0.839788095607372,0.7783752758556861,-0.32042761394455593,0.33073804510257837,0.4268087292992492,-0.5649897169609611,-0.06564894802119271,-0.01576138973228728
20,-5.959086515262457,0.6582841383340349,1.2582938515842808,-0.14744586087303874,-0.11272244027644067,-0.3922695675694777,-0.02029302429557677,0.08242197232021048,-0.046559984073003026,-0.024160050742021537,0.340097728107218
21,-1.8255205404334045,-1.2324141938904352,-0.24917494872392226,-0.8125385238632904,0.09898403200509724,1.2665436716569909,-0.6429249301009582,0.3016299360979446,0.12386555027699506,0.3369854088538723,-0.08645541159844174
22,-1.7360269546671623,-0.18797354992571721,0.4358182057276529,0.16835959159339925,1.4862973142937792,-1.0650864458019296,0.4261749504849751,-0.5594197221454771,-0.12345305356378793,-0.03490078081246717,0.3889225805839895
23,0.36944676270579097,1.9481660577399649,-0.8082158873317039,0.5622680653283665,-1.4617896093218261,1.5866935193935565,1.609551815481038,-0.22984595305423927,0.12185490343254493,0.8304993622977893,0.006178712894658225
24,0.8119343865113788,-3.899272227095991,-2.776712784650358,-0.7942059287214575,0.3594995218666648,0.5266837509793616,-0.9787033585592478,-1.0330745901741833,-0.3042222271243799,-0.12018397503245251,-0.4270289766741476
25,-3.929073362211039,0.7690882418177646,1.015270439057723,-0.7697942063224318,1.0277083333970023,-0.0032999229071309847,-0.12393535959592072,-0.1390942848491519,0.42700248211153763,0.044589892008438166,-0.14733063101927646
26,-2.1860563916523463,0.7477269458292407,-0.6113197410772807,2.0260029957728127,-0.7214037609450571,-0.1571284751663422,0.5005414499953306,0.26355868452993525,-0.11708594348807067,0.6336329294993454,-0.21216087422378335
