,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,-201.55151,-197.83775,-195.29796,-194.97188,-196.04695,-192.75473,-193.50638,-193.96207,-193.33508,-193.46918,-192.96288,-192.98286,-194.85342,-195.99286,-197.91058,-199.82542,-201.71382,-202.07004,-201.74345,-200.34665,-198.41072,-199.53685,-195.94594,-194.0759,-189.37413,-190.3709,-188.16954,-188.27486,-182.69905,-182.34126,-184.41403,-181.10997,-179.59773,-181.24596,-186.67407,-189.0912
1,2,-196.40306,-195.98354,-195.4874,-195.18892,-193.52345,-190.83514,-183.70253,-181.54106,-180.78583,-180.44398,-180.47865,-182.77191,-185.16011,-185.1247,-182.84834,-180.75055,-181.46646,-181.5176,-184.14429,-184.55763,-183.86201,-184.12712,-184.56721,-185.10532,-186.2155,-185.74168,-183.71045,-181.19089,-179.86168,-180.76971,-180.74042,-180.24762,-180.238,-179.5333,-181.15527,-181.194
2,3,-208.48138,-208.72868,-207.65445,-208.5187,-209.7337,-210.2951,-216.17047,-213.73016,-214.54004,-213.1904,-211.11763,-210.71834,-210.16919,-210.15973,-209.71141,-210.22847,-211.15207,-210.6159,-209.33446,-207.0192,-206.20366,-206.05043,-208.95268,-208.92738,-208.41478,-208.10626,-206.56644,-204.24655,-201.08841,-198.23886,-194.35509,-194.24873,-192.84789,-192.47015,-192.78714,-195.68874
3,4,-201.69502,-200.75919,-201.6203,-200.68765,-198.52946,-198.44926,-199.867,-199.92639,-199.55122,-200.30217,-199.70184,-199.24263,-199.10612,-198.04141,-195.20895,-196.1689,-196.14479,-194.67366,-200.83759,-200.68526,-200.57127,-197.63666,-197.51802,-196.2687,-194.8233,-193.58913,-191.11565,-186.75536,-188.63722,-189.26949,-183.87794,-182.33101,-184.71474,-184.0293,-185.84796,-186.80338
4,5,-203.2502,-207.26547,-210.97005,-217.7046,-222.39816,-221.70737,-219.94702,-218.12665,-215.58167,-212.83882,-211.778,-209.94978,-211.21552,-211.71756,-212.3854,-211.94969,-204.35402,-202.39061,-200.91153,-196.86455,-194.11783,-191.95328,-191.30891,-188.57745,-188.00925,-187.07825,-186.14296,-184.42728,-177.63446,-177.77124,-179.22147,-178.55374,-176.3441,-176.3154,-174.25006,-178.3049
5,6,-178.35422,-181.07278,-180.45753,-178.57465,-178.36024,-179.50204,-179.38594,-178.02347,-178.01617,-178.05643,-178.72322,-180.00899,-180.06944,-180.23521,-179.52705,-179.10681,-177.16348,-176.82114,-177.11877,-177.02834,-176.45161,-175.17665,-174.3389,-173.95221,-175.3678,-175.9851,-178.91339,-180.21347,-180.4008,-182.14058,-179.69293,-178.8033,-187.91457,-188.57108,-187.4708,-189.75471
6,7,-206.34978,-204.71625,-204.25893,-203.41055,-200.49,-198.6497,-198.47862,-206.59743,-208.96394,-208.29918,-206.30977,-201.16032,-198.96219,-200.03291,-199.99817,-199.15079,-200.18288,-199.147,-201.02896,-201.33704,-199.48497,-202.52698,-203.71103,-200.53932,-200.17271,-201.87627,-203.05493,-201.07878,-200.08186,-198.80292,-193.88693,-191.89938,-192.09016,-191.8892,-191.95297,-196.47215
7,8,-163.86691,-166.19879,-166.11627,-164.68378,-163.99245,-161.0662,-160.90811,-160.3772,-160.27806,-161.08644,-162.89455,-164.75792,-165.4702,-166.94987,-166.96068,-167.61769,-167.58794,-167.14232,-164.56244,-163.74377,-163.3456,-162.74834,-160.89987,-161.10828,-161.83513,-163.27689,-163.5238,-163.44595,-164.56802,-164.26524,-166.26428,-169.71225,-171.42336,-176.57393,-175.4584,-174.42653
9,10,-179.53603,-174.90347,-174.80374,-171.80888,-170.8847,-171.69777,-167.81541,-166.73459,-165.8364,-164.45177,-167.29695,-171.3816,-172.86563,-173.80777,-172.8928,-173.8853,-170.59567,-164.68205,-163.36389,-163.50922,-164.986,-167.03934,-171.14294,-174.23305,-176.9766,-175.11665,-174.68576,-175.90218,-174.15273,-171.12044,-172.27881,-176.86317,-177.28389,-181.66289,-181.54115,-181.61815
10,11,-174.76263,-172.24348,-170.05696,-168.6858,-168.46024,-167.9445,-167.90138,-168.46457,-169.0277,-171.29614,-171.52362,-171.5946,-172.02216,-172.2961,-172.92384,-173.69235,-174.72997,-176.57964,-179.34727,-180.57487,-180.69939,-181.71883,-181.22018,-179.96355,-178.17128,-175.73743,-172.64224,-171.8833,-171.55145,-172.32732,-172.95549,-173.3834,-173.13708,-173.7991,-174.13858,-174.9923
11,12,-204.19673,-204.17555,-204.22446,-201.98517,-200.80377,-197.58727,-195.55598,-194.04417,-193.17604,-185.92741,-186.16995,-186.29663,-187.96536,-189.0889,-187.8813,-188.49034,-189.25555,-189.5765,-190.81264,-190.43933,-190.13309,-187.66933,-186.56668,-185.11548,-182.7601,-177.51831,-173.51503,-172.37341,-172.1615,-172.71275,-169.45827,-167.88771,-168.31631,-171.01042,-184.31046,-185.65457
