,0
93,9.253827
94,9.447359
95,9.395878
96,9.260409
97,9.384902
98,9.232893
99,9.660266
100,10.375286
101,10.936157
102,11.030521
103,10.708034
104,10.654508
105,10.430859
106,10.424909
107,10.30576
108,10.006551
109,9.426647
110,8.6442795
111,8.190993
112,7.517044
113,6.785481
114,6.009041
115,5.663308
116,5.1995664
117,4.808011
118,4.178441
119,3.5470247
120,3.2781065
121,3.2630455
122,3.286014
123,3.3054016
124,3.210837
125,3.2522497
126,3.101329
127,3.2179189
128,3.26998
129,3.2305863
130,3.2211647
131,3.3608153
132,3.419691
133,3.3523734
