Date,Longitude,Latitude,Vorticity,Longitude (MSLP),Latitude (MSLP),MSLP,Longitude (925wind),Latitude (925wind),925hP Wind Speed,Longitude (10m wind),Latitude (10m wind),10m Wind Speed
2013121212,295.391846,44.671219,1.188361e+00,,,1018.216,303.1875,46.2295,19.56129,,,
2013121215,296.811157,40.145531,1.302674e+00,,,1017.033,304.3125,39.2037,17.23452,,,
2013121218,299.279938,37.827568,1.949491e+00,302.4778,38.4183,1010.222,298.9688,33.5831,22.83743,,,
2013121221,301.488556,37.821075,2.866323e+00,305.2557,40.2108,1008.015,301.5,34.4262,25.52888,,,
2013121300,304.580292,38.644417,3.301201e+00,307.4212,40.88846,1005.196,304.5938,36.1124,28.42849,,,
2013121303,308.969513,39.924053,4.079206e+00,309.5728,40.53487,1002.171,307.4062,36.9555,35.86372,,,
2013121306,313.054688,40.819828,4.992008e+00,315.4129,41.93443,999.3964,315.0,39.7658,42.41599,,,
2013121309,317.649200,42.280766,5.327235e+00,318.3804,42.59281,996.878,318.9375,41.452,47.21689,,,
2013121312,321.086273,43.319050,5.671821e+00,322.1282,43.77516,996.2883,322.5938,43.4192,41.69178,,,
2013121315,326.050018,45.614670,5.891107e+00,326.462,45.48762,991.791,326.5312,45.1054,47.06494,,,
2013121318,329.997620,47.593315,6.412307e+00,330.0997,47.94206,989.9078,332.7188,46.2295,44.41348,,,
2013121321,333.290497,49.215557,6.937269e+00,333.9592,49.81913,988.1788,335.8125,48.1967,42.32041,,,
2013121400,336.725830,50.891506,6.941711e+00,338.3754,53.02671,985.3526,333.5625,45.9485,41.56479,,,
2013121403,340.029663,52.318642,7.095662e+00,340.9456,54.38794,981.5227,337.7812,47.3536,40.97368,,,
2013121406,342.889862,53.843323,7.336097e+00,343.5428,55.83215,977.9294,342.2812,49.6019,39.92408,,,
2013121409,345.656433,55.326431,7.790849e+00,345.3782,58.0795,974.284,351.0,56.3466,40.72134,349.3125,53.53628,34.7736
2013121412,348.468781,57.174454,7.499463e+00,347.6419,59.87778,967.9281,352.4062,58.3138,39.75723,352.6875,58.31379,38.93393
2013121415,350.435455,59.262409,7.517299e+00,348.2467,61.2892,962.4467,355.7812,54.0983,37.37827,354.375,58.59482,32.92037
2013121418,351.951569,61.069099,7.578124e+00,348.7762,62.41388,957.5415,358.5938,61.1241,37.05981,357.75,60.281,32.29794
2013121421,353.182068,62.863419,7.597689e+00,349.9249,62.92735,954.761,2.8125,62.5292,43.54923,353.5312,61.68615,35.34861
2013121500,354.190063,64.375648,7.555173e+00,353.3231,63.57645,955.3939,353.5312,62.8103,45.90109,353.5312,62.52924,40.39584
2013121503,355.152771,66.061485,7.948667e+00,356.2557,65.41777,956.1341,355.7812,63.9344,42.56683,,,
2013121506,356.003693,67.929535,7.952793e+00,357.2384,67.42117,954.6789,358.3125,65.6206,42.00861,,,
2013121509,356.640442,69.493011,7.983189e+00,357.7096,69.08186,952.8521,358.5938,67.0257,42.83011,,,
2013121512,356.658569,71.156532,7.912984e+00,356.9373,70.49385,952.4173,1.6875,68.9929,40.67699,,,
2013121515,357.078156,72.551460,7.699913e+00,357.4528,71.64712,952.1356,1.6875,70.1171,37.08784,,,
2013121518,356.639496,73.854630,7.543325e+00,358.0737,73.10702,952.2825,1.9688,71.5222,35.71397,,,
2013121521,355.916199,74.876488,7.267286e+00,356.9967,74.6635,952.4445,7.875,73.4894,35.61049,,,
2013121600,354.138458,75.685463,6.508507e+00,354.3195,75.88039,952.4728,8.1562,78.5479,31.53171,,,
2013121603,352.522064,75.861099,6.038529e+00,351.0052,76.63685,951.8951,7.3125,71.5222,32.57071,,,
