Date,Longitude,Latitude,Vorticity,Longitude (MSLP),Latitude (MSLP),MSLP,Longitude (925wind),Latitude (925wind),925hP Wind Speed,Longitude (10m wind),Latitude (10m wind),10m Wind Speed
1997122218,318.569031,35.785671,2.186035e+00,,,1010.187,325.6875,37.2365,25.38313,,,
1997122221,318.167847,35.228020,2.446288e+00,,,1011.381,325.125,35.8314,20.58796,,,
1997122300,317.404266,35.428604,2.871224e+00,,,1012.205,310.2188,34.4262,20.44285,,,
1997122303,318.965363,35.714169,3.305839e+00,322.2075,36.77958,1008.603,320.625,34.1452,21.20868,,,
1997122306,321.821960,36.181458,3.386584e+00,323.4097,36.88171,1006.118,323.1562,34.7072,24.26341,,,
1997122309,324.404938,37.055725,3.813763e+00,325.1978,37.75685,1004.432,328.2188,33.3021,27.88867,,,
1997122312,327.346863,38.089520,4.594046e+00,326.9085,38.6941,1002.331,330.4688,34.9883,30.27755,,,
1997122315,329.477692,39.255116,5.221638e+00,328.8185,39.76577,997.1319,333.0,37.5176,31.86077,,,
1997122318,331.982697,40.772549,5.641128e+00,331.0183,41.06859,993.8199,331.5938,40.0468,32.61682,,,
1997122321,334.701935,42.657833,5.969183e+00,333.1306,42.40899,990.6126,334.125,41.733,36.13064,,,
1997122400,338.459045,45.085388,6.204459e+00,335.7444,44.0463,991.0523,336.6562,42.8571,39.49113,,,
1997122403,341.227661,46.602097,7.118502e+00,340.9438,47.34613,992.2459,339.4688,44.2623,43.87865,,,
1997122406,344.468353,48.435734,7.363244e+00,343.798,49.40471,987.7038,343.4062,45.9485,41.48512,,,
1997122409,347.415405,49.964394,7.439046e+00,346.188,51.39138,983.103,347.9062,47.3536,37.32192,350.7188,51.28803,29.4852
1997122412,350.090790,51.738251,8.305903e+00,347.2464,52.28281,968.1273,348.4688,49.6019,42.49352,350.1562,51.28803,38.73889
1997122415,352.759918,53.165634,8.735270e+00,350.0831,53.09196,968.3527,349.3125,52.4122,55.74795,349.5938,52.41216,55.26696
1997122418,355.569611,54.453529,8.658333e+00,353.6324,54.34561,973.7647,355.2188,52.9742,45.45943,355.2188,52.97422,45.45943
1997122421,358.239166,55.481575,8.282469e+00,357.2269,55.17316,978.0369,356.9062,53.8173,44.85648,356.9062,53.81731,44.85648
1997122500,0.940345,56.544403,7.978929e+00,359.4963,56.36311,977.3286,0.0,54.3794,41.26623,0.28125,54.09834,40.0685
1997122503,3.657063,57.160263,7.634315e+00,2.540279,57.01962,978.5511,2.5312,55.2225,39.35242,5.0625,58.87585,30.41873
1997122506,6.321824,57.821247,6.948776e+00,4.550869,57.72594,979.8796,6.4688,55.5035,34.96301,7.875,55.50349,33.92701
1997122509,9.071764,58.454933,6.126804e+00,6.077067,57.89854,983.1905,7.875,55.7845,32.20233,7.875,55.78452,32.20233
1997122512,11.404413,58.756493,5.311160e+00,9.038756,58.0747,985.5313,11.5312,56.0655,30.63115,11.53125,56.06555,30.63115
1997122515,13.550570,59.022934,4.393500e+00,10.82507,58.38641,986.2847,16.875,55.7845,27.59186,12.09375,56.62761,27.08278
1997122518,16.458281,58.745129,3.745009e+00,12.19873,58.54741,987.0782,19.125,56.0655,26.43857,20.25,56.62761,24.41353
