,0
0,614.8996
1,742.94745
2,584.14386
3,638.4407
4,561.365
5,
6,712.5975
7,558.67737
8,571.8519
9,720.4035
10,
11,
12,841.6745
13,
14,
15,
16,
17,
18,
19,
20,468.0786
21,
22,
23,260.87482
24,280.613
25,
26,
27,293.52744
28,236.9404
29,247.98471
30,255.63406
31,283.1516
32,294.0408
33,296.99365
34,277.20886
35,262.02078
36,269.16684
37,267.20132
38,268.1596
39,
40,
41,274.30264
42,317.56564
43,257.27347
44,242.98766
45,199.3653
46,197.84625
47,261.1843
48,258.71878
49,
50,
51,
52,
53,
54,
55,
56,708.62775
57,
58,226.63412
59,
60,207.19162
61,185.82701
62,203.57007
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,
73,
74,
75,
