,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,0.0,0.0,0.0,0.0,0.00034345587,19.36942,90.81751,153.78812,200.14719,198.80777,173.67635,121.467,55.24922,2.4727428,0.0
2,3,81.90154,163.94537,231.5753,270.7289,267.87473,234.57216,162.43352,77.80664,5.140804,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21138862,45.841385,137.26797,211.98709,268.53528,279.70523,273.14996
5,6,0.0,3.7024953,70.384384,159.69316,248.08717,306.52628,327.68768,324.12814,277.47488,205.792,108.241005,16.26676,0.0,0.0,0.0
6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027907,74.002525,159.27069,229.2096,257.49323,251.5338
7,8,6.1035156e-05,6.1035156e-05,6.1035156e-05,0.02130082,16.874311,78.51809,126.32992,148.32736,136.43747,92.93161,34.481735,1.1604869,6.1035156e-05,6.1035156e-05,6.1035156e-05
8,9,0.0,0.0,0.0,0.0,0.0,0.00020838265,5.5286303,32.534424,57.187122,59.596478,42.35051,12.91833,0.15360004,0.0,0.0
9,10,0.0,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,0.40043288,9.620117,24.172064,28.919086,20.457493
10,11,0.0,0.0,0.0,0.0,0.0,35.39403,0.0,0.38817015,22.363811,67.848305,104.52818,122.48112,119.89102,104.96372,73.140785
15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23008107,13.474943,40.397316
16,17,0.0,0.0,8.555823,70.80394,132.03148,174.85529,186.96754,161.32634,106.58903,46.12809,1.6251718,0.0,0.0,0.0,0.0
18,19,69.51468,108.19621,122.93766,113.479,82.62312,31.589375,0.73195094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539307,24.608252,72.43512
20,21,0.0,0.0,0.0,0.0,1.2314351,36.204475,101.19632,139.98328,155.50926,144.91397,100.24716,36.455715,0.81911397,0.0,0.0
