lon_east,lon_west,lat_south,lat_north
332.466248,340.466248,51.944855,59.944855
333.683492,341.683492,52.1289,60.1289
334.900737,342.900737,52.312945,60.312945
336.117981,344.117981,52.49699,60.49699
337.20872,345.20872,52.606872,60.606872
338.299459,346.299459,52.716755,60.716755
339.390198,347.390198,52.826637,60.826637
340.575877,348.575877,52.903526,60.903526
341.761556,349.761556,52.980415,60.980415
342.947235,350.947235,53.057304,61.057304
344.307597,352.307597,53.120782,61.120782
345.667958,353.667958,53.18426,61.18426
347.02832,355.02832,53.247738,61.247738
348.270691,356.270691,53.344802,61.344802
349.513061,357.513061,53.441865,61.441865
350.755432,358.755432,53.538929,61.538929
351.714681,359.714681,53.588456,61.588456
352.67393,0.67393,53.637984,61.637984
353.633179,1.633179,53.687511,61.687511
354.895426,2.895426,53.784836,61.784836
356.157674,4.157674,53.88216,61.88216
357.419921,5.419921,53.979485,61.979485
358.831166,6.831166,54.103362,62.103362
0.242411,8.242411,54.227239,62.227239
1.653656,9.653656,54.351116,62.351116
2.611757,10.611757,54.499672,62.499672
3.569859,11.569859,54.648227,62.648227
4.52796,12.52796,54.796783,62.796783
5.236109,13.236109,54.913751,62.913751
5.944258,13.944258,55.030718,63.030718
6.652407,14.652407,55.147686,63.147686
7.640346,15.640346,55.339723,63.339723
8.628285,16.628285,55.53176,63.53176
9.616224,17.616224,55.723797,63.723797
10.772177,18.772177,55.965373,63.965373
11.928129,19.928129,56.206948,64.206948
13.084082,21.084082,56.448524,64.448524
14.048238,22.048238,56.554775,64.554775
15.012395,23.012395,56.661026,64.661026
15.976551,23.976551,56.767277,64.767277
16.649915,24.649915,56.800708,64.800708
17.323279,25.323279,56.834138,64.834138
17.996643,25.996643,56.867569,64.867569
18.449298,26.449298,57.020271,65.020271
18.901952,26.901952,57.172974,65.172974
19.354607,27.354607,57.325676,65.325676
19.718832,27.718832,57.497467,65.497467
20.083056,28.083056,57.669258,65.669258
20.447281,28.447281,57.841049,65.841049
20.923399,28.923399,58.000281,66.000281
21.399517,29.399517,58.159513,66.159513
21.875635,29.875635,58.318745,66.318745
22.261357,30.261357,58.43604,66.43604
22.647079,30.647079,58.553336,66.553336
23.032801,31.032801,58.670631,66.670631
23.179049,31.179049,58.833887,66.833887
23.325298,31.325298,58.997144,66.997144
23.471546,31.471546,59.1604,67.1604
23.461646,31.461646,59.126579,67.126579
23.451745,31.451745,59.092758,67.092758
23.441845,31.441845,59.058937,67.058937
23.895924,31.895924,59.241558,67.241558
24.350002,32.350002,59.424179,67.424179
24.804081,32.804081,59.6068,67.6068
25.053368,33.053368,59.747264,67.747264
25.302656,33.302656,59.887727,67.887727
25.551943,33.551943,60.028191,68.028191
25.892198,33.892198,60.184888,68.184888
26.232453,34.232453,60.341586,68.341586
26.572708,34.572708,60.498283,68.498283
26.689947,34.689947,60.642748,68.642748
26.807186,34.807186,60.787214,68.787214
26.924425,34.924425,60.931679,68.931679
27.236395,35.236395,61.152883,69.152883
27.548366,35.548366,61.374087,69.374087
27.860336,35.860336,61.595291,69.595291
28.351762,36.351762,61.737554,69.737554
28.843188,36.843188,61.879816,69.879816
29.334614,37.334614,62.022079,70.022079
29.451197,37.451197,62.146415,70.146415
29.567781,37.567781,62.270752,70.270752
29.684364,37.684364,62.395088,70.395088
29.705052,37.705052,62.480919,70.480919
29.725741,37.725741,62.566749,70.566749
29.746429,37.746429,62.65258,70.65258
30.255344,38.255344,62.864868,70.864868
30.764259,38.764259,63.077156,71.077156
31.273174,39.273174,63.289444,71.289444
31.635139,39.635139,63.505084,71.505084
31.997105,39.997105,63.720723,71.720723
32.35907,40.35907,63.936363,71.936363
32.547527,40.547527,64.074008,72.074008
32.735985,40.735985,64.211652,72.211652
32.924442,40.924442,64.349297,72.349297
33.147658,41.147658,64.595556,72.595556
33.370874,41.370874,64.841815,72.841815
33.59409,41.59409,65.088074,73.088074
33.883957,41.883957,65.313777,73.313777
34.173825,42.173825,65.539479,73.539479
34.463692,42.463692,65.765182,73.765182
35.171824,43.171824,66.022862,74.022862
35.879957,43.879957,66.280543,74.280543
36.588089,44.588089,66.538223,74.538223
36.559423,44.559423,66.859978,74.859978
36.530756,44.530756,67.181732,75.181732
36.50209,44.50209,67.503487,75.503487
36.279009,44.279009,67.448601,75.448601
36.055929,44.055929,67.393715,75.393715
35.832848,43.832848,67.338829,75.338829
36.259813,44.259813,67.548187,75.548187
36.686778,44.686778,67.757546,75.757546
37.113743,45.113743,67.966904,75.966904
37.573662,45.573662,68.50149,76.50149
38.033581,46.033581,69.036077,77.036077
38.4935,46.4935,69.570663,77.570663
38.741411,46.741411,69.600949,77.600949
38.989321,46.989321,69.631236,77.631236
39.237232,47.237232,69.661522,77.661522
40.012249,48.012249,70.334518,78.334518
40.787266,48.787266,71.007515,79.007515
41.562283,49.562283,71.680511,79.680511
42.127243,50.127243,72.18282,80.18282
42.692204,50.692204,72.68513,80.68513
43.257164,51.257164,73.187439,81.187439
44.403178,52.403178,73.074303,81.074303
45.549192,53.549192,72.961166,80.961166
46.695206,54.695206,72.84803,80.84803
47.933167,55.933167,72.682732,80.682732
49.171127,57.171127,72.517433,80.517433
50.409088,58.409088,72.352135,80.352135
51.427003,59.427003,72.543808,80.543808
52.444918,60.444918,72.735482,80.735482
53.462833,61.462833,72.927155,80.927155
55.000906,63.000906,73.19606,81.19606
56.53898,64.53898,73.464966,81.464966
58.077053,66.077053,73.733871,81.733871
59.670845,67.670845,73.590398,81.590398
61.264637,69.264637,73.446925,81.446925
62.858429,70.858429,73.303452,81.303452
64.390462,72.390462,73.239581,81.239581
65.922496,73.922496,73.17571,81.17571
67.454529,75.454529,73.111839,81.111839
68.299403,76.299403,73.139908,81.139908
69.144277,77.144277,73.167976,81.167976
69.989151,77.989151,73.196045,81.196045
71.477786,79.477786,73.233462,81.233462
72.96642,80.96642,73.270879,81.270879
74.455055,82.455055,73.308296,81.308296
75.949915,83.949915,73.335459,81.335459
77.444776,85.444776,73.362623,81.362623
78.939636,86.939636,73.389786,81.389786
79.984047,87.984047,73.459526,81.459526
81.028457,89.028457,73.529267,81.529267
82.072868,90.072868,73.599007,81.599007
83.624138,91.624138,73.447665,81.447665
85.175407,93.175407,73.296323,81.296323
86.726677,94.726677,73.144981,81.144981
