lon_east,lon_west,lat_north,lat_south
295.49115,287.49115,41.878094,33.878094
297.526917,289.526917,41.539894,33.539894
299.562683,291.562683,41.201695,33.201695
301.59845,293.59845,40.863495,32.863495
302.391612,294.391612,40.869952,32.869952
303.184774,295.184774,40.876409,32.876409
303.977936,295.977936,40.882866,32.882866
304.478587,296.478587,40.942839,32.942839
304.979238,296.979238,41.002813,33.002813
305.479889,297.479889,41.062786,33.062786
306.30071,298.30071,41.321752,33.321752
307.121531,299.121531,41.580718,33.580718
307.942352,299.942352,41.839684,33.839684
308.903717,300.903717,42.301967,34.301967
309.865082,301.865082,42.764249,34.764249
310.826447,302.826447,43.226532,35.226532
311.608816,303.608816,43.61326,35.61326
312.391184,304.391184,43.999987,35.999987
313.173553,305.173553,44.386715,36.386715
314.111399,306.111399,44.74806,36.74806
315.049245,307.049245,45.109404,37.109404
315.987091,307.987091,45.470749,37.470749
316.919057,308.919057,46.180444,38.180444
317.851024,309.851024,46.890139,38.890139
318.78299,310.78299,47.599834,39.599834
319.793061,311.793061,48.524448,40.524448
320.803131,312.803131,49.449062,41.449062
321.813202,313.813202,50.373676,42.373676
322.766724,314.766724,50.985918,42.985918
323.720245,315.720245,51.598161,43.598161
324.673767,316.673767,52.210403,44.210403
325.767314,317.767314,53.060639,45.060639
326.86086,318.86086,53.910876,45.910876
327.954407,319.954407,54.761112,46.761112
329.006297,321.006297,55.706932,47.706932
330.058187,322.058187,56.652752,48.652752
331.110077,323.110077,57.598572,49.598572
332.118754,324.118754,58.30874,50.30874
333.127431,325.127431,59.018908,51.018908
334.136108,326.136108,59.729076,51.729076
335.023864,327.023864,60.213526,52.213526
335.911621,327.911621,60.697976,52.697976
336.799377,328.799377,61.182426,53.182426
337.760376,329.760376,61.506633,53.506633
338.721374,330.721374,61.830841,53.830841
339.682373,331.682373,62.155048,54.155048
340.464447,332.464447,62.385165,54.385165
341.246521,333.246521,62.615281,54.615281
342.028595,334.028595,62.845398,54.845398
342.61677,334.61677,63.013027,55.013027
343.204946,335.204946,63.180657,55.180657
343.793121,335.793121,63.348286,55.348286
344.42277,336.42277,63.466386,55.466386
345.052419,337.052419,63.584487,55.584487
345.682068,337.682068,63.702587,55.702587
346.394196,338.394196,63.807995,55.807995
347.106323,339.106323,63.913402,55.913402
347.818451,339.818451,64.01881,56.01881
348.553772,340.553772,64.102887,56.102887
349.289093,341.289093,64.186965,56.186965
350.024414,342.024414,64.271042,56.271042
350.870829,342.870829,64.277672,56.277672
351.717245,343.717245,64.284302,56.284302
352.56366,344.56366,64.290932,56.290932
353.405843,345.405843,64.204371,56.204371
354.248027,346.248027,64.117811,56.117811
355.09021,347.09021,64.03125,56.03125
356.034231,348.034231,63.981623,55.981623
356.978251,348.978251,63.931997,55.931997
357.922272,349.922272,63.88237,55.88237
358.880615,350.880615,63.882767,55.882767
359.838959,351.838959,63.883163,55.883163
0.797302,352.797302,63.88356,55.88356
1.666728,353.666728,63.813997,55.813997
2.536153,354.536153,63.744433,55.744433
3.405579,355.405579,63.67487,55.67487
4.18973,356.18973,63.580685,55.580685
4.973881,356.973881,63.4865,55.4865
5.758032,357.758032,63.392315,55.392315
6.434361,358.434361,63.315843,55.315843
7.110691,359.110691,63.239371,55.239371
7.78702,359.78702,63.162899,55.162899
8.598369,0.598369,63.105551,55.105551
9.409718,1.409718,63.048204,55.048204
10.221067,2.221067,62.990856,54.990856
11.003871,3.003871,62.870046,54.870046
11.786674,3.786674,62.749236,54.749236
12.569478,4.569478,62.628426,54.628426
13.397138,5.397138,62.518678,54.518678
14.224799,6.224799,62.408931,54.408931
15.052459,7.052459,62.299183,54.299183
16.073296,8.073296,62.257131,54.257131
17.094134,9.094134,62.215079,54.215079
18.114971,10.114971,62.173027,54.173027
19.010548,11.010548,62.069928,54.069928
19.906125,11.906125,61.96683,53.96683
20.801702,12.801702,61.863731,53.863731
21.664051,13.664051,61.817347,53.817347
22.526401,14.526401,61.770963,53.770963
23.38875,15.38875,61.724579,53.724579
24.124919,16.124919,61.761246,53.761246
24.861089,16.861089,61.797912,53.797912
25.597258,17.597258,61.834579,53.834579
26.524805,18.524805,61.960562,53.960562
27.452353,19.452353,62.086545,54.086545
28.3799,20.3799,62.212528,54.212528
29.189194,21.189194,62.225665,54.225665
29.998487,21.998487,62.238801,54.238801
30.807781,22.807781,62.251938,54.251938
31.704662,23.704662,62.270161,54.270161
32.601544,24.601544,62.288383,54.288383
33.498425,25.498425,62.306606,54.306606
34.50228,26.50228,62.437849,54.437849
35.506136,27.506136,62.569093,54.569093
36.509991,28.509991,62.700336,54.700336
37.37772,29.37772,62.674383,54.674383
38.245449,30.245449,62.648431,54.648431
39.113178,31.113178,62.622478,54.622478
39.865728,31.865728,62.635732,54.635732
40.618277,32.618277,62.648985,54.648985
41.370827,33.370827,62.662239,54.662239
42.126391,34.126391,62.753428,54.753428
42.881956,34.881956,62.844617,54.844617
43.63752,35.63752,62.935806,54.935806
44.371683,36.371683,62.977168,54.977168
45.105845,37.105845,63.018529,55.018529
45.840008,37.840008,63.059891,55.059891
