lon_east,lon_west,lat_south,lat_north
286.359955,294.359955,34.18092,42.18092
286.435435,294.435435,34.387451,42.387451
286.510915,294.510915,34.593983,42.593983
286.586395,294.586395,34.800514,42.800514
287.147176,295.147176,35.202583,43.202583
287.707957,295.707957,35.604652,43.604652
288.268738,296.268738,36.006721,44.006721
288.958578,296.958578,36.361082,44.361082
289.648417,297.648417,36.715444,44.715444
290.338257,298.338257,37.069805,45.069805
291.091299,299.091299,37.23091,45.23091
291.84434,299.84434,37.392015,45.392015
292.597382,300.597382,37.55312,45.55312
292.926127,300.926127,37.795677,45.795677
293.254873,301.254873,38.038235,46.038235
293.583618,301.583618,38.280792,46.280792
294.630656,302.630656,38.432258,46.432258
295.677693,303.677693,38.583725,46.583725
296.724731,304.724731,38.735191,46.735191
297.782552,305.782552,38.988215,46.988215
298.840372,306.840372,39.241239,47.241239
299.898193,307.898193,39.494263,47.494263
300.920542,308.920542,39.718473,47.718473
301.942891,309.942891,39.942683,47.942683
302.96524,310.96524,40.166893,48.166893
304.100331,312.100331,40.354438,48.354438
305.235423,313.235423,40.541982,48.541982
306.370514,314.370514,40.729527,48.729527
307.710907,315.710907,40.904655,48.904655
309.0513,317.0513,41.079782,49.079782
310.391693,318.391693,41.25491,49.25491
311.649973,319.649973,41.413854,49.413854
312.908254,320.908254,41.572799,49.572799
314.166534,322.166534,41.731743,49.731743
315.27303,323.27303,42.101151,50.101151
316.379527,324.379527,42.470558,50.470558
317.486023,325.486023,42.839966,50.839966
318.732035,326.732035,43.25299,51.25299
319.978048,327.978048,43.666013,51.666013
321.22406,329.22406,44.079037,52.079037
322.584554,330.584554,44.616647,52.616647
323.945048,331.945048,45.154258,53.154258
325.305542,333.305542,45.691868,53.691868
326.563945,334.563945,46.295361,54.295361
327.822347,335.822347,46.898853,54.898853
329.08075,337.08075,47.502346,55.502346
330.392538,338.392538,48.140147,56.140147
331.704325,339.704325,48.777948,56.777948
333.016113,341.016113,49.415749,57.415749
334.185231,342.185231,49.966853,57.966853
