,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,1.3810036,1.2937131,1.3995537,1.6716026,2.0339043,2.2238858,2.5726914,2.6995866,2.7839255,2.8964417,3.0201828,3.405257,3.491102,3.6136665,3.7201502
2,3,1.2261767,1.2650285,1.3407036,1.5209718,1.6533715,1.7811788,1.8373183,1.7928866,1.8637508,2.065376,2.2714505,2.5671444,2.6373835,3.079217,3.3781824
4,5,0.41747576,0.36503744,0.34201485,0.3600594,0.39009458,0.43546993,0.49562997,0.5137129,0.4745495,0.31831595,0.2931633,0.31769413,0.29636514,0.25221625,0.22607723
5,6,0.81969416,0.81028646,0.80694056,0.7128608,0.7235035,0.7698072,0.7408307,0.70752746,0.7197809,0.74219555,0.74148,0.6874492,0.5819236,0.50569445,0.47021514
6,7,0.78863573,0.8524999,0.9103327,0.8642494,0.81094253,0.7543476,0.7601352,0.8857077,1.0722325,1.3784639,1.6186577,1.6785716,1.733034,1.5975814,1.5454725
7,8,0.27209717,0.2833061,0.34306154,0.34633145,0.35473794,0.32935238,0.35533276,0.3521678,0.31975672,0.27471328,0.26649612,0.243937,0.24002433,0.29167694,0.3068083
12,13,0.5461175,0.51209646,0.47354504,0.42506906,0.38341168,0.37365222,0.38132215,0.34247038,0.3963673,0.34469905,0.32049027,0.29965472,0.3393896,0.4032444,0.43828183
15,16,1.1182401,1.261496,1.2536843,1.3525851,1.6220577,1.7484769,2.008509,2.134823,2.389324,2.8863432,3.0285218,3.1477551,3.3520756,3.2595384,3.372654
18,19,1.6787181,1.6333673,1.435687,1.251746,1.1359164,1.0669012,1.2585962,1.5916169,1.862319,1.6686122,1.4369707,1.9818501,2.041954,2.2128,1.7063333
20,21,1.495415,1.6386509,1.6812536,1.5755982,1.6126728,1.6940392,1.8661206,2.1383595,2.1695304,2.148453,2.1107438,2.03781,2.0669696,2.044829,1.9789447
26,27,0.608784,0.5580718,0.50977194,0.49092758,0.497856,0.51817256,0.5480241,0.53968203,0.5201686,0.4992021,0.47376958,0.45546523,0.41628966,0.40042806,0.4105151
28,29,0.92946315,0.9609525,1.1134692,1.1728588,1.1635494,1.2194948,1.3407631,1.5641701,1.7273346,1.8452094,1.9370036,2.1085744,2.450991,2.7360222,2.899995
30,31,0.4219601,0.4161204,0.47663873,0.23279905,0.25464013,0.2263184,0.28366065,0.3855348,0.41253218,0.3565793,0.31820196,0.339276,0.41631824,0.45850468,0.57508045
31,32,0.345452,0.35390526,0.3927126,0.43665382,0.4811329,0.4819642,0.34031427,0.31041637,0.31511217,0.3274452,0.28352922,0.24529634,0.24583817,0.2720641,0.31686038
32,33,0.8813014,0.9800389,1.0384716,1.0099018,0.92372406,0.8605683,0.90546614,1.0580051,1.2037851,1.2280812,1.1113089,1.1411786,1.1741596,1.355833,1.5515778
33,34,0.6036357,0.6243591,0.6046693,0.5682232,0.5016334,0.44861332,0.46619394,0.4743722,0.44033867,0.48417068,0.53549075,0.54448694,0.70166725,0.72986245,0.6864675
37,38,1.8670332,1.8650542,1.4373301,1.1269852,0.89041954,0.7970633,0.83796865,0.80380994,0.792145,0.7520749,0.7377239,0.8703449,1.2753752,1.0072763,1.0133368
38,39,0.35749465,0.48239714,0.48099598,0.4526274,0.4165532,0.54101664,0.76802266,0.95394266,1.0436686,1.0212754,0.9623981,0.91061234,0.81223434,0.7976895,0.7319734
42,43,0.46220398,0.4972704,0.54530346,0.61641484,0.7351879,0.98616534,1.0233628,1.0252377,0.9887917,0.95984817,1.0144066,0.999139,0.95809454,0.9471902,0.93000585
