,0
0,0.6403547
1,0.121158876
2,0.27345237
3,0.11015774
4,0.27852184
5,0.5151916
6,0.33796978
7,0.0054269587
8,0.20320679
9,0.20165072
10,0.44730347
11,0.46966758
12,0.034194086
13,0.7515036
14,0.029396208
15,0.9305743
16,0.006508902
17,0.1113315
18,0.073809534
19,0.63970554
20,0.04939208
21,0.18678947
22,0.7783714
23,0.22198258
24,0.091640435
25,0.023498692
26,0.07920878
27,0.20740195
28,0.21293794
29,0.48076525
30,0.2696928
31,0.35911432
32,0.21004753
33,0.07636183
34,0.0061555407
35,161.27591
36,151.60234
37,145.19887
38,125.840065
39,19.188599
40,98.72759
41,92.01161
42,5.8703494
43,103.363625
44,0.45229366
45,0.78736496
46,1.1132011
47,51.39685
48,6.6090603
49,0.3196632
50,0.587233
51,0.055574294
52,0.11696584
53,0.41532803
54,0.7895198
55,0.010254255
56,0.22938895
57,0.018094542
58,0.17534828
59,0.26656345
60,0.043268587
61,0.056034897
62,0.041610572
63,0.5252095
64,0.65642655
65,0.44874895
66,0.7066872
67,0.048050925
68,0.2885882
69,0.7338222
70,0.14736511
71,0.007872911
72,0.06801368
73,0.06229299
74,0.23084044
75,0.1828077
76,0.25268164
77,0.18887831
78,0.1942751
79,0.28172213
80,0.08542957
81,0.2031809
82,0.13453338
83,0.311612
84,0.10761252
85,0.023912514
86,0.030939529
87,0.000987079
88,0.09708123
89,0.03335047
90,0.12667072
91,0.26822463
92,0.44277653
93,0.019709263
94,0.062466625
95,0.24110582
96,0.1154535
97,0.012793692
98,0.02574177
99,0.49177364
100,0.20532222
101,0.26554278
102,0.23400888
103,0.029881978
104,0.007143687
105,0.16749907
106,0.116144426
107,0.014316381
108,0.52321666
109,0.17621091
110,0.13092512
111,0.47831866
112,0.23984237
113,0.02865994
114,0.013731035
115,0.012578599
116,0.14809601
117,0.2727171
118,0.5276382
119,0.3773994
120,0.24371205
121,1.0706768
122,1.3700391
123,1.3345264
124,1.6213406
125,1.9803146
126,1.091257
127,8.264418
128,18.116934
129,2.2957554
130,39.387024
