,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,269.2223,269.38544,269.45557,269.99277,270.26437,270.35474,270.29105,270.0673,270.21683,270.1894,270.35403,270.3453,270.36963,270.58926,270.8114,270.8462,271.00125,271.17877,271.42142,271.59695,271.5625,269.62128,269.80145,269.97174,270.4837,271.5916,272.0392,271.9535,271.98346,271.78168,271.67493,271.58862,271.67395,270.9697,270.81537,271.02032
1,2,255.15294,253.67989,254.812,258.12012,257.19165,257.8218,258.47098,259.66107,260.7847,259.99765,260.5224,261.4103,263.0562,262.83826,262.48645,263.01794,262.7779,263.2283,262.95667,262.69794,263.0044,262.8287,261.70383,262.07153,262.2051,263.0966,262.83206,262.43744,261.50443,260.15585,258.48096,256.4174,255.47353,253.73877,255.72195,256.30573
2,3,267.06467,267.85345,267.96906,269.17163,270.5326,271.05542,271.22693,271.77112,272.6209,272.997,273.009,272.9468,272.8999,272.79028,272.74658,272.39197,272.51126,272.5935,272.5519,272.55072,272.39175,272.2881,272.29205,272.27075,272.30045,272.27948,272.36414,272.49115,272.51862,272.52313,272.5896,272.62286,272.78094,272.89926,273.09055,273.63824
3,4,269.03723,268.99347,267.9613,268.44186,267.40466,266.7861,266.9886,268.04053,269.1214,270.42615,269.85248,267.8981,267.7723,268.1313,268.5094,266.49097,267.0517,268.21094,267.66736,267.13675,266.90936,266.78992,267.61487,268.08557,269.25903,270.5933,270.91315,270.32523,267.53513,264.98608,262.9384,261.84625,260.36566,259.75043,259.2685,259.48132
4,5,269.40875,270.8827,270.5161,269.8459,269.84348,269.72333,269.10205,267.7484,265.85858,263.96564,263.01794,263.32214,262.48273,262.23083,261.78528,261.07388,259.57898,253.58878,250.607,247.66156,247.68697,248.41016,250.38277,252.20947,252.95496,250.90155,252.88097,253.2085,253.03319,254.41338,255.1944,256.33893,256.98868,257.83875,258.27026,259.03564
5,6,260.55533,261.7138,261.32343,260.31052,260.26044,261.7216,261.75137,261.62512,263.27087,264.58405,265.99078,268.5641,269.0121,269.42175,269.91193,269.93738,269.6513,270.4342,270.80048,270.96228,270.52423,270.21368,270.10065,270.4096,270.2263,270.0266,269.92123,271.0056,270.8426,271.2393,271.19455,271.34784,267.2226,269.2503,268.75348,268.4275
6,7,267.58173,267.93665,268.01746,268.1625,267.7981,267.89728,267.87952,275.15942,274.649,274.7045,274.4053,274.253,274.51282,275.6228,275.61493,275.8941,276.7652,277.18323,277.44116,277.89908,276.957,277.25116,277.4881,277.22156,276.8435,276.43448,276.0048,276.01,276.1878,277.15787,276.95667,276.9914,274.50366,274.04004,273.84558,272.82068
7,8,244.46419,244.64911,245.01154,244.75328,245.06647,245.39297,245.63062,245.75462,246.02095,246.49376,246.80139,247.03758,247.04901,247.26158,247.21608,247.58409,247.54897,247.53003,247.28055,247.05711,247.11041,246.9795,246.93954,246.84473,247.1062,247.11946,247.16762,247.33537,247.30809,247.21379,247.09695,247.04439,246.99307,246.89334,247.06502,247.24532
9,10,259.8138,259.7773,259.77655,259.82,258.813,258.94247,259.04602,259.76544,259.73676,259.67505,259.76672,259.86548,259.77545,260.4801,261.4348,262.20206,263.24243,263.38464,264.18198,264.54596,264.7611,265.06967,265.36298,264.52948,262.9572,262.89575,262.1151,262.26184,262.46805,261.73285,261.72885,261.5979,261.24756,260.8802,261.36646,262.1507
10,11,237.86594,235.43616,232.05287,230.10918,230.98836,231.18102,232.28773,232.68741,233.66228,234.06938,235.83232,236.87541,237.37036,237.4299,239.24936,239.50044,240.34087,240.8627,242.85202,242.40666,242.08275,241.79861,240.96951,239.50467,237.88678,235.57127,233.23979,232.83739,233.11003,233.48505,236.39372,235.83409,236.20935,236.3838,238.55717,240.61401
11,12,253.4609,254.45006,256.45395,255.95293,254.90045,256.88824,259.99237,261.1965,261.00928,261.60736,261.33954,260.66776,260.9729,260.03247,259.00415,259.1862,256.70016,255.10056,253.7156,253.22581,253.45422,252.94312,253.04242,253.02602,252.55827,252.61688,252.63998,252.72841,252.75395,252.67218,251.77504,251.13017,250.5412,251.31776,265.70303,265.96283
12,13,227.72275,227.30234,226.95384,227.5923,227.08502,226.80849,227.3142,227.8444,229.52708,230.12434,229.44177,229.99812,230.58014,231.12372,231.3698,231.27745,231.15143,232.53214,232.20699,231.6519,232.28342,232.24039,232.89555,233.06686,233.95479,234.81793,235.97073,237.03941,237.46349,242.3286,241.03351,241.76443,243.21907,244.37576,244.83049,243.51596
13,14,232.51295,233.18356,233.52919,234.28674,234.48683,234.55034,234.68835,234.63133,234.6502,234.75229,234.6781,234.60756,234.41702,234.2006,234.11795,234.08047,234.22537,234.38074,234.27534,234.34233,234.4091,234.47836,234.60814,234.73763,234.998,235.06592,235.21178,235.31825,235.26103,235.34525,235.31923,235.38437,235.31905,235.19899,235.1919,235.04102
14,15,266.0089,266.19244,266.48328,266.75876,267.05865,267.65076,267.70718,267.5423,267.53424,268.3122,268.39758,268.0298,268.17737,268.32825,268.11078,268.10345,267.85516,267.83438,267.66974,267.79065,267.6001,267.51868,267.55316,267.46875,267.36896,267.13083,267.18945,267.14047,267.68887,267.6963,267.66284,267.72403,268.7998,268.832,269.4312,270.69177
15,16,250.71114,251.24522,251.821,253.13861,252.38936,251.05473,248.7453,246.67293,244.8374,244.64879,247.735,252.58603,256.40054,251.70502,252.48819,252.55255,253.47849,253.09926,253.55844,254.06523,256.1836,256.71082,257.3711,259.3919,260.00458,259.62933,258.51105,259.5347,258.93964,258.729,258.90887,257.42188,258.14496,258.41513,258.83594,260.52014
16,17,268.09705,269.29575,269.88385,270.22076,269.7279,270.37033,270.21997,269.83005,269.6698,269.98987,269.80322,269.62067,269.48914,269.4673,269.16193,268.99643,268.7738,268.66028,268.86234,269.28265,269.4539,268.79727,268.63162,269.56433,269.3515,269.6314,269.9638,269.98032,270.31128,270.64972,270.7187,270.61084,270.11218,269.92175,269.98175,269.51907
18,19,265.0902,265.08228,265.19965,265.05258,265.03604,264.9817,264.8605,264.88373,264.87286,264.86865,264.65808,264.47644,264.62885,264.4568,264.26797,264.23962,264.58643,264.70947,265.2433,265.58936,266.39285,266.54272,266.91806,266.9008,266.7525,267.00635,267.4057,267.6661,267.8307,267.71857,267.8074,267.94296,268.0185,274.1829,273.90625,274.21216
19,20,263.0564,264.3498,264.66916,263.71414,262.98264,263.21405,262.26074,262.57898,263.02744,263.4898,263.78387,263.08096,263.13428,263.1142,263.7962,263.7827,263.2389,263.5849,262.99097,262.8171,262.0395,263.25317,263.32407,264.1194,263.9997,263.96368,268.3348,269.13968,268.87604,268.5381,269.03128,268.76767,267.81598,268.081,269.14563,269.54376
20,21,224.99902,222.65793,220.05467,219.46626,219.91762,219.82605,220.28786,221.03273,221.30814,221.3531,221.42862,222.1953,223.61525,228.33536,228.22644,228.1147,228.18887,227.47824,228.39647,227.74232,227.94159,227.68077,228.51869,229.22862,230.30055,230.75633,231.75655,232.1436,231.45514,231.96094,233.13089,234.32256,234.87617,234.82785,234.69948,232.52315
21,22,272.246,272.71347,272.42133,272.16974,272.09595,271.74725,271.37097,271.15155,271.0794,271.24933,271.26718,271.3371,271.43652,271.71167,271.88403,272.25308,272.45352,272.51996,272.4841,272.45206,272.28375,272.44592,272.58392,272.46793,272.41406,272.271,272.44476,272.53198,272.61282,272.65512,272.90802,272.8884,272.8872,273.01483,272.89758,273.03198
22,23,260.25806,259.52545,258.67972,257.28302,257.1656,258.71765,260.43204,263.30322,263.51575,263.87384,263.9557,265.63968,265.57092,266.66092,268.2685,269.26855,269.19104,269.64066,269.87317,269.43817,269.67273,270.44885,271.0797,271.1145,271.8606,271.8363,269.65842,270.46738,268.89935,268.81018,269.02924,268.0008,268.95615,268.8746,268.00342,268.59692
