,0
0,48.683136
1,48.683136
2,48.683136
3,48.683136
4,48.683136
5,49.52958
6,50.654175
7,50.654175
8,50.654175
9,50.654175
10,50.654175
11,50.654175
12,50.654175
13,50.654175
14,50.654175
15,50.193687
16,50.193687
17,50.193687
18,47.54257
19,47.024857
20,46.36474
21,46.23564
22,46.32614
23,46.32614
24,46.32614
25,46.32614
26,46.32614
27,46.32614
28,46.32614
29,44.89677
30,45.44909
31,45.86299
32,45.886948
33,46.672173
34,46.834538
35,46.834538
36,46.834538
37,46.834538
38,46.834538
39,46.834538
40,52.71039
41,56.852097
42,56.865406
43,56.865406
44,57.03576
45,57.119606
46,57.152878
47,57.47096
48,58.441174
49,58.441174
50,58.924286
51,59.121254
52,59.121254
53,58.441174
54,57.99799
55,56.56995
56,56.066875
57,55.519882
58,56.47812
59,56.979862
60,56.979862
61,56.979862
62,56.979862
63,57.80235
64,58.366642
65,58.366642
66,58.366642
67,58.728645
68,58.728645
69,59.117264
70,59.117264
71,59.117264
72,58.98284
73,58.98284
74,58.913635
75,60.645115
76,61.359802
77,61.359802
78,61.359802
79,61.359802
80,61.359802
81,61.359802
82,61.359802
83,61.359802
84,61.359802
85,61.359802
86,61.359802
87,61.359802
88,61.353146
89,60.892662
90,60.24186
91,60.140713
92,59.69753
93,58.961548
94,57.978027
95,56.35568
96,56.347694
97,56.70304
98,56.70304
99,56.70304
100,56.99184
101,57.379128
102,57.468296
103,57.468296
104,57.468296
105,57.468296
106,57.468296
107,57.468296
108,57.468296
109,57.468296
110,57.468296
111,57.392437
112,57.0331
113,56.998497
114,57.57743
115,58.228233
116,58.25751
117,58.25751
118,58.304092
119,58.548973
120,58.6621
121,58.73663
122,58.43319
123,58.25751
124,58.253517
125,57.100975
126,56.995834
127,55.912495
128,55.655636
129,55.220436
130,55.220436
131,55.193817
132,54.28083
133,54.28083
134,53.103
135,53.103
136,51.56849
137,50.658165
138,50.658165
139,50.658165
140,50.658165
141,50.658165
142,50.658165
143,50.658165
144,50.658165
145,50.658165
146,50.658165
147,50.658165
148,50.658165
149,50.658165
150,50.658165
151,50.21099
152,49.60943
153,48.941326
154,47.900574
155,47.77015
156,47.71292
157,47.71292
158,47.71292
159,47.703606
160,47.658356
161,47.582497
162,47.534584
163,46.75202
164,42.81394
165,40.547443
166,40.547443
167,38.714817
168,37.101784
169,37.101784
170,34.96838
171,34.445343
172,34.445343
173,34.445343
174,34.445343
175,34.445343
176,34.341534
177,34.341534
178,34.341534
179,34.341534
180,34.341534
181,34.445343
182,34.445343
183,34.738136
184,34.738136
185,35.07219
186,35.07219
187,35.6112
188,35.833454
189,35.833454
190,35.962547
191,38.034737
192,38.034737
193,40.06034
194,40.699165
195,41.138355
196,41.46043
197,41.684017
198,41.68136
199,41.79049
200,41.79049
201,41.79049
202,41.64675
203,41.103752
204,44.4283
205,41.119724
206,41.668045
207,41.79049
208,41.79049
209,41.789158
210,41.558914
211,41.77585
212,41.789158
213,41.79049
214,41.79049
215,41.79049
216,41.668045
217,41.79049
218,41.79049
219,41.79049
220,41.79049
221,41.79049
222,41.79049
223,41.79049
224,41.79049
225,41.79049
226,41.79049
227,41.789158
228,41.786495
229,41.396545
230,40.484894
231,39.50403
232,38.878517
233,38.472595
234,38.078655
235,37.916286
236,37.78453
237,37.656765
238,37.46512
239,37.33602
240,37.240196
241,37.101784
242,37.052544
243,37.052544
244,37.052544
245,37.052544
246,37.052544
247,37.052544
248,37.052544
249,37.052544
250,37.052544
251,37.052544
252,37.052544
253,37.052544
254,37.052544
255,37.052544
256,37.073837
257,37.101784
258,37.101784
259,37.052544
260,37.052544
261,37.052544
262,37.052544
263,37.052544
264,37.052544
