time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
1,vertical_velocity_10_max,-0.39991306154732925,3.121750005710809,2.8610970440143766,2.5036871541451,0.9493413595140338,-1.9086130537825647,-2.202748663431174,0.5798707450105738,-0.1328642558525211,-0.1350306067238037,0.4026305001953168,0.6756131021682212,0.9151014346442099,0.2958124687566501,-0.3625795613382146,-0.12692038765608915,0.06989003104847996
2,vertical_velocity_10_max,-0.2999890028978399,2.8266908801824404,2.2824933882464817,2.940056194265237,0.6597819204000048,-1.2883921230462263,-1.1738757452811508,0.00051995788711524,-0.3875370091825178,0.5813653450114643,0.1474716072961856,-0.1551963064806862,-0.4888386590404743,-0.07296689966203931,0.16316856947621264,0.14924766623490557,-0.06643985097571356
3,vertical_velocity_10_max,-0.3931976542869441,2.990689832021147,0.2929388098864357,2.2347806988043266,0.9360153447125517,-0.6868913324358303,1.3767664198561256,0.08173169681411406,-0.17537132156666116,1.5905781347241361,-0.8523896122521235,-0.2000349313462592,-0.824364051799274,-0.027184845740814916,0.17104600030999517,-0.04381561512648379,-0.08171749681310159
4,vertical_velocity_10_max,-0.4585996199730564,3.9405423648868925,-0.6779689063569302,1.356684207305415,0.6886289251532031,-0.349668281106604,2.275880123080404,-0.195152200232222,-0.16683873308845842,0.021707280281789497,0.15422911614601123,0.04252281524360018,0.8045181107032597,-0.4083004679648812,0.8186586641426743,-0.17886928680729042,-0.1511739876388235
5,vertical_velocity_10_max,-0.7174207987974474,4.064579831228773,-0.33603529663796494,0.6306637898834319,-0.7165193121801388,-0.4633624308532021,2.2517673946896006,-0.2120876246992709,0.6928950192288386,-0.7196881795314053,-0.1123182006627409,-0.1671367419323751,0.4461821789279915,0.04504014530815364,-0.5496180461414575,-0.3271608786954815,-0.012990309723726758
6,vertical_velocity_10_max,-1.1433713631600115,4.378766065834451,-0.5031546370279146,0.04212788532069158,-1.136785386142801,-0.09509645175786563,0.6388282354596568,-0.4203668483194701,0.9017818735461748,-0.5681380149888555,-0.22263062649123272,0.05831777836176676,-0.36670371750835545,0.6879716254534736,-0.4053814684121759,0.16544857900110507,0.5654773513861283
7,vertical_velocity_10_max,-1.1331437347541127,4.631063755400083,-1.376004519760704,-0.6692359236454898,-1.2448398831948684,0.4320475525970298,-0.24472083848396867,0.3763470894874454,0.8160004737791636,-0.19916240492345214,0.27413040877775513,0.23885159042554568,0.21244467620151058,-0.03734041001083802,-0.12279019555822637,0.5360961576438825,-0.18580579779829287
8,vertical_velocity_10_max,-1.5051551737321143,4.385651675150248,-1.7577004928080173,-1.0157578382898442,-0.8811036315810282,0.4956243536573062,-0.3606694542041841,0.08446763325082822,0.14635312983925342,-0.6086045119976896,0.39357853303394724,-0.026779457653299702,-0.35607944759254595,-0.2715031125450531,-0.014119826660472021,0.5328997068748466,-0.39264012461750963
9,vertical_velocity_10_max,-1.4880784385278953,4.349237105273839,-1.6945293465165228,-1.3732754306211852,-0.931887805283753,0.3730208032670955,-1.2599786192347182,0.25322857428051015,-0.342675290165926,0.06573549667909277,0.04794221701063528,0.16131058244093524,-0.551804835491382,-0.08631312634474768,0.40527313384973096,-0.20567266314345603,0.16493808069714117
10,vertical_velocity_10_max,-1.4374480417356337,4.3395282271847115,-1.5079042659269297,-1.9455665119391718,-0.6792704413772521,0.44252445825726006,-1.1561089997552687,0.3928230472057131,-0.49774385449135905,0.002213539230415023,-0.14619888670601666,-0.2871813823265669,0.1638656450995937,0.0017832585944543612,0.17874694752371645,-0.527705003403521,0.1468216475923962
