time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,surface_pressure_min,1.8354089715096515,4.609481930250415,0.8099615720662395,-2.8907199150463865,3.869682477854731,-0.7273392586510993,2.030565723982761,0.44693532709947453,0.30521541011834274
2,surface_pressure_min,2.0381613682043933,4.957470332968397,2.018567168300026,-2.5829715078465387,1.7161622901349554,-0.10492078868421849,-1.0741736809268156,-1.1547956235193302,-0.43891097027972426
3,surface_pressure_min,1.414249120934965,4.467420803636912,2.292796119858556,-2.471252958231138,0.8356613614762568,-0.38852855993267954,-1.666740628106845,0.022375785140181834,-0.027210569742464837
4,surface_pressure_min,1.171177429320634,3.563454414136905,3.198560673311081,-0.7124498479036185,-1.3843304385651645,0.02284590441235017,-0.7539259364641063,0.579005594778235,0.43372299420993093
5,surface_pressure_min,0.8905294876381258,3.131366814400497,3.1023856854899905,-0.14917858287535035,-1.8008758988746982,0.03693330205367513,0.19367956199090502,1.2492951536684878,0.37056958429339687
6,surface_pressure_min,1.262978976390404,3.283228477263701,3.6219137290726446,0.31832014806261694,-1.6182011902712554,0.1939434563734009,0.08633803432670255,0.598963723771235,-0.11649184825736378
7,surface_pressure_min,1.7939633627001919,2.1888256336699508,2.7529019574161397,-0.2832012960524461,-2.1821744605733007,1.1093472883331852,1.1120701532515886,-0.700551230292845,-0.4643584195992646
8,surface_pressure_min,4.048611966311377,0.26859944657298945,1.5929320803998375,0.11743420948682605,-1.6883319719725094,1.0044901841355753,0.806983828073467,-0.6740556151723915,-0.15512255098943295
9,surface_pressure_min,5.38048899312262,-1.6241953714163566,0.16982022861259577,0.23359266847733673,-0.526389668821192,0.5950197057868736,0.1681879571532659,-0.9287977887977376,0.1982730811428513
10,surface_pressure_min,5.688557009842268,-2.5648382285295943,-0.312532215525744,1.0045134940222387,0.3914835132970025,0.06655835814227842,0.188868918723135,-0.09320507452632774,0.2134687463220622
11,surface_pressure_min,5.560476987855746,-2.7297771040068803,-0.45216363652802416,0.9891471607249446,0.49205421283261797,-0.048348686059846546,0.07703383547086981,0.20542316391175597,0.25028690580126556
12,surface_pressure_min,4.481734938231665,-3.287478441980685,-1.208098181061784,0.11076110632332047,0.36167085943999094,-0.7514958606587909,-0.25504377678225304,0.2640926830637143,-0.15408222213107703
13,surface_pressure_min,4.31004256614657,-3.3440534291942807,-1.2407322089715471,-0.03926277058065568,0.32577953090771467,-0.7790136396297098,-0.33192435243978524,0.2984694649291132,-0.2593590098391591
14,surface_pressure_min,4.125054588811666,-3.408767109765626,-1.2674566967196823,-0.1906775545212322,0.32940025211515767,-0.8571858245014504,-0.3935895723470337,0.40374153499844306,-0.2968781823064729
15,surface_pressure_min,3.205661518546617,-3.3439509756140544,-1.3023823044692853,-0.53473365626769,0.04061857086933939,0.02729610228855647,-0.16320158523079287,0.25076012739405823,-0.11248703302972814
16,surface_pressure_min,-0.13712857296735745,-3.2095702393490093,0.8354114439526484,0.3100362060972432,-0.362523925845164,-0.959457266974164,-0.07074731862529976,0.15211562645505963,-0.18160978230039881
17,surface_pressure_min,-2.700924254111962,-1.8773256546137655,3.3616041755452746,1.9774129355117753,0.28185478566012273,-1.5131431687020964,0.04155133462838212,-0.45174702271985573,0.1603826656310031
18,surface_pressure_min,-3.520896090016634,-1.782663915883374,3.2156629875318625,1.4026295247746423,0.4234695056551838,-0.9546210919673537,0.1065737565241595,-0.2978145304829535,0.19958037711170987
19,surface_pressure_min,-3.6035001548572057,-1.943240220636668,3.0926219333701237,1.2864545550553201,0.5944850734760232,-0.48371189560099287,0.057102682371954205,-0.14785704680313783,0.09887143359851484
20,surface_pressure_min,-3.6807035429931796,-2.0124136187032695,2.9070184913624963,1.1992413028232007,0.6080374131439213,-0.3572258580359467,0.009833426113123687,-0.15598774922515687,0.06564085638566566
21,surface_pressure_min,-3.663287830911264,-2.154583951709602,2.4121102517620563,0.8757720063931772,0.5380995590997076,0.09699174148526911,-0.000339982810411107,-0.05104500569507995,-0.06924511263863632
