time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
1,vertical_velocity_200_mean,-2.368298656073176,-2.638757122979974,1.9444212046959153,1.9477495809910836,1.403392424258633,-1.7532480435604612,-1.1068596514323037,-0.5348395088074107,-0.6275584227737916,0.5169061602676986,0.21924618177388963,-0.23827669595814255,-0.19204330237356318,-0.31444409646102445,-0.7075456372644047,0.49144978408844725,-0.6487965819748989
2,vertical_velocity_200_mean,-2.351898443210855,-2.395713364423729,2.1854064539367766,1.9503338863442485,0.9669708461623618,-1.4040464544951188,-0.9086192707559393,-0.5625461132708651,-0.563382997425904,-0.07151975062173996,-0.39410752980736147,0.013346116126317312,0.18584840357939905,0.08026734814959627,0.22285198795602199,-0.1588199465075252,0.10009214804699115
3,vertical_velocity_200_mean,-2.007613881577704,-3.1503001595674798,0.44920481543138674,1.7472772265695127,0.16301479696081386,-1.0854398013717612,-0.10970850234752039,-0.08050426542073928,0.15824762945450574,-0.6413833439149556,-0.6662630796573333,0.9706026436019555,0.36377724949541057,-0.40959334082858767,0.2818020361472082,-0.6670522779586034,0.08750516864873714
4,vertical_velocity_200_mean,-2.2930770046693145,-3.8394982559103688,-0.21810010174285266,1.4865268677508976,-0.6415129188845777,-1.223920343638818,1.1078011824232308,-0.3885175829731878,0.6574401072981189,-1.0567961162441484,-0.2834765695110774,0.13474814573551036,-0.009764101146647289,0.04315098487440065,-0.10786465717285937,0.37905154888475556,0.43132480013253227
5,vertical_velocity_200_mean,-2.2008162378067957,-3.742277132486888,-0.12090062543237187,0.9847424315770443,-1.9902785676854386,-0.5982809236713461,2.1355344996970786,0.3474175278744079,0.5284622731038785,-0.07541380924959355,-0.10501667099460037,-0.2613116134903084,-0.16975380430340659,0.895274837115655,-0.0014480518303287837,-0.014579947485760188,-0.38435955090835283
6,vertical_velocity_200_mean,-3.0671925323711933,-3.5265986543763157,0.4523781166452588,0.9319914304619142,-0.9551621591229592,0.8872764737139828,0.763667491350966,0.08902431423546507,0.619835973504439,1.5575896958816324,0.851486653416487,-0.7397745205703696,0.7901457489980882,-0.04182700915935924,0.023168829990428092,-0.08265911513281832,0.17357014229222498
7,vertical_velocity_200_mean,-2.5244932747290445,-3.077333575860051,0.6891928788895546,0.1297787876462769,-0.8930435332228446,0.7980662267956822,-0.2551425018924741,0.5797402566345686,-0.2581116422885198,0.7957643238464496,0.3208983482002979,0.2151500777179336,-0.7642513615686288,-0.5595302891881997,0.0004742484913251183,-0.30645978570101223,0.8643483580533455
8,vertical_velocity_200_mean,-2.744110625422147,-3.1325156760195534,-0.539646188457871,-0.9687969176543526,-0.7834240963751754,1.5232421185378795,-0.7343388836105723,1.3402347019841938,0.20741867053777552,0.3824524925395649,-0.23767908622735567,0.6905852702302799,-0.018437218086291875,-0.3844448750181236,0.05697762020149485,0.7611243535587571,-0.3028602058789624
9,vertical_velocity_200_mean,-2.5865995041928076,-2.881048418653629,-0.8243437278553049,-1.7173156396424627,-1.5717605044507206,1.237589622649491,-0.8903664823155655,0.09389038666895574,-0.14882520273544775,-0.6533998597057028,-0.15629384638358754,0.09928141448901237,-0.29882664084513494,0.8073535028261719,-0.25982566876800783,-0.3611590625838194,-0.47736734096530253
10,vertical_velocity_200_mean,-2.2570703188523717,-2.383056208922914,-1.618980886796415,-2.017008395195062,-1.2119321011637822,0.9787204288394431,-1.1028902796538944,-0.2848697334893754,-0.8113397389718896,-0.39622828283572514,-0.10179749863226802,-0.3512996868582147,-0.34620280602640713,-0.3548786385806092,0.2199772757422979,-0.11837976910427243,-0.08661348841930888
11,vertical_velocity_200_mean,-2.1797144740225773,-1.807242360257649,-1.2045430685228602,-1.7116541139483803,0.5767560400624236,0.9146028171421962,-0.6236278770392832,-0.9071472152588843,-0.7818819342058833,-0.68119953615265,0.2521312393615777,-0.8497620646744495,0.6150546357790645,0.002115127291166146,0.09963476418443443,0.15245976067951572,0.2009287636082265
12,vertical_velocity_200_mean,-1.387086649776439,-0.6559308730918352,-1.898392249579899,-2.1154085451924396,2.023436155324371,0.0888288557161948,0.9752239006877204,-1.0384355869833035,0.3224757068323219,-0.6009002623152231,0.10263064357217754,0.12721093451626062,0.6964075328437838,-0.3293885730796605,-0.03312088022075434,0.3170954697683328,0.16509445239241172
13,vertical_velocity_200_mean,-1.6529032423280463,0.5879840512964559,-1.5841793108901667,-2.2089396239442127,2.0666368385214784,-0.35511840362343366,0.9281388320502928,-0.6863990353552255,0.39231373922840895,0.5449861977126195,0.06907652877370064,0.5500751405431372,-0.7625174244862297,-0.1294158256313314,-0.3585013376564207,-0.14632775609413987,-0.06589493508901449
14,vertical_velocity_200_mean,-1.9168080566939183,1.069546301498233,-0.6109628112162048,-1.7111450857285848,2.2949317615023577,-0.31765162477110687,0.8694160911469152,-0.18448751511414646,0.1106727379412617,0.5989711858419211,0.17497081421717042,0.25780623748297066,-0.6999976200280966,0.27891412568784507,0.3073170861291555,-0.18557667465019773,-0.2736470885684163
15,vertical_velocity_200_mean,-1.8621137598895197,1.8018548838818476,-0.44747309146325603,-0.7402297925370483,2.1793856513123995,-1.1592674466681596,0.08394019533603884,1.3345943402319265,-0.20850567748358068,0.5183516120191551,-0.8053849409194578,-0.21924211425264556,0.22172882099879423,-0.06357911894495706,0.7505026054229845,0.38870735729835737,0.061825635878296585
16,vertical_velocity_200_mean,-1.7566833141682636,2.2090939668399856,-0.11724115072465896,-0.8036746864979295,1.7794604196052728,-0.5188221758142407,-0.7456040168202351,1.107245612937842,0.4537873543144818,0.08804459226788681,-0.5828009960457161,-0.8393087639558265,0.5475797704779075,0.5740055895996881,-0.2940154314130874,-0.6165957686962671,0.06302885937690315
17,vertical_velocity_200_mean,-2.78035980975331,4.155591715338965,-0.09877368757132446,0.5922516384514249,0.49515900776308613,-0.2628623656888023,-0.8291406644574728,0.07896447638321252,0.4648317890106037,-0.08979429561153729,0.6856907507122357,0.07164468340391356,-0.003964837469769303,0.14083448131087628,-0.7225321665042093,-0.21835954936367907,0.24852489029027613
18,vertical_velocity_200_mean,-2.5960904563090748,4.3834907538235655,-0.5826245344836172,1.0209124278881658,-0.18321055592980284,0.1635076704388328,-0.6716963937980959,0.27799941074870915,1.05727724382504,-0.7376870118745813,0.8287057400016683,0.2800270250648973,-0.1286556570267663,-0.13697381824716798,0.09926083952259598,-0.1508327142323997,0.09159751982428276
19,vertical_velocity_200_mean,-2.2523048137149417,5.175322092177475,-0.5735304558234142,1.7384348015202533,-1.2961227921105296,-0.14324573246920452,-0.8200360965541261,0.028238627041638282,0.7706028149509772,-0.3726723254981854,0.4735563936576673,-0.07153501575252619,0.052085152370255225,-0.24958019685732571,0.35607974746030774,0.2823368728677038,-0.45742320626429867
20,vertical_velocity_200_mean,-2.038046511375343,4.880288218552549,0.018265513137326293,0.7785923522413135,-0.9428738919739407,0.25029383157065377,0.5376968229402792,0.31532907196963306,-0.4230229062982774,-0.448814872482795,-0.40367323918471515,-0.4381446909153711,-0.41043450486810346,0.06532681841998404,0.20922281293160308,0.5059618462949481,0.3642330929427847
21,vertical_velocity_200_mean,-1.6913969567356513,4.772258199104362,0.26641791393851044,0.7441272478654585,-1.386675985560385,-0.13373755701704113,0.7020941066229298,-0.8287082634023661,-0.945846776911865,0.3696461987252198,-0.4456882264762034,-0.2057750994308741,-0.5906706391806311,0.33829055707385414,0.150601613853237,-0.020928554669976566,0.08637113841578363
22,vertical_velocity_200_mean,-1.1461850352734249,4.592179070171122,0.48121709396242557,0.30095339312152763,-1.7082207480143747,0.3165514362121556,0.5482325909905892,-0.735498405852991,-0.8409391198609785,0.6201588396082505,-0.3817215717317907,0.3527888957861479,0.41763622760062147,-0.38209834969321493,-0.12539377027227422,-0.10269124832076924,-0.15590213480487972
23,vertical_velocity_200_mean,0.4048716853511801,3.0460935036314245,1.1515333317984116,-1.0718334409777215,-0.9139345851645407,1.061942300795044,0.8104086523475033,0.20543104981652716,-0.44314480041883575,0.22397034268942495,-0.38967300069693156,0.7534498495161005,1.0408372514027238,-0.11044930431258083,-0.5470763638163735,-0.2642351954427194,-0.12329698157686667
24,vertical_velocity_200_mean,1.6354041251714302,-0.15067819942764535,4.524729041934382,-0.673977149474403,1.10510089051979,0.9643563815659637,-0.0243376338004015,-0.29122050110466324,-0.3685173690384458,-0.22636041117146438,0.6895480220082308,0.2289895276572544,-0.04872100010926335,0.6609210787027647,0.5210190080101483,0.0700843757598368,-0.04222506291290897
25,vertical_velocity_200_mean,2.3484005767777725,0.06963540117477861,3.704374880877034,-0.911275812661757,0.7343452817612457,1.120378854478679,0.3283607660129485,0.08287106948292287,0.12448460520050365,-0.4998663177825168,0.6459750677522703,0.1947479862815496,-0.017143964026339265,-0.013614805769861526,0.34299224303770537,-0.047819686714421016,0.030127533854420938
26,vertical_velocity_200_mean,3.351185693479286,0.22210836736939787,2.585381065219382,-0.8511738854498782,0.29308525333333174,0.6798434257721565,0.644816165053818,0.6132907245702143,0.42319319144293194,-0.5326641335863974,-0.5892168168762838,-0.2998207120225766,-0.07685110125744958,-0.30743874857948805,-0.5259277825945701,0.4223822285606811,-0.002098666108271842
27,vertical_velocity_200_mean,4.017486237266917,-0.14064938489173306,1.5275868850578997,-1.0654852681350286,-0.29197493540973707,0.09101519731708595,-0.5735831304712307,-0.0402941669558411,0.7244188725667792,-0.07391987588606726,-0.6404924824560564,-0.410193565516275,-0.5133074313610808,-0.23893961439827796,-0.46129926074616295,0.0025248727225646206,0.15137836398542712
28,vertical_velocity_200_mean,4.058696773975495,-0.13316486811413758,0.6391797252617285,-1.484398427868965,-1.7245998599297065,-1.0232202294736268,-0.24476575794531558,-0.4786338602081228,0.7601900564876952,0.2878466605834711,-0.48261110488668607,-0.5390632561862067,-0.021254447033485654,-0.5054721020875326,0.3368658085414276,-0.44419819774062475,-0.18185180399895506
29,vertical_velocity_200_mean,4.063241846736458,-0.36402657847749736,-0.2871840669147983,-1.5021023544678427,-1.333523311645713,-1.689639524303485,-0.7416128656319424,-0.5749210796370152,0.632304479196709,0.3701935824793592,0.14845156720411096,-0.0011192588063452201,-0.1288316702890738,-0.06773954386242138,0.31965801626394835,-0.011055263085655187,0.024567587554668
30,vertical_velocity_200_mean,4.400347566002075,0.1031717813246324,-1.1215782753500696,-1.0887772369713686,-1.0665350246952767,-1.3758005974611016,-0.13338461388181896,-0.2724006542540618,0.18475721887278362,0.375520267920738,0.5084904049044973,0.3045512642851095,0.3967945886247111,0.17758791577517605,0.018570805576596423,0.4696568033046086,-0.04178740665591999
31,vertical_velocity_200_mean,4.114806286860103,-0.219670529655863,-1.280414726347876,-0.37649278619656135,-0.8827479297648768,-1.2162767924661322,-0.1081508895650601,0.3712180862128934,-0.9314360693915219,-0.13027647047562563,0.3539260750888764,0.16049931558634958,0.129519417237746,0.4317481346765845,-0.3247718658204316,0.18022652422339538,0.4472628599313207
32,vertical_velocity_200_mean,3.643311145528786,-0.6238579209908285,-1.3123111520293829,-0.13351478040490117,-0.13110196573536959,-1.597380458197511,-0.3999242607266938,1.209411759275732,-0.8616157900349534,-0.052783598349460406,0.5085347985417167,0.4791447638080214,0.0607210587690276,0.3710881130357144,-0.016222843018171968,-0.09956992765831522,0.061041936783824885
33,vertical_velocity_200_mean,3.7238963505081246,-0.4946824464179918,-1.4388903250808787,1.5618975172135037,0.679243159376126,0.1630213814625164,1.1964518896969432,0.6743073473047168,-0.7050553661912221,-0.4845965006551129,0.6865833073729614,-0.5241627711158353,0.010839328084038218,-0.7808788205887014,0.26460963257678577,-0.4389914471271558,-0.4274236664356305
34,vertical_velocity_200_mean,3.7645259209448776,-0.737094514546747,-1.408353694398458,2.17566294702361,1.107574638420486,1.043153545413436,0.7025087502756834,0.3223025391286952,-0.36388174518979827,-0.32568073453698976,-0.003783140589817209,-0.22135524269730503,-0.4273443323126582,-0.34543776383862773,-0.3464598222407339,-0.17597039656347682,-0.16531443647558594
35,vertical_velocity_200_mean,4.106217826255896,-0.3182693330009667,-1.5028882182062793,2.5544378382577726,1.175487226296714,1.4754467812308536,-0.4161391823868456,-0.6417360970704251,0.24277265933092093,0.4604365256451816,-0.13085034182365118,-0.10326456774089131,-0.07786373981486663,0.431111922109426,-0.11431023317157102,0.1885015679158645,0.22438032747646122
36,vertical_velocity_200_mean,4.028471524087529,-0.6562527281110011,-1.8279765718980159,2.5075335680249,0.8646550756588701,2.100121125039099,-0.894362981546142,-0.5403517173436405,0.4475784361207807,0.44111883092189647,-0.7193723936586329,0.4287603481114362,0.17786241735232508,0.4277342984781504,0.3647287904706481,0.020698918905842523,-0.040341022451338186
