time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19
25,vertical_velocity_975_min,2.2352429090597545,-2.740240903301495,-2.493794687084496,-1.4291370931618768,2.1023610176396703,0.44343673142768164,0.0715144658385758,-1.106051517032574,-0.19828694319858592,-0.517015701392631,0.6275060304577165,0.4088357507693386,-0.29118061124453165,-0.15460662784535148,-0.325822595475601,0.20958401838990845,0.5426473583375001,-0.29721849339873374,-0.14011913481952518
26,vertical_velocity_975_min,2.838860502705438,-2.336395561917015,-1.928951183407074,-1.2241824181864933,2.029193979602796,-0.22261156549433003,0.20099208287823653,-0.7998698317278735,0.1977408101982318,0.09601376916238692,0.41451640260154066,0.25988860981510553,0.7487319490494483,-0.009612571248938837,-0.20207203808563193,-0.5297606330538465,0.04495306463167118,0.572064252604515,-0.15363300646191427
27,vertical_velocity_975_min,3.1479932952200254,-2.059807823547515,-2.0125695908079004,-0.7174321643185857,1.9984975484095815,-0.9218519607036517,0.5423597259683054,-0.1400236945635089,0.17847318696277928,0.08185416519847039,0.03571452091917875,0.0021095408965186952,1.285924982341622,0.520147709687287,-0.19712587935127368,-0.24615017713710258,-0.49460272108768966,0.25496163408051586,0.11159008276818988
28,vertical_velocity_975_min,3.4105561225655907,-1.3310147936743322,-0.8913732295819113,-1.0605216672888074,1.6561410468198243,-1.221931206129219,-0.2778320961798022,0.5919658407441799,1.047623974529717,-0.5884007623912231,-1.329319969189443,-0.07956522847647407,-0.07637424882223377,1.1964334360211888,0.34069099914260403,0.32090911551352247,0.11747252624930841,-0.48162169305308916,0.4169267568535744
29,vertical_velocity_975_min,3.7788705455504186,-0.4018195101165217,0.953932299604756,-0.04609801447416914,1.361358111814107,-0.03642238792261854,-1.5461900361845848,1.0975118090183122,0.6189968089563508,0.7895074865034204,-0.8876429932788845,0.18098137304833456,-0.43212510158115813,0.3814411635117123,-0.03806942280566808,0.08904820460492784,0.08015272677506127,-0.17886808848231855,-0.40075728975211095
30,vertical_velocity_975_min,4.6463532943712815,0.9130363521346958,0.976690510605344,0.306589706948764,0.0329486889564924,0.880276380590878,-1.7371716829561779,-0.3468877714240875,0.5221982173445381,1.4461177594966441,0.02841086688428847,0.9955805398115475,-0.6645643886810315,-0.2926072510529766,-0.33281489058655217,0.5712789683756255,-0.1241122187349085,0.3733451740493073,0.27646371919650364
31,vertical_velocity_975_min,5.189095879772839,1.0532674845706562,0.5954656935922951,0.7277306330409093,0.09569497074362693,0.8451995078807886,-1.60357568303638,0.1058674694135867,0.15688424271080073,1.0124515006053316,0.3101449000985938,0.40054117008099366,0.4660949148730517,-0.6161065551107486,0.37067803640035313,-0.19022196311575523,-0.29693605466048,-0.2260933085983552,-0.14689508586977754
32,vertical_velocity_975_min,5.198191882672584,1.3209933504402833,0.5144546498953061,0.4615505125352279,-0.31312581644468146,0.6098146119725214,-1.3017725959404374,0.9974640119845103,-0.48854490076856544,-0.6952016981799145,1.514051975556188,-0.9055858997509479,0.3530882926375424,0.21410000372433613,0.4110245126894144,-0.48086805727287196,0.283387933619021,0.0629552412975676,0.10778794322718684
33,vertical_velocity_975_min,5.842787736645004,2.066831159366796,0.2859892702502441,0.13977988213806622,-1.1537208879084644,-0.7622794801928999,-0.3987618975466777,0.5619003254534817,-0.6487788927389848,-0.3961827116804429,1.0867316504349487,-1.046325669187527,-0.5666351849002284,0.40327337002183533,-0.3342766694251991,-0.1913954570184309,-0.030250374500320875,-0.3711650290515775,0.10624666890464575
34,vertical_velocity_975_min,5.8400597641978775,2.146083368800479,0.5740023473793578,0.20417435953490273,-2.0584880842878803,-1.0818647896890483,1.0698919695115408,-0.4245758760864177,-0.8108149956924915,-0.12865656478697104,-0.019230040388610134,-0.0064893845816685,-0.17026682643709637,0.5256802912260748,-0.29403228088772676,0.5330537844992511,-0.17427914510123396,0.7212566384299578,0.21959445095965685
35,vertical_velocity_975_min,5.632399851421697,2.230705923365095,0.08780232261397201,0.7832471962051558,-2.0331132682179063,-0.49181761886710734,1.80872167248749,-0.5362114083050648,0.5755075304896765,-0.11494194112877892,-0.4482208835629385,0.15653813577415424,-0.0031647825677394562,-0.5739545136293587,-0.5279340626564516,0.15073677628579882,0.7406196226395124,0.024201339473175456,-0.2527576010658122
36,vertical_velocity_975_min,5.734562813649055,2.157929899683796,0.062046345183559004,0.6979144666141255,-2.033187898538909,-0.13379707209799319,1.4477351653788557,-0.3464341571203302,0.21607074344862448,-0.631472255023964,-1.0474744210384577,0.7489746049216979,0.40962989315421505,-0.5541872961261302,0.7348774263462964,-0.47588052502806993,-0.4176985535590146,-0.5179422829161525,-0.06425324976591508
