time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
1,vertical_velocity_1000_min,-3.041807444701767,-0.2745452456439486,-0.43548505250541236,4.283046566879853,0.8288032692587988,-1.0813095732497306,1.998094233219782,3.0482407132790463,-0.27770938040964954,0.5332169787894236,-0.6670922647407012,-0.6126356281270866,-1.0367896264372938,-0.6125976271308446,-0.3019757389054783,-0.040837267504790206,0.5917170787369319,-0.16363613928577747,-0.008126233335690725,-0.0606581852031451
2,vertical_velocity_1000_min,-1.8246672846947607,1.5616993255365266,-1.2628769473357748,3.7400938177826526,1.7736008694720689,-2.1549848343811813,-0.11629274760624125,0.3826780871301096,1.2997882796749238,-0.20308724019105046,0.7635694549976166,0.23022361345046224,1.3773547064565754,-0.017794332312014785,1.1649086199013645,0.04253958485154639,-0.683732002338303,-0.41346237180668327,-0.2282869997191254,0.16991508085043402
3,vertical_velocity_1000_min,-3.137964266776094,-1.1242199245508646,-0.14836365829943804,3.0946379477911377,1.4356807019684033,-1.0303244729878223,-0.5169896571671292,-2.222234357747983,-0.42238003458312195,0.2600294961394351,0.5423966240863864,-0.08099492862567008,0.6355418149115121,-0.1383059243943946,-0.4832584073788222,-0.19622211453184563,0.19309720439090403,0.6591986055388626,-0.6335940990069859,-0.3524536121138913
4,vertical_velocity_1000_min,-3.570758790308493,-0.49504663506765423,1.0893622177744937,3.480856994298144,0.2609659222764308,-0.45170299487678267,-0.2518147102331974,-1.6771744084270928,-0.3225404840104896,-0.6640167631479008,-0.5145911477243589,0.4036472054023445,-0.08187580209721139,0.6485690242346324,-0.7972273618515409,0.258072652431557,0.5044951161058496,0.4430315827225759,1.1485253014878956,0.15055482540918472
5,vertical_velocity_1000_min,-3.1895932341285698,1.9835533026053433,1.2615105605179886,1.7012712356537807,-0.017419673155233614,1.5740927202217514,-2.0128253170668016,-0.6660977585494815,1.1781998140308763,-0.7406341867513616,-1.4328092730763735,0.12319224922891142,-1.3298757528731033,0.12683792116988007,0.5634612874106772,-0.1807132525136057,-0.7781613286286203,-0.27483417526215487,0.03343102734306965,0.2956605675144642
6,vertical_velocity_1000_min,-2.2527234322776875,4.594628486362727,2.5510442172518455,0.39643414030117824,-1.3987658633790787,1.3226529229101873,-0.8436500621084417,0.577243294225128,0.949587605503243,-0.4600047716859792,0.545717456676056,0.3147050516549787,-0.2691323952689041,0.3015309406585656,0.28530506665977,-0.25382620229524655,0.9602461320357266,0.5030422283928556,-0.7839020993796436,-0.02840817334432826
7,vertical_velocity_1000_min,-2.298083705079756,3.3362229861546715,3.8536508414049457,-0.49959621906723184,-1.887210407087676,-0.208849835625909,-0.7304357236740452,0.49200224934701575,0.6937481635779066,0.3179112831423861,1.5371161283125836,-0.23202905108772856,0.08751227059697685,-0.2594696952511194,-0.7668202290733112,0.3221587753609106,0.14545437983416096,-0.6965302667789887,0.4600651054416588,-0.1707415600092721
8,vertical_velocity_1000_min,-2.781857596005461,4.097855717052339,2.5660439502042287,-1.2844482373184842,-1.0098037038657264,-0.18012362564228682,0.5912835039478002,0.08304689553842375,-0.21590802854388183,0.5686251632887512,-0.29480527699606907,-1.2096349962210704,0.567009726158577,-0.5672626443199138,-0.148956567524783,0.5854724068304259,-0.9229307246127815,0.5409650367086926,0.2627876018757143,-0.14024465408701495
9,vertical_velocity_1000_min,-2.6475774112367625,3.9343513069476046,0.6503332110613055,-1.4937066869148634,-0.5093011976948024,-0.07993363324296805,1.482215516781768,-0.5754214328307313,-1.7712238008947299,0.3283190711867338,-1.3398739560420663,-0.6549756933540322,0.9743738607835132,0.4615526564115906,0.697507018109135,0.008844401208594938,0.2292727239581676,0.04656289639772621,-0.26461912594993686,0.3485470043253917
10,vertical_velocity_1000_min,-1.7460685718283326,3.745503806599905,-0.7267299340527698,-1.3589351555217557,-0.5888180942178977,-1.0629646936181674,0.9902956142858248,-0.00045364878432497494,-0.7276058634239949,0.09702677527145738,-0.8245825929727878,2.0628945164168293,-0.02837464704887199,-0.1309822595433576,-0.5099414670605718,-0.9272869775067234,-0.009216102697735085,-0.1414937800859355,-0.38441547701379664,-0.13848214203215783
