time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,relative_humidity_1000_mean,5.097566917719431,1.6182628868341997,0.8186692970662937,-0.7673787584275807
2,relative_humidity_1000_mean,4.972637636678442,1.466787370267493,0.6975598440280335,-0.6463209011779004
3,relative_humidity_1000_mean,4.823385221326374,1.3521439636428905,0.5837720851520951,-0.499987476231047
4,relative_humidity_1000_mean,4.68209270229942,1.202897201223647,0.5036758136063443,-0.28414787236602973
5,relative_humidity_1000_mean,4.532205182846462,1.0183514363072157,0.39873589727591474,-0.1430902366015286
6,relative_humidity_1000_mean,4.302966216233878,0.9130423422530382,0.29761718959351213,0.11287744186087308
7,relative_humidity_1000_mean,4.067844193169565,0.7239291917712394,0.13467542393667617,0.2771589518050597
8,relative_humidity_1000_mean,3.762088311700044,0.4727733053718075,-0.054300675539023915,0.5008749997063356
9,relative_humidity_1000_mean,3.3789948655801765,0.19691590689019167,-0.25627850046427525,0.704069410272889
10,relative_humidity_1000_mean,2.989054751624671,-0.0231806336455939,-0.37648037965767767,0.9192848210880905
11,relative_humidity_1000_mean,2.642002624481651,-0.2646643784099205,-0.5070063907801627,0.8508539438138537
12,relative_humidity_1000_mean,2.200889230403871,-0.6076327399608634,-0.639764698826882,0.7051313704826055
13,relative_humidity_1000_mean,1.8198631253944952,-0.8445351548084193,-0.8260186365992012,0.5527051440284951
14,relative_humidity_1000_mean,1.4607251213155619,-1.0066329984896476,-0.9061227318582195,0.30760582362909517
15,relative_humidity_1000_mean,1.2002028233183648,-1.1657025803412413,-0.9949478634914068,0.034922014132709366
16,relative_humidity_1000_mean,0.8826543814610152,-1.3189985280562229,-0.9646822855978809,-0.23348302475248522
17,relative_humidity_1000_mean,0.48775857711843373,-1.4704309470683055,-0.9706142242813004,-0.5226657214806283
18,relative_humidity_1000_mean,0.10469772216617945,-1.5557094783316174,-0.6768932132715298,-0.7029464340739378
19,relative_humidity_1000_mean,-0.2868648950516731,-1.6521914737052388,-0.5558164448311244,-0.7555096856091205
20,relative_humidity_1000_mean,-0.6656265207820871,-1.7739361691118993,-0.13022512093100586,-0.7224253536584287
21,relative_humidity_1000_mean,-0.875397074516454,-1.7841357200037944,0.18794960823617024,-0.7323662363111371
22,relative_humidity_1000_mean,-1.1886576145838883,-1.6263473864954747,0.49505899815289206,-0.3971040193481076
23,relative_humidity_1000_mean,-1.6074113295245354,-1.4523786566877852,0.7892736043844133,-0.03555416196566767
24,relative_humidity_1000_mean,-1.983857725317853,-1.2386613540422298,0.9959046961725095,0.2176465416949505
25,relative_humidity_1000_mean,-2.474824561923976,-0.9450580182859899,1.1104056731359437,0.3264446867625796
26,relative_humidity_1000_mean,-2.9602496154348548,-0.7240657348124973,1.1690985002996594,0.4627300947559987
27,relative_humidity_1000_mean,-3.234088221984446,-0.5896243665970271,0.9941125692154756,0.4192635528965622
28,relative_humidity_1000_mean,-3.5611586643842923,-0.3159001752553703,0.8752633428408587,0.3412329960597308
29,relative_humidity_1000_mean,-3.870631008838163,0.0403097400403503,0.6309260176027489,0.20389365758937622
30,relative_humidity_1000_mean,-4.107659675683578,0.4606431646813372,0.1592241389577306,0.02435914691973449
31,relative_humidity_1000_mean,-4.347243164732089,0.9076230020877939,-0.08471990191131412,0.011492821899803184
32,relative_humidity_1000_mean,-4.404230950290327,1.1526331153425928,-0.20364128589970162,-0.05292700818416626
33,relative_humidity_1000_mean,-4.438909220696843,1.582469032299808,-0.518325375218652,-0.06029941500582211
34,relative_humidity_1000_mean,-4.396028345417464,2.0312801302986716,-0.6432051225740476,0.04199566164668138
35,relative_humidity_1000_mean,-4.492575433384546,2.4284251439734397,-0.6935935855915876,-0.1409093090706492
36,relative_humidity_1000_mean,-4.512215582290946,2.7912995608234197,-0.8392862623322827,-0.3174274667811885
