time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,10m_u_component_of_wind_min,-4.702410816409023,4.848201342885184,-2.042397880612829,-1.2182698510094883,0.012043103012640236,1.2290031704384774,-0.5827176900135286,0.2205142598458983,0.38063446523465194
2,10m_u_component_of_wind_min,-4.6903620933148025,4.359598817340474,-1.7285848236894916,-1.011482676493139,0.19915276646547853,0.6464849080232211,-0.03260161223107255,-0.16633119633766696,0.25121661043327054
3,10m_u_component_of_wind_min,-4.828443666608528,3.8951451972329303,-0.9976405744253037,-0.6552717698275732,0.2835136652989333,-0.05212625484225948,0.07018522411915362,-0.17176148990633094,-0.16285416404577902
4,10m_u_component_of_wind_min,-4.772242489760801,3.395639133000404,-0.6099174491213671,-0.28817901442481075,-0.196174360827529,-0.3933420840595154,0.3443927726721851,-0.07295460901655126,-0.471451900771384
5,10m_u_component_of_wind_min,-4.68357458906526,2.518881144438851,-0.025612438523634456,-0.038764762766252236,-0.19353251084282228,-0.8055174199449797,0.22747452559856082,0.02088159331793408,-0.25822073832506853
6,10m_u_component_of_wind_min,-4.405601468485695,1.7668309622591905,0.34382464214383024,0.5189837118625239,-0.19858672134268437,-1.0961505924084927,0.15663423588028688,-0.11541904783891618,-0.08467433253609952
7,10m_u_component_of_wind_min,-4.075062306007302,0.9129957535803725,0.7162027394176979,1.1280128198111625,-0.2302963845102439,-1.047034548971304,0.10367342676621201,-0.16837377255308533,0.0033342367446961554
8,10m_u_component_of_wind_min,-3.8303644858624457,0.27499455630294034,1.0728922272937076,1.4337351299018326,-0.281039112284091,-0.5687506310256896,0.03421129225710972,-0.017965904071844587,0.1996390103692536
9,10m_u_component_of_wind_min,-3.51440516035511,-0.2776594253669833,1.356758719656117,1.3790069097879067,-0.3985155935751241,-0.04998570219155228,0.16545582487418903,0.313797642280143,0.3645537637712247
10,10m_u_component_of_wind_min,-3.2354823094973675,-0.978728749500546,1.5870561988748888,1.500137441434988,-0.1810050613141386,0.49123566449575445,0.040407116526499816,0.5635316147353698,0.28537626979255376
11,10m_u_component_of_wind_min,-3.043851153082079,-1.4205526027950461,1.716381175918939,1.2292064130336902,0.2001481225906829,0.7246370847967888,-0.1702938952668651,0.5968326964453345,0.11413345117442296
12,10m_u_component_of_wind_min,-2.936036078727974,-1.6560784313432888,1.6855888119338638,0.9008055967655192,0.31103770855009705,0.7394059470298071,-0.38490851617227373,0.3280394542736065,-0.22277544229962798
13,10m_u_component_of_wind_min,-2.8217517682182613,-1.9534582314223643,1.5181672174636305,0.1266693194229375,0.4969377275792091,0.3916613572237788,-0.5537685151106788,-0.24651128882883588,-0.42758102460816977
14,10m_u_component_of_wind_min,-2.525750623095931,-2.545551441736885,1.110905618410079,-0.6222149175958049,0.5387321964614213,0.3875481682900067,-0.2757107553618427,-0.5029416542292764,-0.3141961708356602
15,10m_u_component_of_wind_min,-2.0625428038745555,-3.0197546102583384,0.8456412191001729,-1.1371909233417494,0.7015114990723936,0.2809279851886598,-0.015755071651115442,-0.7129944096819171,0.015708943961057497
16,10m_u_component_of_wind_min,-1.6893864374499077,-3.130422458050268,0.6329495874643717,-1.3623856946435082,0.5739970697834945,0.1290503050816866,0.32722256124961785,-0.6976279750019773,0.07710491343718848
17,10m_u_component_of_wind_min,-1.1842237420707329,-3.1807968351888154,0.16357571662835363,-1.4365032206889965,0.37177903448969907,-0.17361266611509218,0.39961650884514355,-0.327829995217509,0.2640431797623082
18,10m_u_component_of_wind_min,-0.4460801599573612,-3.17867046958894,-0.5048178441732133,-1.3954112878833969,0.12388263339644988,-0.5384645777539185,0.45452032470296566,0.31101537553909253,0.29752328225708935
19,10m_u_component_of_wind_min,-0.15449254547580685,-3.126694494283305,-1.1664983768592356,-1.3928305641394283,-0.05883878950615904,-0.3563530895243978,0.4324577637303416,0.6022125190218299,0.3027615260361716
20,10m_u_component_of_wind_min,0.1062227017548761,-2.892954223834235,-1.4981710163749167,-1.2977481033916576,-0.27050940543892454,-0.21225598519236344,0.10476092644833457,0.7308738846406451,0.04504703089448156
21,10m_u_component_of_wind_min,0.5848123053179526,-2.6040984836470824,-1.5425800174490578,-0.6816266065349254,-0.63677179416149,-0.1262612933197982,-0.3595913729684534,0.6100244129761929,-0.20550365022880482
22,10m_u_component_of_wind_min,1.1220835626119516,-2.2244726716750014,-1.7186050081010011,0.1030028849623601,-0.9708304139280658,-0.19809156966818872,-0.7796033531862053,0.14508241236469246,-0.4677452262623731
23,10m_u_component_of_wind_min,1.753425953625517,-1.9921705367678801,-1.7121214238877107,0.7742124125935251,-0.8404749143066244,-0.052688062111333055,-0.7228357404200175,-0.43615899848444256,-0.2892316033408483
24,10m_u_component_of_wind_min,2.195236133345243,-1.493274089015992,-1.80599679673547,1.2081071162147667,-0.867647729637953,0.027977487768157085,-0.3170727072996548,-0.5575486068039082,0.11642658308364247
25,10m_u_component_of_wind_min,2.617185459802375,-0.8200628389894562,-1.5231250052860172,1.4912962657408766,-0.6150759500467962,0.27659255213316136,0.14263541286681575,-0.4642185443318431,0.33239681387783016
26,10m_u_component_of_wind_min,3.01133273206991,-0.24465671719472729,-1.1976363333907065,1.5921203296024662,-0.1532380419651648,0.5774164293428695,0.765993400144595,-0.2707943111312913,0.17046131397116757
27,10m_u_component_of_wind_min,3.489729483056446,0.1274217600181707,-1.3404932546037578,1.325870051110245,0.44731497051016234,0.529330865721461,0.9039918750369351,0.03434127764975577,-0.1018414770163479
28,10m_u_component_of_wind_min,4.175478056359442,0.7351931559595564,-1.0009134507312063,1.055953829392009,0.9846115373616824,0.08275081971270268,0.5955918900094523,-0.06411205387489828,-0.26860825523317555
29,10m_u_component_of_wind_min,4.775339202941104,1.1594840565279607,-0.7055259345733672,0.5036708251987688,1.573540614078768,-0.10551955202144937,0.18339232148533618,0.281205484660491,-0.37555724394756906
30,10m_u_component_of_wind_min,5.049323054342395,1.3797832730080195,-0.24417748533949468,0.2479357861558283,1.4979747951245834,-0.3626904361638145,-0.6101737015481503,0.5285711345529728,-0.1137411917273857
31,10m_u_component_of_wind_min,5.2343583635086235,1.4923413824404614,0.38397373091374964,-0.06335217928066546,0.761522077326199,-0.554008922773301,-0.6979515219612542,-0.1286234861644733,0.24682886835600415
32,10m_u_component_of_wind_min,5.206410397508177,1.9452409399684454,1.2126440953257824,-0.2816556341708034,0.2602510118857383,-0.5932299928692035,-0.5035666318349429,-0.08543199056137922,0.416295289259502
33,10m_u_component_of_wind_min,5.19362726519825,1.8929817332172747,1.3825571291022578,-0.42511193607828823,-0.2313379911163924,-0.22437841568481467,-0.2971393761521783,-0.1462511374580337,0.5321107034444077
34,10m_u_component_of_wind_min,5.1791120673588065,2.0009531316887004,1.4890004245026807,-0.8824107991306851,-0.8351126968765201,0.23526014799127593,-0.050212735785749564,-0.21524556589259705,0.1744379353573454
35,10m_u_component_of_wind_min,4.951181591314946,1.9975295685605245,1.9658845944483134,-1.0201325550537683,-1.0774773642171442,0.3349153839726207,0.35978534050447397,0.04585576097978791,-0.3553781326737341
36,10m_u_component_of_wind_min,4.957206367202933,2.0368414022296952,2.1808112652793388,-1.3081843465364662,-1.1014856970897609,0.4262635194310308,0.5415004532457806,0.23631651410303314,-0.47067363736624734
