time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
1,vertical_velocity_100_mean,-2.9387489271842644,-2.955174120178849,-0.8796986830152868,2.3532627812949256,-0.09790779246487913,-0.7469942106325094,0.2804606063688628,-0.2483809689583972,-0.7366919398273817,1.0120263050827003,0.6162095127106051,0.09164591311495951,-0.0846254154491668,0.19803869375106084
2,vertical_velocity_100_mean,-3.056519174306449,-2.8834639437975547,-0.9871444627386088,2.14520891841267,-0.0011208562271782495,-0.27927286322914774,0.882182761700473,0.006785416759818455,-0.4961618904216172,-0.25143364830953924,-0.13328639196800832,-0.12881310991922706,0.20315942546380586,-0.13125206012525545
3,vertical_velocity_100_mean,-2.708030399422969,-3.07767104431967,-0.6263437481260608,1.9650453657093885,-0.5289473360600201,-0.6942302493471215,0.47959076204500445,-0.05450462688041354,0.21622783439201765,-0.8017108525248843,-0.1072824584086608,-0.11058795834736738,-0.14458872206736045,-0.11836685547139376
4,vertical_velocity_100_mean,-2.9085932488466484,-3.027318939225748,-0.378757087830304,1.0938869778849682,-0.618175866007431,-0.4894949803929017,-0.46474945045700355,0.146284412686354,0.7641325070927794,-0.312685342073128,-0.1279384152880739,0.2608733353646634,0.13099056885253302,0.16263512421100682
5,vertical_velocity_100_mean,-2.834914531752223,-2.4822802540693325,-0.2927024568086596,-0.45412298238480625,-0.8341308796086729,0.01822681273144799,-0.674372618209395,0.3972565368658931,0.5523088752102383,-0.1629997072589522,-0.21649095494587373,0.530516801369796,0.0927801109375502,-0.24399292522313665
6,vertical_velocity_100_mean,-2.8919035278457486,-2.380384334361461,0.07490192936370126,-1.0063801747839367,-1.3294051110316711,0.7585461292722515,-0.838089437151357,-0.2396841617261374,0.38671978693952375,0.4818798187668298,0.008345768390591039,0.19266574005509948,0.11390003453510518,-0.02285809330994222
7,vertical_velocity_100_mean,-2.718237241470987,-2.102920935513763,0.32215412309793146,-1.3181426808313714,-1.0462064984717225,0.40858969574479526,-0.4806089035151942,-0.08735745610911462,-0.08656023100187023,0.30025810249014806,0.16853224211304493,-0.4783122524438476,-0.12824110269954345,0.00028028293323999355
8,vertical_velocity_100_mean,-2.5945498066758677,-1.6792577693346358,0.6517612919399874,-1.8980415898181455,-0.4530084621583555,0.029974070084961543,-0.16362528444085012,-0.17032441386582337,-0.15863861261260925,0.08028957464453816,-0.005745994660333156,-0.45044805179144004,-0.4134945983339133,0.02293336012896491
9,vertical_velocity_100_mean,-2.609758614443647,-1.1081450923083354,0.7072691066308051,-1.9892301873035538,0.161720743519679,0.11395205450407432,0.0016049531623825875,-0.12409636415339093,-0.3434678837285506,0.02308123991732598,-0.2360781965162863,-0.20157338039575232,-0.2967376103033284,-0.08499547702006023
10,vertical_velocity_100_mean,-2.6279254143852304,-0.8568656187171487,0.8600915740783345,-2.0402117418899572,0.6653243422624534,-0.41008712786354384,0.32734047204139793,0.006202762648439244,-0.640484765895457,-0.11587088492117102,-0.48262085458452314,-0.1116387000277876,0.24241557286461426,0.1729821893514131
11,vertical_velocity_100_mean,-2.6491759633690704,-0.4970339899635864,1.1237669250073954,-1.5414485227153556,1.4539987596608699,-0.2007790030883712,0.29099246284478775,-0.0883350860789125,-0.3840210611626973,-0.2663049967573058,-0.1260406764222946,0.338228999179739,0.4291803857066303,0.16245174383946923
12,vertical_velocity_100_mean,-2.455207841429411,0.20941362029970179,1.0786271360614812,-0.8945902085245785,1.8843926208332185,0.007306099408095001,-0.05850869660441962,0.3377518965105929,0.03108783326124245,-0.000337422741869173,0.5644196676482909,0.5180129275664891,0.1872185010720958,-0.12889782664795021
13,vertical_velocity_100_mean,-2.3142169521454625,0.9925705618666607,0.9510029755639385,-0.06319825578126177,1.541998380692235,0.20752659855004635,-0.03668475797792136,0.5192849892599615,0.18368266363956912,-0.10110062765667122,0.412305586434892,-0.18684928189172004,-0.2981155946039645,-0.3670224772486978
14,vertical_velocity_100_mean,-2.3351856160512123,1.7382762012930835,0.4489480858086322,0.958392507390566,1.1242583552533185,0.8430287914539305,0.33172078349741696,0.1499264743220329,0.42009043328874984,-0.0701597679338244,0.3202206303368779,-0.2184180948600379,-0.22525232561300296,-0.3704549477495953
15,vertical_velocity_100_mean,-2.5497485880245043,1.8716945477440352,0.16660612825606297,1.1565717656908927,0.7958574464900412,1.0450535218365067,0.752766941171488,-0.273365068497464,0.608554593235449,0.17818991498828268,-0.271528124619514,-0.12180776105273586,0.07024112375968504,0.2528081812608291
16,vertical_velocity_100_mean,-2.2814263701700943,2.5206437391244454,0.18810803425914907,1.1413914349621708,0.47468674043955766,0.9048124948985826,0.1636745758555358,-0.2828491201445561,0.27209416773783346,0.35150339730813435,-0.4435508164692021,-0.07574591311732484,-0.03133034222803553,0.44668025316017157
17,vertical_velocity_100_mean,-1.8210458127624274,3.776729081701396,0.017537569998272717,0.9820445862270357,-0.33128133621702766,0.14562848312124246,-0.4478435249147493,0.006070823755837789,0.025493061503151403,-0.13346807295707638,-0.34088807805252636,-0.4140509696151194,0.2885437385635706,-0.04649825755758356
18,vertical_velocity_100_mean,-1.540670678725292,4.84935919496355,0.48733497763185085,0.7834482398046924,-0.8482842400017694,-0.5421291314973918,-0.9075358347988088,-0.05958097449889456,-0.39487621591829153,-0.06521948674724527,-0.01277150401298079,-0.1663444894856262,0.4091497287058127,-0.052832841306925504
19,vertical_velocity_100_mean,-1.2608355928029773,4.856329441549499,0.3905868906223589,0.637879988875814,-0.9233660135115814,-0.6654490867369215,-0.5133701405149865,-0.02878055403984695,-0.4465768484738094,-0.11100180780911417,0.2197361649046013,0.05031383890497304,0.12621691053422346,-0.38243643801477206
20,vertical_velocity_100_mean,-0.9944122029064072,4.158952730716041,0.05510962772251336,-0.05824189789732314,-0.688568428454209,-0.46912324842299946,0.2805087927184663,-0.041256872690465136,0.08106265405401336,0.4030203120749249,-0.05091891490243267,0.6640779364358672,-0.4805075926910188,0.4204658979602476
21,vertical_velocity_100_mean,-0.20190307487189973,3.0716302686247254,-0.763635276073732,-1.0092954640790597,-0.7087428891815218,-0.7037027562706895,0.3140226279930213,0.09945150984935963,0.1306953733116158,-0.4798357375725665,0.2145644678642579,0.19819933866862552,-0.5233586056831535,0.12275502259231752
22,vertical_velocity_100_mean,1.4444781265004074,1.0486254680338492,-1.7087422406503605,-1.580211657225408,-0.7970118464875142,-0.6946863566052692,1.036288674137812,0.11997085993185651,0.19994719575803824,-0.30289608174926685,0.0632136425305117,-0.17161625888328444,-0.15007897218149233,0.19700653815909872
23,vertical_velocity_100_mean,2.1622874069568967,0.7473062343481488,-2.183669893891898,-1.515004221327116,-0.3904346481400125,-0.1463123979458713,0.889066156214436,-0.004335111739702179,0.3582391288000948,0.332673624083293,0.17323787255187975,-0.21485220835115057,0.5837153019468189,0.017919674913025666
24,vertical_velocity_100_mean,2.50227469113777,0.33647383696428906,-2.217688643873195,-1.0704931263355744,-0.475437537631572,0.4542819248325705,0.40595329225051885,0.26441031277222726,0.19346139722161015,0.34028969288850147,0.18554760320893562,0.13164096812148068,0.36837999310584146,-0.3045262355006631
25,vertical_velocity_100_mean,2.4610207082476268,0.029110318954297287,-2.3154438807288975,-0.009933390222395715,-0.2817111339063398,0.8959645308982938,0.07622998696062246,0.12836625054728737,-0.30094362911698525,-0.029427891417393326,0.12088741742138903,0.042046310783912924,-0.054614201217176576,-0.28612401261112574
26,vertical_velocity_100_mean,2.5857887527489263,-0.16261057214061617,-2.469277198934309,0.4936614298164655,0.09456236806771384,0.9428984436034529,-0.23927375140655427,0.21848619931041616,-0.4413869486477484,-0.11687002370735577,-0.3155332123853361,0.0703973438560063,-0.24328690606135459,-0.1959379872589439
27,vertical_velocity_100_mean,2.92888486297995,-0.5262647863630132,-1.7978358883353645,0.3877330527307223,0.7415028821641564,0.7522623276209276,-0.6479693747818175,0.25714592768683464,-0.6013587415657604,-0.09087761633985587,-0.24708629334617244,0.2281303113052317,-0.25187136262828336,0.1885084467359702
28,vertical_velocity_100_mean,2.9460608999830558,-0.8513591769794167,-1.6701377856021662,0.09981463734358317,1.1428125986886486,0.11034659141737428,-0.8458822488872297,-0.3175228006788812,-0.16643862367537918,-0.45782725138299546,0.11324255195101424,0.06746386774316088,0.08952974642545465,0.4049903342741081
29,vertical_velocity_100_mean,3.315268743806847,-0.646697681519835,-0.9995615604138235,-0.10149853884182329,1.2334851656989112,-0.7647811469761543,-0.8768276809387914,-0.6068664514626672,0.5558960788450265,-0.11610673794049206,0.497197741219061,-0.37226331133716073,0.0734060082118917,0.3705533905003346
30,vertical_velocity_100_mean,3.9671147620495115,-0.3618668902119673,0.1472858728352371,0.019593223639182172,0.7385411551217858,-0.8569759345399575,-0.21993458087172021,-0.9803102001323497,0.20011405698215437,0.16098103344947284,-0.2837456764545576,-0.1389853393852454,-0.19916821034625712,-0.4112799774968231
31,vertical_velocity_100_mean,4.061737009296436,-0.5064921902686251,0.7927286145435534,0.2699362525375393,0.7429536132574437,-0.880379335225654,0.13818175811043684,-0.25574788988975605,0.2088663809990859,0.5260329393470446,-0.5656961988356344,0.2418904683185173,-0.08892688417830144,-0.4087651576211388
32,vertical_velocity_100_mean,3.933983431202682,-0.772190321183015,1.397178604988303,0.2624050848565468,0.2866155425277034,-0.7349029415468408,-0.012245958746572742,0.7966313409743423,0.08551799818497977,0.38097193107769306,-0.35187948741037633,-0.03190544495732533,0.024631333831497224,-0.04458487901034876
