time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,relative_humidity_850_min,-4.591952263882385,1.7503757938839943,1.326780760589528,-0.5890940310429441,0.23198695212251727,0.16963952351332856
2,relative_humidity_850_min,-4.485454185048386,1.8158213413220263,1.2003332704668883,-0.4577364190661753,0.20325265673596069,0.1045573121195642
3,relative_humidity_850_min,-4.4934938178359225,1.6800372620553128,1.0923777712298515,-0.25727668917915303,0.05625868848752107,0.19194806469350847
4,relative_humidity_850_min,-4.556146459328013,1.558849769381402,1.0124346296403397,-0.07290102330305573,0.03923272418091225,0.33465580861750005
5,relative_humidity_850_min,-4.469339385666934,1.3039273759413479,0.6905442042883516,0.1042470547317911,0.015876881506024558,0.26072215034279245
6,relative_humidity_850_min,-4.2739291095698855,1.090062231205045,0.30029339218099116,0.3709410897207892,-0.13086672011540376,0.09106271134614231
7,relative_humidity_850_min,-4.0695229560842945,0.8671345114487753,0.2311757622523382,0.3948005170963919,-0.25006498219542883,-0.0876894273330915
8,relative_humidity_850_min,-3.9427369202461895,0.6666359823447604,0.0648604915621856,0.30334131902293043,-0.2039949764358182,-0.2492154570269617
9,relative_humidity_850_min,-3.6080655280865312,0.3334863822576561,-0.2782527630814145,0.2584333590489097,-0.20221770064510025,-0.34216203205430124
10,relative_humidity_850_min,-3.3782767317255518,0.30175791864105145,-0.648354378685695,0.09196711890710546,-0.12892841669174546,-0.5172580287036493
11,relative_humidity_850_min,-3.2268201997011796,0.1037942987685926,-0.912541836614948,-0.03776847223111347,-0.07687526092364995,-0.5117578851429849
12,relative_humidity_850_min,-2.959440087276293,-0.2461675786208868,-0.9292569117861303,0.05652397342186947,0.024657610835430697,-0.3738455360706712
13,relative_humidity_850_min,-2.784898412080907,-0.40997000789759136,-0.9476495900090854,0.22863651752650938,0.11881761451589376,-0.2552938224059393
14,relative_humidity_850_min,-2.472107266323357,-0.759210030793387,-0.9792856026354869,0.30266717321050074,0.25955885452288974,-0.2248444673438319
15,relative_humidity_850_min,-2.15920688874449,-0.9712632428483273,-1.066177421945961,0.40589139226200704,0.25364649678617235,-0.10044603300709026
16,relative_humidity_850_min,-1.7170477568084712,-1.1435131147426791,-1.2581648569481505,0.18264651661205145,0.17429579689597904,0.03218429636000773
17,relative_humidity_850_min,-1.322710311518964,-1.02625289669489,-1.3574431104282494,-0.0713368354131062,-0.2961453606481893,0.2588754277106694
18,relative_humidity_850_min,-0.8819426985330164,-1.4474999887618376,-0.8830665211134255,-0.11625273149497703,-0.41673406982618194,0.6095104291030241
19,relative_humidity_850_min,-0.36104801946579895,-1.67625932410237,-0.6148194777402799,-0.2049001971217024,-0.5071906374851075,0.7786673614865345
20,relative_humidity_850_min,0.47573659256638745,-1.9734652574563418,-0.13064544420351873,-0.4719286468382521,-0.43514257475703955,0.7569298966459226
21,relative_humidity_850_min,0.9970058781484998,-2.1153404108716414,0.22592479530381882,-0.561930979385878,0.00919441702735841,0.2828123934710818
22,relative_humidity_850_min,0.9937382440189302,-2.0981238788553482,0.2700972536129323,-0.6406332113850783,0.4155143195424545,-0.08971686383389392
23,relative_humidity_850_min,1.3299286034014994,-1.896039516729218,0.1631518242212788,-0.7018026079012132,0.5323383058810517,-0.31311716507602333
24,relative_humidity_850_min,1.4804873734286406,-2.037624443306399,0.7061999348452999,-0.44192425564210186,0.5086511591385987,-0.20967747501766146
25,relative_humidity_850_min,2.2074624042551654,-2.1483998493888383,0.9152334357774112,0.4031892614601249,0.5479040359922016,-0.14070139067223453
26,relative_humidity_850_min,2.919551655572012,-2.0328103584138963,1.394714212282487,0.6145876191277972,0.38073149466798784,-0.059265133579007104
27,relative_humidity_850_min,3.4668061281581846,-1.3697507221649146,1.1276926656456359,0.6741660737364289,-0.021478033977411756,-0.03202801951516434
28,relative_humidity_850_min,3.937567239907679,-0.6892963855038642,1.0209299327843069,0.7534129561019148,-0.4223671012619035,-0.06544872813606653
29,relative_humidity_850_min,4.594979092544921,-0.03960581123965671,1.006379567840236,0.5383617185457569,-0.6658264883501132,-0.08678266410260262
30,relative_humidity_850_min,5.067004409647297,0.920586480675082,0.0962337371652013,-0.15059024247170866,-0.6560339553021081,-0.3423845607240715
31,relative_humidity_850_min,5.175127851499404,1.0257745504234428,0.16655008426858722,-0.3630865331207051,-0.6019350855568807,-0.3228218302533166
32,relative_humidity_850_min,5.3657345484379,1.3157589357817405,0.08418416072663165,-0.6261949331494969,-0.34777828592017523,-0.36022591037963336
33,relative_humidity_850_min,5.297724740231868,1.8877857853183293,-0.5911534930081195,-0.7085709207102986,0.039553543493209754,-0.34497748567484043
34,relative_humidity_850_min,5.278808010482977,2.3066126557275246,-0.9764450785533643,-0.23884974637325473,0.4862942272519236,0.1322927937051866
35,relative_humidity_850_min,5.5386044571580575,2.5145576049281058,-0.8035005754176462,0.3022440062055193,0.38759075764388,0.4165312128443237
36,relative_humidity_850_min,5.627871768467145,2.6376339382879146,-0.7193348245128242,0.7267208090918239,0.6782231128642904,0.6092705340934579
