time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
12,vertical_velocity_300_min,1.6291315637268777,-1.8432691314397611,3.377233794778417,1.7336818680190804,-0.5644804038953969,0.3553835685223851,-0.8294051129777533,-0.8173411080145152,-0.5148930638688537,0.3027529281210792,-0.9513914330288386,0.20179058522165,-0.2005949827829479,0.534595876674579,0.46297126351089657,0.5444027211393855,-0.2524241467642195,0.12165809860015438,0.18256219497386067,0.34974983832572093,0.21707737241808067
13,vertical_velocity_300_min,0.5122643579140774,-0.9939049219307972,4.574218763550303,0.17899316784454977,-0.32701741234371123,-0.8843505914411643,-1.369221736657651,-0.09173783043195403,0.4639302099187013,1.043966121973279,-0.4951835593895084,0.33946981953441785,-0.8160416527542235,0.00985553233173075,0.13483868899608917,-0.04544895294947237,0.23566935840868944,-0.08804587476230143,0.06374817508756773,-0.21752625608103893,-0.0043810981243674165
14,vertical_velocity_300_min,0.2533157421012251,-0.4424756810261532,4.389769100798307,-0.8146101398763353,-0.47038350894743763,-1.0791839012068312,-0.7702593456461311,0.5445969095931735,1.0234277129320006,0.07996834959711845,0.6025496586855675,0.4129979369582896,-0.44408399275752847,-0.3992578788539011,-0.3568206955339151,-0.053543044002776936,0.2510981911433656,-0.14093543365293495,-0.2773053414681721,-0.26994522566056567,-0.3957411942819829
15,vertical_velocity_300_min,-0.2464658962347494,0.5528723090100377,3.296024817484657,-1.184406372950088,-0.279378426508324,-0.5010876205168325,0.23289507937209375,0.6535831602723359,2.0863958026692826,-0.48162505042672193,0.6994784981083508,-0.4442766693185833,0.45646142349788504,-0.682622680619734,-0.13243794862399308,0.23631959840964767,-0.267686258146023,0.06738516236254628,-0.13928757976243222,0.43271848912678174,0.06691932693985565
16,vertical_velocity_300_min,0.09266505016409352,0.4714526383450746,1.3983422112897732,-2.957403643934975,-0.4179671293934379,0.7878717793051963,1.4795452229920698,1.0221814865244092,1.3151017458146506,-0.38363047910015763,0.39309252670490447,-0.32052860841208963,0.7193838514247773,0.14070979922394816,0.5922543564735613,-0.2518718092908828,-0.20566492496897698,-0.11353481384336513,0.6153460907780147,-0.19265923493319262,0.17275832821433093
17,vertical_velocity_300_min,0.653281481008888,0.01845172972411819,0.4289966084792876,-3.106306025428551,0.03432821169946065,1.8898559311440903,1.1724733497574065,0.16024906475217726,0.18002338504859827,0.1447913247797923,-0.44181848477835634,0.21399301174829263,-0.32838619778990685,1.0677180680187288,0.08422131986529031,0.07392477768788627,-0.14313970623001843,0.21747907984777648,-0.025209647564420193,-0.46289760810668884,-0.0007948678163964797
18,vertical_velocity_300_min,-0.040685934598412465,-0.8331436743950391,-0.7414870401280091,-2.5398126963837706,-0.6519193711918005,2.178526827986851,0.9802022778405077,0.1525565329437738,0.16895379615480796,-0.11589172292070589,-0.8141004837258684,-0.11998200930627506,-0.18930636202374793,0.3108810185810635,-0.09092394649733254,-0.32764947460387905,0.060283238969502544,-0.20679865811661724,-0.43335530025471836,0.41280233296627433,-0.24634146461179485
19,vertical_velocity_300_min,-0.4051860577075404,-1.8498103428481865,-0.7547620576758407,-1.8792691915573678,-0.666359688546553,2.2624618399685335,-0.34579881905577725,0.3423430598178467,-0.8125626543813647,0.5842127971107873,-0.16429207513733562,0.16872548760593778,-0.7675607484633999,-0.8511195138075643,0.17885242867349666,-0.3061806647598314,0.2554243599409061,-0.07695190512369698,-0.5168150424690988,0.29167246001855146,0.4232800318932618
20,vertical_velocity_300_min,-1.0492315956961242,-1.9662614027370586,-0.31781679150695963,-1.1430508954546097,-0.38664735680184764,1.4775409103603692,-0.6360041864692964,0.5946636962317927,-2.0161358395358433,0.517646925967269,0.15316002277499136,-0.10767724172837477,0.28990679080256404,-0.787776643780523,-0.3725987121478584,0.18924339811267632,-0.0407217048504452,0.17880468999557025,0.40417007390056314,-0.02646035855880218,-0.3340149458731745
21,vertical_velocity_300_min,-1.3408869362400149,-2.0261452685354935,0.6851061734695822,0.2905794550481241,1.006068413348707,0.7987901490822089,-0.6895409964500728,0.698433054430602,-1.654419086649816,0.12810263509195424,0.7001602432821499,0.14000878472394043,1.082789311194246,-0.36541531862764987,0.2029908476368948,0.356168704440217,0.29756260172685667,0.061503115141431086,0.023290096758571754,-0.22448809759953103,-0.06931929407980389
22,vertical_velocity_300_min,-0.8954876218576338,-2.253870747126033,1.0958888826485513,0.5721890804532743,1.2221481246014518,-0.14232617101280925,-0.035256386715237675,0.2982281648074918,-1.0673690888225336,-0.04534089968965487,0.7274406524929792,-0.376736345613717,0.47709510356287105,0.24795999832585708,-0.2567047882334817,-0.3241283034079098,-0.380615654681083,-0.30798217938639927,-0.041814365146832996,-0.07636473509658144,0.8112388763457113
23,vertical_velocity_300_min,-1.6135590445230321,-1.7062825007499325,1.3148465664782099,0.17190362078444563,1.5016322570783074,-0.8348360052576228,0.48791838613300836,-0.1422187608378682,-1.1458062047251214,-0.4913885545515353,0.19311763520678066,-0.5199077984868723,-0.09688512154807863,0.7519231747074372,-0.6915499148252456,-0.27943039376045936,-0.24354270540050085,-0.49162884655949485,0.20817920684839625,0.22450518005037048,-0.611078156943517
24,vertical_velocity_300_min,-2.2559991022871957,-0.8593418811480719,0.7680287930481736,0.400550718997297,1.8595761183021495,-0.6611810856864887,0.9541472309130977,-0.9757209823974298,-0.5136691463332693,-0.8514485303761411,-0.27084125602049797,-0.7594550281985132,-0.9839666307881932,-0.2250294405525046,-0.49878104027857234,-0.17122002677846143,-0.3941129461103725,0.1664139216651822,-0.08341576929297397,-0.08102320985370938,0.21538218996137087
25,vertical_velocity_300_min,-2.9890819625638563,-0.3626649789323034,-0.03540328493884063,-0.1774154397741393,1.7844335460074412,-1.0992416652228614,1.6130291624643232,-0.47324926910543275,-0.08007962874668385,-0.8359944830602779,-0.10193053454543345,0.2519846929634215,-0.1604174948863923,-0.06978924045996657,0.3040933566612384,0.11733611000253222,0.41996349847767106,0.4370320756325069,-0.5823790573820897,-0.2761246169417655,0.09433240574385024
26,vertical_velocity_300_min,-3.0610878819415275,-0.16918174882264164,-0.35921599651919295,-0.8461675053968155,1.126689181487232,-1.41680116719248,1.1467088845186442,-0.6261293237139884,-0.08432789428037908,-0.6004428763657194,-0.4124237175834001,0.22492254437872305,0.134823331156512,-0.354125349002695,0.3257984947006991,0.634838209820912,0.7263998120779895,0.1640628455779021,0.14747535881171894,0.3139529749097896,0.060856846745505615
27,vertical_velocity_300_min,-3.250529049890879,0.20333267890946277,-0.7488525054279932,-1.3548400556603502,0.471400185964342,-1.4234253162503248,0.2830710868146612,-0.8045224137038152,-0.17609826730289252,0.2381866258647401,-0.6425155473086194,0.9696101273259738,0.4701676181939087,-0.17141709304417457,0.21939806158162792,0.09778573302915698,-0.028677514096502703,-0.5894735846340617,0.314628900143735,-0.09151105959794771,-0.3723290110308815
28,vertical_velocity_300_min,-3.3496186255933043,0.3720822689408469,-1.7213224332679837,-1.3335534434573457,0.1634588023232826,-1.2031584274714826,-0.5917320966045267,-1.1749862136686882,0.3988988795166612,0.8672063885269254,0.0026480638771242404,0.7147271147048148,0.37846177502807027,-0.08871657771376755,0.29013255759033946,-0.15936240189921702,-0.27010243302056386,0.24474088076947056,0.1589689050587069,0.3287693977048883,0.3882974149695544
29,vertical_velocity_300_min,-2.9736971678200415,0.3433666336222097,-1.8922111947110605,-0.660633773397773,0.4087499228165495,-0.5063146399964682,-0.900512811373352,-1.285614437232463,0.7901195874584407,1.3397908695451584,0.03417585860372714,0.3551960224324316,0.13900316869399398,0.3415725753946595,-0.454413303243738,-0.6285767613279128,-0.11878054437619052,-0.21819286890248052,0.15252645838901757,-0.24316098081596232,0.09626125085929282
30,vertical_velocity_300_min,-3.490756317720899,0.35870079926567416,-2.0361046226506443,0.4564505473760391,0.8341635365382427,0.18583263891295282,-1.480342871255176,-0.7839013970976277,1.0477284861988605,0.4802716322224908,0.8939739766952387,-0.9862123697035884,0.04819486610056919,0.23372380479799204,0.4085681499725762,-0.35425710602955013,0.13696264845176373,0.2450734312266531,-0.35448356512988793,0.4112109245827867,-0.23955884007108436
31,vertical_velocity_300_min,-3.6905426516610906,0.17887886711151077,-1.2862882534781177,0.6857704517602533,0.6755334217585058,1.7235333045925212,-1.6587054121693163,-0.018769783733027054,1.0872232771610355,-0.18834678714613107,0.14977930938284528,-0.7459347826646913,-0.2542062517560108,0.050029450688808076,0.31332175318096067,0.3558214657353596,-0.054441218439980926,-0.0684235429786334,-0.06751660348277741,-0.4561164724424611,-0.32731418241763416
32,vertical_velocity_300_min,-3.607157502763476,0.6986208286320823,-1.5609599601448243,1.222782361423193,0.00019556856312911468,1.4776825926422203,-1.119970706950209,0.37733571044275144,1.012475703531148,-0.9072605934614769,-0.6774078898723244,-0.05920258004752026,-0.3758545557038612,-0.09174547148443077,-0.4080320809549195,0.9086433258899921,-0.29601464591212573,0.15194423035720617,0.6590966572141054,0.15478732791509886,0.10457531269791928
33,vertical_velocity_300_min,-3.152361946757391,1.5103749635338526,-1.0841197960805564,1.7242830389199888,-0.9950087066505012,0.6343092874307341,-0.8772157793247832,0.8560608268947602,0.28548437775511437,-1.3236414978669706,-0.06621924944053725,1.3168912652964775,0.44978696980766836,0.22422907788037713,-0.7123998750006383,-0.03501192571403648,0.02379504543681634,-0.22294085382316395,-0.6467301201649505,-0.3764615005023222,0.1763127188107406
34,vertical_velocity_300_min,-3.5805074171106264,2.1260271426811403,0.34839623198321235,1.1406711202779207,-2.180024666576502,-0.1447875908810522,0.3179102362673847,0.8842158412671342,-1.048735661451825,-0.5403389447203869,0.7409851347259334,0.3028965864474118,-0.3158431152602261,0.7906907598921366,0.25757494809632075,-0.3988193569687994,0.5449119720602889,0.1480037458536388,0.2834392599722858,0.6277009815519121,-0.19516829322277834
35,vertical_velocity_300_min,-3.3345164646061445,2.794271384483704,0.34515851847941553,1.1869033488025593,-2.089333466470688,-0.7903348130474668,0.6978448137206641,0.9603959452651144,-0.7432307214854903,0.09202195492636793,-0.003246609501020461,0.16364401837774278,-0.24047653174157058,-0.2769453454171037,0.2645576888782016,-0.2541845543603457,-0.6692601992858597,-0.07522990129278148,0.049230851107416,-0.08795216607529287,0.1768674596133745
36,vertical_velocity_300_min,-3.399761349387392,3.0821499169193864,-0.5868409360597262,1.6494541172495238,-1.7029106689191646,-1.1926767985022233,1.388053951814913,0.7687812152200366,-0.6373767775980959,1.427505857463408,-0.5720893439303218,-1.294447525488429,-0.11171645016375303,-0.2551715579700084,-0.035225491763767484,0.20188226670549056,0.12547756347148936,0.09216138045230005,-0.15588984667095016,-0.39882169799530276,-0.023457934297334268
