time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,mean_surface_latent_heat_flux_std,-3.9544822170695944,2.1016901940902395,-2.7517452781225034,2.7538064260591937,-0.5913079053497534,1.2890693005898712,1.053629375140226,0.033750614250775864,0.2818825976516817
2,mean_surface_latent_heat_flux_std,-4.279165388148879,2.1503894090850317,-2.2582543017170056,2.0830397711839503,-0.5480387708311698,1.1203594489761792,0.7147372346874875,-0.04604379202474541,0.2012704602076484
3,mean_surface_latent_heat_flux_std,-4.529199006181573,1.9781396499811637,-1.7693740051540747,1.289042074262644,-0.28685141672084996,0.6136111014385699,0.05301594565955995,-0.237363290047491,-0.0990410333873826
4,mean_surface_latent_heat_flux_std,-4.527915179797092,2.046178634253315,-1.5310896036543582,0.5489057589471229,-0.15437909630506458,0.01728242186059356,-0.524959724057904,-0.21414808553125875,-0.19868541643655246
5,mean_surface_latent_heat_flux_std,-4.328217795880875,1.9776923722935271,-1.2899018371111288,-0.06021358405277463,-0.05099318803415013,-0.4338033663270286,-0.856684598404256,-0.09119643418829328,-0.20523717908469843
6,mean_surface_latent_heat_flux_std,-4.124075475964361,1.9253432927770013,-1.0178603699251239,-0.48675841743613657,-0.07486642908660401,-0.6593475010614799,-0.9132028819719222,0.20499310927086395,-0.4587926488453777
7,mean_surface_latent_heat_flux_std,-3.904396617368068,1.5770579897339096,-0.7025844542522705,-0.9755282465971172,-0.045155456713696286,-0.8600300529596994,-0.6949761311499318,0.45694905371722866,-0.3518248998912465
8,mean_surface_latent_heat_flux_std,-3.688081263895541,1.1851254586117403,-0.040598714590394,-1.2853614669633693,-0.13011388542936794,-1.062537785121302,-0.2989378438430108,0.5362418824146169,-0.008936253471368439
9,mean_surface_latent_heat_flux_std,-3.4667908819134303,0.5603423449618631,0.6463843237669712,-1.4979026665005808,-0.07770396987609128,-1.0352663901603179,0.1157800184646517,0.38531568386113996,0.37313920223624214
10,mean_surface_latent_heat_flux_std,-3.102322880202742,0.14770953869372513,1.2128559086348847,-1.6881792779322642,0.23054038460927057,-0.8015598273054557,0.43242232880108533,0.010176591240239657,0.6632119829401628
11,mean_surface_latent_heat_flux_std,-2.9448710305319215,-0.23184108927365263,1.766213594514893,-1.6817958516364544,0.4607721406278309,-0.4851083472852696,0.6978757309409681,-0.3176968709707819,0.5571163024191911
12,mean_surface_latent_heat_flux_std,-2.7846991148107003,-0.30483672949230456,2.0390418269689072,-1.5829210209796696,0.4426951176072254,-0.15606942631707435,0.7517061925403629,-0.5049257261114904,0.39699722113509517
13,mean_surface_latent_heat_flux_std,-2.6310564879651404,-0.48710077784255174,2.4770705719277752,-1.2704376446204184,0.4283870458204008,0.41572520862336154,0.4551355431435398,-0.4521656626729576,-0.046464233550790233
14,mean_surface_latent_heat_flux_std,-2.236607591279468,-0.8634482058734405,2.9259136075246164,-0.7815833619729856,0.35145563495277354,0.7834329270885763,0.23444039303049496,-0.4011909629241465,-0.352163011945792
15,mean_surface_latent_heat_flux_std,-1.8435868064017478,-1.422275403528319,3.2183041258637743,-0.07136463991936766,0.1748165522963545,1.0524708717608668,-0.0263045409640801,-0.14778337152113932,-0.5496096902574136
16,mean_surface_latent_heat_flux_std,-1.304604476056911,-2.165414519784731,3.2861074344585948,0.6826222442881782,-0.2606262878347046,1.0573663130503776,-0.30482576081691926,0.16533103742283672,-0.7003164401922226
17,mean_surface_latent_heat_flux_std,-0.6926743915759197,-2.7119508430280135,2.7431000087840642,1.4433067324215125,-0.8151756956023899,0.71838360561683,-0.3351493870484854,0.6505233933868907,-0.2629027808773445
18,mean_surface_latent_heat_flux_std,-0.013656762002509587,-3.0553578460846267,1.8293581141276882,2.1462131833464166,-1.0177234479000439,0.003769282622667484,-0.3382000161157937,0.45495062425003296,0.35428238045166116
19,mean_surface_latent_heat_flux_std,0.4797818602580015,-3.219295047231565,0.6503453684594512,2.306500698675007,-0.8229020047751716,-0.6165032934810555,-0.5490685723873583,0.22653313456466612,0.8426539709687756
20,mean_surface_latent_heat_flux_std,0.7640097558758504,-3.2606591656916053,-0.6719596448503553,1.9333766139217472,-0.2831160721578983,-1.0702631818407502,-0.3727632457920482,-0.31147976586869947,0.4544170481453812
21,mean_surface_latent_heat_flux_std,1.0356059617858353,-3.303181050933385,-1.6130369864926066,1.4065181969473035,0.37572121724635044,-1.2431353839027508,0.029856669589046383,-0.6883872246224091,-0.010736847616757323
22,mean_surface_latent_heat_flux_std,1.1460815090080065,-3.054072153110539,-2.2375122034847137,0.7331453567868662,1.1764546643002418,-1.017138997728134,0.4302014930453811,-0.534490851725652,-0.6227465638375081
23,mean_surface_latent_heat_flux_std,1.3880863412058637,-2.7780711628940455,-2.4847992807545682,-0.15676666674059522,1.7512695440933665,-0.4454509224967578,0.5369987140261043,-0.12756766422774315,-0.6706506843912274
24,mean_surface_latent_heat_flux_std,1.643911540026038,-2.388003485883675,-2.5259407292900717,-0.9999338033458013,1.7230155066099042,0.38699786242273587,0.40296690536412105,0.635219704571596,-0.1943727285884872
25,mean_surface_latent_heat_flux_std,1.9680884434485966,-1.9102382526055244,-2.3090475803513986,-1.6184038106366487,1.1575595926473463,1.0066083064309213,0.03837859925301462,0.8049335508686198,0.09931895908638248
26,mean_surface_latent_heat_flux_std,2.499591459808689,-1.3530526140388948,-2.051946628945152,-1.969524885736008,0.3541515457628261,1.2589164364121788,-0.33442224376314483,0.39453933726983276,0.46876196647567847
27,mean_surface_latent_heat_flux_std,3.1530804612004353,-0.7590352912541143,-1.8201816904059602,-1.934727592823951,-0.5991703570401538,1.1544397323832722,-0.5831402553539239,-0.13528921529040283,0.5105669556855736
