time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
1,vertical_velocity_925_max,-0.22606079511417565,4.12564536515251,-3.481897161698185,-1.8288410283245897,-1.680734978235993,0.12415610442737102,-0.6575607928719026,2.4742643571953598,0.9911027514414646,0.8543304324578858,0.5298663992483668,0.3490707264782529,-0.1041337308237932,0.7720658007026571,-0.30194862364144287,0.16782523570479554,0.022425642356001613,-0.6365996162138058,0.25206520683210204,-0.25084356232869304
2,vertical_velocity_925_max,0.33753498817299066,3.81718667649434,-3.186540279674557,-1.0998110547865618,-1.379920619864488,-0.1075803449166329,0.22843421701917824,0.24717578210640348,-0.014283486078784996,0.27967289228044523,0.2960383915729298,-0.11015397471578456,-0.4445884785078499,-0.6627032104959488,0.3044101295342026,-0.14316582460268193,0.06016153881345692,1.196763086265529,-0.3756533016981817,-0.5045322563116984
3,vertical_velocity_925_max,1.545198579038507,3.0330698265828144,-3.5578596938522753,-0.5590384728535097,-1.8823220271361183,0.09413385265161628,0.4546048390658765,-0.735751290275283,-0.9035893029736731,-0.4878421195743259,-0.1947778271202783,-0.6218888663249464,-0.018919406002941168,0.5797731937852302,0.15054124362009297,-0.5575843135513224,0.16532869977406434,0.2773766423846819,0.437276995579674,0.9340988067058077
4,vertical_velocity_925_max,1.4030324541456733,3.273972233162354,-3.4969766156451447,-0.5151393888932062,-0.9015477914459823,0.2186380323535285,0.5304777057634202,-1.2286655336365873,-0.7876159090452732,-1.2503434784604037,-0.15023608534055438,-0.3727477521249871,0.5254614869726489,-0.6411334441670621,-0.008123741394290462,0.00926059988674699,-0.21108716969516497,-0.7216013915771888,0.28767353324937883,-0.31870528104677315
5,vertical_velocity_925_max,1.3149251127169634,3.2565109857881267,-1.641381313088108,-1.2390579886321034,1.7101615029327057,0.8472321007285305,-1.0916320106238528,-1.9459602782197618,0.053511757741864535,0.49936165233678315,-0.060759626038266706,1.212904244450064,0.30539729107742963,-0.29859686944362057,-0.19482643199741148,0.2985438444007008,-0.01348636743161152,-0.19280174939807088,-0.4316579226129245,-0.4206041750722587
6,vertical_velocity_925_max,0.5855567755329473,3.4689964168014567,-0.06570831860809269,-1.5971972917696087,2.7995878873177267,1.2174933847613045,0.3156538572200399,-0.744705400556119,0.8368432321923179,0.4395568859475215,0.8227832978987893,-0.26697471996144917,0.12843099427366075,0.22491073105376538,-0.32976022960103774,0.05420955075829033,0.3490229719256623,0.25763035047400784,-0.5428900084617935,0.7749021271234378
7,vertical_velocity_925_max,0.2608011445333677,2.9456400848954276,1.215606189580772,-0.5538557011565154,3.1445579836574935,0.7374241876940776,0.4030778623468349,0.31001742902763707,0.2825748334975341,-0.5847086371409479,-0.8095744616468896,-0.17605673281038625,-0.7321979994646388,-0.11798420431028206,-0.7948643381457952,0.34041670040968997,0.05017340864450176,-0.0497131336828134,0.9864560155948235,-0.29916536823790835
8,vertical_velocity_925_max,1.0849955291343036,2.902692083894918,1.8292359799087596,-0.784918781755215,2.256119893010959,0.45954358948489105,0.1776238360565285,0.7826471442996743,-0.3433302076899843,0.08319499861629284,-0.641140722321858,-0.520266976101785,-0.047102498933487044,0.5540391814625386,0.616146257476602,-0.3016565354590281,-0.6293378646188407,0.2654504458314193,0.09658307694276735,-0.029561151465443206
9,vertical_velocity_925_max,0.6393562542373086,3.2756665087197847,3.208425467754386,-0.18931750397511832,1.0544928197388856,-0.531873706821343,-0.572472165463224,0.7331498683286808,-0.8646321681724689,-0.10772601422700528,0.17123981200311694,-1.2068786613495905,0.17535813513185997,-0.04072267686611763,1.160318495944841,0.05230926756951679,0.6314487280219415,-0.4798601783898399,-0.5222565505923317,-0.2906288059897915
10,vertical_velocity_925_max,1.1355889511129822,2.3952681968967267,4.341807679635418,-0.6503390255454602,-0.9467103927693753,-0.7336690303895793,-1.4107681923150974,0.2878940561526984,0.15566241508058323,-0.0012527349402214505,0.3374423720517569,0.2618079912082694,0.39828160625940534,-0.4782886533156958,-0.6146038640958585,-0.8747066237219872,-0.27386392878576304,-0.03239053793755884,0.24406482793640874,0.3297201503703294
11,vertical_velocity_925_max,1.2814102090607515,2.754884223391397,3.7345614825965736,0.055665398228998554,-1.7775391816187875,-1.4972760339501596,-1.5669876217205378,0.1512088314207653,-0.24468393123945162,-0.41334005294921145,-0.40989565132510375,0.2861416961624915,-0.1520480486569862,-0.5588074071274362,-0.5729531072263983,-0.39104410991835103,-0.01740283977250483,0.12121487469853995,-0.24740516651138206,0.028180914815299166
12,vertical_velocity_925_max,2.074231395668849,1.856411410804402,3.3050806970650743,0.5765663116243268,-2.2320091106407314,-0.2747486138123751,0.4499420182542743,-0.8854720759564563,-0.030200378521721655,0.04572264371779028,-0.6037728043455608,0.4532682207902784,-0.3855531722503472,0.8288230187210435,-0.01753792908014565,1.1159089534218865,0.50369841194943,0.5463681575792719,0.0662638454475912,-0.12260486385107348
13,vertical_velocity_925_max,2.8113094941172907,1.201456308780022,3.026704145568481,-0.038203171924713925,-1.5994215399323917,0.15372610918923435,1.333497321624153,-0.5367116452036951,0.22906355648322435,-0.43748746128373345,1.0106269774882508,0.41135381594432907,-0.2534265752691538,0.4494110867720978,0.4959544349424318,0.693766187250335,-0.580593252150737,-0.40372045009132906,-0.03134319009349374,0.1674122320327713
14,vertical_velocity_925_max,3.3382615268801903,-1.025993897757699,1.3874800923371102,-0.046013280565761185,-0.5004643883555542,0.9156498902484153,2.463134605602363,0.16712510096657512,0.5182897502625997,-0.2614213118510432,0.70190403826682,0.24371525748333386,0.40546278769876737,-0.7778590368097599,0.16304108577744522,-0.285860794035174,0.03534970385554017,-0.22128244421412208,0.23025423963546246,-0.2585437887854323
15,vertical_velocity_925_max,3.3653518865873084,-1.9016242328470172,0.8591007789175061,1.1249812444878133,-0.1858832168805486,1.6748639643068843,2.105328206755695,0.4819957737235556,0.3560936612558346,0.5483991210367225,-0.6467974756120765,-0.08850520818077576,-0.09409498633170536,-0.31378482394792967,-0.6851165208307953,-0.46683888651055994,0.5995897542122256,-0.12075819560835521,-0.30395177699737447,0.10684299071982517
16,vertical_velocity_925_max,4.440651248870209,-1.9394404322003018,-0.40750917413790083,0.25822183766297957,-0.5951207937776767,0.9328050534112965,0.671209766394963,0.10104645905575162,0.08620192695948461,1.0844795119712731,-0.6294158230539524,-0.5336980671078448,0.17233003917594664,-0.06463681891457797,0.01445300065190618,-0.06932654821973441,-0.6776150018808764,0.2718381937407202,-0.2716156453528676,-0.18749858405081415
17,vertical_velocity_925_max,5.2195118634821736,-3.2506434999072007,-0.3247335761588524,-0.5063978205509082,-0.4999971474229821,0.41128277811844444,-0.2770335566161064,-0.0010105737069198502,0.3030666714029552,0.4417456234580128,-0.796123513084769,-0.04862838662820174,0.07402285091704526,0.3419064578568467,0.13377844470226052,-0.18125612941129127,-0.0760711400037652,-0.3078677118002324,-0.056062825839997145,0.08646185360896537
18,vertical_velocity_925_max,4.714881839134691,-3.130797651809378,-0.5601111812738843,-0.09471355130289957,0.11383649453590655,-0.31790915968620004,-0.9464879718938567,0.300198102211925,0.37409419467981353,0.41833383576647604,-0.4536821247645848,0.33997418591099093,0.2946071411106841,-0.23634326000294037,0.4937528608345892,0.07516679625555528,-0.18565549968007647,0.07154551115026926,0.20897919560606323,0.026139337952502187
19,vertical_velocity_925_max,4.502903858215191,-3.4370607018148616,-1.0675389126592039,0.10347824671812313,0.6427017241987261,-0.28705425069012414,-1.519566219500713,0.05674748088443185,0.42005817546977203,-0.13250041918213992,0.3795852207886978,-0.061732856666028714,0.2894430722227068,-0.6290522212861251,0.12400087246886415,0.482301793362047,0.24435992249525995,0.20833517467054793,0.478850462935014,0.6623734498448057
20,vertical_velocity_925_max,4.867766369547048,-3.302472593567943,-1.3424178120768615,0.36118190648801074,0.7840504612740656,-0.7507359388370138,-1.0733817479376606,0.08908871869437276,-0.13414084472084856,-0.37415464694608763,-0.1387033811036384,0.2665533745944597,-0.10994114480149504,0.1527314407602159,0.25265315741633193,0.20787274583928517,0.3404290836835091,-0.12509586280794707,-0.0830949327851513,-0.024122787028946914
21,vertical_velocity_925_max,4.809892270987478,-3.589723454042137,-1.424591970035165,0.3650197974267514,0.5854692517936744,-0.9215966533331367,-0.6540085876726217,0.046121534634383204,-0.5798284298084015,-0.701483303277017,0.5346548720284726,-0.08517163761317509,-0.5250431677025055,0.6833075375794397,-0.1725283645222257,-0.24727127727235107,0.3843280911405626,-0.19304865514240643,-0.3398669582627602,-0.31949456741050797
22,vertical_velocity_925_max,2.3772269549568428,-2.596665171926918,-0.6075062571177996,0.8364568870073464,1.3245076078956644,-1.7216656212962085,0.6572159221866629,0.28057501783635547,-0.9195938453340207,-0.34554950163067133,1.2211907306226242,-0.19871635190028086,-0.2982820552262955,0.19388153405091965,-0.7351381232981966,-0.04085473842240613,-0.6586984932183303,0.5126238381942405,0.02216089508365317,-0.38303736548437056
23,vertical_velocity_925_max,-2.649991158881055,1.1504287569295955,-0.0369242296392582,2.785793178634184,0.3877198790375162,-1.4950768437601167,0.2219411875105126,0.04454982280589534,-0.31885455318860123,0.727480884553348,0.6058299141181336,-0.43849579286315726,1.2471192869869692,0.3724761915368434,-0.8112296509782975,0.4393300668299718,-0.0779773012997422,-0.10431285605627151,-0.13943670938344457,0.12670291568923395
24,vertical_velocity_925_max,-2.5627195440192434,1.0906199514020052,-0.866191013894848,3.0640570455122678,-0.11322460589778012,-1.249355567349905,0.3638611592836158,-0.8209444178720455,0.46084171278910063,0.741687092619513,-0.1584102177215071,-0.048346577538072436,0.36925249444355107,0.2627637929599162,0.08599480562379211,-0.5582067002084534,0.7100651100034266,-0.1183239577387394,0.3461920859335455,-0.3288816268675961
25,vertical_velocity_925_max,-2.862894169664619,0.9822348791691324,-0.28140675080084715,2.5649260890176393,1.0002490638744483,-1.0587110647718276,0.2193429544926812,-0.3475270638906473,1.5839384187558876,-0.4546795139672637,0.2621579351337772,0.6202239461528569,-0.6445262961603765,0.09491403182549825,0.9819353374193464,-0.5958044973372023,-0.13412852522589147,0.060694775305303574,0.2673328823681667,0.06762837684953396
26,vertical_velocity_925_max,-2.707085739446781,1.5458235744873765,-1.5897242304377006,3.0032988063551533,-0.026416559732554593,-0.01326584623942023,-0.5393389593128407,0.3392844644583675,0.7707267655847758,-0.17264039373786175,-0.3508703916490886,-0.10949535483700674,-0.4543371071989829,-0.41719060750811043,0.2614063422581549,0.17850545711456745,-0.5141375441625687,-0.03663140248846453,-0.4389558565300064,0.25325665141442355
27,vertical_velocity_925_max,-3.0821188961399746,0.7666441952939921,-1.320134616849413,2.6199538187250075,-0.12180046730735014,1.2147011505301477,-0.5275482998726361,0.7475811474718221,-0.637620660583798,-0.6047912505285125,-0.7058771598875708,0.0578679431406444,-0.2860955503648426,-0.22220567008427658,-0.5035563022780221,0.46836285699544544,-0.20284379329528152,-0.14422164851954256,-0.34758896919701915,0.11656929899533115
28,vertical_velocity_925_max,-3.628592146857222,-1.0659777256742762,0.16203958245881137,0.7631384461486003,-0.13472280956597463,2.3506353816784764,0.06150865081242566,0.9647094515514133,-1.2002783417396732,-0.21255847465424282,-0.0779722065120289,0.46682765115543795,0.21224075802659184,-0.18553412915052567,0.23773734511097114,0.3636929284954955,0.19761604924174878,0.1605622839396763,0.150273734392189,0.28561486451822166
29,vertical_velocity_925_max,-3.7788576270929752,-1.569794811006667,0.6409055666184507,0.3375588114810842,0.23138543961559033,2.024248184763361,-0.3730881963552873,0.43949500546180387,-1.3439950810767691,0.7541468670906879,0.9180966369002107,0.7161563108573099,0.1543156595173893,-0.37239125218520025,0.586759607253974,-0.01932036476333879,0.08396352958559632,0.12792161982914066,0.39066286543317,-0.004063889205294088
30,vertical_velocity_925_max,-4.140617740432639,-2.5082989364677335,0.7479653400915319,-0.45233856710292336,-0.27983627043341514,1.990131408619548,-0.625943746164986,-0.9728914695756675,-0.7305088818533033,0.1417274646390373,-0.010295998858655732,0.4353186900812989,-0.5571078612978899,0.8321496565053564,-0.21676451774471564,-0.9617270846991555,-0.19691914062360832,-0.2687021565040561,-0.26652928031754763,-0.13050866513987064
31,vertical_velocity_925_max,-4.674800322733786,-3.400033293534685,0.42310063217585814,-1.0485904712554126,-0.6131606972163759,1.6031914485446588,-0.45437682434588594,0.034341205860618215,1.3394933161751967,-1.4201573482929903,0.2746575000314606,-0.46991229327831047,0.4072788079858274,0.611232817441309,-0.24152732701895632,0.06710661951677765,-0.04279457845712494,0.2630955957429325,-0.1291675444474423,-0.0532932838927329
32,vertical_velocity_925_max,-4.500652920791372,-2.9691838390574654,0.8329960596674743,-0.8458438260432747,-1.0725989474840028,1.143414327391433,-1.0835667574502124,-0.6781805013551736,1.0327836734900069,-0.09276646605337699,0.05455550250542928,-1.1135369864733993,0.5072689626780046,-0.3028215778780318,0.02978330025695361,0.20002331973225965,0.0613281732462837,0.17613852559340235,0.1343985190835308,-0.5518432333513205
33,vertical_velocity_925_max,-4.279025432612593,-2.4052321888114956,0.3504889021222899,-1.0858071991564675,-0.4888201192843771,-1.2144236878424652,-0.18038087469268949,-1.1453481893881434,-0.36105652601405774,1.5326384052744935,0.1613653786983479,-0.8745926751926482,-1.2196684522629804,-0.33442226985200707,-0.07829371334936999,0.34371512174091046,-0.1854964652370904,-0.3491562026689882,0.4750799136416201,0.15096645166884534
34,vertical_velocity_925_max,-4.575456743369313,-2.4830056451553197,-0.34979748665605703,-2.0718309746450383,-0.09758719591424159,-1.7523155026471142,1.0755755053591383,0.6665409149920847,0.04000279455600212,-0.40713484351181534,0.06941618443692606,0.23090647240602957,-0.8102338461648046,-0.6974077671168538,-0.2124620447335804,0.0636053228610362,0.5898967737688862,-0.19634626421330245,-0.4426430928375269,0.22641967576540042
35,vertical_velocity_925_max,-4.297972361728018,-1.8496343289355097,-0.3998134869233215,-1.919548413440955,0.44847091371813197,-2.1189888894225204,1.1262249620152247,-0.03198754444066915,0.021994608384499466,0.012425202065191734,-0.847447262668197,0.336427594488553,0.5697522864103212,-0.05719976078004481,0.27517437421772795,0.20114889169174352,-0.5740051953091495,-0.2716115550306388,-0.43779594578331393,0.33300175454785846
36,vertical_velocity_925_max,-4.143543107249314,-1.4175692741297612,-0.05673451527102101,-1.693494311838044,0.6465279383152036,-2.0670241931370743,0.695487947046533,0.3293983149366154,-0.442131668162088,-0.14236554162260556,-0.6656584307395228,0.6572817503632241,0.9012767165322719,0.45469918822885497,0.12339373442605468,-0.1284478317040186,0.22292850813002216,0.4564868946839909,0.3333473820093985,-0.19835859710207082
