time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
11,vertical_velocity_50_max,-2.505450784427304,-0.7996824005384661,-0.6397729377337434,-2.089784210146956,0.8350117186949768,0.19726510556472768,0.23060035118089284,-0.15375883554936778,-0.3072724237930858,-0.2961404408019755,0.3064773201491164,-0.42932790638347473
12,vertical_velocity_50_max,-1.7715139539865663,0.1590496642156175,-0.35305800019468486,-2.091151953318672,0.9643094386129231,-0.1557977480395433,0.5872170643852596,-0.01925443858214495,-0.2300944308795918,-0.44049820854300686,-0.07453677930148596,-0.03674741391446655
13,vertical_velocity_50_max,-1.6254344988605234,1.4709720131967121,0.35513522959127997,-1.6750737004569771,0.7965808546402311,-0.5038302714666075,0.5554418378834619,0.22214154482529902,-0.268920076845954,-0.5646580193980878,-0.06947666381588345,0.47822568415962885
14,vertical_velocity_50_max,-1.6250617134074823,2.214085438353907,0.7192681349060028,-1.0963879105684509,0.9252351654325933,-0.7446259194908618,0.49654200882580973,0.35369236330200526,-0.285615694069293,-0.27824838005209357,0.037405293897956,0.36289263094826274
15,vertical_velocity_50_max,-1.7777304595650536,2.6508959297166323,0.5152790999687827,-0.4595254111970003,0.7206277720039894,-0.817716555646222,0.674860343782152,0.5148748996831276,-0.26359186365260934,0.8904559323098405,-0.21680238293535378,-0.02116606079986547
16,vertical_velocity_50_max,-1.773711362570435,3.8689258203867465,-0.0807589889752857,0.2886956365572757,0.582586873982871,-0.6069717424008528,0.05313370896190244,0.09281888079859554,-0.04415483720591584,0.7433080274723979,-0.3144319973003475,0.02839127421265091
17,vertical_velocity_50_max,-1.36506472025112,4.821070560951502,-0.7115761107814992,1.0031118560577965,0.3496574730360119,-0.19385690402014974,-0.475086791971587,-0.21808799092681158,0.287145565483957,0.2730623298817273,-0.4074107426952771,-0.16019610466384682
18,vertical_velocity_50_max,-1.558516816361063,5.125751205886958,-1.2670447596403402,1.2432762871439413,0.08204739278442047,0.010895443091054254,-0.7318016407096463,-0.2971838103916636,0.24664896718193008,-0.18212417493198543,0.14807833275644883,-0.09040451047021375
19,vertical_velocity_50_max,-1.509220336649291,5.009193687322746,-0.9917286039136667,0.9569224005238229,-0.13537250384061122,0.16799295202715786,-0.6109907899980153,-0.3098447758661068,0.2162729510271984,-0.37392577506915026,0.4156930836994553,0.07330013196820007
20,vertical_velocity_50_max,-0.9427033591606838,4.3520970623653765,-0.46266136406502917,0.43934184731117715,-0.6018930215068348,0.7409576450317426,-0.06718310088442396,-0.02877830315251539,-0.19851648118115806,-0.2036925636934889,0.40183258603430283,-0.06625107491347641
21,vertical_velocity_50_max,0.27186485082417405,2.7667284135109464,0.7205526289218573,-0.061352840564991455,-1.2887208440193199,1.2230132749637033,0.5104946503532891,0.29073260599174594,-0.0030862078685169755,-0.3038320929680413,-0.19875672178480952,-0.07784743243648251
22,vertical_velocity_50_max,1.3907983214390172,1.0501735623549031,1.9801198922571874,0.34964233939819384,-1.4493011720924718,1.383030811736335,0.6324743751690577,0.7052992679835864,-0.059715136682526454,-0.3179743255968729,-0.34030936800099043,-0.12636350472513008
23,vertical_velocity_50_max,2.151159181718973,0.16224143166125504,2.589791111358194,-0.023375851103547975,-1.3619648927179882,0.5156784304491571,0.4315626286269108,0.5891000424655618,-0.20340965150371565,0.28548023320513854,-0.10984691631984522,0.04363027961615113
24,vertical_velocity_50_max,2.2366311633071794,0.05603761147593673,3.150370914881484,0.1826571665341131,-0.6338486933162386,-0.25640277998923183,0.21731893944111647,-0.17061367106820047,-0.2915534735037587,0.3641997763473622,0.3681380265123864,0.10171957686150465
25,vertical_velocity_50_max,2.3240935171637824,-0.3014680564415799,2.940829924213704,0.3880945878600039,-0.20843056495869158,-0.6585811635526051,-0.2373750609655971,-0.7803442477711747,-0.5403592760203519,-0.007017875409802937,0.40419230736030454,0.03050937975101213
26,vertical_velocity_50_max,2.5847341003739723,-0.5138216127536045,2.721497633925759,0.3668238028078874,0.2768717689346091,-0.7203169474633309,-0.27625104093087205,-0.9684183559231923,0.01665460065068134,-0.2560800136703989,0.20738057312666636,-0.18353513268940155
27,vertical_velocity_50_max,2.5156911863180142,-0.7779284143342969,2.0618277122804467,-0.09471915202875102,0.5342145760117197,-0.5361332691503999,-0.262603797495571,-0.8619302186265291,0.6543500929709308,-0.10167878350505065,-0.3843171455077792,-0.10121487345671706
28,vertical_velocity_50_max,2.5429598816655177,-0.7877556382512241,1.304518086681963,-0.5867498054918452,0.923680003528149,-0.3837292729385539,-0.378627290276541,0.22997636308880554,1.043993163288042,-0.2053636805306506,-0.4761271395588833,-0.15496748375836245
29,vertical_velocity_50_max,3.2979165098421053,-0.5823851881959575,0.3741244202917206,-0.6286196401561137,0.8342541594918805,0.31528079832307354,-0.4764179876344181,1.0659514870792195,0.7377135898907096,0.06415765455536747,0.09414875611236258,0.035099535476939066
30,vertical_velocity_50_max,3.8658351058956653,-0.9464661662475985,-0.7086378510877354,-0.3722363876227354,0.9726512395971112,0.5182968922875051,-0.7055602934363401,0.9326228347595212,0.36858689999544575,0.05907344971920509,0.7990044123940654,-0.14826832213071828
31,vertical_velocity_50_max,4.106921616122504,-1.1069819697249579,-1.230655940667593,-0.19209014414733414,0.9956808315908874,0.4960626862598307,-0.7779537861684269,0.37104045074440367,-0.4935034563835788,0.34988579910514817,0.0753504165191463,0.25383163274034765
32,vertical_velocity_50_max,4.146420643704632,-0.9272915343418445,-1.3382608026838236,-0.012033965785632523,0.6068211126727929,0.8298002163043487,-0.8496530184778945,-0.3184327498931768,-0.9478699398939547,0.11507926651669484,-0.5462500460186342,0.10318835029772563
33,vertical_velocity_50_max,4.095743059541139,-1.0206770404305643,-2.0728036265393497,0.5204703642651183,0.24525744744091427,0.2918502334379689,-0.20539605531542585,-0.5867905360444726,-0.5819013366955283,-0.29095791704439766,-0.3682868871249019,0.061031179587228646
34,vertical_velocity_50_max,3.6365070436799365,-0.7689082666717784,-2.6939722920408493,0.4163605011818576,-0.46829861016469565,-0.511194654293718,0.6720318397708454,-0.04918590302246256,0.10357137009821936,-0.205022774004192,-0.20353792581959018,0.04385165131115784
35,vertical_velocity_50_max,3.4769622353953227,-0.6109867459467723,-2.7026455830890623,0.2519183072987376,-1.0388413016486253,-0.8247274238905132,1.1045004759506187,0.06525628368434967,0.38639004972484664,0.13883287628765167,0.026897277023362275,0.12923439883196328
36,vertical_velocity_50_max,3.315736052277832,-0.6689917687301522,-2.403065682802264,-0.14106158596821927,-1.3642851332151882,-0.9979012428988303,1.0476376329375618,-0.30380315466199603,0.11853047043710929,0.15995132172139595,0.4632747810650496,-0.2409965870058279
