time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18
1,vertical_velocity_900_mean,4.4831582865351765,-0.9836409769073754,1.0372852835038764,-1.4102368815266826,2.7737822830900036,0.7959813234578241,-0.8267364409545873,-0.913622558527793,1.743007188334181,1.7827981161392772,-0.15007062180765038,0.31714331641960525,-0.6734417974477805,-0.40824715350234025,0.32050413594965693,-0.4986245837387268,-0.11127300086504956,-0.10345987234761425
2,vertical_velocity_900_mean,5.2882745272095155,-1.7583310734057316,0.6910531202091649,-1.768659761641484,2.2062738338838495,0.936822068482852,-0.6490970312735106,-0.4442393933984705,0.3664028301279403,0.28849983796445355,0.201110682233875,-0.36720754341050055,0.27621507714766586,0.22430701291890956,-0.3177105809556462,0.8705399011607011,0.4121224865393792,0.5142302853970366
3,vertical_velocity_900_mean,5.703372391422344,-2.4274515501941702,0.5159974591099287,-1.943290272566231,1.2507784155450903,1.0252721096607769,-0.5572091188493327,0.0699048669696657,-0.7306990511713397,-0.7251157561406631,-0.31187931425443366,-0.5112035039451822,0.7162195882419745,-0.14979661417904974,-0.5627085529464867,0.1833950985631986,-0.1411704913458924,-0.18584517665362388
4,vertical_velocity_900_mean,6.10058673411397,-3.145083440679611,-0.12305737625689701,-1.5547455661010094,0.2047028829806724,0.6431236056418793,0.0608344604300283,0.38861707189602157,-1.2335199793868763,-0.8829340672525602,-0.07562219766672851,-0.31593947816652607,-0.1257868060625684,-0.3277151377255813,0.2727003242712089,-0.6122372943204492,-0.44013057207670303,-0.4281352782130766
5,vertical_velocity_900_mean,6.19400157018018,-2.5099386463075057,-1.139127472259959,-0.5315353349619181,-1.023620223267825,0.07472677343159095,0.4399135466931567,0.48248357050421303,-0.662341281788095,-0.8132957450173864,0.08805960431915795,0.3800226528946229,-0.4844426169567699,0.7935844674451557,0.5439939809890021,-0.003942958788915912,0.32113845438862726,0.23636761463283634
6,vertical_velocity_900_mean,6.081226205397123,-2.105357128776635,-1.5724292226723422,0.44034368929957024,-1.874742993805799,-0.39360072943798935,0.3781460204668868,0.8053450887503195,0.7524593163736368,0.40360145640486517,-0.0822628743816961,0.9026084972826541,-0.28055242963500815,0.47734591779501895,0.2835891808594083,0.09217464868562053,-0.07672773877568043,-0.015202710137943998
7,vertical_velocity_900_mean,5.923145940350819,-0.9899566976298185,-1.028251826743601,1.0564848627314236,-2.150231907880571,-1.753592605810588,0.7916012856370012,0.3355492886955506,0.2795053960579305,0.6661605825667012,0.18933851049632983,0.7643892964577766,0.6137589458736536,-0.627664501609274,-0.29703680825942463,-0.11145810935810857,0.5878893633842963,-0.17832328510224815
8,vertical_velocity_900_mean,5.227623059965577,0.29143809793742464,-0.09757990272071473,1.7770187956697627,-1.310989852382223,-1.4712583532467198,0.0015958800323348352,-0.32985906710951995,0.25454033425538747,0.7252623422496776,0.22467321436938206,-0.6890554102486715,-0.024515129103917295,-0.04892117759035616,-0.4961969878802372,0.39895277124345535,-0.5723036538873694,-0.051716606087985166
9,vertical_velocity_900_mean,4.5794832544747495,0.9717741870318222,0.8626431318041252,3.1958138675218475,-0.11994387920141927,-1.5789493582943663,-0.13578080304477838,-0.3597248322885212,-0.02161465827476137,-0.06644320492434416,-0.25879687396731565,-0.8046738100866051,0.1496843651283249,-0.20122131000819946,-0.5095621901552974,-0.28295045008415765,-0.21511358150711546,0.28890911213756376
10,vertical_velocity_900_mean,2.8499434160957047,1.8955684497988687,1.321858745219021,2.4887094083742083,0.6289270140987723,-0.5016665878162461,-0.9957281086449747,-0.8989647697067042,-0.39731417898243016,-0.7384572475971776,-0.3563493727051733,-0.5979802192422126,-0.20830881615012112,0.5645711401623661,0.546431914161598,-0.38772786326795466,0.511434915390025,0.14436961939980159
11,vertical_velocity_900_mean,1.9422257216583485,3.045363869943865,1.541923100471124,1.413109045765862,1.097347225762344,-0.7422369444939929,-0.6092828846368227,-0.6845618323681085,-0.2718236893724363,-0.6774142735626446,-0.14179245957926948,0.25941627802671186,-0.20360892180310008,-0.11902104793858824,0.8458062306449312,0.37963573266428324,-0.11217566122590546,-0.17980863489047286
12,vertical_velocity_900_mean,1.3435338184217185,3.5134257328514535,1.4612348092024448,0.2837981445208856,1.3013473952187558,-0.4946507754573222,-0.4099541439721492,0.26968199606518284,-0.4436718521243666,-0.07419382368283588,-0.21101419628728693,1.1061515179640555,-0.16731290047071687,-0.11622938332507315,-0.23694780882725766,0.09140482856613599,-0.41788670250730936,-0.25986726178693653
13,vertical_velocity_900_mean,-0.022667950019378942,3.8523338945162977,0.6125813246390235,-1.3899296695626955,0.7997522607782479,-0.522721918328167,-0.3848943569957882,0.6145500069890428,-1.0774973319591632,0.1474727318999553,-0.40640399523759246,0.8491135407580355,0.4513785571967301,-0.243693268742934,-0.12729965280600394,0.28633019444556346,0.3386721776115816,0.20327853255199496
14,vertical_velocity_900_mean,0.14156765362052323,3.9282669476237957,-0.35707733185512025,-2.4950480283505603,0.14378166395320421,-0.7733550088725886,-0.34138396297712437,1.0999982844209975,-0.7255807373644071,0.4023089029362699,0.6115947857520817,-0.09679042207946481,0.26456965287947665,0.04906310977452024,0.0067399411416133,-0.5810954741487317,0.22861414159122098,0.2118577810231458
15,vertical_velocity_900_mean,-0.43440145651156786,3.4627358501571974,-1.8946495052002283,-2.7623669211020445,-0.5130167667999068,-0.9989398383075845,0.1137505765931638,0.28265832326909157,0.291232483328102,0.42787246671155016,0.6595572735877542,-0.642710932515039,0.08037966361187444,0.3295728938227774,0.04731320212609895,-0.25904858064581987,-0.46463618722362127,-0.11817775956475135
16,vertical_velocity_900_mean,-0.3913762482898813,2.8688773133229275,-2.6413048125669505,-1.5523479572427186,-0.636983927754556,0.0720818370019503,0.48600948942487787,0.2297724557232934,0.6336090113177103,-0.6749371068277209,-0.09278701828057873,-0.46265389479211155,-0.5585697107131166,-0.04617474823524801,0.11378072768984793,0.591718710066373,-0.2023273435080803,0.30323831158316467
17,vertical_velocity_900_mean,-0.019691209001152704,2.334543709844605,-2.4545282549753322,-0.4699970992190375,-0.6961338664036502,0.7014260784199365,0.9515028474899047,-0.8843398302220006,0.7334293193729219,-0.4781301875486367,-0.597024664985504,-0.5980403191319245,-0.5905236620307273,-0.3120932161741577,-0.08007992072801526,0.1471939725507997,0.3000438913798863,-0.2784651859172601
18,vertical_velocity_900_mean,-0.789853205726721,1.2296756305550391,-1.7665628666276272,0.38290368612481945,-0.018197783611957945,1.9326566509808027,1.1083276450085904,-1.113604675373618,0.1817766678871626,-0.6263620520277884,-0.5755847144321181,0.24037435347185487,-0.06496122822709396,-0.5291064118678112,-0.23415207795462972,-0.4986109380492172,0.37714191986030504,0.03907838996165851
19,vertical_velocity_900_mean,-0.8857900929962406,1.0743121930047415,-1.2739588641124011,1.3937662355887421,0.5540620791753714,1.9592565672869644,1.133507281017722,-0.95785103051811,0.0659656760526171,-0.1643396257279243,-0.180948083222013,0.8268902688982611,0.7033551263877041,0.17697652401268227,-0.16278454892176866,-0.04908097810720218,-0.4079388449244075,0.2647461410633568
20,vertical_velocity_900_mean,-0.6178966353962774,0.6707783730043178,-0.5952877210313752,1.9072982329528427,0.4311928253031212,2.1637698059569703,1.0021432402602464,-0.33525129664053527,-0.4205992129151092,0.42923829646455947,0.9493655131216873,0.003151693749950842,0.7480799932533584,0.42892291250634135,0.06030022636419794,0.12517080573092138,-0.2885959380955155,-0.11092536695531029
21,vertical_velocity_900_mean,-1.056345165414914,0.08634961812311985,0.7673232597287668,1.7216116704795115,0.03664475291187484,1.863413505717247,0.7224031522691703,1.136847292169077,-0.4100925384982532,0.7789631069302483,1.3809122450015539,-0.3937281226726041,-0.006039140947595796,-0.26539303164423833,0.6400333516435036,0.05887441447021792,0.07009132267057856,-0.013309032450783354
22,vertical_velocity_900_mean,-1.0531491432106457,1.0388904272795287,1.6965447953977297,1.1784156150255072,-0.30244275002898724,1.417751146758698,0.19265544188763079,1.518327707640056,0.35128194473659,0.5152360639348931,0.20780014133364766,-0.4267823925994743,-0.7502546753473042,0.019310942706893597,-0.4160422126169745,0.030125327023246575,0.4877466217308685,-0.1270568442424752
23,vertical_velocity_900_mean,-2.3441014200333616,0.2749855430516008,2.7551457720500685,0.19806698640474327,-0.2385067158864111,0.9507323630712985,0.5308971953051603,1.8665911907934707,0.48869878489167107,-0.6430779511680611,-0.5856242370555159,0.11288926265622952,-0.5170646836553362,0.23466580247227625,-0.500543377909401,0.03149999201554426,-0.15603992057455535,-0.378852136831791
24,vertical_velocity_900_mean,-2.678647965681262,-1.1260022331748971,2.4785260835855945,-0.4585761426367161,-1.1584403191071542,0.037451979031154194,0.6770701966855164,0.7355558113067672,1.1061815720324089,-0.6354556038010266,-0.6896443565339357,-0.02959699407143147,0.3060350809393015,0.19648339457974168,-0.21000982315152714,-0.3730873756748764,-0.24755692496958162,0.6759603008072531
25,vertical_velocity_900_mean,-2.6414874036405322,-0.6620337841658933,2.4625670411911638,-1.1569276418173675,-1.8480233224462597,-0.4228710002384783,-0.025530519194043144,-0.20402409119680845,1.3401430187924859,-0.5387206449827908,0.26967764179245957,-0.20767511145983567,0.8122735577860195,-0.5185851956822745,0.8419475399461086,0.2870446279614806,0.09084309180733974,0.10825485114792165
26,vertical_velocity_900_mean,-2.6751857721841303,-0.243466778913787,2.073753217039684,-1.3754124833818095,-1.7668397172301697,-0.17988659304071655,-0.0024319523736020974,-1.3353523758043646,0.48107571680245614,-0.2936144883723872,0.36269676341708,0.20286845397686368,0.4249070183880863,0.40590386127562383,0.06352799297580493,-0.09859547008827418,-0.14547561180582683,-0.42031226578488806
27,vertical_velocity_900_mean,-3.2590315030766854,-0.4841725466773327,1.239274589450976,-1.0509632561938458,-2.1052827573998036,0.1490001581439576,-0.7325313522427391,-1.5198488403407937,-0.5380034935147106,0.15967361994304363,0.3484840881356984,0.1793763547990083,-0.2976415199954868,0.2761096373632571,-0.4238389953793744,0.2322163012261906,0.32610583759623146,-0.6043716892713281
28,vertical_velocity_900_mean,-3.641509974997327,-0.8461043332505607,0.12552667808521384,-0.5080593999226063,-2.156514132121681,0.4738868991319698,-1.4676403504657813,-0.9900127923516585,-0.727571292890396,0.4840111429848089,0.30826903312560044,0.11870403110969534,-0.3749717335916718,0.008052269173182787,-0.33226605470777454,-0.48317454180942754,0.01253590324608109,0.5743750192316683
29,vertical_velocity_900_mean,-3.699366472352551,-1.565876397220365,-0.6647291362712586,0.5686481293078318,-1.5694623060515465,0.7329926367973782,-1.8103030360245296,-0.09028906812486244,-1.0808812898267814,0.7408281474845905,-0.4313288123547934,0.19852291730697796,-0.5809307499290588,-0.10791738824591636,0.031114206986996296,0.4214266896329767,-0.29006365779014776,0.30453910240592386
30,vertical_velocity_900_mean,-4.160505404831158,-1.4760281731087885,-1.771121740773276,0.8482745446200148,-0.46399218754825167,0.38559208865549593,-1.7891338407914923,0.9796744467691643,-0.095537039207307,-0.07113498426129611,-0.6842999281633076,-0.09049749905297239,0.31323415113434927,-0.8431453315879438,0.4679054850318324,0.009532037361773802,-0.25397129537293284,0.04777037475987307
31,vertical_velocity_900_mean,-4.203726463062412,-1.0831630478088963,-2.242037977778516,0.9537496109922828,0.6824758806916488,-0.31781052702331963,-1.4511658078235383,0.7491271078988574,0.4232238898850568,0.17654160698815846,-0.6324764743573627,-0.3039359479711081,0.7206293677830926,0.28583753292484165,-0.006809870481790277,0.11460144618398836,0.37746290605445565,-0.6336095886194653
32,vertical_velocity_900_mean,-4.262507068629744,-0.8972769829714534,-1.7260249387354796,0.6660602832331136,2.116151468089534,-0.745016698729503,-1.076743040035198,0.32861766392141195,0.9335262584282742,0.08979327811017815,-0.0996752106515239,0.13436931452648912,0.368561995688091,0.920197305894295,-0.10975499871199924,-0.3231380277088059,0.04198694875485955,0.04481662873150753
33,vertical_velocity_900_mean,-4.113589464181859,-2.2253811444193623,-1.0442598931637146,0.7398345026766086,1.739161001828012,-1.3468037402188844,-0.26689411135457386,-0.21302409818772738,0.19939142434979054,-1.0881028434129354,1.2550381160975788,0.1263864914697321,-0.5472704711248949,-0.19464695462864537,-0.22911105979906776,-0.03689739521796479,-0.17276413110695824,-0.1106524637685671
