time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
1,vertical_velocity_100_min,6.519544181834302,5.294625613339763,-0.03357494009734526,-1.2327096055970288,-2.1007310952658043,0.7292905909760059,-0.7443319645232044,1.5151265879294629,1.1772772183238336,-0.5619892970058253,0.4303231759103931,1.419552465787851,0.14322961998557043,0.2862929432189731,0.5780855544857861,0.08525333747871851,0.4177894814120521,0.10035687077435002,-0.07098089395163648,0.1382202129175807,0.013160178722412812
2,vertical_velocity_100_min,6.366257295403615,3.4498630272904283,-1.0822156204195035,-0.17257684293199457,-1.903977824534855,0.04718422572284841,-0.17039483861638982,0.24914051516349178,-0.06123946864405115,-0.4755447459656906,0.22372547242157062,-1.2322498361578447,0.16219255566615634,-0.3174971199423753,-0.5883314173300979,-0.35266431882351346,-0.32671445702551505,-0.6181774434241669,0.1575041312230063,-0.05843481698663009,0.1835111399153235
3,vertical_velocity_100_min,5.951720103396009,0.9797637968363309,-1.9662363834259018,0.5152584574045362,-0.9571839190526427,-1.0889256524706035,0.6789587084947982,-0.06543089469002657,-0.4894522769189583,-0.10662198378599137,0.09616203690477527,-1.4267390367562183,0.001799321840863328,-0.4051813228457093,-0.10984861966918767,0.4186459677127164,-0.2986826354758018,0.5142957524900849,-0.17725166939923834,0.15826041722162895,-0.06949326541882297
4,vertical_velocity_100_min,5.798851676593998,-0.836784119948087,-2.0188226926438886,0.5179903376882532,-0.24791435082103327,-1.063770107071008,0.4500263791919692,-0.6906650713229651,-0.4117570884168667,0.10646869713160143,-0.3376924749660034,0.0064829160701374,-0.34894099730208966,0.4359976541181199,0.2283008882894657,0.1548874051068828,-0.11688293975028588,0.6623655240310835,0.32418586383206127,-0.7296521422979241,-0.41563891931690905
5,vertical_velocity_100_min,4.790247363434935,-1.9909351118505054,-2.3697476854550357,1.198018809179833,-0.4268391722065555,-0.057259068500562,0.45050656406101613,-0.4622922159977733,-0.49781085070387665,0.10685517079900811,-1.410067340775734,1.459622678417447,-0.5840106803104633,-0.16921380558874538,-0.7279196976458514,0.4026226914352783,-0.1879734959449124,-0.17465504070584784,-0.5518901582350489,0.19612285926855733,0.24556008424332332
6,vertical_velocity_100_min,4.876150184553686,-2.2382446560340163,-1.745200685776794,0.8455837370522196,0.6709183435013906,1.1245865208500352,0.21600917688856744,-0.48019912871233,-0.7742092345211611,0.5425289717410275,-0.27517918695004473,0.33985958106785463,-0.0310606375171014,0.27236607888484127,0.6619422768246749,-0.521245230657277,0.18276846183283266,-0.6523263378143719,0.5004079577020966,0.07790732073007754,-0.14385915737429966
7,vertical_velocity_100_min,4.316748704508741,-2.6545196499384938,-0.5129305548367195,1.140203232993326,0.7188739805041793,1.9828311013101718,0.021609764863542998,-0.13568625437670856,-0.3141085395024239,0.6568062841015414,0.47088890215207596,-0.18970696955227934,0.600170094528559,-0.0548959495788998,0.95958472593139,-0.03698451857672345,0.29644004734603413,-0.1294906624304515,-0.14630047759308562,0.1174572590569241,0.08334545479381716
8,vertical_velocity_100_min,3.5272446613488833,-2.829792033292648,0.8048628819793564,-0.21913446232121692,0.9923091350501216,1.9916055360474598,-0.2979473493338076,0.7069336712365696,0.3548723159532349,0.1089828254984033,0.8372513689274664,-0.79694222750224,-0.14357862651607473,0.41994598342809775,-0.4359124457202382,-0.5223906752739789,0.19171498956609287,0.40775073485805835,-0.25487904484930923,-0.034778432684435194,0.5738084843982589
9,vertical_velocity_100_min,3.3123352021388746,-1.7378958124054995,1.186297008472291,-0.840650956634836,2.528543633324431,1.5494323206992267,-0.40666971025684095,-0.25823690859730225,0.49814654715430856,-1.0471560597317497,0.800830124732377,0.5813811692049002,0.39292800529084987,-0.6380405588253864,-0.8577483599279334,-0.12780513847626143,-0.3555600443495569,0.3083112003816801,-0.02173121625329458,0.3081962564082168,-0.5703387565872109
10,vertical_velocity_100_min,3.5019840597798795,0.5873211914475034,2.3648031943982915,-1.2954601574879705,3.236193571157323,-0.17187112637719365,-0.8127218090632644,0.034553076128322015,0.9607544735615613,-0.07994561403270936,-0.8267499205998491,-0.4168274764831665,0.08162637611854413,0.4142660950721888,-0.18411808115052378,1.0069622704267573,0.3927732727504206,-0.26217043265600837,0.06447444725132825,-0.22226009330259044,-0.26058765183118354
