,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,49264.54,48794.46,48713.516,48607.004,48505.918,50010.527,50023.832,50040.742,49992.41,49969.996,49946.797,49863.332,49835.754,49864.45,49879.31
1,2,51056.41,50871.06,50747.02,50596.89,50472.273,50479.242,50269.273,50111.234,49976.68,49855.77,49749.52,49634.812,49586.47,49547.28,49491.363
2,3,50439.152,50368.816,50280.72,50130.668,50030.81,49905.453,49785.152,49731.23,49691.44,49626.953,49617.55,49582.945,49507.27,49433.484,49392.81
4,5,50958.434,50689.535,50603.133,50513.977,50416.75,50296.26,50212.312,49973.758,49909.938,49753.715,49704.21,49582.69,49485.105,49473.023,49333.53
5,6,52377.445,52169.953,52120.586,52112.707,52004.707,52083.61,51972.133,51833.543,51712.824,51568.707,51438.473,51331.23,51220.07,51101.25,50972.664
6,7,53658.402,53572.17,53474.008,53287.66,53193.305,53143.0,53055.656,53008.48,52890.043,52863.984,52878.75,52844.055,52763.887,52717.938,52655.816
7,8,49153.727,49140.637,49108.938,49129.637,49264.668,49285.77,49303.168,49305.85,49303.207,49310.895,49307.246,49352.785,49389.41,49370.85,49397.195
8,9,49766.332,49585.703,49395.016,49206.09,49047.195,48912.953,48883.254,48782.75,48697.867,48571.07,48506.426,48453.445,48395.406,48355.242,48324.23
9,10,50204.863,49965.016,49891.973,49697.6,49553.992,49470.875,49395.355,49332.203,49358.83,49398.617,49356.414,49235.72,49168.914,49154.312,49201.285
10,11,51451.383,51296.05,51060.57,50933.816,50792.008,50398.633,50176.023,50241.66,50273.85,50322.203,50367.13,50386.043,50414.742,50454.617,50495.105
11,12,51152.46,51072.03,50862.457,50754.484,50650.72,50430.438,50289.84,50191.574,50086.664,49925.926,49773.57,49612.67,49486.035,49341.555,48407.395
12,13,53155.188,52947.28,52795.348,52678.848,52667.645,52589.656,52398.508,52384.586,52309.324,52167.477,52126.67,52035.793,52083.496,52056.344,52072.85
15,16,51530.074,51326.43,51194.492,51008.496,50843.035,50691.895,50485.42,50350.984,50240.91,50088.41,49987.074,49884.207,49790.008,49745.613,49673.945
16,17,53439.94,53284.12,53140.414,53239.355,53137.52,53086.137,52970.617,52867.863,52703.42,52657.254,52551.285,52370.633,52287.15,52286.69,52163.13
17,18,48687.46,48643.96,48659.52,48564.332,48536.637,48527.24,48572.754,48573.848,48621.957,48641.0,48651.746,48659.16,48672.832,48675.723,48648.19
18,19,50929.11,50904.984,50780.48,50745.26,50740.26,50739.355,50744.832,50700.83,50755.746,50738.383,50735.13,50766.39,50771.96,50830.67,50833.645
19,20,52496.816,52245.555,51868.34,51602.87,51304.652,51164.117,51103.31,50919.09,50963.246,50910.97,50975.918,50735.695,50654.98,50450.125,50213.926
20,21,49306.57,49192.836,49169.81,49194.883,49174.117,49157.477,49157.363,49088.348,49112.008,49159.965,49203.48,49234.812,49249.3,49287.977,49363.227
21,22,51946.504,51802.84,51813.758,51720.234,51591.336,51502.305,51434.996,51332.547,51106.31,51043.168,50904.98,50822.316,50686.977,50446.906,50220.91
22,23,49724.668,49613.727,49472.45,49383.504,49249.645,49152.51,49049.344,48976.617,48905.477,48856.652,48836.46,48796.93,48736.168,48693.688,48699.934
23,24,50994.215,50848.508,50797.797,50801.83,50608.445,50481.586,50309.773,50182.0,50074.734,49923.535,49821.516,49715.83,49608.46,49499.527,49386.3
24,25,53126.125,52984.652,52982.67,52937.91,52956.754,52875.6,52886.36,52827.234,52793.004,52761.61,52721.152,52672.613,52623.61,52389.7,52281.6
25,26,52399.37,52151.0,51529.785,50545.594,50320.793,50155.836,50047.97,49953.96,49920.57,49861.73,49702.52,49664.273,49616.336,49620.33,49618.38
26,27,53522.14,53445.523,53326.87,53231.29,53122.977,52995.816,52951.46,52849.727,52770.977,52719.66,52637.652,52569.723,52514.746,52490.05,52464.316
27,28,50879.785,50824.426,50738.254,50611.125,50620.152,50602.31,50485.023,50500.613,50471.754,50387.535,50369.16,50381.55,50335.92,50395.527,50336.176
28,29,51180.67,51025.895,50824.34,50666.92,50594.22,50320.656,50130.582,49898.176,49732.887,49597.758,49430.74,49265.52,49110.59,49000.21,48927.418
29,30,52179.168,52067.74,52014.184,51822.816,51762.125,51764.195,51628.703,51506.438,51389.03,51250.14,51068.297,50972.33,50869.223,50748.73,50703.203
30,31,53363.06,53336.074,53038.445,52956.96,52826.22,52725.508,52579.234,52498.46,52481.543,52426.273,52309.14,52300.656,52214.72,52212.473,52196.145
31,32,51080.016,50967.242,50906.418,50864.9,50799.168,50773.67,50740.855,50745.875,50743.773,50690.676,50651.812,50611.246,50612.99,50590.957,50608.016
32,33,50527.574,50421.848,50262.332,50096.97,49946.242,49785.176,49685.516,49575.625,49446.633,49375.773,49258.336,49175.793,49164.957,49100.953,49087.047
33,34,50977.66,50740.027,50599.574,50368.953,50289.445,50227.414,50069.426,50000.727,49865.727,49771.57,49717.72,49652.094,49626.688,49603.01,49608.746
35,36,51087.39,51076.707,51156.863,51182.508,51260.98,51230.684,51197.996,51236.195,51309.11,51373.727,51338.605,51324.83,51272.78,51261.805,51210.527
36,37,52619.113,52373.047,52269.28,52129.69,51862.508,51769.75,51662.28,51407.11,51312.9,51157.758,51055.086,50797.63,50663.01,50516.746,50290.1
