1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,start_date,storm_index,storm_name
37.447495,38.542057,36.57364,35.28887,36.029945,37.05004,35.75541,35.65582,34.7389,33.890163,32.431343,33.93502,35.65582,35.45844,34.828617,34.60432,34.017563,33.022587,36.771915,38.14012,39.565742,39.126125,40.473694,39.266083,38.858765,35.12379,33.268417,31.526983,32.82431,31.107998,28.559101,27.836868,26.811388,25.508678,24.379126,24.98562,1993-01-14T03:00:00,16,C3S_STORM_TRACKS_ERA5
41.407448,42.231567,42.15456,41.84585,44.29863,40.64817,38.939808,38.8986,36.139145,33.272957,32.508957,34.037636,34.144363,32.53057,30.944473,30.953932,30.026457,29.390802,29.152348,29.663708,29.915672,30.131836,30.019701,30.2156,30.3176,29.79408,27.512884,28.584244,26.18956,24.609543,25.728863,25.813978,25.576199,21.673101,21.443428,22.089891,1993-12-03T00:00:00,19,C3S_STORM_TRACKS_ERA5
31.868557,31.409782,30.091654,29.547472,30.267757,32.200356,29.743227,29.86869,31.048506,30.724264,29.85433,41.202778,43.17468,42.02056,42.799797,43.062065,35.166145,31.446815,29.330555,26.981506,26.173548,25.99291,24.711061,22.114862,23.731535,24.668736,24.88792,25.893145,26.855288,27.08883,26.230234,25.723087,24.868269,23.161655,22.717999,22.15492,1994-01-21T12:00:00,20,C3S_STORM_TRACKS_ERA5
36.5009,36.37846,35.77457,34.82225,35.076202,34.969635,33.27209,33.480694,32.793663,32.39913,30.212584,28.82341,29.679739,28.722132,29.425032,29.543694,30.352407,30.590487,30.975193,30.740137,30.888275,30.375837,30.187641,30.12113,29.69939,28.871025,28.129578,27.089586,27.59371,26.86889,26.166746,24.735247,24.516064,22.608406,21.237371,21.001558,1994-01-23T06:00:00,21,LORE
41.78372,39.803978,40.123264,39.392815,37.167583,40.023865,33.107193,32.71561,33.516846,33.677242,33.01457,31.490416,32.913662,35.321884,35.88591,36.625397,35.04853,34.725475,35.330917,39.93576,39.14582,39.343117,38.31597,37.100563,35.25938,32.741966,19.45006,18.764793,18.084045,17.516253,16.94545,16.254158,16.654776,16.596039,16.394222,16.571941,1994-12-07T18:00:00,22,C3S_STORM_TRACKS_ERA5
33.950783,34.546597,34.5789,34.550186,34.392258,33.512897,32.708908,31.66444,33.136024,32.260254,32.996765,34.075687,35.874615,35.897587,37.859463,39.5543,38.251408,37.96068,40.28579,37.06122,32.743362,32.63569,34.51142,34.013237,33.454033,31.566093,29.556122,27.780167,26.152807,26.000622,25.467262,25.947502,25.90874,25.651031,26.259766,24.50391,1996-10-12T00:00:00,27,C3S_STORM_TRACKS_ERA5
39.23413,40.57744,40.013252,40.576515,41.458466,41.624294,40.998962,42.88237,43.927372,43.28166,42.917576,38.979366,35.713737,37.430393,35.288513,34.59926,34.296318,33.559814,33.2578,32.634323,32.722332,33.355076,31.676403,32.51574,31.007528,29.412235,30.180237,29.448366,28.93235,29.400192,28.708157,27.69558,25.98541,26.009499,26.537556,26.70246,1996-11-05T12:00:00,28,C3S_STORM_TRACKS_ERA5
35.94826,35.519604,35.75444,38.039272,35.071644,36.066483,34.583473,36.401047,38.22103,39.641308,41.73393,41.987263,42.620193,42.98532,43.513702,43.26519,42.952347,43.091476,42.19797,43.023922,42.793106,42.44407,35.96917,34.379196,32.749817,31.321495,30.533344,30.029089,28.97715,28.427052,27.905104,28.273443,28.803434,28.432682,28.30481,28.409359,1997-02-15T03:00:00,29,C3S_STORM_TRACKS_ERA5
30.666847,30.276794,31.597347,33.76959,34.34381,32.317944,29.948666,30.387777,29.713024,29.018166,26.03204,25.753775,26.039278,26.72127,29.972794,31.137325,33.233967,32.566452,34.25213,36.549828,36.71389,38.94484,42.112724,41.72267,39.951744,38.105217,37.128075,34.01327,37.40473,31.839422,29.80873,26.340866,23.719864,22.083244,22.823946,24.160585,1997-02-22T09:00:00,30,C3S_STORM_TRACKS_ERA5
50.558445,51.676773,50.887875,49.232845,47.891483,48.487297,47.8639,46.577705,44.499466,43.27001,40.978195,37.330826,33.603073,32.33264,32.82363,34.47866,34.738735,35.883858,35.26204,34.269814,34.77814,34.56614,34.291092,34.089333,32.799202,31.143385,29.727154,28.055574,26.246077,28.360573,24.7069,26.478569,24.721087,26.112886,23.81082,24.165468,1997-12-31T00:00:00,32,FANNY
42.175655,43.53283,44.34897,46.12874,47.700645,47.72586,47.589073,46.345764,47.206985,45.011513,45.852867,47.056442,47.41255,44.278667,43.451828,40.478424,38.49386,38.678787,37.576847,36.384735,35.93922,33.11024,32.453815,32.203167,31.333534,30.301132,30.602982,30.861275,29.72036,28.894287,28.610777,28.159914,27.569206,27.300217,24.032602,21.599466,1998-10-27T12:00:00,36,XYLIA
24.75233,24.93122,25.874681,26.59351,27.267412,26.379496,27.64888,28.220676,26.874506,27.584349,27.175108,26.127905,25.819952,26.472616,26.903097,27.6644,27.910273,28.839848,26.528162,26.433407,25.643513,24.644505,22.865406,22.252768,22.605648,26.569004,27.408726,27.844925,29.375702,29.485159,28.460012,23.092491,22.713472,22.370396,22.870308,22.7682,1998-12-24T00:00:00,34,STEPHEN
30.779224,30.836836,30.687813,31.827759,29.830551,30.436626,36.11177,38.122803,34.553947,35.006393,39.301155,39.58922,42.515892,46.998093,48.886986,49.646694,48.037407,43.572876,40.116173,42.63035,42.031956,43.991524,42.76785,41.889847,41.32525,41.085587,39.67064,38.54529,38.05444,37.24787,38.59292,37.051994,33.747383,31.613441,27.981596,26.307783,1999-12-02T00:00:00,37,ANATOL
44.078037,43.133297,43.73236,45.335606,45.863503,46.929466,47.1547,46.39453,45.682846,46.64479,45.883835,44.52069,43.903637,42.120518,41.047516,40.558723,40.407784,39.23077,40.24433,40.04334,39.363724,39.31054,36.549835,35.865524,35.641068,36.20885,35.466667,33.44502,32.885838,31.702566,30.108707,31.035461,27.680382,28.545351,24.357367,27.187677,1999-12-26T03:00:00,40,MARTIN
35.289074,36.1955,37.434536,38.601364,41.059467,41.485794,41.528812,42.76785,42.799343,40.85821,42.816246,42.007374,42.889984,41.247665,40.77909,40.610096,36.639492,36.071056,37.835514,39.464005,42.11799,43.491455,41.077904,39.35877,39.67064,34.84738,33.865677,32.809464,33.2404,33.871056,34.713722,33.75276,32.86861,25.930616,26.326218,25.949053,1999-12-31T06:00:00,39,C3S_STORM_TRACKS_ERA5
39.219242,43.59383,43.58957,44.804653,43.765686,43.15921,42.614517,41.662193,41.638046,40.818523,40.154526,38.686623,35.49445,34.096146,32.815727,32.625404,32.016796,31.034643,30.70584,28.62365,28.073984,26.699114,25.667252,24.182304,23.67312,24.496906,25.57848,25.80076,26.10187,26.326279,26.404398,25.340576,24.91448,24.640358,23.71715,23.89611,2000-10-29T18:00:00,42,ORATIA-TORA
35.871628,36.453754,37.231216,37.526947,36.17281,37.035877,39.02662,37.881824,39.89669,39.640648,38.425816,36.736256,36.28176,39.642982,41.314644,42.207283,41.892876,40.48815,39.229736,37.52072,35.9728,34.934628,34.211643,33.15246,31.973423,31.023191,30.025488,28.939842,28.069769,27.785711,27.258842,27.016031,26.774776,26.27826,25.476673,24.843964,2000-11-24T21:00:00,41,C3S_STORM_TRACKS_ERA5
39.1826,38.550545,38.31565,37.00209,36.625797,36.265728,35.377144,34.854813,34.242077,35.530136,34.48779,35.509274,31.77877,31.832087,32.88525,32.139614,31.434156,31.103449,30.604298,30.353176,30.070374,29.588995,29.957563,28.21826,26.096478,25.691593,24.76824,25.04795,24.287632,23.674896,21.28036,21.15364,20.906384,20.780436,21.152096,20.94038,2001-12-25T18:00:00,43,C3S_STORM_TRACKS_ERA5
42.556072,43.922073,45.1227,45.236195,44.88922,44.051785,42.320976,42.488785,41.794838,41.550014,40.7142,42.801712,44.21149,46.306297,46.16767,41.171425,40.617725,37.960304,36.9737,34.97293,30.179356,30.269342,31.499962,32.525475,29.881836,31.539684,32.40793,29.87616,32.013935,28.992516,26.963371,28.001047,27.762707,27.85999,26.977154,27.225224,2002-01-25T15:00:00,44,C3S_STORM_TRACKS_ERA5
31.920258,32.124924,31.91262,31.849234,30.997726,31.312365,32.183727,31.08326,29.43981,30.546389,30.08207,30.94656,32.11576,35.126205,36.63601,39.357014,37.69753,39.15158,37.9526,36.58255,34.26706,31.523905,32.99858,32.587715,31.495647,30.891575,30.636503,30.584572,29.815542,29.116772,28.78075,28.275955,27.822327,27.12661,25.882568,25.46407,2002-02-21T09:00:00,45,C3S_STORM_TRACKS_ERA5
32.799038,33.357876,32.767017,32.29357,31.540321,31.698137,33.57821,36.33351,34.611256,34.158394,34.387875,34.71418,35.529945,36.34952,33.787106,33.405907,38.96302,40.36583,38.315742,37.80494,37.10353,34.298676,33.569824,32.4308,28.246004,31.91847,27.879292,28.622627,29.648052,30.007141,27.714613,27.788567,26.86759,26.62896,26.07851,25.697311,2002-10-23T12:00:00,46,JEANETTE
31.545143,31.375343,30.601336,32.509636,33.00438,36.32538,36.36158,38.250053,37.704456,42.583813,45.746216,38.54742,40.443653,43.770683,41.86583,42.888073,41.783085,44.530037,48.344055,47.492474,45.17476,41.13233,38.935287,35.612564,34.39725,34.008522,34.690308,34.466206,33.53619,33.515503,34.501545,34.595493,33.495678,32.813896,29.757511,30.386715,2005-01-05T18:00:00,47,ERWIN
54.591286,54.09568,53.454407,52.75625,51.92794,52.611443,52.396828,52.840717,49.146507,48.86121,49.05256,48.300957,47.640724,47.337326,46.929638,45.007545,43.310417,40.87634,39.230064,39.227478,40.552258,39.455025,37.335552,35.882347,35.992676,35.204876,34.51361,33.582733,33.201763,32.05282,31.084013,29.285175,28.07331,27.371704,26.898506,26.37618,2005-01-07T00:00:00,48,GERO
31.592018,33.67792,33.972256,32.59752,33.466423,34.596176,36.140995,35.99471,36.310196,37.12887,38.53269,37.785397,39.182167,39.46945,35.97268,35.376957,35.403397,34.294792,33.91145,33.098946,32.069653,32.06701,30.713419,29.677078,29.41623,28.942122,28.890127,28.808172,28.661886,26.628859,26.02873,24.514755,23.218447,22.743458,22.064018,21.929188,2005-11-02T00:00:00,49,C3S_STORM_TRACKS_ERA5
37.928158,32.15954,33.356266,34.564453,35.903942,37.81007,39.429794,40.883846,41.37558,41.206383,41.459297,40.71553,40.640625,38.99446,36.72438,36.495255,36.372765,34.901085,33.42412,33.050476,32.681236,31.853748,31.5224,31.675737,31.319715,30.029575,30.0049,29.74141,28.980015,27.997429,27.571789,28.907753,29.566921,29.093695,29.198563,29.119251,2005-11-09T03:00:00,50,C3S_STORM_TRACKS_ERA5
37.710754,37.319706,38.931046,37.67366,40.261078,35.89075,35.94871,36.217655,36.3444,36.8591,37.373802,36.370674,35.238487,33.60087,35.093193,34.173817,32.95819,31.484201,30.991379,31.283339,31.594713,31.125786,29.5159,29.489017,30.239452,29.810844,30.341003,30.95927,28.174824,28.287577,27.003998,27.025652,27.900038,28.316698,28.946167,27.927666,2006-12-30T00:00:00,52,C3S_STORM_TRACKS_ERA5
37.056747,39.479065,39.29947,40.602295,40.273033,40.33664,39.316677,39.175995,39.607025,39.847984,39.285248,40.30671,40.521477,40.27378,39.384026,37.894867,35.896847,34.835728,33.644398,32.362522,32.06843,32.329597,31.02677,30.890575,30.51342,29.540602,29.625912,28.697243,27.85987,27.344276,26.673033,26.996307,26.880318,26.319077,25.129993,24.95713,2007-01-14T06:00:00,54,KYRILL
34.468018,36.378822,35.093754,33.271805,35.317764,34.692776,36.905994,37.632534,35.918858,36.876873,37.57952,37.754246,36.3497,36.961998,37.032936,36.342983,36.649876,35.01908,35.86659,32.20477,35.228905,31.176561,30.340256,29.235138,29.317276,27.139896,27.891077,22.993467,21.40449,21.678528,22.962852,21.537401,21.446304,20.748138,21.978703,20.96991,2007-03-15T12:00:00,53,C3S_STORM_TRACKS_ERA5
37.935886,38.07237,39.168465,40.003616,39.98028,39.83602,38.74417,38.652237,40.749672,39.26322,39.565178,39.534775,38.725784,37.551193,36.782513,36.00676,36.36812,35.90422,35.757133,34.059246,33.78416,33.45887,33.480083,31.966057,30.988056,31.669758,30.351614,26.616405,26.568317,26.136244,26.591654,26.671562,26.436787,26.061993,25.855503,25.31877,2007-11-06T18:00:00,55,C3S_STORM_TRACKS_ERA5
47.11355,46.254646,45.81701,45.043396,44.697075,44.186214,43.71412,42.657074,41.668083,38.869972,37.73625,37.619087,36.50949,34.71243,32.677593,31.074364,30.12845,31.802322,32.51477,33.292694,33.098,30.519566,26.479187,26.62047,24.011885,21.031998,21.059565,22.093351,22.540462,22.48102,23.161596,23.338202,23.521698,23.324417,22.154516,21.74617,2007-12-03T15:00:00,56,C3S_STORM_TRACKS_ERA5
27.285225,28.971413,30.213005,33.295425,37.061836,38.072956,37.534683,37.170383,35.049267,36.025444,35.87452,36.64921,35.626945,36.21205,37.159973,37.091576,39.50413,38.237263,37.200867,34.31175,36.65888,37.032845,36.88638,35.848495,34.77493,35.40093,34.464157,33.854515,34.354126,33.829235,32.238213,30.757225,31.738602,30.628605,30.066542,29.646482,2008-01-07T18:00:00,57,C3S_STORM_TRACKS_ERA5
37.45249,38.47308,39.752598,40.881447,41.977745,42.84464,42.447914,41.515152,41.468967,40.701256,40.24699,38.80318,32.87197,31.855927,35.185703,36.02685,33.066547,32.047478,26.164722,27.873524,29.315063,30.883797,29.972235,27.758442,27.828854,26.69243,27.80841,27.251179,25.356886,23.286186,22.420052,23.819193,24.557377,24.288603,24.021341,24.37567,2008-02-25T00:00:00,61,EMMA
33.278835,34.606388,34.247787,34.66305,34.45987,32.34388,32.021706,31.428352,31.340929,32.147175,29.555206,26.210419,27.236036,27.0831,25.81948,26.223778,25.609003,26.180622,25.260733,24.550562,23.605688,21.666725,26.841581,25.491652,26.966503,25.596132,24.904133,25.259218,23.121893,24.363556,23.119623,25.256947,26.137466,27.030102,23.2983,22.033924,2008-03-07T21:00:00,60,C3S_STORM_TRACKS_ERA5
34.752686,35.638744,36.852978,37.92266,38.459457,38.80169,38.45164,39.373646,39.175182,37.28898,37.689816,36.970184,37.89766,36.442764,34.183853,33.61346,32.300774,31.398304,30.30987,29.802769,30.869324,30.542715,30.888077,31.445187,32.15388,30.259083,26.659357,27.010187,26.562468,24.841131,24.480143,24.2598,22.960398,21.739132,21.262503,20.522554,2008-12-16T06:00:00,62,C3S_STORM_TRACKS_ERA5
41.170258,43.276436,42.327103,41.828346,44.51554,45.55455,44.28432,46.12445,44.54222,44.399193,43.819656,42.248543,42.315243,40.217957,38.211823,37.12983,39.49613,39.702896,41.505974,36.087112,31.826582,30.966915,33.68672,35.157043,34.37371,33.45624,32.597317,31.371552,30.67789,29.092697,28.410152,27.972166,27.499352,27.460073,26.610783,26.637463,2009-01-22T00:00:00,64,KLAUS
30.62331,31.007298,32.048145,33.373962,34.965847,35.78749,38.811012,39.550266,37.902443,41.154243,38.20933,34.338467,35.377045,37.63108,37.02411,37.858604,38.75281,37.704403,37.106503,34.736816,32.775303,31.398088,28.482655,28.059362,28.974733,29.284645,29.108524,31.49484,32.83275,34.275726,31.470654,30.178852,27.151548,26.412296,25.897541,24.56946,2010-02-23T00:00:00,65,XYNTHIA
42.286144,41.888515,42.08329,46.327953,43.440434,45.086597,44.98248,44.8263,44.178246,43.242966,42.68916,43.3776,43.615463,43.35965,42.474636,41.967503,40.149002,38.876232,36.07937,34.671963,33.45484,32.801403,31.819448,31.671349,28.443645,27.620564,26.119808,25.70333,27.502083,27.236399,25.960936,25.243767,24.8237,24.847036,25.202478,26.378311,2011-02-01T09:00:00,66,C3S_STORM_TRACKS_ERA5
39.049637,40.943363,38.666145,39.39201,41.06671,42.662342,43.84365,44.87156,47.002495,45.439278,44.270626,39.286846,39.52959,40.88406,40.224617,39.982662,40.91964,40.616013,39.614197,38.97452,38.8148,37.81298,36.805634,36.73605,35.49228,34.7933,36.245026,36.131958,36.086094,35.993584,35.805397,35.84651,35.34442,33.41037,32.116783,31.292875,2011-12-06T15:00:00,68,C3S_STORM_TRACKS_ERA5
32.876827,32.935543,33.120388,34.28672,33.6481,32.823914,33.155907,39.186905,39.541374,36.91586,36.90571,37.495037,40.895447,42.901917,40.506912,38.970894,37.758167,37.1326,36.093845,36.18518,36.314934,36.612133,35.19644,35.66834,36.019905,33.998215,32.21936,31.70977,29.582973,28.297037,27.36919,28.170908,28.060001,28.276741,29.425674,29.574276,2012-01-02T15:00:00,70,ULLI
28.83531,28.38045,28.30127,28.940601,29.433367,32.19454,33.842987,34.25826,31.80875,31.791903,31.328619,28.954079,31.625963,32.658665,32.749638,35.647266,34.738388,35.162926,36.418003,35.095535,35.061844,38.032757,38.816128,36.67997,33.268517,33.838776,33.449615,32.77238,32.33184,32.063976,31.209007,29.950562,29.59678,28.71233,28.80246,26.26956,2013-10-26T03:00:00,71,CHRISTIAN
39.392395,41.072548,45.54714,44.573227,43.532177,40.401184,37.406204,39.279045,41.540756,42.785828,43.491196,46.023193,45.895027,45.67182,40.793537,37.0775,35.63189,36.355568,36.693863,34.6231,34.995403,35.14188,35.698154,36.112305,35.45925,32.779903,30.944553,30.67688,32.64999,32.468636,31.499954,31.62202,31.535702,31.229666,30.826847,30.234827,2013-12-02T09:00:00,73,XAVER
38.288567,40.226803,40.96356,41.268723,40.245113,40.682808,40.93653,39.441223,39.623447,38.86751,37.85785,36.207344,35.355495,35.597885,35.007607,35.29795,35.96321,34.02149,31.913235,31.891438,30.270575,29.445757,28.95139,29.481504,28.699411,28.226841,28.757828,29.92356,30.590563,30.226109,29.95146,29.210344,28.300953,28.167551,26.779486,24.792425,2013-12-22T18:00:00,78,C3S_STORM_TRACKS_ERA5
44.151123,42.39782,43.29128,44.28401,45.12119,45.814537,46.6353,40.63279,40.74144,43.152138,38.83024,40.845406,39.35787,37.304398,36.818977,36.551643,36.00759,32.805054,34.313694,33.48902,34.68421,32.98484,31.324553,29.432108,27.922686,27.569366,28.009453,26.969818,26.843967,26.799412,26.85882,27.047205,26.725935,26.322588,25.6394,24.951523,2014-02-09T09:00:00,79,C3S_STORM_TRACKS_ERA5
28.736984,30.407454,29.46037,30.18204,31.49253,31.322826,32.455044,32.61189,35.74627,36.611073,38.554955,40.489407,41.625053,42.428146,42.726414,39.244057,39.42404,39.066635,37.049046,38.81551,41.347355,36.354805,34.825756,32.16792,31.895363,30.933708,29.162958,30.39717,32.026497,32.928158,34.318356,32.589607,31.980215,31.915075,31.117125,29.714067,2015-01-05T00:00:00,80,C3S_STORM_TRACKS_ERA5
50.758205,53.796593,56.097023,56.193016,53.724594,52.350677,49.197445,48.840897,48.104652,47.137,44.499733,45.040558,42.723843,38.35182,34.88832,32.931583,31.57481,30.649153,28.223589,27.091372,26.987663,28.336723,24.577526,25.600035,21.555426,22.815348,24.396679,19.849815,19.6604,19.854101,18.990154,18.604464,17.709661,19.568691,20.784044,21.9634,2015-01-05T15:00:00,81,C3S_STORM_TRACKS_ERA5
39.91773,41.81961,44.12347,44.597443,45.239403,45.83165,45.289112,44.018047,42.56185,43.22867,42.54985,41.23079,41.886463,41.153652,40.381413,41.709904,39.624603,39.79859,40.94024,40.67711,40.01115,38.542953,39.568893,39.786594,39.234627,38.618378,37.724434,38.19926,36.131958,34.951748,34.009804,32.18506,29.481796,27.685335,27.136797,27.159082,2015-01-10T12:00:00,82,C3S_STORM_TRACKS_ERA5
42.030457,42.781265,43.310947,43.26038,43.285236,42.422146,42.387863,42.76841,42.661274,41.871895,40.651398,39.471184,39.41633,39.31434,36.748207,33.90438,33.294136,34.858322,34.61405,34.87118,34.39121,34.572914,34.271217,33.909523,33.187855,31.752228,31.521671,30.328602,29.79035,29.845203,29.096106,29.469797,30.524876,31.747944,31.414536,30.1409,2015-01-12T18:00:00,83,C3S_STORM_TRACKS_ERA5
42.632095,41.308525,38.515064,38.671364,38.528366,38.273132,38.75949,38.767807,38.383705,37.275467,33.988163,32.580624,33.80526,32.825882,33.283978,31.913853,30.92284,30.316757,30.496338,29.913536,30.35916,29.861158,29.46043,28.180925,28.839384,29.618393,26.624569,26.947979,26.441664,26.102457,26.545588,25.832256,26.21719,26.130726,26.672789,26.114098,2016-01-30T03:00:00,86,C3S_STORM_TRACKS_ERA5
41.829803,40.82133,40.505405,40.938557,39.81785,39.59088,36.9479,36.374245,35.734077,35.37159,33.142643,31.968723,29.827904,28.578327,27.028624,26.74512,26.149015,24.260937,24.504532,23.936695,24.517002,23.763767,23.899282,23.11362,22.815155,22.628092,22.34542,22.076881,21.41011,19.398985,16.977985,15.7051325,15.750028,14.995129,16.66954,21.381844,2016-02-03T21:00:00,87,C3S_STORM_TRACKS_ERA5
42.36229,44.863735,47.6232,51.48516,54.60328,53.491627,47.697308,45.506023,44.16838,41.62393,38.930344,38.897408,36.81043,36.41883,35.295284,35.384033,35.613686,34.14795,31.270462,30.494593,30.232918,28.924553,28.346312,29.238379,30.200895,29.891645,29.787342,27.598804,26.558517,28.071829,26.223648,26.172411,25.410267,24.336126,24.0406,23.445889,2017-10-04T03:00:00,90,C3S_STORM_TRACKS_ERA5
34.72914,34.780678,34.656517,34.954815,37.772243,37.425533,37.4677,36.03322,35.255455,37.63559,36.802387,35.543602,35.247646,34.468323,33.557034,27.226406,29.456612,29.123175,25.323393,24.602636,24.943884,25.424128,25.499092,24.016973,20.67401,21.144882,20.060234,19.465202,19.660423,19.588581,18.61638,18.275915,17.22875,17.32714,17.381802,18.126766,2020-02-08T21:00:00,92,CIARA2
26.547737,27.95578,28.364662,29.73033,27.822708,30.195713,31.706348,31.270702,31.390392,31.130938,29.948896,27.29116,25.585005,26.129934,26.566324,30.159285,30.810524,28.827816,28.948994,26.893429,27.228714,27.501549,28.025661,27.66659,27.596706,28.202597,27.36922,27.900024,28.34905,29.04861,29.15492,29.899086,30.119884,30.00837,29.50656,29.600975,2020-10-01T00:00:00,94,ALEX
