1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,start_date,storm_index,storm_name
26.006485,26.165224,26.455559,26.550268,26.339153,26.603203,26.242308,26.194695,25.562729,25.265911,24.32445,24.12512,23.977316,24.039633,24.39396,24.4538,24.278406,24.0032,23.677965,23.98455,23.876764,23.587578,22.52751,21.677488,20.953888,20.068415,19.775974,18.849348,17.652458,16.82096,15.692451,14.720045,13.62569,12.549464,11.039311,10.383269,1999-12-26T03:00:00,40,MARTIN
21.803257,22.06503,22.008827,22.283278,22.303017,22.021193,21.70777,21.388515,20.97602,22.741005,22.095095,21.504448,21.406845,20.643755,19.67962,18.372711,17.403603,16.544727,16.404762,16.127619,16.046614,15.41037,15.486481,15.626309,16.217154,16.159908,16.179834,15.586671,15.34743,14.917207,14.051277,13.160288,12.525533,11.136058,10.249212,9.3875265,1999-12-31T06:00:00,39,C3S_STORM_TRACKS_ERA5
19.290045,19.216291,19.356373,19.074081,19.30253,19.079391,18.868055,18.644426,18.29358,18.316227,17.709745,16.982239,17.151794,16.762354,16.560497,15.937358,15.402218,15.417361,15.1461525,15.079101,14.702424,15.131181,15.319056,15.431447,15.279123,15.198758,15.123165,15.408757,15.585691,15.699714,15.676913,15.464151,15.183734,14.820848,14.665877,14.474631,2000-10-29T18:00:00,42,ORATIA-TORA
21.906187,21.65805,20.854286,20.066391,19.355453,18.199352,17.202873,17.12286,17.307606,17.001446,16.815222,17.80114,19.294596,20.11905,21.374474,22.404013,23.056976,23.319021,23.60201,22.840052,22.66954,22.185772,21.749374,21.395199,21.03894,20.857883,20.525192,20.215643,19.777441,19.377636,18.770014,18.06718,17.500599,16.879686,16.516697,16.389103,2000-11-24T21:00:00,41,C3S_STORM_TRACKS_ERA5
22.643293,22.788013,23.419802,23.085747,23.162876,22.736795,22.273808,22.041906,21.524542,21.447515,21.287664,21.223476,21.152946,21.295147,21.776209,21.948017,21.675009,21.263517,20.67915,20.052536,19.407738,18.429924,17.496933,16.47067,15.875813,15.045885,14.17706,13.899024,13.649341,13.239761,12.93773,12.820628,12.888978,12.770785,12.651468,12.612652,2001-12-25T18:00:00,43,C3S_STORM_TRACKS_ERA5
28.82285,29.018736,29.281559,29.448782,29.683113,29.890905,29.780645,29.727219,28.384068,27.912355,27.112984,26.347673,25.75985,24.854544,23.684856,22.448233,21.404703,19.863434,18.923704,17.685919,16.098429,16.205976,15.719831,16.111994,16.223898,16.469353,16.07361,15.829124,15.522433,13.812814,13.881169,14.886611,15.546215,16.110096,16.173368,16.57096,2002-01-25T15:00:00,44,C3S_STORM_TRACKS_ERA5
20.137562,20.14627,20.266518,19.8641,19.079075,18.532316,17.693914,16.610662,15.970305,15.561372,15.154169,15.85002,16.137062,16.92997,17.168842,17.192913,16.353048,15.892223,15.117159,13.933358,13.747275,13.47826,13.881887,14.097823,14.406492,14.539584,14.798118,14.966325,14.923473,14.8968525,14.661606,14.404631,14.368172,14.175376,13.934014,13.641981,2002-02-21T09:00:00,45,C3S_STORM_TRACKS_ERA5
21.486921,21.531002,21.491177,21.370203,21.637972,21.277626,20.937626,20.360502,19.878393,19.50869,19.024515,19.293688,19.737478,20.515085,20.755234,21.526247,22.16797,22.633282,21.968735,21.109701,20.055824,18.497547,17.922956,17.222494,16.957531,16.90736,16.434566,15.980758,15.579316,15.165234,14.930162,14.668681,14.179659,14.173912,13.65948,13.085543,2002-10-23T12:00:00,46,JEANETTE
19.130093,19.197248,20.124271,20.84871,20.924992,20.422998,19.948238,20.476427,20.945463,21.768599,22.11591,23.227509,24.771198,25.35912,25.03397,23.87757,22.532686,21.492033,19.60233,18.93804,19.037209,18.13548,17.757565,17.49847,17.475645,17.316137,17.65737,17.818203,17.296259,16.9605,16.499104,16.167717,15.6042795,15.314441,14.920988,14.634904,2005-01-05T18:00:00,47,ERWIN
30.720802,30.756388,30.49132,30.508408,30.44754,30.199842,29.816786,29.274668,28.153912,27.33654,26.721987,26.132217,25.68963,25.431639,24.747015,24.192627,23.75858,23.699514,23.3654,23.269203,22.313845,22.252247,22.186144,21.728151,21.976423,21.554525,21.713324,21.505943,20.978077,19.746094,18.661667,17.386457,16.73936,15.634805,15.004619,14.171543,2005-01-07T00:00:00,48,GERO
19.203014,19.354177,19.485826,19.4258,19.055344,18.575844,18.574894,18.631182,18.900661,19.100727,19.405096,18.855398,18.61353,18.496769,18.607647,18.359884,18.668615,17.91061,17.951015,17.968231,17.75072,17.801311,17.92212,17.352894,16.638197,16.083307,15.809333,15.385872,15.332428,15.153403,14.689245,14.416685,12.926312,12.700953,12.511041,12.067134,2005-11-02T00:00:00,49,C3S_STORM_TRACKS_ERA5
20.765274,23.03896,23.453466,23.577372,23.700493,23.620596,23.281115,23.438124,23.479076,23.195112,23.059544,23.280167,23.072489,22.911661,22.937126,22.622162,22.098492,21.728807,21.273146,20.90212,20.517492,20.159359,19.904495,19.766525,19.572725,19.307655,19.267763,19.268797,19.390038,19.442247,19.600346,19.857147,20.091421,19.999443,19.587986,19.129871,2005-11-09T03:00:00,50,C3S_STORM_TRACKS_ERA5
20.87067,21.577755,22.40801,22.384413,22.06425,21.50987,20.998962,20.732773,19.989613,19.179731,18.324842,19.18116,19.923119,20.97732,21.23169,20.949518,20.188627,18.98226,17.943806,16.739042,15.864605,15.294913,14.735725,14.285756,13.6558075,13.605263,13.527915,13.593198,13.396082,13.388439,12.963558,13.760907,13.906753,13.902464,13.880225,13.600318,2006-12-30T00:00:00,52,C3S_STORM_TRACKS_ERA5
24.52891,25.791265,25.980589,26.17201,25.896809,25.851215,25.463295,25.339916,24.906534,23.989618,23.399189,22.524313,21.678621,20.755127,19.353327,17.847792,16.993343,16.111406,15.888674,14.83112,14.31273,13.573462,12.943424,12.70331,12.416232,12.536528,12.28542,11.885646,11.664796,11.431712,11.289236,11.18608,10.879267,10.9158745,10.895498,10.921744,2007-01-14T06:00:00,54,KYRILL
21.478172,20.616972,20.370527,19.608807,19.482046,18.978868,18.273584,19.340431,19.523775,19.70673,19.954866,19.772066,19.74848,19.574757,19.050549,18.459152,17.637634,18.08258,17.797186,17.517351,17.876818,17.349741,16.98467,16.926193,16.13936,15.288015,14.797435,14.037095,14.075817,14.036506,13.975825,13.7573,13.78333,13.185111,12.867763,12.521061,2007-03-15T12:00:00,53,C3S_STORM_TRACKS_ERA5
24.836071,24.734766,24.671602,24.344166,24.06764,24.251163,23.599535,23.30219,22.720095,22.750937,22.140743,22.056509,21.621899,20.180641,19.03351,17.89503,16.950998,16.552198,15.688806,15.216626,14.719283,14.292488,14.608007,13.849728,13.821168,13.7591305,13.544215,13.2257,12.775018,12.973583,13.174519,13.5034685,13.9616785,14.110491,13.935135,13.269915,2007-11-06T18:00:00,55,C3S_STORM_TRACKS_ERA5
24.205833,23.83098,23.633142,23.069344,23.094826,22.465712,21.87221,19.85736,18.0384,17.067883,16.226456,15.907531,15.438813,15.500253,15.586728,15.83473,15.42642,15.319193,15.0044365,14.791739,14.691945,14.289488,13.889373,13.650156,13.245899,12.790376,12.457553,12.233652,12.07639,11.991176,12.131424,12.300983,12.215062,11.831224,11.541005,11.2864065,2007-12-03T15:00:00,56,C3S_STORM_TRACKS_ERA5
19.421862,20.196657,20.90054,21.029495,20.989954,20.630518,20.396448,19.870121,19.451838,19.33674,19.315187,19.249846,19.474901,19.92247,20.54788,21.187414,21.449537,21.254606,20.80912,20.528595,21.228893,21.603437,21.83448,21.839111,21.773893,21.75467,21.636158,21.437935,20.88694,20.144205,19.394772,19.385828,19.84641,19.07613,18.490917,18.11025,2008-01-07T18:00:00,57,C3S_STORM_TRACKS_ERA5
20.476957,20.383175,20.22418,19.57529,19.151728,18.974754,18.851463,17.64105,17.274054,16.595945,15.213748,14.211107,13.468442,13.168165,12.8517885,13.525431,14.227038,14.958794,15.373676,14.816072,14.282564,14.412777,13.919682,13.679873,13.117844,12.665113,12.184141,11.263087,10.410743,9.982987,10.035518,10.40952,10.522841,10.620679,10.684872,10.776447,2008-02-25T00:00:00,61,EMMA
20.864834,20.899868,20.584076,20.167576,19.534027,18.53079,17.577497,16.867407,16.730219,16.991112,17.071701,16.829962,16.353916,15.962939,15.060392,14.513153,13.797759,13.330109,12.841514,13.054397,13.031939,13.418295,13.948292,13.860976,13.914571,13.587673,13.170165,12.381967,11.736456,11.440752,11.368877,11.230987,11.054926,11.001506,10.875226,10.63699,2008-03-07T21:00:00,60,C3S_STORM_TRACKS_ERA5
24.654488,24.501528,24.17476,23.80118,23.143394,22.811676,22.009323,22.135927,21.62832,21.44126,21.255066,21.065983,20.548223,20.104733,19.19497,18.25097,17.230278,16.221378,15.166021,14.217015,13.159444,12.6907425,12.498524,12.041471,11.571541,11.401671,11.43268,11.768053,11.698499,11.531498,11.174573,10.924074,10.672594,10.55151,10.474825,10.402817,2008-12-16T06:00:00,62,C3S_STORM_TRACKS_ERA5
24.416168,24.38168,24.141842,24.051155,23.411627,23.119162,22.654226,22.12072,21.837973,21.062744,20.55981,19.45903,19.508701,18.475946,17.642878,16.515839,16.16351,15.28535,15.643918,14.998351,14.477355,14.007179,14.140948,14.721854,15.053283,14.9136305,14.370972,14.1359005,14.196842,13.755566,14.018285,14.1664295,13.871559,13.91165,13.433277,13.422497,2009-01-22T00:00:00,64,KLAUS
22.921673,23.321278,23.325424,23.285295,23.067709,23.026398,23.108318,22.546024,21.85665,21.375319,19.618963,19.20628,19.286074,19.334023,19.598934,19.336626,18.883232,18.485096,17.811176,17.246693,16.755018,16.67943,15.590333,15.43684,15.89068,15.857493,16.119574,16.334057,16.392715,16.450151,16.22261,15.967846,15.639029,15.402534,14.876717,14.666018,2010-02-23T00:00:00,65,XYNTHIA
28.908165,29.784454,30.297352,30.184841,28.750172,28.725368,27.764261,26.668427,26.058678,25.86105,25.746014,25.60553,25.251022,25.131683,25.22527,25.304493,23.063745,22.56546,21.2934,20.541729,19.933939,19.648993,19.21658,18.342806,17.201511,15.840816,14.560679,13.777959,13.467719,12.792108,11.991088,11.707073,12.095416,12.795627,13.164276,12.982804,2011-02-01T09:00:00,66,C3S_STORM_TRACKS_ERA5
23.94782,24.949352,25.546648,26.034636,26.387917,26.24982,25.529865,25.110176,25.026161,24.91253,25.022371,25.231478,25.244925,25.307653,25.089441,24.318407,23.307339,22.729887,21.78673,20.866678,19.517889,18.871109,17.925642,17.022379,16.450348,15.53646,15.391773,15.296356,14.896451,14.578817,14.350131,14.018666,13.790472,13.533275,13.184954,12.915347,2011-12-06T15:00:00,68,C3S_STORM_TRACKS_ERA5
21.991875,22.069376,22.204723,22.18508,22.252176,21.89259,21.436478,21.551498,21.648605,21.716784,22.323082,23.097612,23.666304,23.752934,23.717232,23.170584,22.558193,21.843338,21.154755,20.274427,19.18555,18.113424,17.331232,16.773542,16.263908,16.086012,15.454298,15.143776,14.774252,14.9241295,14.802573,14.937986,15.050394,15.271782,15.410705,15.587477,2012-01-02T15:00:00,70,ULLI
18.666203,18.346354,18.055243,17.76323,17.546219,17.251768,16.423573,15.64937,15.101872,14.754812,14.213506,14.173836,14.829472,14.993065,15.481249,16.006475,16.615273,17.047546,17.082098,16.797941,16.429398,16.414429,16.263145,15.870907,15.577517,15.351921,15.761788,15.898427,15.949972,15.8775215,15.444164,14.881676,14.256096,13.689783,13.222349,12.857158,2013-10-26T03:00:00,71,CHRISTIAN
27.334337,27.34934,27.263342,27.202917,26.928745,27.259531,27.961828,28.136082,27.770758,26.50088,24.882504,23.455423,22.108364,21.682957,21.245667,20.422651,19.631216,19.131224,18.579077,18.698284,18.304642,18.310122,18.499632,18.6598,18.401876,18.294796,18.409456,17.989525,17.47497,17.566956,17.234324,17.092203,16.815193,16.397264,17.151768,16.517876,2013-12-02T09:00:00,73,XAVER
26.840553,26.783329,26.39046,25.701023,25.339146,24.838663,24.523767,24.212902,23.634567,22.647617,21.453175,20.561007,19.797539,19.434353,19.168104,18.934734,18.57854,18.48385,18.172846,18.014019,17.917212,17.872091,17.898914,17.86851,17.665539,17.274052,17.110584,16.924038,17.033926,16.839716,16.82371,16.77174,16.56226,16.470058,16.218864,15.572888,2013-12-22T18:00:00,78,C3S_STORM_TRACKS_ERA5
25.92687,26.939867,26.865458,26.595951,26.804161,26.519022,26.052288,25.549393,24.27563,23.722378,23.0934,22.588852,22.25292,21.210138,21.163622,21.445936,21.336073,21.416311,21.476997,21.317627,21.53097,21.725487,21.480999,21.082731,21.065159,20.159567,19.745287,19.512705,19.16069,19.044191,18.999447,18.720413,18.363987,17.92486,17.544197,17.21196,2014-02-09T09:00:00,79,C3S_STORM_TRACKS_ERA5
19.717491,20.681288,20.84062,21.211468,21.533878,21.757462,21.836231,22.04689,22.39559,23.342068,23.064133,23.73284,23.30393,22.72234,22.209751,21.872051,20.923733,20.078726,19.44631,19.041006,18.348396,17.831726,17.604794,17.093508,17.567263,17.600157,17.930065,17.801128,17.89831,17.7432,17.853739,17.555857,17.311646,16.765005,16.633846,16.103065,2015-01-05T00:00:00,80,C3S_STORM_TRACKS_ERA5
25.570885,26.287706,26.655544,26.594614,26.807156,26.601856,26.259918,24.904884,24.302322,23.74822,23.916512,22.411455,21.007124,19.221106,18.53496,17.415472,16.377619,15.433848,15.508677,14.564612,14.436989,13.649551,13.278301,12.452946,11.887302,11.661365,11.441296,10.791013,10.597556,10.29047,10.221072,10.305285,10.033816,10.379727,10.80549,10.637492,2015-01-05T15:00:00,81,C3S_STORM_TRACKS_ERA5
22.39266,23.148588,23.734077,23.511585,23.977657,24.311085,24.325994,24.246656,24.48431,24.866571,25.38628,25.585596,25.459341,25.673409,26.01485,26.003033,25.855967,25.728989,25.315783,25.25732,24.84364,24.26485,24.033995,23.70307,23.420115,23.058235,22.773254,21.71555,21.242262,20.944252,20.622091,20.395607,20.054909,19.699287,19.43919,19.308651,2015-01-10T12:00:00,82,C3S_STORM_TRACKS_ERA5
25.53029,25.33588,24.681145,24.116608,23.6962,23.639559,23.460257,23.335833,23.076464,22.857086,22.742773,22.628946,22.446499,21.508192,21.121435,20.864262,20.829096,20.585125,20.47343,20.314283,20.316818,20.03534,19.291412,18.713121,18.241991,18.04123,18.04453,18.000164,17.57596,17.437563,17.817142,18.104536,18.507757,18.384676,18.00352,17.303371,2015-01-12T18:00:00,83,C3S_STORM_TRACKS_ERA5
24.06119,22.727028,22.42473,21.98082,21.543844,21.131077,20.84609,20.662575,20.53971,20.322464,20.360308,20.360699,20.384336,20.454527,20.232521,19.666616,19.322346,18.950855,18.351065,18.030336,17.17337,16.538603,16.363909,15.895737,15.218424,14.785544,14.470133,14.766826,14.481474,14.195562,14.281759,14.745126,14.811478,15.326518,15.271558,15.037688,2016-01-30T03:00:00,86,C3S_STORM_TRACKS_ERA5
19.838335,19.238016,18.466738,18.387009,17.463047,16.462759,15.437041,14.3761215,14.654805,13.876579,14.895951,14.975978,14.89502,14.725506,14.033231,13.528662,12.873773,12.381529,12.567775,12.514863,12.010741,11.571162,11.648226,11.235288,10.959142,10.571477,10.212911,9.860044,9.436406,8.552945,8.027674,7.604864,7.6771145,6.955013,6.453581,6.341014,2016-02-03T21:00:00,87,C3S_STORM_TRACKS_ERA5
27.192234,27.868284,28.445114,28.479053,28.334694,28.175217,27.762938,27.392239,27.180859,26.723116,26.287275,25.847374,25.00709,24.421051,23.992235,23.388638,22.706184,21.928196,21.519592,21.14112,20.622177,20.424698,20.19319,19.788166,19.451988,18.987606,18.83405,18.832207,18.916332,18.923052,18.554684,18.273832,18.03797,18.003712,18.026823,17.935154,2017-10-04T03:00:00,90,C3S_STORM_TRACKS_ERA5
20.513237,20.807388,22.957838,23.080812,23.472706,22.599401,22.322731,21.950449,21.033201,20.90419,20.26516,20.031033,19.125832,18.70654,18.994581,18.061302,17.110466,16.528606,15.588332,14.942209,14.211294,13.56551,12.752955,11.752226,10.979883,10.321776,9.599807,8.776487,8.402793,8.278502,8.140349,8.228364,8.491352,8.565221,8.771183,8.852011,2020-02-08T21:00:00,92,CIARA2
14.786726,14.750907,14.98399,15.531185,15.783535,16.01722,16.66731,15.3312025,15.551798,15.538126,15.555484,16.066402,16.41737,16.639807,16.582184,16.741106,16.956232,17.298721,17.470282,16.413015,16.629395,16.592216,16.215797,15.686441,15.518177,14.930051,14.768874,14.60172,13.8666725,13.5287695,12.839231,13.970052,14.018326,13.61715,13.19681,12.943814,2020-10-01T00:00:00,94,ALEX
