0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
29.022783,28.513239,29.359806,30.39254,28.539719,29.391102,29.196913,29.0284,28.324667,29.274748,29.036425,29.283575,28.982662,29.479368,29.286785,27.911413,28.025358,27.279898,27.40267,26.515177,27.242985,27.011082,26.039333,26.165316,26.145256,26.023285,26.274446,26.05137,27.182802,26.579372,27.001453,26.739859,25.991188,25.97193,25.752865,25.90292
40.906136,39.394382,39.54511,38.794167,38.867737,38.565384,37.242935,36.558388,36.17529,36.26052,35.60199,35.502403,35.093285,36.217457,35.10495,35.29874,34.07498,33.69368,33.198437,32.408913,32.137966,31.87509,32.07516,31.734232,31.465076,31.663355,31.917257,32.387383,32.064396,32.45198,33.735847,34.275055,34.726337,35.38756,35.539185,35.045734
49.266983,50.748234,52.765102,52.754333,53.26304,53.42543,54.91565,55.524837,54.969482,55.41359,55.490746,53.719704,51.994423,51.066734,49.063324,47.59105,46.760254,45.41897,43.641647,42.17565,40.80565,39.529858,38.629086,37.91941,37.85661,38.6883,39.427578,39.0382,38.797756,37.828796,36.6176,35.66479,34.28313,34.83759,35.355263,35.987778
37.486073,37.312916,35.89447,35.753613,35.944714,37.291386,37.519268,37.124508,35.855892,36.052376,35.383972,37.463646,37.835976,38.747513,38.211,37.852123,37.995674,38.32135,38.928745,39.94705,39.610603,39.7389,41.058655,43.132046,42.69243,43.167038,43.17511,43.874916,42.53542,42.033894,41.467773,41.046097,41.176186,41.004826,41.017387,35.536495
27.110281,26.691463,26.586761,25.874773,25.870045,26.778606,25.958536,25.432314,26.220634,30.3176,30.96474,32.16242,33.200676,33.00613,33.564102,33.65597,34.219345,34.166656,34.207863,33.981567,32.988567,32.710934,32.350212,31.378826,31.326138,31.538923,30.86679,30.621582,32.225918,32.779835,35.268414,36.83492,38.635155,38.710808,39.94294,40.45768
29.111372,29.568634,31.07874,35.912125,39.228607,41.64946,42.449104,42.515617,41.948006,40.498363,38.92024,40.475693,41.948006,43.139156,43.611534,43.083225,42.191376,42.190617,42.35085,43.18904,43.223053,43.684093,43.69165,44.573677,44.411934,44.480713,44.076355,42.80887,42.669044,42.571545,41.217896,40.302612,39.252792,38.35187,37.78502,37.52275
27.387505,28.147705,28.407566,29.034246,29.631495,29.121105,29.761425,29.488644,29.121105,29.03999,29.53028,28.980408,29.286928,29.333588,28.510218,26.332268,24.574978,24.009314,23.716433,23.588655,24.009314,23.157948,23.367558,23.528357,23.182354,23.415655,23.936811,23.676233,24.13709,24.505346,23.686283,23.54343,23.625984,23.19671,24.339523,25.864231
36.876728,36.600357,36.329727,35.700897,34.927055,34.24941,33.992416,34.40518,34.593975,34.98951,34.215668,34.680115,34.54444,35.185482,35.677208,37.160995,37.748196,37.89679,38.394978,38.470352,38.630432,39.01735,38.968536,39.435856,39.186764,37.71733,36.954258,36.4934,36.15601,35.346996,35.41591,35.434574,35.160355,34.947155,34.896904,34.162548
24.80719,27.991158,29.027817,28.921658,30.288054,30.778637,30.602509,30.01783,30.571949,31.537834,35.994102,36.12841,37.52939,37.74814,38.931973,38.374638,38.060986,37.89612,39.48046,38.81536,36.782253,38.01032,37.114403,37.00905,38.324776,34.11139,36.23296,35.96676,34.17814,33.320824,33.04336,34.984787,36.018227,35.698948,35.27592,35.698143
19.965948,19.901897,19.811646,18.14343,19.265764,19.986328,20.800056,20.875025,20.925245,21.051163,20.750563,21.436192,21.260054,21.803753,23.52874,23.708517,23.728897,24.592846,25.072495,25.766129,27.027481,29.232843,31.544472,33.01617,29.789644,31.369062,32.8444,34.088284,35.480648,36.730354,36.56586,36.435577,35.67571,37.03605,37.066616,36.393364
22.87297,27.51572,27.937357,28.431501,28.108377,28.726254,27.47789,29.384325,30.220509,31.722645,33.98688,35.8744,37.50421,38.111053,38.65879,39.3208,35.983162,36.601036,36.875298,38.431026,38.286015,38.437332,39.444534,40.852882,41.62681,41.04597,41.177586,40.995533,44.32293,45.045624,46.20099,46.20966,45.72182,46.840935,47.40207,46.8433
25.51944,25.944231,26.704756,27.667036,29.218035,30.084953,30.318233,30.076284,32.152164,31.482271,30.426205,31.24505,29.790201,30.200018,30.093624,30.572794,30.962908,30.775337,31.00783,32.721966,33.68582,34.8207,35.094173,34.985413,35.161163,36.35988,34.91606,35.37474,34.879807,34.764744,35.935085,36.246387,37.657104,37.64607,37.876984,38.486195
34.12354,33.84691,33.923325,34.2779,33.334145,34.155632,34.38565,34.416985,35.065002,34.997757,35.722958,34.47888,36.59106,37.02664,35.755817,34.219826,33.201942,32.364407,30.480715,30.4234,31.377092,32.78547,31.409187,32.199345,32.830555,33.070503,34.099083,35.21784,36.292267,39.005856,40.965202,43.35325,45.018387,43.008606,41.848587,41.99149
19.94564,20.255507,20.751759,21.279852,20.8201,21.157148,20.936592,24.283772,30.637197,29.233091,26.076958,27.821218,30.408098,30.700104,29.73711,28.830032,32.901787,33.27378,32.90567,34.335403,34.781178,34.229008,34.719048,35.307716,33.74984,34.795933,36.621735,37.524155,42.00751,45.157433,46.27575,45.412933,46.278854,49.08008,49.774364,50.934616
23.454847,23.680685,24.847515,25.1494,25.350658,27.052126,28.833483,30.003386,29.929642,31.153316,30.223846,30.97664,28.761276,31.655691,31.549686,30.831459,30.962814,30.738512,31.399126,31.675663,31.838512,31.787815,31.58963,31.612675,31.820076,32.00213,31.724056,31.687954,31.283134,30.901361,30.792282,30.157017,30.13013,30.5434,32.728806,32.87245
19.916775,20.52366,20.002804,19.658691,19.996546,19.743156,20.76532,21.22987,22.517157,23.757519,23.653503,26.449404,27.495813,27.387888,27.581059,29.922575,30.642862,32.42676,30.818045,32.552677,33.467697,32.38453,33.301117,34.642365,33.832924,32.730988,32.79199,33.19241,32.856903,33.69606,34.295128,36.394985,37.774555,37.92784,40.152046,43.109837
15.455121,15.280495,15.21559,16.886898,17.614763,19.762043,20.798206,20.666851,20.821388,20.777344,20.887066,20.887838,20.944244,20.979015,20.744892,21.066326,21.361492,21.05242,21.907003,21.813509,22.31498,22.628687,23.589903,24.246681,25.19167,26.926336,28.398294,30.166187,30.565662,30.993729,32.148113,33.127872,34.47929,35.758076,37.824997,38.928383
35.392056,35.20803,35.67174,35.378273,35.55906,34.197918,34.87565,35.53798,34.753235,34.723244,34.513275,34.966446,35.06697,34.385998,35.103455,34.4468,34.61461,35.923054,36.947758,36.090866,36.229492,37.608467,38.284576,38.688297,38.75802,40.782295,39.975666,38.683434,39.430885,40.098076,40.92903,42.667946,43.399994,42.029938,41.694313,42.3534
24.830212,24.781336,24.62249,24.630127,24.21239,23.788548,23.867207,24.379639,25.095211,25.564877,26.266703,25.41825,24.83403,24.160461,24.059654,24.533903,23.945866,23.619772,23.095121,22.896563,22.240559,26.008577,27.128902,28.367598,28.178967,28.367598,29.378716,28.915922,28.547064,29.812489,30.01792,31.718643,30.554026,31.069511,31.649912,33.499557
28.083614,26.08842,26.526798,27.498856,27.736723,28.157566,28.268114,30.036875,30.995209,31.753792,32.43995,33.707817,38.783092,36.12309,37.923874,38.64891,37.68143,37.60519,37.432888,37.136314,37.35741,37.463383,37.139366,36.402126,36.54927,34.270466,33.246567,32.99726,32.546684,33.10476,33.203873,34.624218,33.344154,33.05063,32.954567,32.288235
21.801945,22.568197,22.016565,21.51751,20.595251,18.765385,17.400097,17.761242,18.018097,18.36459,17.548347,17.314766,17.37941,16.68556,16.913109,17.207024,18.034473,18.85761,19.657478,20.541813,22.649218,25.558214,24.8092,24.102423,23.461151,24.35238,24.317041,26.088297,26.633034,28.008665,30.983168,32.39931,31.742523,32.21572,31.45378,31.276222
30.185888,30.018675,32.0804,32.343285,33.21038,31.950247,34.094715,35.134197,36.589127,37.00371,38.35521,38.937008,38.49312,37.4907,37.19851,38.013885,38.035435,36.789093,36.26246,37.52604,36.689972,35.060074,35.487587,35.215218,34.10075,35.39622,37.05974,39.71188,40.859962,41.949436,44.037018,44.362823,44.708458,46.141838,48.398357,51.084114
19.570982,19.60447,20.295364,21.861332,22.378622,25.965282,25.196838,25.465616,25.770527,24.507706,24.467169,25.41803,25.529947,26.286055,25.226799,24.824953,26.458778,27.385845,28.599318,27.356764,28.85664,30.263103,29.356304,29.361593,30.476364,29.811909,29.88329,29.975819,29.341324,29.796926,30.901125,29.912369,29.562515,29.013502,28.891008,29.973175
15.15331,15.559564,16.93959,19.820374,22.93733,24.10057,23.282778,24.08559,22.66062,20.58353,20.359695,19.91114,20.706905,20.960703,21.417187,21.820795,22.620964,23.442284,24.090878,25.073463,25.958231,26.527515,28.181608,30.140612,32.609856,33.055763,29.957314,30.583878,31.789417,31.453663,32.35782,32.41598,35.992947,36.289043,36.18594,36.684723
24.589035,23.379463,24.219215,24.537485,24.163181,22.71528,23.995083,24.131056,24.630127,25.347353,25.887514,27.111282,27.499779,28.595043,29.085896,29.35635,29.179285,28.241661,28.545734,29.112793,29.296581,29.44451,29.77548,30.077312,30.65707,30.725805,31.338436,31.777737,31.94733,31.449755,31.664923,32.382896,32.713867,33.11357,33.75609,34.54653
21.01123,20.644552,19.47268,17.539017,18.293325,18.982529,20.091541,21.597166,22.088064,22.332766,22.318548,21.782001,21.22001,21.231236,22.29086,20.803196,20.66775,20.166374,21.035175,22.251947,21.048645,21.190079,21.834383,22.766045,23.932678,24.13622,25.119516,26.654324,27.452784,27.817965,28.687515,28.879833,29.39468,31.443584,34.96743,36.090664
26.391703,26.57315,26.009392,25.20669,23.590828,23.09726,24.153841,25.251492,25.780901,26.611233,27.747711,26.10721,29.295622,28.103142,27.609571,30.158808,30.650137,30.387299,29.076092,28.817734,29.577127,30.03411,29.697346,30.293213,30.770355,30.924923,32.137566,32.790928,33.517467,33.999836,33.194893,33.09558,33.081394,33.50328,34.28134,34.37393
27.71973,26.732464,26.697144,26.304304,26.781569,27.200253,31.049381,35.58081,35.394726,35.66179,34.977768,34.87008,34.33768,34.155907,33.16089,33.678642,33.835434,33.206547,32.440685,31.595564,33.251343,34.640064,35.808243,37.33394,40.171677,40.903084,40.887573,43.961365,46.619057,48.35237,48.367016,49.148384,48.569466,48.16801,47.764835,47.54688
25.126936,25.480083,25.564096,25.796059,26.228756,26.547705,27.62276,28.872532,29.79815,30.189957,31.702915,31.409246,32.56088,33.7311,34.140007,36.391228,35.798683,35.67601,34.92511,36.435837,36.17711,33.978672,34.116215,31.247913,31.723734,33.279068,34.522892,35.357063,35.69832,36.740658,36.75627,37.494537,38.59933,39.54874,40.364326,41.515213
24.343115,25.112339,24.55662,23.168077,23.291487,23.643543,23.430796,23.972887,25.144138,26.594006,27.189095,27.80084,28.43303,28.991776,30.1282,30.954966,31.469044,31.385004,31.40469,29.343075,30.081259,29.845798,29.452858,29.249195,29.377146,29.679234,29.1114,29.486927,30.365175,31.911198,32.476,33.245983,34.855602,35.876186,36.629513,36.466736
20.726973,22.993528,23.080143,23.587688,23.889627,24.813248,25.573355,25.339413,26.276796,25.46812,26.103565,24.725824,25.251179,24.111425,23.4606,23.42822,23.940624,23.922815,24.228802,24.393936,24.752537,24.707207,25.224466,26.698538,27.707964,28.32398,28.863907,29.256508,30.454544,30.833382,31.0398,31.93752,31.10213,31.783716,32.959087,34.08427
21.458624,22.055584,22.275145,23.299507,24.379347,24.89192,26.124125,28.497116,27.46494,26.900015,25.898312,24.252768,25.106794,26.17882,28.868261,30.047333,32.76178,32.4758,32.70005,31.547544,32.390633,32.20076,33.36108,32.7985,32.203888,33.8424,35.109764,35.78564,35.60515,35.89347,35.667656,34.840195,34.082275,33.18215,34.10103,35.237125
23.26624,23.850218,23.730162,24.385286,24.623917,24.185192,23.978428,27.800976,29.545504,27.904728,25.002615,26.839039,29.037855,28.654713,26.832369,26.542603,27.542334,27.683142,26.67081,27.803198,27.093233,27.04284,28.67472,27.673508,28.716223,28.352346,29.681864,30.69123,33.15017,33.28431,35.118507,34.78279,34.056526,34.410027,36.052284,40.332085
23.140995,25.110073,27.054695,26.12685,26.64265,27.254791,27.92622,28.826645,29.340961,28.080366,28.11075,28.455359,28.208574,28.994131,29.383204,30.009426,29.822672,28.55244,28.553923,28.78959,29.249067,31.156635,32.68773,33.385094,32.978237,34.35148,35.345284,36.242,35.898876,36.324265,37.336594,39.06185,41.81797,41.205086,38.81655,37.46554
21.833925,22.01836,21.97074,22.283674,23.762178,25.529428,24.923212,23.937542,25.470469,24.394094,24.942108,26.63755,27.16591,31.291508,31.940056,31.581768,32.5047,32.293808,31.438906,31.389017,33.284767,34.839615,35.05882,34.142693,34.153275,32.738266,31.27488,31.761667,34.81996,37.605385,42.182243,37.77999,40.16404,37.511654,35.84418,30.501614
23.73224,24.506853,24.787796,27.334234,29.842077,32.799606,31.647114,30.676828,28.110643,25.992352,25.401741,26.4196,26.926733,27.24358,27.868296,28.184244,29.37713,30.013515,31.62198,34.93316,35.98333,36.065907,36.04975,35.481583,35.63327,36.108093,35.951912,36.749863,38.518997,38.4068,37.750668,35.64853,35.03997,36.352234,39.4085,40.742306
36.54973,34.149025,34.773193,35.850323,36.627266,36.29561,36.156647,36.856052,37.36813,38.557346,37.034935,37.115547,33.201645,34.09682,33.87418,33.88262,34.013138,34.102962,34.037704,34.021584,33.82274,33.531002,34.658035,35.91481,37.854874,39.105507,40.75997,43.47467,46.361347,46.955574,43.974464,44.03665,46.024315,47.255753,46.31759,46.356743
13.338461,14.419348,15.105675,14.067486,14.619394,15.10093,15.463861,15.71056,16.256142,16.5574,16.55977,15.927212,15.698699,15.211628,15.421954,16.727398,18.036797,17.37261,18.258194,19.45057,20.137686,20.83271,21.579922,22.592018,22.901972,24.331556,25.464628,26.147793,27.096632,27.628773,28.259752,29.42129,30.578873,31.467619,32.559574,34.662834
25.21714,25.509699,25.569792,25.620396,26.580305,27.5244,28.697008,27.075283,27.078447,26.36049,26.76612,26.079002,26.184166,26.641981,28.379147,28.636915,29.181707,29.438684,29.630033,29.397568,29.282917,30.322687,31.518225,32.561157,32.840275,33.173157,32.10255,33.427765,34.49758,35.859955,38.042286,39.331127,40.5148,42.55481,42.29467,42.405365
20.633503,21.131323,23.500809,21.025188,21.09426,21.020134,20.396807,19.475292,20.005964,20.710999,20.03713,20.700047,21.559227,20.59644,22.49759,23.504177,24.589947,25.305088,25.020378,26.400965,26.72021,26.699993,26.404333,26.384117,25.959581,26.631763,26.801073,26.856667,26.799389,27.00576,27.641724,27.172543,27.728483,27.215502,27.303104,28.227144
32.40802,31.651764,28.744354,28.604866,27.57717,27.439188,26.711582,26.218468,26.517805,26.431095,26.62638,26.740988,26.823927,26.738726,26.810356,26.7244,26.558521,27.807892,27.845592,28.081593,28.851423,28.727013,28.944918,28.799397,28.96226,28.748125,29.329456,30.020117,30.917372,31.712084,32.940342,32.59275,33.94165,33.944664,34.564453,34.63759
20.827024,20.94473,20.589867,19.995232,20.73809,19.856598,19.893219,19.824339,20.561966,20.949963,21.03628,20.94909,21.717234,23.015493,23.842054,23.606642,23.37123,23.441853,24.044334,24.806376,25.407988,26.046219,26.433342,27.261646,28.389013,28.57037,29.322819,30.638517,31.914978,31.452,32.636913,32.06843,32.017864,34.14181,34.46616,36.190777
21.590809,22.787928,23.797588,24.654665,25.782906,26.63911,28.389887,28.217249,28.947031,32.050995,34.717266,38.10547,38.378372,39.337463,39.086357,38.582397,38.836994,40.0097,39.574623,38.76201,38.367912,37.645107,38.292057,36.69212,35.091312,34.014515,34.487083,34.02062,33.877625,32.68225,32.3518,32.933357,33.375412,34.28916,33.30566,30.38741
29.886938,29.558231,28.811886,29.008936,30.870441,34.436516,34.05375,34.330143,35.546444,37.891853,39.12298,39.6435,41.92788,41.003666,38.475155,38.581528,38.32257,38.099365,39.547592,41.539013,40.096016,42.370804,43.282814,45.13124,49.683434,54.41262,56.027378,57.16172,56.383114,53.164932,54.494576,52.63743,51.230183,50.587593,49.730515,48.21341
22.659758,22.994568,23.07391,23.614489,23.949299,24.319857,25.35829,24.323343,24.440178,24.421867,24.561373,26.497862,27.287804,28.839787,30.05347,30.478086,29.74482,30.805922,31.017794,29.648039,30.877417,31.861794,31.567963,32.520077,32.469505,33.650932,33.97179,34.408615,34.406,34.561195,33.316124,34.639668,34.47575,33.73376,35.948387,39.70279
25.772442,26.23978,27.572044,28.980162,28.831068,28.38727,28.947031,29.759642,30.238314,31.102367,30.53476,28.764803,31.62202,29.239988,28.74562,30.682112,32.193985,32.015247,32.132954,32.083256,30.608,30.988148,31.542677,30.951529,29.983719,28.416916,28.041126,27.332272,26.38713,25.699202,25.169086,24.453257,24.208252,24.025154,23.469753,23.672035
31.057901,30.416182,29.728252,28.224224,29.10746,29.86863,30.425774,30.573996,31.217459,31.281107,30.879162,30.434492,26.672243,26.865805,29.21383,29.635832,28.954006,28.538109,29.55213,31.200891,32.009144,32.507,33.344025,34.76958,36.41224,36.46804,37.707012,38.51439,38.106342,37.63726,38.260666,37.6887,38.115932,38.544907,39.92687,40.196285
24.956995,26.949495,27.397398,27.891418,27.59829,27.6319,27.130062,25.819187,26.37887,25.423658,24.713892,23.425686,25.87156,26.047438,28.02665,28.558191,29.277336,28.505037,28.011797,28.83256,31.172907,33.013763,32.669823,32.243027,32.91449,32.66904,33.285004,34.188625,34.65216,34.612297,34.682648,36.055275,38.79975,41.80687,41.83423,42.049973
28.818409,28.259586,27.874752,26.021723,24.793512,26.361988,25.38062,25.954014,26.040579,25.624033,27.633053,31.895363,33.526405,34.412636,33.05672,35.59542,35.670845,36.616215,34.691193,34.261787,34.001232,33.164715,30.894281,32.913586,30.87371,30.24375,30.398884,30.007193,29.60179,29.132961,29.403801,30.687723,31.797655,32.097637,32.148205,32.403618
26.925953,26.773392,26.707396,27.167652,27.826756,27.013376,27.178795,27.626196,27.360498,27.900465,27.407639,27.125656,28.728415,30.014906,31.972502,34.669765,34.792328,32.652172,34.124657,33.817818,36.089104,36.82363,35.302296,36.316235,33.20414,33.005295,32.485043,32.35048,32.731026,33.686684,34.68091,35.90826,38.14955,40.304276,41.253075,46.829304
21.220303,20.675194,20.982033,20.984604,23.138472,23.416168,23.947565,24.654663,24.43782,24.809797,27.241364,29.072964,29.986622,30.254892,31.969929,33.169857,33.868385,34.649193,35.438576,36.659073,36.08225,34.707478,35.352867,35.35115,34.113514,33.91381,33.261566,33.44584,32.873302,33.05158,32.908443,34.48549,33.222996,34.25322,35.750557,36.67364
22.042253,22.2291,20.940035,21.83998,22.957626,24.046988,24.401823,25.181774,26.201712,27.79247,30.551445,34.375782,34.34664,35.082024,34.098083,33.66611,33.19728,34.753757,35.489998,35.512283,35.64856,34.740044,35.54314,36.198814,38.101555,39.718025,38.891792,38.615807,36.85277,37.647297,36.803062,36.163673,35.49857,35.329723,35.726555,36.604218
20.42237,20.073523,21.99336,22.83765,24.729267,26.148176,26.783157,26.844303,27.839891,28.855078,29.323866,30.085844,30.433125,31.300148,32.50661,33.355606,33.86281,33.195683,35.16491,35.9896,35.98333,34.37863,36.61988,36.28514,35.29896,35.85555,35.609398,32.24478,37.034576,36.380783,34.07917,35.627426,35.639187,35.32013,36.656723,36.89739
39.242115,36.784504,37.79969,37.3552,36.561867,36.405083,35.91121,35.53806,35.93081,33.603325,36.455254,35.711308,35.84536,35.727768,36.99538,37.21958,37.642906,35.843792,36.119736,37.736053,38.852608,39.239204,40.246845,41.53882,41.29439,41.05994,40.75399,41.576233,43.089355,44.667328,45.33493,45.674137,44.929214,44.869354,44.5659,45.462967
33.05119,32.63716,33.821884,33.84267,34.51859,34.960884,36.726753,37.722755,39.01556,40.17202,42.608814,44.335606,45.2202,44.341423,45.477097,43.741997,44.186787,46.38414,43.37452,42.873196,43.32547,43.036148,41.989433,42.53482,44.025497,45.829605,46.894615,46.48474,45.73483,44.77125,44.884323,43.021183,42.9846,42.24051,41.968647,41.53882
20.703646,20.607298,22.516674,24.89774,27.246965,27.481554,28.061321,28.266584,29.377525,29.214151,28.809488,29.028156,30.265606,32.47911,34.85347,39.241936,39.392742,42.58816,41.8534,43.489647,43.94542,42.264767,41.117798,42.81437,41.744484,41.888588,43.938717,45.501236,46.997574,47.375427,47.41899,48.736034,49.206886,49.394554,49.006645,48.930405
30.57476,29.58949,31.004559,32.650024,32.906395,33.425,33.93774,34.125412,34.061737,34.191597,34.223434,33.833015,33.771854,35.973625,37.562958,38.28599,39.470657,41.57357,43.162903,44.847744,46.499073,47.426533,47.73317,46.824142,46.15808,43.549133,41.992477,40.441685,41.658188,42.124012,40.38639,40.176933,39.7463,38.384014,38.024593,36.751957
28.955662,29.277721,28.682095,28.633602,29.389343,29.526585,29.9868,31.072834,29.737936,29.715063,29.602524,29.549458,30.526615,31.51658,31.060024,30.969446,31.985945,32.93474,33.448936,37.537804,38.349358,39.108757,39.57904,39.61655,40.95145,40.991707,42.129894,42.79963,44.760345,44.38156,44.525208,42.94419,43.011894,42.196686,41.708107,40.539726
47.602013,46.612633,46.163624,45.00167,44.68229,43.38836,41.937477,40.60451,40.16956,40.21485,39.19189,38.189236,38.419598,38.045555,38.47426,38.64293,38.560936,36.650894,36.44162,34.4121,34.032593,31.668856,30.428812,28.719458,27.9089,27.628563,27.389612,27.865952,27.70587,28.122862,28.489096,29.245773,29.227032,29.779118,30.793484,32.021816
23.808226,22.82542,23.208284,23.019455,24.34572,24.342747,23.182264,25.112932,26.852541,28.191444,29.490204,30.384542,30.44476,31.153984,31.678097,31.37701,31.753925,30.829853,31.94796,33.667496,32.70402,32.4297,31.877335,32.378403,31.809683,32.185112,32.750854,33.3508,33.49874,34.155926,35.94906,40.638573,39.33312,39.138344,35.398926,34.116524
25.170835,25.651361,25.519001,25.46289,26.316038,25.709627,26.272877,25.862848,26.139078,27.00805,27.493612,27.410887,27.707258,30.01421,32.08881,34.10874,36.066807,36.83651,35.432343,36.797665,38.957867,36.953762,36.7358,36.543015,36.406338,37.081085,37.600456,37.999695,36.972466,38.351456,39.18518,38.806805,38.495327,38.450726,38.130615,36.97534
