0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
9.928064,7.883461,9.91683,10.233791,9.347101,10.581244,7.4790344,12.484618,8.846382,12.090623,8.395414,10.793087,11.1269,9.757948,10.323664,8.523804,6.1429825,5.505047,3.6594486,5.429619,5.7883053,4.3391094,5.898239,6.856346,5.731333,5.4577026,4.7266865,5.663929,5.8284283,1.5458374,3.332056,3.487728,4.0438137,4.3439255,3.2060738,2.3217907
3.8740044,4.3656597,3.4263096,4.042675,2.7920017,1.4004707,2.492342,2.4977245,2.706768,3.2154713,2.530922,3.5940838,2.9014568,2.1469269,1.7754936,1.2003994,3.888359,3.0423145,2.7381706,4.3611755,3.6407375,3.228033,3.3078823,2.6170502,2.6448631,1.7961273,2.6708813,1.8975105,1.5817013,1.8311176,1.7252502,2.4833698,2.5883408,1.6436062,2.9355507,4.0731792
7.8108444,6.2111664,6.3870144,3.712511,5.4799614,6.109785,4.7164593,5.444971,3.3294144,3.2414894,2.8601875,3.8327332,3.821968,4.061516,4.3692493,5.0215015,4.704796,4.1916065,5.191967,4.207756,4.6868515,5.758089,5.1094246,5.909712,4.844757,5.202732,5.536484,6.3959866,7.0814342,5.3669167,5.26733,5.1049404,5.4566345,5.7230988,4.9102516,3.6882877
9.768497,10.338209,5.584036,5.5723724,10.732073,9.769394,11.038012,10.077129,11.0658245,9.147646,3.8165836,8.225342,7.9525986,7.5874443,7.520157,8.294426,8.392218,10.935732,6.873287,10.696184,9.11445,9.719152,10.907022,10.93663,9.472427,9.278635,8.106016,12.209732,10.806538,10.06995,6.3251095,7.3138046,5.007147,5.9438057,8.28994,10.844219
3.5998383,3.714674,6.370103,5.417635,5.3649445,6.1627216,5.587187,2.9317589,1.6651783,3.2303333,5.537876,7.319195,8.5682125,9.310597,6.7416334,9.497714,8.833012,7.3901234,6.5970745,5.4223633,5.9958706,8.957981,7.0618258,8.635763,11.030445,7.6015577,7.602233,9.049175,10.548131,10.99059,8.295981,10.434646,7.9670086,8.006864,7.2712336,6.2971478
2.7132893,2.9430542,2.7798004,3.4827003,6.384245,4.394205,4.818968,3.436596,4.285368,2.7488117,3.441887,4.229439,5.3261147,4.4561806,5.4682064,3.653513,3.4985733,3.9633942,4.3367634,5.837797,7.074297,6.2663403,6.672964,4.309555,4.293682,2.747301,4.3186245,3.3262482,3.0964832,3.6527576,4.034441,2.2257938,3.3595047,2.7805557,3.2030525,5.6382637
2.356882,2.8694248,4.262768,4.274971,2.8730145,2.804819,2.4415874,2.6303825,3.1235428,4.086895,3.726534,3.179535,4.295788,4.1723175,2.9218273,2.7122173,2.7775402,2.738058,2.7897434,2.268587,1.5837593,2.191059,1.1544876,1.1092625,0.52350044,0.57518387,0.66132545,1.0870094,1.4100418,2.024519,2.4128742,2.1939297,3.263523,3.063961,2.035286,2.5837212
5.1686897,5.590067,5.6984615,5.783886,5.5046425,3.522667,4.992817,5.7472744,6.2799187,6.855631,5.8312626,3.992857,6.083946,7.3466396,3.3999138,4.729368,6.733597,5.1887894,5.0617313,4.047413,3.455906,8.4571495,6.010725,7.142771,4.396286,5.7523003,4.209646,6.0186214,5.525461,3.6633644,3.7006931,4.777464,4.035927,4.5542126,4.5384197,3.3991966
3.7531166,5.125946,5.7339478,3.8359528,3.000351,5.185459,6.432024,5.1935005,4.7125683,5.549778,4.8452663,3.8126297,6.5727654,9.796944,9.098867,5.9084663,4.764843,5.985672,9.246042,4.423847,5.309311,5.166157,5.2168236,5.59964,4.2396774,3.4499187,2.8684578,3.2014103,3.2737923,3.0582561,3.2609234,4.0539,5.3262005,4.8517017,4.7334785,3.7587452
6.9033527,4.981119,3.3027153,2.0864887,2.5108223,2.665125,2.2771835,2.0581036,2.141077,1.8943386,1.9110794,1.9372807,3.7161293,3.6775532,2.5785103,1.9860458,1.3382664,1.6534233,2.0137043,2.1825638,2.4314861,1.9234524,1.8412056,1.8470287,3.063982,3.2415752,1.9744015,2.053009,2.2939243,2.5865173,2.1549053,2.0195274,2.425663,2.382721,2.1388931,2.0704765
4.108101,4.3437443,2.0077896,1.8407116,1.9337082,1.1093464,1.6846657,2.788807,2.8140259,2.4317932,1.3851833,2.0070019,3.2277832,3.236452,6.1295986,6.202894,8.213358,6.830229,8.597956,8.701986,6.682852,7.9367332,7.9107246,7.3212204,7.494604,6.961054,5.5314255,4.4856033,3.6667595,3.6037102,2.8226948,2.5295181,2.3860817,3.5461788,3.272705,3.3838272
8.2338505,4.0292892,2.6406422,3.9307766,6.128023,6.303772,6.8759384,8.037611,2.7178764,2.0243397,2.752554,4.6274643,5.1105747,3.1418781,5.69141,4.179817,3.2624588,3.164734,3.8834896,3.5185947,4.5376186,5.142887,5.1255493,3.133997,2.8258476,3.6171093,3.030756,3.3365421,2.6067524,3.3270836,3.1158714,3.9087086,3.3830395,3.7164097,3.5083485,3.459486
2.4278316,2.362112,2.0251122,2.0182343,2.7510777,5.2621593,5.162817,4.750162,7.0602646,5.631256,5.6022167,7.2199764,7.3789253,7.214628,6.024042,5.612915,5.0214443,4.9121666,2.57761,3.2263947,4.484228,4.408575,5.4249287,6.457329,4.452898,4.0685177,4.314581,2.5722618,4.2205887,3.5007343,5.644247,5.2698,8.015484,7.9925575,9.638592,11.656015
2.7499943,2.1504517,3.1087856,3.4800053,5.613346,5.5721855,5.4424915,9.350382,8.949652,7.197626,8.218864,7.2752857,5.9325314,6.619053,8.196342,7.8577423,6.8007793,4.3824234,2.8781338,3.236927,4.3777637,4.285347,4.0026608,2.822218,2.5907898,2.377222,4.135462,7.910551,8.918589,7.270626,9.638503,3.1507225,4.958666,5.3151283,4.919836,6.507221
5.048271,4.924597,3.8583946,2.9189396,3.534233,2.9995956,2.7606983,2.7576256,1.995615,2.6639118,2.4357681,1.8296928,2.1308098,2.1500149,1.638422,2.8090935,2.7430305,2.2053223,2.3512707,2.9481297,2.9919147,2.7706852,2.0632133,2.3589535,2.7092323,2.5840225,2.4956856,2.3028774,2.445755,2.2222214,1.8834629,2.6347218,1.9618149,2.8743858,4.989891,5.9992485
1.8705158,3.5887222,2.4312592,1.6171246,1.4747887,1.7578983,2.1755238,2.0457,2.0527382,2.3772964,2.124689,2.4117088,3.3087425,3.2446117,3.5855942,2.7448692,2.4766197,2.723753,3.0717754,3.3048325,2.7425232,2.2584229,2.3647842,2.2326145,2.3288078,2.2294865,1.7985649,2.4906979,2.6697903,2.4813118,2.3882465,2.5133762,2.6823044,3.8233433,4.646082,6.580139
1.5105534,1.8288975,1.8713951,1.6195011,1.9896145,1.9587078,2.0313396,2.0676556,2.2492352,3.0505066,3.8703194,3.738964,4.575777,4.2682514,3.7891884,3.681013,4.2288437,4.7774467,4.6391373,5.7317085,6.2517223,7.409197,5.442724,6.3119907,5.0486584,4.0349007,4.9412556,5.0386124,6.0345993,7.815628,10.638229,8.798477,8.168743,8.715027,7.5196915,7.588459
6.3022747,6.715723,5.4891567,5.3716087,4.596594,4.898979,3.9148083,3.5881023,6.3152447,7.136467,4.9046535,5.6350803,6.447386,6.0914955,5.918009,4.4012184,2.8974,2.7482338,5.1738014,7.4574986,8.15712,7.048914,6.5803394,9.009148,6.728693,9.421787,6.9710884,5.6342697,2.9136143,3.1349297,3.9245377,4.120722,3.4851456,4.0145226,4.449049,2.5463734
4.9522743,6.6392517,7.396063,7.0195675,7.1471024,6.7980995,7.309004,8.556101,9.089151,9.837563,10.330902,10.673033,10.991489,11.29009,11.0067625,10.748637,11.388605,11.924711,12.624246,12.852588,8.037558,6.1520214,5.618206,7.590803,7.4686127,8.681345,9.792505,10.547789,11.025855,11.944567,11.695606,10.865481,9.287709,9.880328,7.376972,7.5029793
5.997734,6.6808414,6.908037,6.1646996,4.923517,3.5938969,2.5517006,2.3816853,1.9677048,1.7382221,1.5590591,1.3532124,1.5598221,2.6477623,3.5527267,4.2724304,4.9898453,5.576891,6.2943077,6.929384,6.378933,6.5451355,6.335476,5.198742,4.1123276,5.4061146,4.1817055,2.3931217,3.904955,6.7669926,6.333189,4.569765,4.8335533,4.4302464,3.7189293,2.389309
4.7522125,4.747904,4.4634686,3.8773594,2.7128983,2.6542873,1.613945,2.0112915,2.0104294,2.2043629,2.8542538,4.23592,5.9813175,6.0321712,3.3308983,2.2957268,4.079912,4.466053,4.3307323,4.8246136,7.384531,8.555887,8.6627655,6.2312756,7.3414345,5.437443,5.3107395,5.280573,5.827894,7.9611588,8.473143,8.4524555,7.0604477,6.801008,7.456932,4.3238354
8.985125,9.555719,9.039427,8.66449,8.335234,7.2888565,5.7460117,4.543627,3.6791172,2.8775272,2.138857,2.1897106,2.3914013,2.4457016,2.1759205,1.8294258,2.868908,2.7128983,2.4965553,1.8932076,1.8320122,3.302456,3.4429493,1.7837448,2.9464798,4.6487827,8.064589,8.491241,9.49366,11.532112,11.459711,10.115971,9.804815,3.3912334,10.510733,12.606933
1.2411251,1.7610588,1.5460358,1.9787254,1.716116,2.1611443,2.3664722,3.032692,2.415823,3.5138512,2.7092762,3.7253494,4.474407,3.9262733,3.9606419,3.6883373,4.423294,5.3582935,6.141718,6.910162,7.208023,7.646881,6.435173,6.4087353,5.84474,5.740753,5.260475,4.290226,3.5350018,2.6643333,2.748932,2.5911903,2.8141441,2.480154,2.8661385,3.1939602
3.6513252,3.2900162,2.3594227,4.056698,4.0276165,3.8249302,4.0910664,3.1648788,3.6204815,3.7244682,3.3816643,2.607933,2.0095692,2.4272785,2.7321892,2.4263973,2.2986164,1.5989094,2.6237965,2.3867416,2.2801113,1.7310963,1.6905594,2.4122982,3.2230415,2.6916523,1.5592537,2.4449043,2.3047867,1.5909786,1.7980709,2.4872036,1.6464977,1.6729355,2.0474625,2.6132202
3.543665,3.6796398,3.6258488,5.221678,3.0304012,1.2186565,3.2911415,5.114094,4.6045628,5.2201824,4.9437523,5.321043,5.8709164,4.2564106,4.9273148,4.3490505,4.4484177,5.116335,3.5324593,3.5959644,2.5963287,2.0188122,1.9866867,2.0158234,2.3714485,2.7614403,2.6590862,2.270588,2.749487,2.5298367,2.0905342,2.0068588,2.2586346,2.6030521,2.3438053,2.7935658
0.929266,1.3041744,1.539896,1.4568329,2.3652954,2.5935326,2.8599358,4.170248,3.3919926,2.8397312,3.399475,3.8035698,4.7008076,4.1463013,2.7701378,4.3056927,4.9297943,6.1166325,5.6279774,6.5970554,7.0939407,7.435175,7.8033504,6.2513294,6.484806,8.016621,6.9046154,4.225622,3.2655258,3.2400837,2.3510761,2.0210667,2.3316212,1.8609257,1.2832222,2.137806
1.4877415,1.5310497,1.695324,2.62422,2.258337,2.8295631,3.0289326,2.7541466,2.8347893,2.8019352,2.8004417,2.989357,3.1588573,2.648861,2.7287579,5.0330772,5.1062527,6.2942543,5.3213024,7.1298122,6.115793,7.0745564,10.122588,9.818682,7.80035,10.944706,7.5875397,6.9334297,5.940317,5.157028,4.9830475,5.528139,2.7735596,1.95891,3.0685062,2.2672977
2.8933659,2.6521492,2.4376373,3.3611526,3.2577744,3.679903,5.522627,5.700094,5.093605,6.7924614,7.473898,5.381344,5.4649067,9.271824,8.005436,10.164326,8.551619,8.193239,7.734068,8.356062,6.5253983,4.0210533,2.7365742,2.7081451,3.0286198,3.3051567,3.8935528,3.8565083,3.4981308,3.3887215,2.9605618,2.9062881,3.0768623,2.5470467,2.5685844,2.740881
0.767189,1.4556408,2.1492958,2.984211,3.1514912,2.3396244,3.016924,2.8370056,3.4711838,7.162504,5.088972,5.6101437,6.1179314,6.372942,6.0116158,5.06518,3.3291817,3.631773,4.320225,4.2258034,3.9120598,2.180523,3.6012897,3.794592,4.306099,5.0101643,4.9558907,4.946968,4.8205795,4.4763527,4.019863,3.5492477,3.9470043,3.3061333,3.205021,2.7210236
1.5086422,1.1263008,2.7858887,3.514988,3.9919662,3.586155,3.3681068,4.1184044,4.542387,7.1256504,6.8538475,6.3064556,5.8665733,4.988325,4.021494,3.1470318,2.7896748,2.753334,2.7593899,3.0713196,2.0499763,3.1159897,3.157631,2.9463959,3.5089302,4.3803654,4.9042854,3.3537216,5.781021,6.0581226,5.423664,5.541773,3.8223743,3.0940342,2.9918232,1.9364109
2.9685097,2.414013,2.645525,2.3338737,1.4474888,3.6533318,3.5561943,3.4469147,2.0902176,2.194641,3.1700706,3.7083778,2.5734806,3.527052,5.123356,4.566431,4.823036,3.740757,4.4692917,4.6303806,4.957411,3.7852783,3.7091866,4.2580166,4.092882,4.257208,5.8267975,6.2517757,5.6786613,6.32382,4.6287613,6.006502,3.7966118,3.8581314,3.8249435,4.559145
1.600359,1.5526962,1.4479942,2.1934109,3.1732368,3.2318382,2.9521122,2.4786072,2.335619,2.0965233,2.3129597,2.7255173,2.789589,2.6059685,2.1863785,2.0152607,2.5848732,2.896635,3.156828,2.8231869,3.107603,3.106821,3.052126,2.4200058,2.2723293,2.1207447,2.860693,2.845066,3.0154018,3.1529217,2.826313,2.721611,2.9544563,3.0990067,4.6890755,6.692482
3.1085625,5.663845,4.80492,4.43141,4.0630875,4.0126934,3.744419,3.4198208,3.497635,3.756277,3.605093,2.8469582,2.3133717,2.2199955,2.588316,3.0959644,2.715044,3.4472408,3.1219025,2.637228,6.76807,9.052854,10.637306,11.6111,10.692147,9.645727,8.740854,8.319916,7.732229,7.374283,6.494608,5.2651367,5.1791706,4.651514,3.3190327,2.8232422
2.4749298,4.382498,5.1510105,4.8605022,4.627058,3.0640965,2.3830338,2.2881756,1.8338852,2.2755756,1.8968792,1.7575531,1.9242992,2.7528381,2.731348,3.7925892,4.9620323,6.1581516,5.370373,3.712551,2.2192535,2.4741879,2.4860458,2.791376,2.0117474,2.725418,2.8588142,2.3763657,2.5423698,2.8899403,2.2792816,2.8380642,2.1666355,2.0228653,2.3163357,2.640194
4.1803246,3.2558823,3.1304054,3.5030556,3.7713928,3.1515713,2.0593224,2.692751,2.347313,2.8975945,1.485609,5.341358,7.1327953,7.046625,4.772936,3.482647,5.937748,5.59231,4.1531124,3.9664097,4.666355,3.131918,4.741188,6.5658855,4.1500893,10.383084,10.128352,9.422359,7.7813416,8.249231,9.935602,10.22964,10.339243,9.893273,10.176728,5.956644
1.2954006,1.7666302,2.452383,2.6812649,3.5447388,3.0779972,3.666809,3.6093655,4.2457504,4.2753696,2.6426697,3.1462135,2.8607826,4.5967045,5.305794,8.202288,9.624954,10.074644,11.275606,11.82762,12.588768,14.626278,16.736492,14.91889,14.071573,13.685613,12.579792,10.5207405,9.28208,4.4073143,3.5851307,3.3005962,4.086878,3.1390324,5.4673576,6.727562
3.619379,7.3582363,9.068743,9.717477,10.212665,10.48828,8.673361,9.275263,8.587376,9.499441,9.220755,10.945849,6.909111,7.8634033,9.303669,9.151659,7.4288673,8.083742,8.204277,10.106717,8.1482315,7.859564,7.649206,8.476822,7.8833637,7.5041046,8.85685,8.513672,7.170908,6.8975964,7.257662,5.2009068,7.828087,4.9974575,3.2485638,3.972536
2.1856441,2.1255512,1.8677845,1.9697838,2.1152725,2.1136913,2.0551796,1.7254581,2.0749474,2.1603432,2.798437,4.051695,4.7981167,4.0698814,3.5954628,2.9273205,3.1922054,4.250162,5.2915115,4.1837425,2.2963428,2.2394123,3.0048103,2.5525303,2.7596931,2.89332,2.6600647,2.4402504,1.9587135,2.3833199,3.0316925,2.3698769,2.2829018,1.9792728,2.3595982,3.997137
3.3558807,2.6988087,2.292389,1.1640606,2.2773666,1.594202,2.8261108,3.809742,5.0266285,4.806814,5.3729553,5.392721,4.4699764,4.710348,2.3801575,4.4715576,4.79179,3.7243462,3.2262058,2.8996468,3.1107635,2.6260643,3.6365776,3.0356464,3.0601578,3.1842976,3.6207638,3.4768562,2.9265308,2.8877869,3.2483444,3.9607658,3.2080193,3.1550426,2.6039257,2.1769466
1.2522373,0.82180405,0.8445473,1.1208324,1.0812435,0.9877434,1.0846119,0.6390171,0.5901623,0.89424515,0.9414158,1.666666,2.4668827,4.576088,2.1720657,1.819128,3.680687,3.5560207,1.74753,2.1703815,2.1695385,1.7551098,1.6590843,1.9623241,1.6371841,1.5689545,2.8720455,1.2067509,2.07267,1.7289982,1.4350243,2.977337,3.6461506,5.402418,6.0965004,5.0924377
8.825287,8.795881,10.1877575,8.398525,8.328403,8.029821,7.0194664,7.6950474,7.712389,8.307291,5.3621826,6.7337017,5.193287,3.7478771,4.6941414,4.169361,4.167099,4.54862,4.6737843,3.2268658,1.2544117,1.1707191,0.9822197,1.4979534,1.0304756,2.158453,3.150713,4.8072414,4.1542816,7.404003,4.4702053,8.280148,8.921044,8.974578,7.7334995,7.0616894
0.65997314,0.973856,0.56144714,0.7890148,1.0017586,1.3226166,0.9136963,1.0052452,1.0776138,1.2589684,1.913765,2.4447517,2.8283882,2.7752018,2.3523312,2.3619213,2.140459,1.4647369,3.181509,3.5102139,3.9287262,5.6699104,6.83477,5.9881554,4.148445,2.9809704,2.2895546,2.6644707,3.275673,4.1623955,3.8493843,4.728258,5.012499,5.510353,6.738861,9.650135
4.2853336,4.9226933,4.543417,4.8974075,5.535639,4.9314117,2.2930412,2.1910286,2.0279846,4.947977,5.9628696,4.832016,5.369978,5.873064,4.454483,5.2130356,5.7440224,3.0960617,3.3009586,3.225975,3.028925,2.9312725,2.836235,2.0288563,2.5371742,3.0585709,2.856289,3.4814415,2.5982075,2.276476,2.3715134,2.4953232,3.4683628,4.183321,3.9496517,4.6183987
4.621887,3.2843914,3.6000195,2.3026333,2.8031025,5.115383,6.672596,5.97682,5.4275227,3.877285,4.4823837,4.0629997,4.4536114,3.793583,4.590498,3.2591076,4.1222878,3.981041,3.3471699,3.9601154,3.7395248,4.8555565,4.4658165,4.513771,5.4083405,3.82061,2.9068604,3.0036411,2.871111,2.8161812,2.6836529,2.1657448,2.9583015,5.8277245,6.0169277,2.0898895
2.3497162,1.7306671,0.82912064,1.8178558,2.041935,1.9765415,2.0227528,2.4482403,3.2268467,4.202503,6.791174,7.7197495,8.582058,7.805195,7.5959396,7.4878235,8.254223,9.617876,10.045107,10.69816,10.198561,9.741686,9.870726,9.440008,11.346853,11.040817,10.834175,9.598694,8.153084,5.766691,4.469305,3.790966,3.5721188,3.1937141,2.4900913,5.098816
6.519142,4.8773537,4.7021027,3.9034424,4.0839252,4.3010273,3.6854668,3.7255745,3.9025688,2.811823,2.2817078,1.8954544,2.0401917,2.407261,1.6190624,1.2694302,1.2781506,3.620945,8.291716,8.090305,5.0203457,6.9969425,6.2444935,0.94857216,5.2601185,4.0830536,6.5435543,3.7682972,5.722225,6.199154,3.7752724,4.8703785,4.4832554,5.682989,5.029936,6.635977
7.403248,6.2043858,3.8197384,4.533825,5.2400646,4.388218,2.8100796,4.3080025,4.5913715,4.377754,5.84865,5.865217,4.7239,4.5425434,7.1547565,9.175821,9.170591,7.6656914,5.9044533,4.022892,2.3619213,1.9582329,3.3550167,5.206932,6.477291,8.943024,10.119217,9.628338,9.330149,7.9830627,6.245365,10.902184,8.00922,6.602844,10.944035,9.372
1.5574303,1.4065666,2.1343098,2.5071716,2.6666336,2.4430733,2.1257114,1.469101,2.7987366,1.3706093,1.8599396,2.9636707,3.9024677,7.362961,4.6677322,7.766308,8.515156,8.436207,7.506008,6.3311443,5.2164707,4.2659492,3.9462414,3.936861,2.9769592,3.0340233,2.7917023,2.006897,2.5845566,2.4712143,2.35787,3.0183887,2.8010826,2.6556892,3.2184982,3.427988
1.7952099,1.9597702,2.7568645,1.8980598,2.502308,3.6302395,3.8590832,2.8151474,2.4071712,2.5185928,4.7187443,3.4613934,4.7093163,2.7714348,2.2323246,2.1097603,3.9045086,4.2456303,2.7920055,2.6694412,3.6662369,3.1296978,2.8794289,4.0030727,2.156044,2.8511448,2.8528576,2.7422943,2.69944,1.9597702,2.6822968,2.8108616,2.617159,2.6188736,3.3893967,4.0887833
2.7920055,3.5265312,3.7639446,3.4082527,2.629158,2.366888,2.7902908,2.6325855,2.5460205,2.7260094,2.7885761,2.4808807,2.5108795,2.5357342,2.5743046,2.1200466,2.1054764,1.8354931,3.364542,3.5968132,2.6780128,2.3206062,2.467167,2.6154442,3.0165634,2.8614292,2.872572,3.1742668,2.9342823,2.945425,3.907936,3.6370964,3.6645222,3.0774155,3.242834,2.961708
6.415783,6.2503643,5.250139,4.999012,5.212427,4.261915,4.258486,5.092436,5.5132675,5.3332787,5.94524,7.1734505,8.000544,9.231325,10.096128,10.288973,10.828941,11.080069,10.934362,11.21806,10.757803,10.647238,9.358173,7.6371365,7.1528797,6.730335,6.8546124,7.0800285,7.0123177,5.858675,3.9327927,3.5908127,2.7748642,3.6825218,2.692583,2.0977612
2.617159,2.622301,1.3829479,3.0191345,4.635607,5.844961,5.1061497,6.8194733,7.4331493,5.7352524,4.10421,4.1590633,3.7373753,3.268547,3.3696842,3.3148308,3.4048252,4.783882,7.905405,10.201551,8.268812,5.844103,8.668217,7.860838,8.298811,9.628157,3.84194,6.56406,7.315727,7.210306,7.3020134,4.3896217,5.7429676,9.2836075,5.9512405,6.891468
3.8227062,3.0246677,3.119524,2.7988968,3.4942417,3.2292728,5.1593037,4.179394,4.166851,5.1216736,5.264349,6.000458,5.381155,5.372532,6.3344097,8.320883,9.251404,8.403194,8.695599,9.241997,8.632101,8.120981,7.7054996,6.802414,6.1227493,6.085121,6.2403393,6.889431,7.8144646,7.0132904,5.922064,4.6599407,2.8130074,2.159212,2.4868946,3.5828247
7.067383,7.0399456,11.595347,10.330089,9.539106,7.917944,6.4739494,5.5544014,3.3382397,2.159996,1.8605366,1.817421,1.5014973,1.3235455,1.5383415,1.8354511,1.9867477,3.5091362,7.054056,5.9039116,5.808302,5.2121983,3.6766262,0.96214867,4.167145,6.011162,4.6917496,5.27372,6.157484,6.741949,5.8606796,5.570526,4.5046883,3.0497608,3.1453705,1.9140854
5.2255,6.9024086,3.8487225,7.4461346,8.375626,8.368975,9.819744,10.44079,4.266079,8.30662,10.460743,10.503977,9.903715,9.13385,8.156971,4.630228,6.2863503,1.7170467,7.013813,5.445818,2.8435764,3.0788593,3.9426708,3.8586998,2.7986813,2.3946285,2.9940567,3.3349266,3.0788593,3.998373,3.5178318,3.5934868,3.6034641,3.5444355,3.704893,3.250124
4.612608,5.9078674,7.2793674,6.186022,6.9668636,6.637602,5.1320515,3.111248,1.975172,2.0731964,2.1963558,3.698555,4.258213,4.46599,3.6935272,4.850548,3.6977158,3.7236881,4.7810097,6.7364635,7.4620113,5.9296513,9.554029,10.28544,9.162771,2.814661,6.557173,8.216042,6.0444317,7.1880455,6.496849,8.866186,8.008265,8.426332,6.186022,7.2433414
7.306177,8.294796,7.1486683,7.272665,6.302477,4.426613,4.243971,4.9686794,6.854595,7.033888,5.6833344,5.5693913,5.075918,4.898302,4.820387,5.710144,6.5789547,5.031515,4.462639,5.5400677,5.2099686,4.3863983,3.4245892,2.3681068,3.077734,2.2181377,2.82304,3.0651684,3.645773,2.429268,1.7322063,2.1988697,2.86158,2.1502762,2.4058094,4.053787
3.9732056,3.700552,4.5093594,4.299839,4.825014,4.8469734,3.6950626,5.6219273,4.0765934,4.524,5.1562233,3.447115,5.9613705,4.714308,4.951277,3.0912018,5.4627285,5.8497486,4.5853004,2.8450832,3.896349,3.6072292,3.0985222,2.6593494,2.4287853,3.5669708,2.9429817,4.0994663,2.388527,3.5139046,5.366659,5.201971,6.4911213,8.333813,9.208496,10.235973
