1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,start_date,storm_index,storm_name
4.605711,7.4891396,4.6497746,7.234459,3.4556904,3.6248875,2.8097382,2.4263973,3.3428898,2.8846436,3.3508224,2.7075138,4.12191,4.4303436,5.447298,3.9765034,2.708395,4.400383,2.1611443,3.5887566,3.4345398,4.015278,2.8978634,3.0124245,4.0267353,4.1959343,3.8998356,3.6266499,3.1366787,2.8423443,2.7022266,3.0908546,3.2538853,5.149439,0.93797874,4.061104,2005-11-09T03:00:00,50,C3S_STORM_TRACKS_ERA5
1.9459496,1.6043606,2.6430378,3.9212914,3.927473,4.349436,3.6933079,3.8478718,5.452257,2.343954,3.0874119,3.4653244,5.6446915,5.532631,4.9970627,3.951107,6.5212517,3.0453587,4.5327873,3.302225,2.4241047,2.2292156,2.1859074,2.019392,1.9521904,1.6012402,1.6938305,1.2988262,0.912035,1.0173206,1.2249031,1.0583897,1.7408733,1.5952663,1.6355877,1.1084175,2006-12-30T00:00:00,52,C3S_STORM_TRACKS_ERA5
7.5623894,4.7090397,5.0068703,6.301468,5.5104923,5.616005,4.99415,4.8504715,3.1547737,4.046774,4.3745384,3.989153,3.6636333,2.6533985,2.99613,3.3381138,3.1495361,1.9133091,1.1058693,1.7090168,1.715004,1.264513,1.8362312,1.6057491,1.3213863,1.4583282,1.7658901,1.5488758,1.1215839,1.0415134,1.3168964,0.91729164,1.1290665,1.5728226,1.4994869,1.6933022,2007-01-14T06:00:00,54,KYRILL
1.9073868,1.6228943,1.8834934,1.656496,1.4937153,1.79389,0.43788147,1.5586777,1.4869957,1.3204803,1.3369083,1.6579895,2.376316,1.6116943,1.4563808,1.2025013,1.0389748,0.9568367,1.6714306,1.7849293,2.5540295,2.2441502,2.5435772,4.8613358,4.846401,4.0787926,5.1562824,5.272768,4.7575436,5.26754,3.692749,3.3530006,3.038639,2.104517,2.3083668,2.4345589,2007-03-15T12:00:00,53,C3S_STORM_TRACKS_ERA5
8.408493,8.783287,9.861703,10.034249,8.60084,9.904133,8.820059,8.40425,8.151087,6.6745415,5.9412174,4.6393394,5.069292,4.4476986,2.917408,1.9471874,1.8340416,1.5455208,1.4274254,1.5568352,1.2350788,1.3291302,1.4917774,1.8743496,1.3425674,1.2867012,0.95433617,1.2584152,1.5858288,1.3043804,0.7358246,1.4839993,2.109127,2.8799286,3.427269,2.3778477,2007-11-06T18:00:00,55,C3S_STORM_TRACKS_ERA5
2.5909824,3.3439236,4.5086555,4.8411903,3.996931,2.3997326,2.0870132,1.4900017,1.3185654,1.4055748,0.9920616,1.1927872,1.3495789,2.204174,2.090458,2.1059647,1.553751,0.87662125,1.655407,2.3437366,2.3781948,2.8339233,2.538433,3.765192,3.6531982,3.357708,3.069109,2.916626,2.3807793,3.511053,3.9142284,3.233654,2.430746,1.6648827,1.5632286,1.9508972,2007-12-03T15:00:00,56,C3S_STORM_TRACKS_ERA5
8.057642,8.343876,9.682863,8.594425,6.6658688,4.5157566,3.3812237,2.9291954,5.006447,3.9990463,3.5708084,4.286026,2.9336567,3.0184116,4.6540413,4.5239353,4.0510883,4.429514,5.601965,4.013172,2.5507698,3.6421814,3.3425636,3.0845795,2.9953632,3.30093,3.1894093,4.1529446,4.7350807,5.387102,4.8599834,4.552931,5.0421333,3.2459126,4.573004,3.6399517,2008-01-07T18:00:00,57,C3S_STORM_TRACKS_ERA5
2.2278976,2.3634205,2.1968575,2.273325,2.542099,2.2983093,2.164301,2.321022,1.9273243,2.096161,1.4412594,1.6350803,1.7668171,1.7683315,1.5813255,1.9114265,2.034834,2.1590004,1.9379253,1.5926819,1.1724854,1.8046722,0.9347515,1.2951374,1.9659386,2.6594524,1.9250546,2.8063316,2.817688,2.2808952,1.8137589,2.389162,1.0687618,1.8985558,1.7100334,2.0371056,2008-02-25T00:00:00,61,EMMA
2.1865463,3.1595478,3.1886883,3.0883121,3.4202003,3.4218197,3.8233242,3.8427525,3.8524647,3.7189007,3.423439,3.0203152,2.9395828,2.8827991,3.0304356,2.5716267,2.0219631,1.9053688,1.8690281,2.1718712,2.0257492,4.175188,4.7142506,4.325096,3.1924572,2.5057583,1.610096,1.463974,0.49562836,1.161129,0.7689457,0.28287888,0.2571373,0.6667347,0.4979,1.8251152,2008-03-07T21:00:00,60,C3S_STORM_TRACKS_ERA5
7.8176403,8.992025,7.8238907,7.5285378,8.177847,8.62166,8.933422,6.8573494,3.9577217,2.9622688,3.107603,3.3763905,2.2777977,2.3074894,2.4348507,3.9209976,4.5867176,3.8975582,3.6006413,2.4989223,1.8394547,1.9277496,1.6949043,1.7855415,1.4057999,1.2081165,1.3401661,1.705061,1.5948887,1.3081303,1.6073914,0.96823883,0.6439743,0.9213562,0.99871254,0.69163704,2008-12-16T06:00:00,62,C3S_STORM_TRACKS_ERA5
1.9050312,3.4398308,4.381016,5.2540207,4.4655,3.4420528,4.501072,2.9877644,2.586094,2.609068,2.3741417,2.2563076,4.1194115,2.1807175,2.727642,1.5937729,1.5937729,1.4314728,1.1550465,1.5226288,1.2202625,1.5352268,1.4655647,2.1036434,1.4210987,1.0372124,1.5166988,1.5507889,1.703455,1.704937,1.8605652,1.3669987,1.1995125,1.7827511,1.6011829,1.700489,2009-01-22T00:00:00,64,KLAUS
5.37764,6.6407166,9.540277,10.61514,10.417854,8.98546,9.180477,10.230396,6.3466797,5.4010715,4.5257626,7.404913,7.9763584,6.176605,4.237015,3.6081219,4.8175316,5.126688,3.4577026,5.0775547,4.713976,6.125206,5.751045,3.763834,3.8946018,2.0494957,6.3217354,4.6270504,4.708685,6.1879444,6.1478825,4.2853928,2.7789211,4.2423058,4.307312,3.520441,2010-02-23T00:00:00,65,XYNTHIA
7.8809547,7.7301598,5.947565,8.233704,9.983089,6.62434,5.090374,3.3239346,4.0276375,3.4199753,4.18651,4.2888336,4.4010315,4.4028263,4.2457504,3.7682362,3.9001808,3.369711,5.1855183,3.7287426,5.443123,6.1647797,6.354168,5.584942,4.7133904,3.8992844,3.08428,2.7261448,2.1023254,4.6263237,2.7001152,0.59438896,2.4999542,2.3581371,3.111208,4.055462,2011-02-01T09:00:00,66,C3S_STORM_TRACKS_ERA5
6.2854214,8.304869,8.460636,11.306363,7.699192,8.578451,8.174402,9.214172,3.9346714,2.8000183,5.82049,6.6973763,3.0941582,2.0259228,3.3685322,3.4515553,2.9992752,2.9913673,2.9486694,3.539322,3.3448105,5.708212,5.141279,4.250162,2.9486694,2.0006218,2.692484,3.4278336,4.4502087,3.7891827,2.7462502,2.106575,1.6258297,1.9421101,1.7460155,1.5546665,2011-12-06T15:00:00,68,C3S_STORM_TRACKS_ERA5
2.529007,2.7044277,2.436224,2.4267998,2.8523045,2.6442642,2.700079,3.717085,4.230301,3.5648613,3.942524,5.979435,7.2479763,4.8377495,4.175934,2.66601,2.9342155,5.931593,7.1588154,5.8511314,5.047966,4.439066,3.216919,2.237606,1.8795147,1.6381302,1.7301903,1.9969463,1.8092022,1.5692673,2.0549355,1.3199081,1.358326,1.9396801,1.0408287,2.573225,2012-01-02T15:00:00,70,ULLI
1.4476585,1.5782204,1.6624546,1.6902504,1.5184155,1.5268383,1.0542889,1.2067509,1.0239639,0.74936295,0.7518902,0.52109146,1.6565571,2.2386112,1.9261036,1.299408,0.83106995,1.3971176,1.5748501,1.6498184,1.1326256,1.3170967,1.3112011,1.0888233,0.648283,0.607851,0.91867256,0.8226471,0.8470745,1.6683502,0.4048481,0.6204872,0.60448265,1.2219124,1.1208324,0.6836624,2013-10-26T03:00:00,71,CHRISTIAN
12.38703,12.643369,13.907624,13.808228,10.37294,11.33116,8.948256,6.1852036,5.8172626,4.219942,3.3611202,2.505785,2.5101452,2.3087368,3.7185993,1.3688278,3.6270485,2.404646,3.4613876,3.5808392,1.7943153,1.3470306,1.3897533,2.586872,3.3532734,3.6253052,3.157095,3.4613876,2.2285213,2.1038399,4.4736633,3.8049164,3.0603142,3.3933792,2.2747326,2.606926,2013-12-02T09:00:00,73,XAVER
5.6097507,7.360525,3.6122265,4.33852,3.0847263,3.3114204,2.4839878,2.9591732,4.0952587,3.1727886,3.6706448,3.9496517,2.9748669,3.538988,3.7682972,3.2486439,1.9713116,2.7071953,3.5424747,3.2625942,3.0594425,2.6400585,2.2058525,2.996666,2.3619213,2.1221485,1.6059837,1.6426048,1.4891491,2.3549461,2.3253021,1.9747982,1.6870708,2.2843227,3.0463638,2.3436127,2013-12-22T18:00:00,78,C3S_STORM_TRACKS_ERA5
4.014248,4.691183,5.9113827,7.550564,8.069599,6.4937344,6.185753,5.384531,4.690401,2.866743,4.55048,4.7505894,3.8094482,3.613247,2.3383274,1.6449795,1.3909321,0.9571018,2.142908,2.1718311,3.3529472,2.5775223,3.6335697,4.3253555,4.9718056,3.4428406,2.5298386,2.3391094,2.7236958,3.131733,3.263836,2.5259304,2.9402218,2.918333,2.4157143,2.7784138,2014-02-09T09:00:00,79,C3S_STORM_TRACKS_ERA5
3.2419777,4.020216,3.65938,3.29426,3.553959,4.111067,3.9970741,4.320196,5.5784054,5.507267,5.832962,3.9267921,2.8408585,3.3156872,3.3336868,3.2299786,3.594242,2.7662926,2.446598,2.1577587,2.2108974,3.1965523,2.6882973,1.8980598,1.3778057,1.9820557,2.575161,1.9143448,1.2209587,1.2612419,3.211979,3.7245197,2.1551876,2.184328,3.78623,3.3276863,2015-01-05T00:00:00,80,C3S_STORM_TRACKS_ERA5
2.7405796,2.444027,2.888857,2.3171768,2.3677444,2.434599,3.5385303,3.776802,4.1547794,3.3122597,4.453903,3.0491314,2.542591,1.5337963,1.816637,1.8972034,1.334095,1.1523914,1.0889664,1.209816,0.9415474,0.5215721,0.93126297,0.49328804,0.790699,0.8584099,0.40415192,0.7024193,0.68956184,1.0341129,0.9766884,0.88155174,1.1138229,2.8160038,4.294485,5.151575,2015-01-05T15:00:00,81,C3S_STORM_TRACKS_ERA5
3.0491314,3.0371323,3.1314125,3.4913902,5.139576,3.1014137,2.3171768,2.919712,2.2580376,2.3780308,2.3694592,2.5854454,2.0146236,1.60322,2.6822968,3.5411015,4.4710445,5.4361286,3.1219845,3.6739502,5.0984344,1.9083443,4.881592,5.521837,5.0538654,6.530632,5.9580975,6.51692,5.258711,3.985075,3.7013779,3.8385124,3.8693676,3.3911114,2.919712,2.3137493,2015-01-10T12:00:00,82,C3S_STORM_TRACKS_ERA5
8.975912,9.410456,7.0328884,5.718111,2.6368713,1.839777,2.3094635,2.6094456,2.4217415,2.9677086,3.8616543,4.926161,4.2953415,3.715948,4.82588,3.223978,3.7845154,4.1736355,4.2816277,4.420477,4.7478848,4.5687523,4.0990677,2.648014,1.9683418,3.259119,3.1159859,2.392601,1.9417706,2.486023,3.3799686,3.652523,2.6814404,2.9094257,2.702011,2.2606087,2015-01-12T18:00:00,83,C3S_STORM_TRACKS_ERA5
1.8741798,1.7735825,1.548275,1.744484,1.5283222,1.272255,2.063736,2.0620728,2.8635292,2.313984,1.7885456,2.1593456,2.2291813,2.3638668,3.6408768,2.3530579,0.9995594,2.1942635,2.2582798,1.229023,1.7586174,1.3005219,1.1093025,1.4825954,0.7551327,2.0263233,1.882494,2.1360664,1.1309204,2.0371304,1.6347408,1.2589531,1.4385319,1.7544594,3.029808,3.0697136,2016-01-30T03:00:00,86,C3S_STORM_TRACKS_ERA5
