,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,2,99717.46,99736.59,99597.54,99641.53,99634.26,99626.23,99541.69,99510.31,99480.09,99367.82,99388.09,99395.555,99356.15,99294.945,99381.016,99320.0,99254.2,99277.92,99159.14,99200.836,99105.97,99152.445,99243.3,99258.22,99244.83,99174.83,99088.37,99160.29,99049.92,98942.43,98952.57,98891.94,98797.445,98773.34,98651.31,98570.59
2,3,97862.47,97830.17,97945.17,97932.62,97918.22,97902.34,97858.04,97843.83,97906.59,97874.84,97841.43,97808.94,97941.3,97983.38,98061.836,98126.81,98170.75,98284.64,98345.19,98312.7,98400.2,98425.86,98536.805,98507.82,98564.67,98523.51,98473.85,98503.39,98581.1,98633.71,98659.375,98681.16,98624.12,98654.39,98680.6,98671.0
4,5,97546.81,97477.77,97429.414,97399.875,97359.08,97296.32,97248.32,97199.22,97169.5,97176.15,97240.016,97174.12,97165.99,97064.65,97007.055,96977.7,96943.74,97011.12,96921.586,96880.055,96787.016,96818.03,96716.69,96688.625,96663.89,96677.92,96668.51,96652.81,96602.98,96531.35,96555.72,96577.69,96732.93,96787.76,96777.414,96884.85
5,6,99948.445,99795.26,99759.03,99664.914,99659.79,99709.016,99622.58,99628.09,99622.77,99637.15,99706.26,99663.53,99744.26,99701.336,99743.27,99755.68,99751.15,99752.13,99734.22,99782.06,99807.664,99785.61,99833.85,99855.9,99712.95,99583.0,99475.49,99530.625,99466.04,99534.76,99429.62,99333.13,99266.39,99296.71,99340.02,99445.96
6,7,103057.375,103036.14,102983.35,102915.05,102858.195,102871.12,102833.27,102852.47,102824.414,102809.46,102781.4,102744.664,102541.24,102638.336,102670.83,102701.47,102675.99,102657.35,102634.83,102642.22,102602.52,102608.44,102625.05,102601.234,102619.695,102550.66,102568.74,102540.5,102463.9,102470.54,102438.98,102371.97,102316.77,102239.8,102192.54,102217.83
7,8,100060.15,100037.56,99988.92,99990.96,99911.59,99898.164,99846.06,99756.52,99766.086,99783.99,99746.14,99666.77,99660.06,99634.21,99606.74,99601.445,99626.07,99550.164,99592.086,99603.28,99539.99,99589.65,99453.3,99440.07,99501.32,99462.66,99403.03,99465.914,99374.336,99315.73,99345.03,99247.555,99279.5,99240.23,99129.92,99096.95
8,9,98570.055,98776.9,98917.81,99119.61,99103.69,99183.72,99159.73,99256.695,99208.11,99233.11,99188.555,99143.4,99217.99,99080.09,99122.234,99003.29,99040.79,98899.06,98972.65,98851.69,98808.34,98637.8,98453.13,98411.0,98265.04,98185.01,98115.66,98030.79,97895.72,97744.516,97740.69,97761.66,97721.54,97587.07,97581.83,97569.734
9,10,98826.34,98906.86,98918.25,98859.53,98840.484,98830.47,98771.555,98765.47,98798.46,98769.59,98809.66,98775.484,98896.65,98941.23,98970.69,98974.42,98909.805,99076.93,99071.04,99082.625,98961.45,98982.47,99046.69,99115.62,99116.2,99148.22,99287.06,99524.29,99909.59,99939.25,99902.13,99936.305,99811.01,99687.29,99735.8,99770.75
10,11,99989.98,99885.086,99903.93,99897.65,99818.64,99722.51,99682.15,99599.72,99613.99,99525.09,99561.26,99523.19,99556.88,99623.7,99586.6,99643.79,99668.27,99620.555,99544.42,99528.875,99534.77,99512.26,99500.1,99501.89,99513.51,99532.984,99543.17,99534.234,99462.93,99428.26,99411.99,99279.92,100060.74,100131.69,100096.305,100083.8
15,16,101242.85,101220.086,101171.086,101145.72,101108.64,101062.016,101085.0,101014.53,100997.41,101022.125,100932.35,100955.77,100913.27,100833.266,100831.96,100717.26,100614.914,100515.17,100336.73,100151.336,100045.086,99891.14,99780.77,99837.8,99873.14,100000.2,99922.36,99955.54,99975.266,100161.96,100157.19,100123.15,100072.41,99878.34,99819.15,99760.61
16,17,100216.82,100168.46,100173.45,100252.375,100228.31,100299.86,100335.86,100376.836,100488.29,100457.72,100593.664,100624.24,100831.53,100808.55,100752.82,100816.35,100786.65,100804.86,100843.67,100795.1,100829.36,100812.88,100859.07,100802.69,100967.266,101203.39,101089.77,101219.0,101329.16,101375.99,101385.53,101530.805,101631.84,101641.17,101657.0,101637.266
18,19,100577.84,100507.81,100480.93,100441.54,100463.42,100452.586,100470.09,100481.766,100480.305,100511.36,100429.03,100373.59,100315.445,100272.305,100340.875,100303.15,100277.09,100337.54,100259.586,100235.414,100375.055,100357.75,100365.67,100223.53,100176.64,100241.25,100294.19,100320.24,100300.65,100340.664,100301.06,100273.555,100316.91,100275.22,100362.96,100297.1
19,20,99989.96,99854.06,99822.586,99711.26,99695.13,99676.9,99688.23,99742.164,99777.29,99748.11,99717.59,99690.336,99716.83,99694.56,99753.68,99671.72,99758.09,99650.03,99577.86,99523.734,99462.5,99429.87,99348.484,99227.56,99232.36,99123.336,99124.49,99106.26,99077.66,99062.875,99033.31,99038.88,98970.74,98981.875,98920.45,98950.586
20,21,99421.04,99396.28,99374.59,99337.734,99264.99,99216.05,99142.53,99135.81,99258.27,99325.65,99449.26,99514.71,99700.125,99781.7,99877.1,99994.19,100182.09,100440.26,100558.305,100684.6,100727.22,100613.586,100619.73,100502.64,100377.11,100442.76,100354.08,100403.02,100395.54,99877.67,99294.164,98909.32,98809.7,98877.266,98784.75,98664.016
21,22,98814.15,98855.01,98882.375,98914.92,98884.23,98909.56,98911.04,98879.6,98804.71,98866.11,98867.77,98925.836,98159.73,98131.06,98274.74,98598.72,98723.54,98878.125,99054.54,99121.29,99152.73,99112.78,99171.96,99131.65,99276.44,99477.99,99586.914,99702.85,99848.016,99939.18,100266.3,100394.07,100484.31,100504.836,100658.13,100690.86
26,27,101239.66,101204.22,101154.52,101128.055,101141.49,101233.14,101320.914,101313.38,101362.87,101350.445,101350.24,101370.41,101361.24,101382.22,101405.02,101464.695,101472.84,101422.54,101509.7,101482.82,101511.74,101449.016,101432.73,101356.35,101325.195,101298.11,101225.195,101227.03,101145.16,101136.4,101037.83,100961.055,100926.63,100892.83,100888.75,100768.19
27,28,100352.34,100342.836,100249.72,100253.28,100212.27,100095.18,100108.45,100018.11,99991.96,99881.805,99862.38,99797.4,99781.555,99708.05,99649.01,99606.21,99661.09,99580.66,99614.93,99592.34,99556.29,99502.0,99496.85,99542.42,99458.22,99496.26,99440.78,99414.234,99213.53,99255.336,99269.41,99296.35,99243.055,99284.266,99196.3,99260.09
28,29,99621.21,99670.516,99593.04,99679.414,99620.1,99639.19,99590.81,99592.85,99483.5,99497.96,99406.95,99304.46,99181.2,99196.41,99101.695,99002.53,99029.04,98951.56,98981.41,98854.625,98801.25,98706.35,98665.39,97992.41,97983.32,98030.95,98015.39,98010.57,98018.91,98093.6,98221.305,98186.83,98334.18,98420.37,98517.484,98560.67
29,30,98070.25,98034.11,97987.21,98040.23,97951.81,98025.21,98070.99,98014.65,97961.08,98016.31,97989.44,97950.516,98159.95,98299.89,98369.21,98399.42,98513.04,98609.79,98643.336,98797.54,98850.92,98700.79,98629.99,98570.68,98463.92,98373.1,98337.7,98138.27,97934.39,97748.12,97656.0,97652.11,97643.95,97706.6,97749.98,98025.21
31,32,100160.37,100053.46,99975.53,99856.34,99891.85,99874.0,99942.52,99968.82,99936.57,99912.58,99864.41,99893.195,99799.914,99792.43,99802.6,99748.86,99780.73,99917.19,99936.0,99892.43,99965.94,100008.55,100040.984,100100.29,100131.19,100184.93,100183.78,100229.46,100301.625,100209.305,100235.41,100214.49,100219.09,100254.22,100273.8,100263.05
33,34,99843.04,99848.0,99822.73,99901.15,99881.7,99972.44,99990.15,100012.83,99949.54,99927.72,99892.72,99913.46,100009.375,100038.32,100082.82,100286.1,100271.195,100252.62,100168.586,100144.61,100165.78,100161.89,100157.13,100202.94,100170.53,100226.05,100148.28,100115.875,100118.25,100108.53,100052.37,100140.29,100077.21,100001.81,99929.664,99894.45
35,36,99700.31,99805.83,99147.14,99343.07,99346.84,99360.48,99354.81,99379.78,99428.02,99387.12,99406.63,99221.4,99186.58,99149.445,99136.65,99101.83,98935.9,98878.42,98765.35,98717.52,98719.41,98765.56,98919.53,99024.0,99153.85,99270.695,99317.055,99378.73,99398.24,99618.71,99621.65,99734.93,99758.0,99741.64,99721.29,99762.41
36,37,99572.0,99464.85,99404.734,99414.016,99481.516,99420.98,99381.53,99359.39,99293.79,99353.91,99236.84,99210.9,99125.055,99110.29,99254.98,99277.336,99388.49,99349.266,99284.93,99269.53,99416.97,99444.18,99418.02,99397.14,99521.586,99560.61,99568.414,99621.77,99748.33,99758.45,99739.26,99732.086,99852.945,99880.16,99903.36,100044.05
38,39,100178.18,100141.29,100160.3,100119.49,100020.19,100067.88,100119.305,100019.63,100012.92,100030.99,100010.5,99901.13,99871.88,99744.445,99627.81,99679.8,99616.82,99575.46,99546.4,99477.086,99409.27,99504.664,99350.4,99214.016,99163.52,99179.55,99180.11,99385.984,99553.29,99689.11,99644.02,99605.46,99549.56,99536.15,99711.09,99687.44
39,40,100522.84,100495.42,100428.34,100415.69,100394.81,100333.01,100297.78,100296.94,100207.51,100172.29,100199.7,100156.05,100075.47,100047.84,100014.516,99951.234,99903.57,99874.46,99793.89,99876.78,99857.375,99769.63,99690.54,99632.95,99610.59,99625.36,99630.42,99654.47,99689.484,99679.78,99546.69,99582.125,99555.55,99680.625,99732.72,99798.11
40,41,99714.08,99760.38,99811.36,99844.875,99846.43,99866.125,99917.96,99799.086,99784.92,99737.75,99744.49,99723.414,99641.86,99615.42,99567.914,99621.99,99486.7,99406.37,99327.41,99216.48,99132.164,98959.38,98972.34,98988.76,99054.414,99089.836,99120.586,99213.54,99162.92,99140.805,99115.58,99179.336,99256.56,99195.57,99254.32,99300.45
41,42,98791.52,98768.58,98726.99,98752.5,98678.55,98576.72,98519.05,98420.65,98382.7,98194.266,98146.03,98021.266,97958.24,97949.02,97878.92,97840.98,97822.11,97779.664,97705.06,97677.195,97721.57,97764.875,97819.97,97908.51,97998.97,98027.484,98035.63,98128.02,98097.586,98162.97,98213.77,98159.33,98176.05,98192.125,98217.63,98244.43
42,43,99640.15,99622.78,99599.61,99630.97,99613.99,99583.63,99602.61,99667.31,99664.72,99706.055,99700.46,99595.82,99490.17,99374.74,99361.164,99355.375,99384.33,99536.7,99609.59,99557.08,99567.06,99559.87,99555.48,99423.27,99447.04,99475.99,99396.71,99396.914,99447.234,99450.83,99431.06,99467.61,99547.69,99596.22,99584.63,99539.9
43,44,100697.39,100636.39,100442.97,100369.77,100297.37,100380.4,100377.65,100368.0,100290.48,100311.336,100243.055,100181.47,100157.664,100100.41,100026.23,100116.54,100062.43,99993.95,100078.76,100059.086,100035.27,99949.09,99685.03,99706.086,99764.92,99743.87,99701.17,99510.305,99419.8,99297.805,99204.14,98916.47,98693.54,98672.09,98643.37,98767.914
