relative_humidity_300_std_PCA_1,relative_humidity_300_std_PCA_2,relative_humidity_300_std_PCA_3,relative_humidity_300_std_PCA_4,relative_humidity_300_std_PCA_5,relative_humidity_300_std_PCA_6,relative_humidity_300_std_PCA_7,relative_humidity_300_std_PCA_8,relative_humidity_300_std_PCA_9,relative_humidity_300_std_PCA_10
-0.24532042705922444,-0.5398692594419022,-0.643119142519952,-0.370521081131265,0.21799687967730896,-0.04816005652681511,-0.04837778047668585,0.1906784611543934,0.11416796775253134,-0.05541665165768719
-0.2817456271159881,-0.5944313422491281,-0.6242338124963063,-0.37236947116900065,0.17482467490199635,-0.07510984799592245,0.01353525323521112,0.10614282015296363,0.04787366558869241,-0.01923970171906183
-0.32227248359730304,-0.6385994107557361,-0.6097712015843599,-0.3104204265814673,0.12179265795020168,-0.05744546128731628,0.06413307385437891,-0.0005343933542855123,-0.057559170882387975,0.026590820019108476
-0.3693432666047054,-0.682259498450131,-0.5744575265805485,-0.22457187247774665,0.07707137854609084,-0.02304846073031019,0.08221737372991834,-0.08143144413851475,-0.07882233644932271,0.03555966274233361
-0.42658016395102594,-0.6980007556316008,-0.5473228667851446,-0.13875999045281517,-0.03143396929709024,0.022979568810899742,0.06859927116537856,-0.09782035725471536,-0.04796719519692338,0.03298111711503241
-0.5169326735542381,-0.6723845956002539,-0.4912133840324364,-0.028632897572922006,-0.13460913831247656,0.0513085747866942,0.03208019524838974,-0.1449581292754637,-0.028026035637110987,0.03438321006165868
-0.5769389657749636,-0.6278404595232968,-0.4466755958449512,0.08350562891509204,-0.2372379870441589,0.057375749829360015,-0.02906261949607201,-0.10267044832404425,0.02313830440276081,0.0019249016181009271
-0.6233924513484929,-0.6048082728161368,-0.37480186634763285,0.15638126227647442,-0.2668470860612714,0.05734901859262005,-0.0661686476619984,-0.056151295718426746,0.048427466769303665,-0.06988406439726681
-0.6729802687032465,-0.596669947027992,-0.26698978483743663,0.2418854520238152,-0.20827603396887878,0.04919970013468807,-0.12822608173359185,0.04459850571340603,0.01857407195129944,-0.06491603372400698
-0.7197146247574852,-0.5520972579523641,-0.10242755150453671,0.36910900691742987,-0.10269393503953526,0.027388684483635767,-0.09564832297154105,0.11434987782081867,-0.017973656277111245,-0.01615234150108269
-0.7727892501280246,-0.48610680601950446,0.049471407924378506,0.38412475882595926,0.01895948565145373,-0.00886834308071393,-0.056332655378634404,0.1377430644098317,-0.047266338694399196,0.029726433682415353
-0.7734808393571926,-0.4668466322850365,0.16335913382992978,0.3588853141212372,0.10436470947298693,-0.08134406178480841,0.01667498487226232,0.11266278814201361,-0.03219844169620316,0.06933957327932624
-0.782615913934865,-0.4210960540764666,0.2976602688674369,0.28897932049111347,0.1534498865804351,-0.12196950539681936,0.07398149034733292,0.04820651923091135,0.007170842433493027,0.043884425325869565
-0.783892500567254,-0.3600897336042178,0.3950539040619646,0.21819997714026482,0.16570749984065805,-0.13985753784637653,0.10026196999220817,-0.04264412924999652,0.0095040658943505,0.0379929791668932
-0.7869674597538533,-0.3269948813772978,0.46679376825040153,0.13470476264446057,0.1384398041363614,-0.09252519759650293,0.08881823226446335,-0.09336629389987142,0.04579942923315025,-0.0020876140915608464
-0.7952898111810214,-0.2803221337618938,0.5099928260721744,0.039912132926975014,0.12109338059807026,-0.015786771010908734,0.0662361669340387,-0.10564154105040156,0.08065826975119837,-0.03722478791585261
-0.7880609564185992,-0.2557808503162207,0.5347987495036111,-0.0647466742841454,0.11520666532807528,0.05817798332406081,-0.012216613289693581,-0.09396725344689139,0.06972149499987777,-0.05520900503082805
-0.7876880226940242,-0.16959214288049196,0.537660964292325,-0.1637534601988867,0.12588802903882365,0.11121745281234713,-0.07021415342346532,-0.05999779695808588,0.036117802915548676,-0.05258399053786414
-0.7807893347158156,-0.13546835855908404,0.5350104616076002,-0.21047009002118583,0.12683329986988165,0.1429757370213679,-0.10694048306722675,-0.026711287735882567,-0.034392771155806884,-0.04121524974123925
-0.7918340895745861,-0.08778309198478575,0.5055269882578971,-0.26314996565423177,0.07285465788838662,0.1548247200322939,-0.09519970537721717,0.01720697391978949,-0.10231744719324376,-0.012973573315843213
-0.8374385743037351,0.022382810074964034,0.4448625318383769,-0.2805558020376885,-0.036061149500268085,0.12954186933797346,-0.049593143014700414,0.06147466655698907,-0.087843347777992,0.02782429698906055
-0.8677885900121827,0.12351110683773552,0.3610863782363689,-0.27011694232695055,-0.13722810096280139,0.10019602236995609,0.015275724450496408,0.05790960400341561,-0.023453248051432465,0.04372651992799482
-0.8738629971752605,0.24538597119094369,0.25926024597048397,-0.2408918417844608,-0.21655886114947262,0.042677100887261565,0.048497195290152444,0.06025742957465356,0.017926310606000615,0.07289005202000717
-0.8646847670025589,0.32174955543354977,0.19491452804796838,-0.1996854252820595,-0.2459442979445281,-0.02312340097177344,0.09788723849454385,0.07154484828654599,0.05597485884735899,0.04640465242502968
