relative_humidity_250_std_PCA_1,relative_humidity_250_std_PCA_2,relative_humidity_250_std_PCA_3,relative_humidity_250_std_PCA_4,relative_humidity_250_std_PCA_5,relative_humidity_250_std_PCA_6,relative_humidity_250_std_PCA_7,relative_humidity_250_std_PCA_8,relative_humidity_250_std_PCA_9,relative_humidity_250_std_PCA_10
-0.3739247551059188,0.5472640536422452,-0.610779766190146,-0.2615667879372099,0.27152212431323236,-0.1779181248465641,-0.08270668566529074,-0.12307930390488984,0.024891268174392044,-0.026914714148741758
-0.40198494535483353,0.5765227230998677,-0.6399384392034465,-0.22486172245952116,0.20528120064188413,-0.11606605659170642,-0.04445626210025371,-0.046135749487447086,0.015092648004715084,-0.0011866257418540855
-0.45498533756099796,0.5908616913856334,-0.6327825201899802,-0.17910712515638602,0.13189449930602143,-0.028450563477758484,-0.00527214482224482,0.0336025772042346,0.011440769647076644,0.0124638296150618
-0.5214329255424304,0.589921830656391,-0.5935189081216324,-0.14907852778289532,0.03607309985485236,0.04433616620826178,0.040607712671876864,0.10134536468602962,0.01274104242074265,0.045226327603367526
-0.5857812867272079,0.5891562908676099,-0.5296559227423525,-0.12674217975021793,-0.03908917930104413,0.10453016035720238,0.050325280018298835,0.09033892461576355,-0.0015706653794989535,0.04412308662567397
-0.6512203800802554,0.5785391432034401,-0.4651157350739265,-0.052230784356773,-0.10979995589875001,0.0950522928731185,0.08566693130448746,0.07562182544398895,-0.025079842195105954,-0.00029745184905502877
-0.679486088354821,0.5885849861665272,-0.3966091939198715,0.0006011212677828014,-0.15192487435226928,0.11293224320380668,0.0743397566979913,0.015163252293818328,-0.039508840220191105,-0.036498388062332104
-0.7134326258106518,0.5942767573285749,-0.3029961533943835,0.06672158748603953,-0.19348893495365377,0.09045070695577692,0.026139277423741156,-0.04645285890652946,-0.03313147668440556,-0.060411946294154834
-0.7530701206141042,0.5905571421472815,-0.16095088556425688,0.1327547779647735,-0.19443573323012023,0.060693882699828235,-0.040879145095938416,-0.09086388794240649,-0.010749501355995079,-0.035591360088085416
-0.7675982378684162,0.5817468608814806,-0.027112881668721934,0.17672808797993353,-0.1875642078985401,-0.011854940151558658,-0.0891394858581777,-0.0882802833757146,0.00678824987431092,-0.0001745492747520156
-0.7884770474298332,0.5393451760429698,0.08029209349755773,0.22738078029158537,-0.13637611115689866,-0.0795085934145353,-0.10988620479866318,-0.05537775933724557,0.009550573593314272,0.007342978236336
-0.8037657800856444,0.5005104123805206,0.14224413360586433,0.26267218661218006,-0.0710663602609389,-0.11755380393884263,-0.07321760083554422,-0.002706102076694567,0.017182800264935297,0.045805471515005115
-0.820791052835187,0.42892905407630183,0.23119182359787172,0.2751250121547778,0.0029889034822696433,-0.12745773865016893,-0.03637695392411616,0.04922282462153504,0.029257333896042025,0.06081233322301377
-0.8329627467952424,0.3747568608882137,0.29094336132973564,0.25607920529466216,0.05408659461811142,-0.12068609899874948,-0.004413878017680087,0.0878278342025017,0.013491231750383692,0.042429878660993466
-0.8391478799116271,0.3400758645576424,0.34099432016796644,0.21786948014675545,0.12181896007548289,-0.08525638223282117,0.03229710804903517,0.07656436189617696,0.009116058209593362,-0.03516784655308263
-0.8616383294696588,0.2753694638336546,0.3559080788498911,0.17230290710637955,0.15896862046310412,-0.05064995472553619,0.06286117157344139,0.0517525621528493,-0.013412861739562814,-0.06124300494519179
-0.87564865543335,0.19272782311270134,0.38984579996033475,0.0934737416766944,0.19430787322521764,0.01703012294816627,0.08292876487440681,0.009607327178801158,-0.022929433736410387,-0.057986574420552606
-0.9050138940034702,0.08735094824971698,0.3724172109416436,0.014771877675377076,0.176549255057662,0.07516293658975323,0.06706121544268216,-0.057988344540922505,-0.04432671791651598,-0.006114898021651156
-0.9133244953468193,-0.001646360982952649,0.3610570972809958,-0.07494745174171494,0.13308205573624346,0.12555851755994077,0.05403389266922612,-0.06854226688211384,-0.01940620816657761,0.013132150271491573
-0.899725357392361,-0.12130004619231685,0.3467425488458394,-0.16483976676632334,0.07271823598295736,0.16257815564694678,0.03471488982149535,-0.08135568656988011,-0.004540777400446804,0.049758338757796214
-0.8839016437090498,-0.24844492103212756,0.3113343086163424,-0.21556996027951228,0.007158923541001144,0.13107028892549122,0.004364670491061164,-0.0687289349970672,0.025394466595015763,0.0640601380211518
