relative_humidity_300_max_PCA_1,relative_humidity_300_max_PCA_2,relative_humidity_300_max_PCA_3,relative_humidity_300_max_PCA_4,relative_humidity_300_max_PCA_5,relative_humidity_300_max_PCA_6,relative_humidity_300_max_PCA_7,relative_humidity_300_max_PCA_8,relative_humidity_300_max_PCA_9,relative_humidity_300_max_PCA_10
-0.4423201132083507,-0.7207655473983413,-0.2275430496838358,0.24500624881277225,0.18970093678970812,-0.10353933090810252,-0.0008276158630352895,-0.07445981571988869,-0.07031886392599522,-0.19219620079479655
-0.4575521684474366,-0.7661238841921085,-0.24824857522735064,0.2502230823839184,0.16901747690880106,-0.02188164260345861,0.05420887179461436,-0.04444359961799285,-0.06929167860414541,-0.11611608977139677
-0.45570626102141654,-0.8009575093634229,-0.22611454068346257,0.2386194907760507,0.10469128059918692,0.04257588159889129,0.04896471576186703,0.025154408754826555,-0.0707241549824855,-0.06461777581835257
-0.46223881491530056,-0.8086691751193625,-0.20777378488313636,0.22806211888991226,0.06679351600045114,0.03261052330091588,0.028081181072312587,0.04913559643726743,-0.0478042071670959,0.0028624941669354136
-0.4746477256591664,-0.814811848194294,-0.19080291566792196,0.14638345470677688,0.03207598136070201,0.1352493568656641,0.019014056228953295,-0.037840475969888654,-0.0615743723755072,0.06674718513175858
-0.472605976233248,-0.8005508882930736,-0.15891207560352574,0.17943172192308943,0.023263774538257658,0.19113169615139494,0.02206559784059461,0.011411768275652595,-0.03740731216366578,0.13608626152343425
-0.626361198035203,-0.6954646153574904,-0.06858626069493216,0.1412826869379246,-0.03379503035993372,0.162402386257065,0.05179092351308174,0.05952405905666749,0.0021077049898773396,0.20668068883013974
-0.7627770986205118,-0.5416677740578637,-0.021365957623513766,0.019315108521844742,-0.19053827738070797,0.10151318034543984,-0.036697141254318236,-0.034267063378663566,0.16176955288906095,0.17143966710828082
-0.7622238151395246,-0.42340587788395667,0.0096527804072193,-0.08086554942161735,-0.3562515461297909,-0.0023469692441616544,-0.13728182684601892,-0.06943257365819477,0.24416907256640294,-0.029832358352700154
-0.7733311615756931,-0.3778674194285089,-0.05677309797706583,-0.2723383254009163,-0.35548009625515276,-0.06500834478945282,0.040707551328191066,-0.0047211752985325565,0.15484510877452523,-0.08600397056153995
-0.7395719007834975,-0.23001797212577027,-0.2973461864473706,-0.40300106354570314,-0.2674945059709303,-0.18982872795556613,0.12503501111040013,0.02046681116215295,0.027894139829780163,-0.07347643468484237
-0.6657411684698418,-0.03366923400800771,-0.475664655210105,-0.41034294080041206,-0.2812290943035597,-0.04334881252214424,0.043354194196050126,0.020387771762299126,-0.06744299492761692,-0.061240951542298326
-0.5656915373573508,0.17884479109465412,-0.6096875230153971,-0.3213206210285864,-0.15555492909358037,0.03572709739133957,-0.20855130949893264,-0.006754889047733582,-0.2529186246097239,-0.07349515449495547
-0.46891494733173505,0.16278511882128585,-0.6700757861105704,-0.27101914069684624,-0.007705388468266598,0.11446611408935903,-0.34077366219840416,-0.09549100345130405,-0.2162242134471356,-0.01734694268872695
-0.40219566757991043,0.3040041708669542,-0.7623458092803741,-0.15950399768859078,0.1929491450190478,0.12744463237749523,-0.13203867769344974,0.000691886505350045,0.11526583481559202,0.08012101401567964
-0.3894337658351048,0.4037304409015007,-0.6886052097531945,-0.023544579068430896,0.31217354948354764,0.1891969978965366,-0.05484405723458175,0.10724569273118456,0.21117983940681123,-0.0017642313990273771
-0.35527480539741174,0.44899840549869535,-0.6930661306058986,0.06068363146328935,0.29991838328810866,0.1683984576255635,-0.042776763457099215,0.11887827168187928,0.1664353366232022,-0.03234670303955087
-0.35091375251972906,0.47699549936452856,-0.7056439925553326,-0.012072955325978938,0.18066320014560897,-0.009333886865912204,0.29442914483492266,0.09353613416359795,0.013456630259449924,-0.04340582567922947
-0.3271057553562845,0.4304363489318213,-0.646966275305497,0.08470741856985597,0.01934086418373687,-0.22130638437935707,0.41026861683055915,-0.14912974239250015,-0.10395864256346452,0.06032489250148364
-0.2883360582120914,0.4737845127610128,-0.6030008416085584,0.2964970698849282,-0.2359370228842529,-0.2747318020452302,0.1442726489374379,-0.09471999281240114,-0.027688958028618246,0.21183974784348542
-0.34954269416524414,0.5581712018379938,-0.23023126016674098,0.5308646885168562,-0.1337727178751955,-0.2625856129838447,-0.27816747352372156,-0.06557623081764624,0.07030006332885728,0.14256203471225318
-0.4793953955218409,0.46512513456884486,-0.07954848569338877,0.6343913069304168,-0.1554668735382184,-0.07426063436873313,-0.21867284901153725,-0.0773151128161284,-0.029648830321124763,-0.09990806473546839
-0.5482979234472648,0.45144771421958446,0.12231881496519785,0.5329676420114398,-0.25152213146463187,0.18190956128032745,0.10451450555280685,0.021237067104307856,-0.021816778886857832,-0.21178554229829094
-0.6711708913345735,0.5424606434500675,0.19467646595239246,0.20693721249373687,-0.1783339885356829,0.22739138972139908,0.028154957871430294,0.19143126899946117,-0.0016955665581966735,-0.1479993978474677
-0.7391710104516153,0.40479965497191234,0.27733591495330123,0.09515940349716684,-0.15764530415182373,0.24158887354800002,0.0927044620759602,0.18565212023087038,-0.06108238622107425,0.0011240860319843033
-0.7604029520318438,0.41559287255952176,0.35006291876003404,-0.05694323192004661,-0.09858921735794596,0.2046723020808802,0.15016453169606178,0.08662088768805921,-0.051556452823679606,0.11721213910515806
-0.7832469570285262,0.3899313006091176,0.40403371558595996,-0.08888874297303753,-0.023912397134779058,0.16515912671946062,0.03328455250280687,-0.03699993475333591,-0.07235363879450646,0.10167471257616026
-0.7537621789421863,0.34140076365950883,0.4135505303087232,-0.0869080697509236,0.11049831689016329,0.1681416451733251,0.015064483066073633,-0.1781475208157232,-0.11985097418723101,0.14125344349145993
-0.7833953892912938,0.2529054363728532,0.4048344884247474,-0.06782623853567768,0.22272431612224652,0.07828286732569553,-0.051624583817227655,-0.28541719177236685,-0.06208489922686119,0.017010241893414556
-0.8618854957399474,0.1969952647841606,0.36030116910902454,-0.09324948448867275,0.1768710333794775,0.03096527605144809,0.027797767898815003,-0.1757944360881241,0.03855573019604304,-0.05771156695784711
-0.8663861852641905,0.1528968073891247,0.3382011531231601,-0.13215759173969185,0.15608279083037388,-0.04776118684259746,0.038114541886394904,-0.12278663334729005,0.07459700955550047,-0.11159062828631332
-0.9023755884096141,0.10390921990024113,0.2708850634166658,-0.06821544511938747,0.16838825084518405,-0.1415162090838566,0.04097400570736661,-0.11551329118814845,0.09182337949918541,-0.07784326792549245
-0.902855680899339,-0.00365463145006373,0.2527068836227443,-0.034067345328842,0.15338106826382972,-0.18415701760561948,0.02140423641346295,-0.08203476302714843,0.08119337864469969,-0.021291477288150663
-0.8587306362221263,-0.015916404333661625,0.3187576836599234,0.012528597878027778,0.15049137992194656,-0.2494589694360258,-0.09776635182163801,0.05464570328613471,0.013579207297858624,0.048394271744696966
-0.808304404270482,-0.020533553518163876,0.30315228562880997,-0.053381904870605346,0.14285848466772363,-0.2959492809958274,-0.04766531037458983,0.3286850683532005,-0.05126402893073686,0.05867949547797569
-0.79757493058368,-7.640452408778724e-05,0.29344880245910065,-0.04940122754685781,0.1563373379708249,-0.2624423731958975,-0.11049228818153017,0.35505637050418076,-0.11255278890104717,0.03699886785866447
