relative_humidity_600_mean_PCA_1,relative_humidity_600_mean_PCA_2,relative_humidity_600_mean_PCA_3,relative_humidity_600_mean_PCA_4,relative_humidity_600_mean_PCA_5,relative_humidity_600_mean_PCA_6,relative_humidity_600_mean_PCA_7,relative_humidity_600_mean_PCA_8,relative_humidity_600_mean_PCA_9,relative_humidity_600_mean_PCA_10
0.4266274432575328,-0.6815114671718218,0.44757261036984597,-0.1929798378240159,-0.3199176411412052,-0.1122338827651787,0.06262735006357434,-0.06571570036941925,0.039341449023460325,-0.008479962529452285
0.47319427522020324,-0.6923700657445523,0.4506240978632615,-0.18654220272849698,-0.24869807657779916,-0.09180424412343757,0.027195794298146538,-0.02015845609669191,0.010558418040388614,0.009332070858786266
0.5003498110111454,-0.7064160241653201,0.4570779322792008,-0.15744839582648268,-0.16183515457171513,-0.03934536610116372,0.005799433278889639,0.006437248110363215,-0.020415688906005452,-0.004374174345838188
0.5457900169276712,-0.7244689080775151,0.4021212634595533,-0.1411347263061663,-0.04041511578462196,-0.000715078366146141,-0.03395364058768025,0.029707866286340954,-0.058734089874173376,-0.00046001605315953764
0.6051661690212022,-0.7198616282231796,0.3248156888217019,-0.09732110205034632,0.051364660060633734,0.05231224432276379,-0.05363206619550313,0.0563798933539628,-0.046868740523834766,0.0047397226967192015
0.6277806198613088,-0.7161101111468157,0.2676093733229823,-0.07744833967621602,0.0950545483147463,0.09386387888650147,-0.07744454261148821,0.06956540781540747,-0.0031159093535552077,0.0024894894314563144
0.6559056674425348,-0.7068326154014971,0.1834199558995136,-0.03620398731567932,0.15069602625386375,0.12842160205399553,-0.06289096053281697,0.04835571839323669,0.03378723941924389,0.0057570185380925116
0.6942699373469412,-0.6796045028065348,0.1231650494211572,0.0014331051849151505,0.1992830000134162,0.10271049150539707,-0.04414302862012113,0.0021510369884642846,0.044727084059447225,-0.015522036630205524
0.7345721760730078,-0.6444612444715997,0.04942143378156124,0.032062371623503234,0.20595505003003095,0.06249308233472588,0.03779098033151441,-0.04730302359166804,0.05711013675516502,-0.020349360338989948
0.7718844028837745,-0.6015994018099775,-0.011609776928801122,0.07998531842140831,0.18942989025795914,0.004843134795346559,0.06536308953872046,-0.08251542163661107,0.03906143494646429,-0.00347323798500721
0.8107467183686131,-0.5444226809346827,-0.08200596370981177,0.1381143488188557,0.15342721682098825,-0.027630028512671354,0.07550209459426531,-0.06515774597178128,0.0011803119903912396,0.01446957139282536
0.8346076561651745,-0.4886549279878542,-0.13378255585246332,0.18891617668348454,0.10948874462737881,-0.07459963878434483,0.06528506520302663,-0.03639910540423573,-0.03451743176877407,0.022723563443546313
0.8489881057269141,-0.428475109632101,-0.20646664357449124,0.21756562142285515,0.07586733966641207,-0.09626928212718909,0.03101507862088925,-0.000315755457911122,-0.0577883783136862,0.005552613090426168
0.8672657347350318,-0.3619411105547153,-0.24991553152672263,0.2252334375770655,0.013518557236198612,-0.11554652320455874,0.023009662862237452,0.03297463864027761,-0.048381726492643364,-0.0021140371038230856
0.88334270554778,-0.2798991654945359,-0.2996323827071974,0.2068597910943655,-0.03296422227226428,-0.13093712443458932,0.018188713686042968,0.05802493955797055,-0.01952695183526618,-0.005176606553788989
0.8999977868937067,-0.18374353346054567,-0.32505127051683,0.1909033136612987,-0.11412785925379026,-0.09565697257267641,-0.0380687238766731,0.057410419306599986,0.01308129587576879,-0.002548158689709148
0.9094311197726,-0.08175778728684599,-0.3505582952460485,0.14003595875124572,-0.15949053844124633,-0.043598564738596766,-0.08095786147911538,0.033631855575549464,0.04101606765340505,-0.0011643208550687206
0.9229094035794455,0.0017035256139682608,-0.3370397414561093,0.0823619270150828,-0.17003034836383218,0.010186107670372027,-0.0864496818472126,0.010163983490275513,0.06704679631308413,-0.005852207921492874
0.9322889027558768,0.0842942342169297,-0.32176786696017917,0.007242607790343968,-0.1484739294606601,0.053219789703708935,-0.06806195235483245,-0.028115170460962447,0.044826992058400426,-0.009461518971969092
0.9289229422333974,0.13525320797084991,-0.3060173578872948,-0.04869290686837087,-0.13934922540443265,0.097637345742855,-0.04323875934136419,-0.05713022812495116,0.013728092441564952,-0.006698534081121435
0.9225377570054069,0.19737155999411143,-0.27122546581174395,-0.10805811971796522,-0.10251273449112172,0.14167942880606416,-0.01431640516723117,-0.0682143221027721,-0.04236985597791623,0.026898765602244554
0.9222181378777007,0.23448629504758517,-0.23037345459578773,-0.1627576542600983,-0.07331384392530958,0.1352738338548541,0.012626841568231217,-0.03628195157398225,-0.056104013044297775,0.025110494946073224
0.9113585193519613,0.2969899671961223,-0.20217700424430088,-0.18695445812270073,-0.043408356793121605,0.10114269838035693,0.04583183219337691,-0.004589651318555877,-0.05284227974340154,-0.00048201424729443407
0.8790017613804937,0.3979987450248908,-0.13790995395526984,-0.22312928890645667,-0.009934258599900133,0.058859727197997314,0.08076889777156825,0.030623364002001226,-0.03901925139863827,-0.007540358652506679
0.8450235145648858,0.4697765731188119,-0.10466468500913978,-0.23346487235236021,0.020926407080367797,0.024071487739071876,0.09023575362407132,0.06434957823717834,0.005127942453001772,-0.029836679239452664
0.8187216060477294,0.5227026667049527,-0.04461345041568597,-0.23619723793382694,0.05470966384024892,-0.02615279380218251,0.07293980131749565,0.05574169950174262,0.018734180692664252,-0.016856409435329407
0.7885531019469014,0.5624198963834024,0.02319445148995109,-0.23467861097354353,0.09033547395481427,-0.07097777604600124,0.0632256918801247,0.03855617918845786,0.042630760110342024,-0.004271781568546328
0.7504613767219503,0.6100904978341408,0.09181905918155134,-0.2203613926040522,0.10650232285821706,-0.08887362264515511,0.011619775899112828,0.01018934855271305,0.049566108819596444,0.008084444676272888
