relative_humidity_975_mean_PCA_1,relative_humidity_975_mean_PCA_2,relative_humidity_975_mean_PCA_3,relative_humidity_975_mean_PCA_4,relative_humidity_975_mean_PCA_5,relative_humidity_975_mean_PCA_6,relative_humidity_975_mean_PCA_7,relative_humidity_975_mean_PCA_8,relative_humidity_975_mean_PCA_9,relative_humidity_975_mean_PCA_10
-0.7125143312202075,-0.522883750556544,-0.24046791276116272,0.07028823074203318,-0.3539742650477149,-0.05875359983297445,-0.06839024089646623,0.01966329808011161,-0.15992038800018596,-0.07948784616598437
-0.7424414265600048,-0.5271803144425034,-0.25262643945538643,0.08242462944538445,-0.30969248226392876,-0.08197405914757844,-0.013926421372919029,0.026729061306088233,-0.0749718001962082,0.0036342547626006683
-0.7675234520349268,-0.5142612955979075,-0.2380542608540906,0.15506195639117376,-0.2517327679095764,-0.07942649988795078,0.01615607929726731,0.012127235516020898,0.026923420881218765,0.05234343858152112
-0.7679998652773247,-0.5197184708952344,-0.2665824569441405,0.1918170724851601,-0.16277587781558692,-0.054129209828751954,0.03871596791096613,0.029780587573413616,0.08931195546049749,0.027722662108167057
-0.7918080307663306,-0.5060289158606316,-0.2737093517252937,0.16887189539086223,-0.08622743755673844,0.005081988815883853,0.032507091054357846,0.017323669372400468,0.11900998840228559,0.004858132165858431
-0.8004938230430894,-0.47345997431269216,-0.3030804164377183,0.17412361611004784,0.040436920441208064,0.0919972548737403,0.031137864996271098,-0.01259943620915457,0.08660947042457322,0.005732482614892906
-0.8161626189008868,-0.449893762733278,-0.27718417971342696,0.15868410090627755,0.13293518459011858,0.13431975898385307,0.01745357985201566,-0.032189991706501685,0.046590451947858914,-0.03725601848806732
-0.8141365991847858,-0.4391455617259449,-0.25936210211589694,0.11789332461202369,0.2198580225602448,0.14663521498262608,0.0038091379425726104,-0.047952334689094205,-0.01151742001721871,-0.03762027695155463
-0.83127263861362,-0.4238402953611798,-0.21144958433204256,0.075903844973448,0.2786020392917545,0.0867967564981454,-0.015210928675635758,-0.05044026103266653,-0.045667644568421116,-0.02079091564405942
-0.8490512726885864,-0.42683405015859327,-0.14039698546634205,0.03300532376175708,0.2766472962948014,0.04417634428136926,-0.019252973765158575,0.013142805540585695,-0.08697406987605241,0.02184607016787751
-0.8853962577772339,-0.39558129035623596,-0.05674409200545978,-0.07392642577823454,0.22239328515185128,-0.015828100928580533,-0.03340302728619877,0.0406750026832879,-0.07243155839261603,0.04086808601910948
-0.8841956140114963,-0.3964033450126002,-0.0028835799919431737,-0.15422048431767343,0.1528670206536231,-0.11298252922219583,-0.038940919811026674,0.08211229890657093,-0.025665745344790526,0.0470358807331984
-0.8853872134264102,-0.3643731907418559,0.05220640247273498,-0.21556746675184404,0.12956678667968874,-0.1499802899749377,-0.037868218591730035,0.06755741824762866,-0.008863858649566021,0.030938907084572132
-0.8936974458031087,-0.31976287574744144,0.10352508583592739,-0.27188615356966267,0.05616707228938372,-0.140765406105487,-0.046188939571548605,0.02358909269878387,0.030428285441534798,0.015583665879210465
-0.8869802703011688,-0.27267292872985655,0.1355667682696996,-0.32353407806387197,0.006908079084165901,-0.12610699995487662,-0.05209061873641304,-0.021875308166927038,0.059408731015159075,0.0035683597643904885
-0.879187503981775,-0.29278172411937525,0.17763927638253593,-0.3272464313211544,-0.03570379023855915,-0.062249141787563474,0.006905563055628513,-0.06468137567201943,0.04644040964014699,-0.0471566480154174
-0.8930800902055005,-0.2474813365771376,0.20202232405225737,-0.2933070052616344,-0.09095351935923911,0.0022991671056311383,0.04020085516870542,-0.09521377194922112,0.049376325140499104,-0.06823290528123985
-0.9227183107441627,-0.1403686799779503,0.21299077255749743,-0.2224185278267041,-0.11910853692603132,0.10672912423148247,0.06948375049793747,-0.08724509785760388,-0.0068499942662875145,-0.022487485133534584
-0.93108452418915,0.002862022351241154,0.2604601903059951,-0.12317607116843164,-0.11710218862700839,0.1815850592945283,0.09744348057991971,-0.047700490170172596,-0.05886784311966052,0.023187897958230386
-0.9105612071984457,0.12369979113625915,0.3150311470769998,-0.009991704247486747,-0.10178923863387372,0.1954293036194108,0.09492378372460676,0.02294154822247609,-0.06693179091784945,0.06134185431783323
-0.8677605510380872,0.2781971253089021,0.3603494603060795,0.05194013845317578,-0.09255515120551187,0.14394585090197967,0.04460168635990184,0.10595595885273193,0.02416973594068274,0.048864409862571095
-0.8462163520274918,0.35125242882086927,0.35531278468304783,0.09320220000897181,-0.04727645305414616,0.10708402059960208,-0.049896230839222226,0.10449254994512469,0.04674868607227405,0.019050273219015937
-0.8384366701799603,0.39617587982639924,0.31370511765341846,0.1566434311591655,0.009529958719389149,0.05536912934101295,-0.12595791845837875,0.05663189340749589,0.018743467830461245,-0.04114183261148174
-0.8109412916650083,0.45823295526410246,0.2833829814945906,0.2017293434449414,0.016080957848709405,0.006134582208988974,-0.13525652871644994,0.01841722499353266,0.01272770284858066,-0.05410868489209818
-0.7707882600095571,0.5239522796142161,0.2194551681321963,0.25324535626084455,-0.0007231472425562517,-0.03825768613181506,-0.13074717920039342,-0.03277999502363826,0.007979716703053993,-0.07263994245233565
-0.7550871509013671,0.5686539443737554,0.1566449557101944,0.25756765528966163,0.016677607900100803,-0.12180972252098243,-0.060554417276516545,-0.07656573457565972,-0.01454821703924201,0.029913115073123914
-0.7100508847293451,0.6402374722163072,0.0979575954448403,0.22549889043251092,0.04633650169058482,-0.14654199568131554,0.018544219701151127,-0.10180517529599135,0.0012275378133565855,0.04879124838012608
-0.6859135929254349,0.6897270663766748,0.028824305640501795,0.16343241080519436,0.039344247709769964,-0.13558372096181784,0.09111539293188584,-0.07834079545046665,-0.017743682063838948,0.05834787768542917
-0.6577467993569633,0.7298665104192681,-0.03750687581360036,0.09971912236090788,0.035021322103652344,-0.12085268955704331,0.13015854949851333,-0.03207985363771469,-0.023924474415679426,0.0071417866289736455
-0.6018739923423592,0.7762200909610881,-0.13041940863233567,0.002994835391708005,0.05036929348425201,-0.07143395188527901,0.13256473219370016,0.025150033114542298,-0.02759935865583247,-0.045091660992878826
-0.5124092059254574,0.8180183877088859,-0.21459409595848258,-0.06934308857908882,0.05340494595027369,-0.04658408993273998,0.11413910553840298,0.07178147109494969,-0.015321509812630599,-0.06956280023398861
-0.4480287731488616,0.8373394735111855,-0.2774906977004879,-0.10737849553708297,0.03017598701208374,-0.021748828182650635,0.08218655073650775,0.09763732142376681,0.023248484546176465,-0.05772534468665208
