relative_humidity_20_max_PCA_1,relative_humidity_20_max_PCA_2,relative_humidity_20_max_PCA_3,relative_humidity_20_max_PCA_4,relative_humidity_20_max_PCA_5,relative_humidity_20_max_PCA_6,relative_humidity_20_max_PCA_7,relative_humidity_20_max_PCA_8,relative_humidity_20_max_PCA_9,relative_humidity_20_max_PCA_10
0.8038354281950513,-0.5344258299765289,-0.23449118657068344,0.037904874277465986,0.11699588013586319,0.09564823843298509,0.030376327866309855,0.031316516262294494,0.03408928693309747,0.029468381453230733
0.8078200221101308,-0.5388349709521213,-0.2243583110508343,0.035838934495444986,0.12114976683215724,0.07553925600476048,0.009273480704152862,0.023421811859757953,0.0050076885544013995,0.007103716055905617
0.8037407227110019,-0.5331123076751422,-0.26497962429770294,-0.007778196284602704,0.10865308325811263,-0.028430631522505957,-0.0295002798845361,0.008739477954728568,-0.0012818158381269192,-0.02694424960512391
0.8323458629878325,-0.5007864507589627,-0.2344948118075848,-0.049393016389864756,0.05770741672405612,-0.09217167350638551,-0.037031584579236804,0.0033763313440489627,-0.011521245832649712,-0.03154302263564335
0.8699522979289191,-0.4643415575688272,-0.16897025069076382,-0.05682077136469237,0.006706683463486976,-0.09836236225716825,-0.028282220091251645,0.0011247051422693607,-0.025520536112882332,0.018575870110550015
0.9001668831716563,-0.42513988058229135,-0.11507138379349113,-0.04108144141490686,-0.042875382199896346,-0.06045204370574693,-0.013395222992999644,-0.007864731980931784,-0.02140592461309287,0.05107646600907691
0.9149979562126375,-0.4005089990645587,-0.1058334760435221,-0.001947512032638061,-0.058384321663608976,-0.03632960377585858,-0.01388526418581986,-0.010634502658562103,0.0038668851125109056,0.023207906477425534
0.912059762362176,-0.41146385456225326,-0.08233849368768949,0.02454977018085468,-0.074259344160493,-0.0070623440375555055,0.015268335907413267,-0.0019511146363545635,0.0017305981384830608,-0.021464780374338677
0.9238765612536528,-0.38136565140365314,-0.08710346614463454,0.011850380032048255,-0.07628174159889362,0.012352532570188183,0.02345130080822107,-0.004365846350362786,0.010527390115852136,-0.038906194999159885
0.9406898038222059,-0.33398033057506143,-0.08845759444953749,0.002162167700731721,-0.0664032708249118,0.04414123470386129,0.037931197759890574,-0.007733901909058294,0.00042977574070407216,-0.03528237583822903
0.9563915769374649,-0.2909362607181818,-0.04719856949356132,0.013997398258788662,-0.08382095519186153,0.04917466587634914,0.03081317798306053,-0.029700666445712138,-0.03301537203270387,-0.02021485849618637
0.9596496378937872,-0.2889547644070482,0.009626535562311446,0.016385850223754484,-0.06979417835867832,0.04877848083315102,0.012018693431538538,-0.03153718198447325,-0.04317438325391989,-0.008528873561327727
0.9575155076561551,-0.2872113228939454,0.048043413934547204,0.04606905172754084,-0.054887623848856634,0.070866649733164,0.020085443771562624,-0.02996668231794071,0.01110701802616672,0.022660200333849554
