relative_humidity_500_std_PCA_1,relative_humidity_500_std_PCA_2,relative_humidity_500_std_PCA_3,relative_humidity_500_std_PCA_4,relative_humidity_500_std_PCA_5,relative_humidity_500_std_PCA_6,relative_humidity_500_std_PCA_7,relative_humidity_500_std_PCA_8,relative_humidity_500_std_PCA_9,relative_humidity_500_std_PCA_10
-0.5275704015982078,-0.6271998978299316,0.012949283194388338,0.3733653470095442,-0.38077192526972736,-0.023789143169974308,-0.19330257256347463,-0.08861362204054,0.06469672090995761,-0.011391460953425412
-0.5733960484955626,-0.6486277500988545,0.03375652397179654,0.371960104146998,-0.3232088050893579,-0.013510233739221418,-0.12498009063137454,-0.060200875489515714,0.02990457226747194,0.00012733644667347783
-0.6226114381861492,-0.6406792174052348,0.08165847473491691,0.37542718461165386,-0.2526211261487734,-0.014305835382001504,-0.023768316594677978,-0.0015647723602587953,0.0033023736920195406,-0.014015746752994019
-0.6478560576772361,-0.6461712723479544,0.13491265208749997,0.3371531773725049,-0.1627572463628848,0.004268833965002045,0.07014103867551398,0.07961810793225871,-0.042874178570649624,-0.018064423673062505
-0.6896988535835213,-0.6194819292740885,0.1675709870322664,0.30686778244050517,-0.07242555102587811,0.047231897253480155,0.09194984722616155,0.09622968590527703,-0.06578013141270304,-0.017020790583830932
-0.7070572472111363,-0.6264570837824476,0.18376122985349466,0.235674833270447,0.010722060515531626,0.0719078727331234,0.1223956663048852,0.0780204403034674,-0.0566081926620318,0.00024374108920580053
-0.7462549956451693,-0.5884673395137096,0.19866774041127283,0.1539519765561534,0.10373777965115553,0.0674173417892437,0.1579418620959111,0.01984357635346144,-0.020802969281825637,0.03357978242495017
-0.7604319872337798,-0.5600424590465047,0.21822067009583737,0.0723142551178992,0.19449497043203956,0.028598460004063103,0.1358085033868971,-0.00469951049332615,0.021600500271152744,0.05597617773290628
-0.7662183740308665,-0.5530829791044968,0.22632357367955677,-0.004984108155415128,0.2301877544626648,-0.033326291549023,0.06154124202468902,-0.07263975393599789,0.03403113062804661,0.05349908827989273
-0.7754128224811367,-0.508253564432287,0.217165174066278,-0.06942880163943138,0.2754371342993281,-0.10577649000630711,0.008682804775529464,-0.10307269319517555,0.03537380358590596,0.035068626831069934
