relative_humidity_150_mean_PCA_1,relative_humidity_150_mean_PCA_2,relative_humidity_150_mean_PCA_3,relative_humidity_150_mean_PCA_4,relative_humidity_150_mean_PCA_5,relative_humidity_150_mean_PCA_6,relative_humidity_150_mean_PCA_7,relative_humidity_150_mean_PCA_8,relative_humidity_150_mean_PCA_9,relative_humidity_150_mean_PCA_10
0.6533579358206127,0.6587435232955962,-0.35896115863013556,0.07083695164266025,-0.12279639424861509,0.03598380039789507,-0.0020764509467005227,0.03972514758992609,-0.04301654356860346,-0.03261323482343068
0.649035348731342,0.6710490776873506,-0.3475274182049274,0.09832542201817202,-0.11454274866535233,0.010428640401388712,-0.0070724061252059696,0.018462771550722908,0.003149099479554804,0.007895116229366266
0.6891155041614491,0.6673500742312456,-0.2873833859528252,0.08741874038771277,-0.06464924385045173,0.0029702347151366088,-0.014828456852620199,-0.0006070345574164019,0.024072606284950376,0.020424570131563048
0.7311850983839988,0.6581726519787094,-0.20518722742631726,0.06740474048510131,0.014118008287906237,-0.010568460458478713,-0.004757203749098307,-0.024063091552120826,0.01979691439056601,0.009244276401967524
0.7651035490006769,0.6391086011945607,-0.11731283661571612,0.03986557923403169,0.07193462579584792,-0.018835220955036435,-0.00038412961086172967,-0.029812843868850827,0.01270070695921989,0.0026049162403241335
0.7858916362881977,0.619029163480045,-0.045099564915929265,0.01639362327918249,0.10517984177619268,-0.0187245302109451,0.009588708144821958,-0.03406651502494149,0.004570647582210237,-0.002689167000811798
0.7970490140155801,0.604107979542949,0.008925833842251034,-0.0017045815805805007,0.11691599320100367,-0.028530303978818207,0.012676301724739594,-0.030493111757306603,-0.0010497915916126259,-0.0028289296584935683
0.8103078606239438,0.5795175617445233,0.09056990944427452,-0.02567594230699056,0.1165223557337885,-0.016239277623859717,0.016309273330698707,-0.020583599196803515,-0.003570110750847075,-0.004118901464556962
0.8192579033510872,0.5634371561231238,0.13042526487838452,-0.04759513310388793,0.08058112047917827,-0.006439546404473206,0.016685422065613895,-0.008970552921394015,-0.004728585912155941,-0.010767669659398661
0.8405021343500525,0.5232817400908877,0.157070561525718,-0.07814322415531512,0.056299351406030804,-0.0012508154729395182,0.014418511203374847,0.02526038679078259,-0.01314631242629813,0.0031501124018055455
0.8601160719022779,0.47224894732234984,0.17928914106957325,-0.12519986705469038,0.019828221857993784,-0.0019430153568553653,0.00853139974124781,0.06738967932322716,-0.00954482733105943,0.015568306351553842
0.890064866162038,0.40382350713326426,0.1868185896100262,-0.1401298158058352,-0.022279849450328248,-0.006903298772029788,-0.003969671405984458,0.06981839910272604,0.0029144626227354674,0.010336973461433363
0.9125999461695006,0.33318704290496143,0.2215981032356294,-0.13667437495161874,-0.054808163813175666,-0.01189265438958909,-0.007999839544837392,0.014397217748545238,-0.010452068887164677,-0.007900258808293691
0.9435030122779982,0.2114656270447022,0.21321685015074548,-0.12822848966395956,-0.1267623358513533,-0.002064734966899852,-0.03942999236587902,-0.019359205132664398,0.02920302066131142,-0.007467150424188158
