relative_humidity_200_min_PCA_1,relative_humidity_200_min_PCA_2,relative_humidity_200_min_PCA_3,relative_humidity_200_min_PCA_4,relative_humidity_200_min_PCA_5,relative_humidity_200_min_PCA_6,relative_humidity_200_min_PCA_7,relative_humidity_200_min_PCA_8,relative_humidity_200_min_PCA_9,relative_humidity_200_min_PCA_10
0.5571070475279345,0.5477725225414913,-0.31160278573767536,0.5130546314090229,-0.05191252323265519,0.13409638861406767,-0.14358663211903522,-0.001466455772599681,-0.0066628089105610746,-0.007375588331090415
0.63780005038143,0.6258790796371818,-0.2593602651773689,0.3688891714460122,-0.05035584750364482,0.06985778558932446,-0.04955055085508051,-0.0486215591433074,-0.011560126731392069,0.01449561970488817
0.6669615746048723,0.6482589848941019,-0.2279648179083722,0.29271843363876454,-0.07789844423490899,0.030030844857838017,-0.01917378693868635,-0.034855594780296095,-0.014669339676010673,0.014771178856016325
0.6899366825921482,0.670755803811066,-0.1520124357421516,0.08863594981589043,-0.04468425219906797,-0.1125800618554103,0.20443165110451908,-0.022044768890371602,-0.010430608739847006,-0.01896844477757832
0.7069677337577973,0.6445277136622445,-0.16876278718877108,0.06999185102798752,-0.04012204110322975,-0.12078091524867461,0.21225343695699772,0.02671262361528143,0.002670434246582409,-0.03268081706576835
0.7460672858284799,0.6244159940295213,-0.1334062917381923,-0.058930916775077086,0.01259159172372933,-0.1168854662348726,0.17304316464947797,0.022525918336598224,-0.0016231847924068823,-0.012396775767845739
0.7714760864908604,0.6110723348036097,-0.12952074912875294,-0.08908520566741325,0.015426851975278856,-0.05244912586472593,0.020752124006486943,0.1253471291071471,0.017178673924744738,-0.005330118624067973
0.7784694763840667,0.5750897229345915,-0.11207114528952128,-0.1303422602679645,0.007650397776148818,-0.008216798656137312,-0.11091590105736372,0.18651773058192433,0.030582922319958256,-0.0033796775794208943
0.8058706641655029,0.5568141679125247,-0.11228767404965083,-0.14852104523217383,0.015730585521916605,-0.010531586900241014,-0.09425223174660374,0.09734114639784991,0.019888496402997797,0.00012004206241412351
0.8132903088022442,0.5522411866085721,-0.11659944738582621,-0.13460562810473642,0.03937473475386282,0.02231427816764409,-0.09932182914030284,0.027619210789236428,0.018240257064014838,0.01558409736813448
0.8326504290171687,0.516932246437565,-0.08856996110341302,-0.1657417978904175,0.023412937463378514,-0.0017565502058137779,-0.03671336937047445,-0.1161427647694995,0.016823993789917835,0.026206265758114796
0.8387757391331336,0.4943025482721081,-0.02343114780946732,-0.18205919175834293,0.03480179568611605,-0.0037333336439986987,0.005224263954931016,-0.17150317923836722,0.017164682114963636,0.039237687199826635
0.8612307530803432,0.44460754192005963,0.07251955325240421,-0.23403200750214911,0.04931090767923711,0.023498076906190733,-0.04682114597422422,-0.08046339161355993,0.0058894194442404455,0.023416975806397452
0.9065725247521198,0.2999763639913066,0.24168482026261076,-0.17703549039575464,0.023281405833228845,0.06115119117621273,-0.04325683989805217,-0.06377499643984104,-0.04186941447493165,-0.01259463493932144
0.9084869312533863,0.16471345118923342,0.3524551464115455,-0.1202341702490527,-0.004029359730904655,0.10416048061206559,-0.05127302867627709,-0.025344895127972823,-0.07847395267216238,-0.04679777130221397
0.8545378137199219,0.03835408978442857,0.5014196563509379,-0.06137104634539674,-0.014864300816305942,0.11106773707254126,-0.016904812450729077,0.015510647028273662,-0.10456298647436589,-0.045783390504483934
0.8654988135471656,-0.013740752565380017,0.4995502286449049,-0.054872453333757724,-0.004078417554242308,0.07316808515463881,-0.0067043222422733945,0.04630128097525113,-0.024490154593894635,-0.006856934334934243
0.8292689415656302,-0.16786805295655188,0.5127052536989921,0.07215996508796137,0.042667918583119406,0.07369008672224409,0.010442443901289705,0.03206284094390809,0.1363095314168752,0.04585666020922983
0.8536462411304203,-0.202897525497673,0.4702815609758452,0.08145396202564141,0.054623988910730815,0.03781146530394962,0.03534235022743203,-0.01744050446033474,0.09679412375893247,0.037266267567524755
0.7823241852874236,-0.2628805459891281,0.5517019999447246,0.12140536197883413,0.07895154398720844,0.05464802933542926,0.04367135335556005,0.037889183666228406,0.0176865497805839,0.023992946909668918
0.7983977093381613,-0.3086231160350167,0.49436773953696717,0.14010749376963413,0.10411626372154292,0.03868885974167844,0.06336786795261404,-0.0013607019088261916,0.011193331000300231,0.02522135475012328
0.8177121504925234,-0.33153291663731,0.45617077444999615,0.1257002981314205,0.06892763445369596,0.010274940638012047,0.07343001659053855,-0.00807145739548359,-0.01402902300199223,0.015087799267829554
0.8548012595031675,-0.39214138338505367,0.3267519966723694,0.09724653819868902,0.013792430572618824,-0.06647256078937248,0.029225754279878762,0.02297223782006335,-0.06525861879722356,-0.03131223420841223
0.8634160772331441,-0.4449310157699573,0.20013359933463382,0.07801285547167171,-0.09184738680188924,-0.0891237074934449,-0.021221235769184065,0.020999220619870324,-0.03173192591702841,-0.044389104453718874
0.8647692743579417,-0.4650525881300108,0.11630934786355804,0.042933618070462025,-0.15115503347835024,-0.07757203416973764,-0.03181312619128562,-0.01748219768295346,-0.010286350116081996,-0.0194560260154488
0.8166652239812069,-0.47853493134614555,-0.018401041892558936,-0.006489693074828234,-0.2886133121528411,-0.15714162213296223,-0.07909404087912004,-0.020632210992316567,0.03062192413546607,-0.04338181879074308
0.8330290738577648,-0.4685425615325187,-0.07923585309289258,-0.021806021546017632,-0.2530510376847511,-0.14610832133470802,-0.07272557789241031,-0.03360346343318194,0.04366791995446687,-0.02463154874777017
0.8373193577019061,-0.4638143241215959,-0.21510614588294638,-0.034831419615973885,-0.1563562254262052,-0.14862183269033713,-0.02830929676375325,-0.0219249826268434,0.030727174969414114,0.03587638613196799
0.8050662786841787,-0.4849380917700558,-0.3209830376962792,0.007596438887776659,0.03798627603245064,-0.13715905864409017,-0.029439183915644963,0.012826080988529246,-0.04262235460955996,0.06938637217795736
0.7491691461240001,-0.4771116166789191,-0.37960447838626277,0.04307379184751874,0.23138035418663733,-0.12343903887743385,-0.02432870255273946,0.02312277539592478,-0.07716937593933562,0.06871060799129194
0.72909233459433,-0.4709208579071083,-0.4226104322290786,0.03514166691037614,0.26044652818245767,-0.087903671724932,-0.032570647005337273,0.008685516956712864,-0.04726371960986451,0.03744633949877422
0.7204174679906662,-0.47145075896135036,-0.45908431039010666,0.01600272345952585,0.23212261082444197,0.013014094713478362,-0.0037541487226323686,-0.008379433993112523,0.05295835420881694,-0.04216300602726378
0.7117929023869154,-0.4657059523170234,-0.4864356559175642,-0.00598293530704384,0.19588967320002734,0.07834564744422398,0.008318057411657401,-0.017916124746091742,0.043811462957844806,-0.08963141263380595
0.7031038673012208,-0.45033855491722513,-0.5077644040727954,-0.04058850407685347,0.13079261820333987,0.1659679390499497,0.04001582759736441,-0.031647369922035255,0.03057063419952054,-0.08537484954315794
0.6537590190599404,-0.48083988004477657,-0.48681970246592854,-0.10871036784374964,-0.21659271020087204,0.22766587155602436,0.08612701933893022,0.020708895366724222,0.006421997747160465,-0.0071526417223977
0.5944006761307402,-0.48540117360246887,-0.49842372704436533,-0.11333659516601184,-0.2533407791834589,0.26994209764502763,0.11426701973284686,0.04975211202256158,-0.04148690354573589,0.10009215099830507
