time_step,variable,PCA_1,PCA_2,PCA_3
1,vertical_velocity_20_mean,-2.715379997140821,-3.083390885328943,0.20673491237005984
2,vertical_velocity_20_mean,-2.762538526274568,-2.9493839894443696,0.26434469336757643
3,vertical_velocity_20_mean,-3.062866114838736,-2.8776742309500998,-0.06632265138726377
4,vertical_velocity_20_mean,-3.16528657672992,-2.8576498950166527,-0.24814641659222164
5,vertical_velocity_20_mean,-3.3050967107895284,-2.406817550054983,-0.00039150583581831826
6,vertical_velocity_20_mean,-3.1046435515624657,-2.5119516409788782,-0.15239888704009916
7,vertical_velocity_20_mean,-2.892886928050863,-2.190448063942777,-0.3141666480408689
8,vertical_velocity_20_mean,-2.801412714567537,-1.9339722190474071,-0.5356134184898663
9,vertical_velocity_20_mean,-2.849491061514089,-1.622856216504434,-0.47807489540623144
10,vertical_velocity_20_mean,-2.8459642825617086,-1.4597329075218946,-0.4526374280087226
11,vertical_velocity_20_mean,-2.505450784427304,-0.7996824005384661,-0.6397729377337434
12,vertical_velocity_20_mean,-1.7715139539865663,0.1590496642156175,-0.35305800019468486
13,vertical_velocity_20_mean,-1.6254344988605234,1.4709720131967121,0.35513522959127997
14,vertical_velocity_20_mean,-1.6250617134074823,2.214085438353907,0.7192681349060028
15,vertical_velocity_20_mean,-1.7777304595650536,2.6508959297166323,0.5152790999687827
16,vertical_velocity_20_mean,-1.773711362570435,3.8689258203867465,-0.0807589889752857
17,vertical_velocity_20_mean,-1.36506472025112,4.821070560951502,-0.7115761107814992
18,vertical_velocity_20_mean,-1.558516816361063,5.125751205886958,-1.2670447596403402
19,vertical_velocity_20_mean,-1.509220336649291,5.009193687322746,-0.9917286039136667
20,vertical_velocity_20_mean,-0.9427033591606838,4.3520970623653765,-0.46266136406502917
21,vertical_velocity_20_mean,0.27186485082417405,2.7667284135109464,0.7205526289218573
22,vertical_velocity_20_mean,1.3907983214390172,1.0501735623549031,1.9801198922571874
23,vertical_velocity_20_mean,2.151159181718973,0.16224143166125504,2.589791111358194
24,vertical_velocity_20_mean,2.2366311633071794,0.05603761147593673,3.150370914881484
25,vertical_velocity_20_mean,2.3240935171637824,-0.3014680564415799,2.940829924213704
26,vertical_velocity_20_mean,2.5847341003739723,-0.5138216127536045,2.721497633925759
27,vertical_velocity_20_mean,2.5156911863180142,-0.7779284143342969,2.0618277122804467
28,vertical_velocity_20_mean,2.5429598816655177,-0.7877556382512241,1.304518086681963
29,vertical_velocity_20_mean,3.2979165098421053,-0.5823851881959575,0.3741244202917206
30,vertical_velocity_20_mean,3.8658351058956653,-0.9464661662475985,-0.7086378510877354
31,vertical_velocity_20_mean,4.106921616122504,-1.1069819697249579,-1.230655940667593
32,vertical_velocity_20_mean,4.146420643704632,-0.9272915343418445,-1.3382608026838236
33,vertical_velocity_20_mean,4.095743059541139,-1.0206770404305643,-2.0728036265393497
34,vertical_velocity_20_mean,3.6365070436799365,-0.7689082666717784,-2.6939722920408493
35,vertical_velocity_20_mean,3.4769622353953227,-0.6109867459467723,-2.7026455830890623
36,vertical_velocity_20_mean,3.315736052277832,-0.6689917687301522,-2.403065682802264
