time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,vertical_velocity_50_min,-0.2644856379110473,-3.6309227906125456,0.5862527695048494,3.0065722121937477,1.7189756117624415
2,vertical_velocity_50_min,-0.40732631804792074,-3.3618336282312726,1.20330290367999,3.2198453189948326,0.7987299728745618
3,vertical_velocity_50_min,-0.05432478170204246,-3.610857939315885,1.5412301413765455,3.4868977367403016,0.5344329902860323
4,vertical_velocity_50_min,-0.5825348091593027,-3.102726678590592,1.3943013189085578,2.0043087217719657,-0.7153831384325987
5,vertical_velocity_50_min,-0.6991257976369251,-3.4725628441069185,0.44753814002819536,0.2721445195352642,0.267689532812172
6,vertical_velocity_50_min,-1.3689652838781163,-3.5151382187555122,-0.6330263515288096,-1.153750770308336,0.7478178347275303
7,vertical_velocity_50_min,-1.0303806438710703,-3.7584532107841655,-2.185201546528409,-2.0433137398049515,1.6136598738182073
8,vertical_velocity_50_min,-1.180394343774376,-3.5941962766389293,-2.2535403230247613,-2.3000285014476276,2.5245565054275345
9,vertical_velocity_50_min,-1.9727370874928636,-2.800109633721987,-2.22375314719986,-1.8944863947656572,0.6259843496586249
10,vertical_velocity_50_min,-2.123252123284526,-1.3844742331562478,-2.568633313060229,-1.0842137294984837,-1.9301658067246423
11,vertical_velocity_50_min,-2.323450939879207,-1.324230951112301,-2.2676459491356202,-0.6198792290007206,-2.2610601152973326
12,vertical_velocity_50_min,-3.06192970294165,-0.22610204423591426,-1.5494357827657828,-0.6828358144577588,-1.963868933179427
13,vertical_velocity_50_min,-3.1871180862925783,-0.0015760461904967187,-0.5875688685241106,0.16271345069425389,-2.027997613201635
14,vertical_velocity_50_min,-3.32572919058115,0.4644669454709395,0.39545847449786214,0.533627131747144,-1.899356096132695
15,vertical_velocity_50_min,-3.215822496853861,0.5761918819229235,0.7320520057597034,0.549447764203903,-1.8773011493038754
16,vertical_velocity_50_min,-3.4066638748851292,0.9416065576602204,0.8677289444755522,0.3954157088988624,-1.4723258267481727
17,vertical_velocity_50_min,-4.048324852500243,2.4634099059126036,0.847968113462882,0.4271411012986791,0.3188187539025421
18,vertical_velocity_50_min,-3.962655080871254,4.043613357859939,0.03663193099657372,0.6826484947879567,1.3293031709580256
19,vertical_velocity_50_min,-3.836734355233123,4.01933657273892,0.42206465476398974,0.5646172400890246,1.7513269167705274
20,vertical_velocity_50_min,-3.937218027198273,3.888977330796349,0.39306896160765076,-0.03421290808978725,1.3929996256463266
21,vertical_velocity_50_min,-4.004159588444008,3.8997920277911566,0.28763217352220816,0.006105868666736228,1.2439050003612193
22,vertical_velocity_50_min,-1.9431649964701139,2.082527295617493,0.7910924255323999,-1.2469069662763512,0.8776852261438014
23,vertical_velocity_50_min,1.5609781242562706,-0.787486055749527,2.8088258983573064,-1.5816883157829211,0.41777159866926655
24,vertical_velocity_50_min,2.3415972547200266,0.04064199491955917,2.9686612869241733,-2.130660564242442,0.7946443658833187
25,vertical_velocity_50_min,2.9577027430066556,0.6588274556223952,2.2033436191266325,-2.334727064076227,0.5620174199338567
26,vertical_velocity_50_min,2.94596235769986,-0.07695826933913878,3.0827999414494838,-1.2422077986771576,-0.4683190177838053
27,vertical_velocity_50_min,3.159821681338517,-0.20058485371908552,2.5075415464721837,-0.10157335507389276,-0.9352815664259382
28,vertical_velocity_50_min,3.087282346258639,0.008616906580411185,2.383084508447412,-0.4961071823667319,-1.0619006569001306
29,vertical_velocity_50_min,3.428443173068294,0.26493530143603244,1.0608098258472534,-0.8752974677656493,-1.1937262123999641
30,vertical_velocity_50_min,4.112648330789657,1.1736897820451648,-0.8080357967835962,-0.7903751574928727,-0.17569759396595977
31,vertical_velocity_50_min,4.34420555307719,0.8453824975893335,-1.1125975462050979,-0.3492681007217477,-0.24083534699144354
32,vertical_velocity_50_min,4.28530813174922,1.6593502686418735,-1.6505610347135833,0.3571842952833825,-0.2018757832297292
33,vertical_velocity_50_min,4.530731771792152,1.6921922896990558,-1.7603659819764559,0.8152984062590553,0.14638775734433598
34,vertical_velocity_50_min,4.450171507166942,2.066998639556337,-2.0739567674743173,1.387336085321852,0.04291784489407173
35,vertical_velocity_50_min,4.540855058282292,2.0027910725258544,-2.4326394305038117,1.2965329752532284,0.12396450971660172
36,vertical_velocity_50_min,4.190789985703066,2.0548655898739554,-2.8544277453169546,1.79369602810913,0.5915059951263395
