time_step,variable,PCA_1,PCA_2
1,relative_humidity_30_min,-1.3021946177623107,0.6697907434498301
2,relative_humidity_30_min,-1.9676010468284209,0.8163265505215848
3,relative_humidity_30_min,-2.9876802956925017,0.8428231026463373
4,relative_humidity_30_min,-3.397101494414161,0.6148256470120962
5,relative_humidity_30_min,-3.375628237761298,0.5082150935111944
6,relative_humidity_30_min,-3.445534288432986,-0.4167545327625015
7,relative_humidity_30_min,-3.3939993327210445,-1.1789510469349591
8,relative_humidity_30_min,-3.311977005168468,-1.0391136823916851
9,relative_humidity_30_min,-3.095222176810433,-1.1937948193812287
10,relative_humidity_30_min,-3.083201742123664,-1.5887432488726345
11,relative_humidity_30_min,-2.901004529449422,-1.6270039583737748
12,relative_humidity_30_min,-2.913535978846901,-1.6505235927731043
13,relative_humidity_30_min,-2.4598840455940696,-1.5121364546154934
14,relative_humidity_30_min,-1.6446853020173018,-1.0728351097195994
15,relative_humidity_30_min,-1.506323416243528,-0.42301508623552225
16,relative_humidity_30_min,-1.3048098539747444,0.08789206454702925
17,relative_humidity_30_min,-0.968321973499228,0.4836890481615086
18,relative_humidity_30_min,-1.000137215640562,0.9952270747617542
19,relative_humidity_30_min,-1.049912539901061,1.117808022449323
20,relative_humidity_30_min,-0.7478351123343183,1.7123892197035309
21,relative_humidity_30_min,0.09020811548727012,1.634941647118263
22,relative_humidity_30_min,0.503304588715183,1.696933418130357
23,relative_humidity_30_min,0.3860077628953852,2.1298248043381727
24,relative_humidity_30_min,0.7418301446677457,1.9701809539024868
25,relative_humidity_30_min,1.4801651966384741,1.518433306451553
26,relative_humidity_30_min,2.384309860255977,0.8138775935453798
27,relative_humidity_30_min,2.9496937184130285,0.3254077179957964
28,relative_humidity_30_min,3.181114816716223,0.22292135553939502
29,relative_humidity_30_min,3.389865352567937,-0.012390637192304535
30,relative_humidity_30_min,3.65854263833415,-0.23307352919968463
31,relative_humidity_30_min,4.053524629023099,-0.6621101652594871
32,relative_humidity_30_min,4.292713345084546,-0.8802752246627433
33,relative_humidity_30_min,4.4119368113604445,-0.8789169743093836
34,relative_humidity_30_min,4.620995890241788,-1.0458476978817204
35,relative_humidity_30_min,4.77013576286919,-1.2083217333902831
36,relative_humidity_30_min,4.9422415719459645,-1.5376998698294988
