time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,total_precipitation_min,3.3668501694834294,3.354998305037191,-2.089063183866097,3.89934643438156,-1.2997588946142633,2.471871060798385
2,total_precipitation_min,3.537356736933112,4.951776950689994,-2.941122365280651,2.5519576120184,-1.0199195709860256,2.0201497215179613
3,total_precipitation_min,3.8151049239716497,5.1043695706517,-3.176518501980248,2.324878563837633,-1.1721047856000928,-0.5372280469665863
4,total_precipitation_min,5.299075752026057,3.2132613980021802,-3.166196076007254,-0.07659879023036092,0.1925367543338926,-2.9423593480920895
5,total_precipitation_min,5.638470358508852,2.247687299069176,-3.040621967888199,-0.29222235541080316,0.5031627866650416,-2.543816360791441
6,total_precipitation_min,6.028710495849079,0.1391251137322938,-1.8112084870621843,-2.991610317761203,1.6520131399764526,-0.700543966754071
7,total_precipitation_min,6.2176942192871385,-0.37314342988829735,-1.2271597991632057,-2.4579072073331303,1.184136059640678,0.39565233817351786
8,total_precipitation_min,5.731844200616944,-1.3503848147243045,-0.27243799075134756,-3.237221684173933,1.6650173275204971,1.3781605469850144
9,total_precipitation_min,4.833769798495162,-2.141449637853173,1.0569711177801904,-2.7833738187329087,1.3950407926943889,2.7115643758522903
10,total_precipitation_min,4.773776673481462,-2.300176644122035,1.9735525815648638,-2.054555962363226,0.6006715914711033,0.8195708584555359
11,total_precipitation_min,4.435543223830969,-3.1218518455247124,1.7443663304312245,-0.0146807722850824,-1.0277006474052641,-1.8548333091470233
12,total_precipitation_min,2.7325030405521558,-2.7295188575377036,0.7677024006719788,-2.4715890407344676,0.11174324391447267,-0.7118772909689376
13,total_precipitation_min,1.8390974046494077,-4.695321825581806,-0.24976667764968472,0.6008897714921322,-2.0400567627529167,-1.0704046460074337
14,total_precipitation_min,2.449034642714654,-4.189419972785111,0.7789847852213725,3.7420939272789613,-2.551940641745712,-0.23823355100314292
15,total_precipitation_min,2.6777661142949363,-4.224356233187255,1.0861373337642624,4.216952088956437,-2.5022788500833584,0.41128420235669866
16,total_precipitation_min,1.0110066477876818,-4.026978505484255,1.4398189412569284,3.6890406829294893,-1.0968648918184836,-0.002434361943480108
17,total_precipitation_min,-2.204726616999359,-0.19269751381657374,1.6163862291488054,2.8990286218889105,4.5444759867234135,-0.7610059154223916
18,total_precipitation_min,-3.02750617422678,0.1231763481938251,0.8082397058762041,1.932757589928053,4.275028501137848,-1.2446200858746437
19,total_precipitation_min,-3.308570138205289,-0.9262558413825944,-0.28776717915255734,1.9609565336350674,4.06938681024432,-0.5188591788469854
20,total_precipitation_min,-2.7677450941007327,-0.5442336265249254,-0.6717313645465255,2.3994200336586244,4.7253281532241225,1.856824170183204
21,total_precipitation_min,-2.5133760997281858,-0.898629038812751,-1.4880870958704688,-1.0145167164802382,0.17125562856371987,4.129345635285571
22,total_precipitation_min,-4.139412870926332,-0.7762414719260677,-2.1366794008884513,-1.1228125777769293,-0.8548722936765785,2.1974439172229454
23,total_precipitation_min,-4.44649369296819,-0.4886229641500802,-2.1791412410769526,-1.3226631379022777,-1.6697223010843085,-0.23061734178188747
24,total_precipitation_min,-4.888630719955523,-0.6393682717117891,-1.4934900508449478,-0.73848309590027,-0.21076479964319042,-0.4821822992278076
25,total_precipitation_min,-4.638299702936048,-0.030390688106748418,-1.6138441749698336,-0.31372783653243924,0.3839063690589778,-1.077874517505358
26,total_precipitation_min,-4.589108025395893,-0.6047852152405835,-1.3882789532865416,-0.7903242997923815,-0.4612598802348135,-1.1994446567190515
27,total_precipitation_min,-4.410811074778045,-0.29840099684863075,-1.2141380265695794,-1.3710380918582532,-1.4431759011017151,-1.0606746737263422
28,total_precipitation_min,-4.047926052757294,0.11572421606289511,0.17686117394955309,-0.5555266548790181,0.44920828585719913,-1.4542615934947989
29,total_precipitation_min,-4.412765195694402,0.2919100610962257,-0.8389848555804283,-1.3168647769946225,-1.8437316157378112,-0.7959155091034321
30,total_precipitation_min,-4.669524575911264,-0.04852192891252537,-1.0924989992867309,-1.1914632882884866,-1.114700584136496,-0.09269721436387614
31,total_precipitation_min,-4.964995827702177,0.43628863822737085,-0.7039243190227683,-1.0006516757038606,-0.7718210376956182,0.27921856458675015
32,total_precipitation_min,-4.454786127585484,0.9807908162836846,-0.33214353684862935,-1.3704337100372443,-2.0711502584986974,1.0047389579836867
33,total_precipitation_min,-0.2884012901753695,4.1989409938734505,5.182822715162353,-0.18075777500090753,-0.9740693235263901,0.831171223881728
34,total_precipitation_min,-0.2992310979646926,4.1697654401093445,5.886967155792705,-0.7437491566775664,-0.9517270003776055,0.16276261241094186
35,total_precipitation_min,-0.5155854352191778,2.8032876849643085,5.81772692969399,-0.6071024306545332,-0.6256694483479825,-0.5890586826148857
36,total_precipitation_min,0.20029141074754045,2.4696464881282685,5.0782668472788295,-0.19744668650110114,-0.2196219419587952,-0.5608156353385731
