time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,high_cloud_cover_min,-0.10994312297553491,1.0543141130310933,0.13651915739352635,-2.990156352761378
2,high_cloud_cover_min,-0.350545804673431,2.4440937144421206,3.148302748802324,-2.031618408447599
3,high_cloud_cover_min,-5.120583155313265,-4.061781482961772,-0.8165738849951424,0.6191468124429429
4,high_cloud_cover_min,-5.103529471311433,-3.95349474906903,-0.706551356727737,0.4065354922760267
5,high_cloud_cover_min,-5.128758591760108,-4.0326498016503205,-0.7767621095680766,0.5403196733693549
6,high_cloud_cover_min,-5.149584737779748,-3.9810027999337105,-0.6657124348970093,0.5898738179363762
7,high_cloud_cover_min,-5.217606607194467,-3.506998120485416,0.1463383623306757,0.6285910922919878
8,high_cloud_cover_min,-5.222485868720066,-3.4401100512316987,0.253258980580639,0.6214107003296475
9,high_cloud_cover_min,-4.998886429350758,-2.1571737981861485,1.9785633324551233,0.6007381244322836
10,high_cloud_cover_min,-1.9616206844247264,2.3711553937305103,5.540861365768221,0.2515681382049704
11,high_cloud_cover_min,-0.5151126560390218,3.6696646890121034,5.916345479829551,0.08729188500154253
12,high_cloud_cover_min,0.439800442412179,0.7421452519075437,0.24341269061661905,-0.038269922574212
13,high_cloud_cover_min,-0.5151126560390229,3.6696646890121047,5.916345479829554,0.0872918850015422
14,high_cloud_cover_min,-0.5158029849873926,3.6702129466100364,5.916177035729442,0.08399024851839962
15,high_cloud_cover_min,-0.539534706810117,3.7105005978914067,5.964735300942321,-0.14491677176441672
16,high_cloud_cover_min,-0.5313161304045322,5.099518734262596,3.2486322633638327,-1.23651195500533
17,high_cloud_cover_min,-5.1829019442137625,-3.561296492621779,-1.0484237726373111,0.044020230544109674
18,high_cloud_cover_min,-4.994396042817896,-2.514446592581302,-0.9283040007990205,-0.8033611744876455
19,high_cloud_cover_min,-0.8185234000434883,1.8865675871449497,-1.0391720562469187,-3.1278855910425656
20,high_cloud_cover_min,-3.1418789102262723,0.7844571011457272,-4.373217241425318,-2.1002115406298274
21,high_cloud_cover_min,0.32943745569210375,4.279194368368009,-5.022276411049404,-2.284329401531418
22,high_cloud_cover_min,0.32932891791765656,4.2796375628014625,-5.022790469198566,-2.2847305778325793
23,high_cloud_cover_min,0.32943745569210353,4.27919436836801,-5.022276411049405,-2.2843294015314193
24,high_cloud_cover_min,0.3294374556921034,4.27919436836801,-5.022276411049405,-2.2843294015314193
25,high_cloud_cover_min,1.0394133892662802,2.8065488853058476,-2.6802306395702398,6.3569531788023985
26,high_cloud_cover_min,0.7962649078067928,4.3353477657871595,-4.774999661972039,3.16195654747252
27,high_cloud_cover_min,0.9524362340645086,3.3833107614118316,-2.8757524798147682,5.865813337024092
28,high_cloud_cover_min,3.1469613565553405,1.534735559348512,0.0014005126032536471,5.400755415526955
29,high_cloud_cover_min,5.938376294750807,-2.957345103966237,0.3390600142961816,-0.1464055763285775
30,high_cloud_cover_min,6.011835106866708,-3.5070304315383654,0.29540337116048565,-0.5281754468386365
31,high_cloud_cover_min,5.945619421204973,-3.4606535583335196,0.2907522251159745,-0.52554863344932
32,high_cloud_cover_min,5.993712885404358,-3.5011507187185535,0.294775703224971,-0.5529644787521591
33,high_cloud_cover_min,5.963585306227451,-3.484711568358591,0.29287027079868755,-0.5686520459014786
34,high_cloud_cover_min,5.972707056664579,-3.473109439218079,0.2923549420384564,-0.5024526972366078
35,high_cloud_cover_min,6.026772053819244,-3.515332413247458,0.2965529813606729,-0.520728147051024
36,high_cloud_cover_min,5.572998165047857,-3.171171335847043,0.26265712275983416,-0.39067905447754714
