time_step,variable,PCA_1,PCA_2,PCA_3
1,large_scale_precipitation_max,-3.9553627290174704,-1.7624968255758073,-1.0202116762044595
2,large_scale_precipitation_max,-4.22230740791242,-1.25935936717475,-0.6276167047967608
3,large_scale_precipitation_max,-4.256825356479995,-1.655027106859331,-0.43023911686497973
4,large_scale_precipitation_max,-4.227508295876885,-1.6584920928947133,-0.6086398457847244
5,large_scale_precipitation_max,-4.106805976078619,-2.1252703322978888,-1.1790488342577086
6,large_scale_precipitation_max,-3.690824493609631,-2.4174004196822403,-1.5158928666243932
7,large_scale_precipitation_max,-3.7069542962588806,-2.05838840164461,-1.3961206539865705
8,large_scale_precipitation_max,-3.7288709768554518,-1.8307283793182603,-1.2610500247300025
9,large_scale_precipitation_max,-3.5418773278043703,-1.3073947002206106,-0.6674489976299941
10,large_scale_precipitation_max,-3.0828306539292467,-0.8630547482438816,-0.03434815036730997
11,large_scale_precipitation_max,-2.763524606844704,-0.4922084769959004,0.5669127042055304
12,large_scale_precipitation_max,-2.970109199059959,0.13309017074895396,1.3743628690602772
13,large_scale_precipitation_max,-2.449696580601151,0.648131490140275,1.7877898081225092
14,large_scale_precipitation_max,-2.140338369522941,1.6274386307627173,2.197630404676616
15,large_scale_precipitation_max,-2.455850277169475,1.835918459587712,2.208303275666213
16,large_scale_precipitation_max,-2.2740489866985127,2.068965059358824,2.180613413830948
17,large_scale_precipitation_max,-1.7127861896096257,2.520016879992321,2.002346012993576
18,large_scale_precipitation_max,-1.2676159712522161,2.9866470850262075,1.4893425252845256
19,large_scale_precipitation_max,0.26049156753756497,3.4227364799939064,-0.1490862647367468
20,large_scale_precipitation_max,0.7160375200502773,3.591294230814607,-0.39805613934986267
21,large_scale_precipitation_max,0.9242158359062699,3.757128360383975,-0.13722103054007959
22,large_scale_precipitation_max,1.5021473870921032,3.5792316067558674,-0.9874479980510185
23,large_scale_precipitation_max,2.217364961470048,2.7987086478823913,-1.793832845153418
24,large_scale_precipitation_max,2.407083122877658,2.6013073106182536,-1.2929329344713998
25,large_scale_precipitation_max,2.66664754749739,2.160067412889654,-1.6309903573759374
26,large_scale_precipitation_max,3.043739486685017,1.928232870825335,-1.6074180341239643
27,large_scale_precipitation_max,3.417679661525033,0.5713056537399146,-1.5112930154976245
28,large_scale_precipitation_max,4.176073661816692,-0.497116794999368,-1.5543160842295898
29,large_scale_precipitation_max,4.388525001989113,-1.3492720084168843,-0.8903447659538912
30,large_scale_precipitation_max,4.336593453193611,-2.0048020328152525,-0.671730156958845
31,large_scale_precipitation_max,4.540905526545323,-1.6695778789176634,0.12045388579816002
32,large_scale_precipitation_max,4.398109911549021,-1.8648902837552261,0.9092152174530339
33,large_scale_precipitation_max,4.273910964869898,-2.607076347501808,1.1260476839876974
34,large_scale_precipitation_max,4.297613088259558,-2.6257209221608586,1.7556529201537574
35,large_scale_precipitation_max,4.527281293635497,-3.132111909233415,1.963697132580443
36,large_scale_precipitation_max,4.459717702081468,-3.0498313208124475,1.6829186438760082
