time_step,variable,PCA_1,PCA_2
1,geopotential_1000_max,-2.8524280154474826,1.349687442132706
2,geopotential_1000_max,-2.7996560266130537,1.3566578481661953
3,geopotential_1000_max,-2.690322614572009,1.3041706235777646
4,geopotential_1000_max,-2.640518738402694,1.245681597618254
5,geopotential_1000_max,-2.5497918739738354,1.1256820001574164
6,geopotential_1000_max,-2.5035544772876714,0.9257806330348034
7,geopotential_1000_max,-2.4016279269897134,0.7526168891426014
8,geopotential_1000_max,-2.304931313709816,0.5246715603872765
9,geopotential_1000_max,-2.1116750469594567,0.3099900042983531
10,geopotential_1000_max,-1.9105899071113355,0.04386042010814234
11,geopotential_1000_max,-1.6951465596491153,-0.23327511662033532
12,geopotential_1000_max,-1.529806510905249,-0.5238000380640755
13,geopotential_1000_max,-1.404816398741951,-0.7948194631713967
14,geopotential_1000_max,-1.2666910802698603,-0.9678507463604215
15,geopotential_1000_max,-1.116345908148802,-1.0829407336736445
16,geopotential_1000_max,-0.8952282149362242,-1.2482620190512221
17,geopotential_1000_max,-0.5880625223069699,-1.393932419796582
18,geopotential_1000_max,-0.23543995314731625,-1.4505467293734493
19,geopotential_1000_max,0.004548475196847375,-1.3837163414465061
20,geopotential_1000_max,0.22693456026682823,-1.3802938030930765
21,geopotential_1000_max,0.457495266485133,-1.2655882162059138
22,geopotential_1000_max,0.668184927392524,-1.1623418529929024
23,geopotential_1000_max,0.8450746676265224,-0.9852296354536546
24,geopotential_1000_max,1.0844722447869675,-0.8253676954598406
25,geopotential_1000_max,1.4003550527218487,-0.640262356165011
26,geopotential_1000_max,1.6070209946164595,-0.4285051677129299
27,geopotential_1000_max,1.846957633255663,-0.2278913687493382
28,geopotential_1000_max,2.0684904864298463,0.08501599205193631
29,geopotential_1000_max,2.3178506970003596,0.20507185781249737
30,geopotential_1000_max,2.509389393667548,0.392790498217405
31,geopotential_1000_max,2.648018564249903,0.5722017466180762
32,geopotential_1000_max,2.849608695347013,0.7833940433851304
33,geopotential_1000_max,3.0068729748329677,0.9758106694796267
34,geopotential_1000_max,3.181134807816251,1.1914223424540318
35,geopotential_1000_max,3.3238738279379616,1.3544459346982876
36,geopotential_1000_max,3.45034981954193,1.4956716000498025
