time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_top_net_short_wave_radiation_flux_mean,-2.7108563641230132,5.631999505963294,-3.865085828496251
2,mean_top_net_short_wave_radiation_flux_mean,-4.553349725343724,4.148758996840559,-3.603254494985502
3,mean_top_net_short_wave_radiation_flux_mean,-5.647762729299435,1.3011116140725199,-1.6827623085256158
4,mean_top_net_short_wave_radiation_flux_mean,-5.791315989757932,-0.9220810156692348,0.33990896907634194
5,mean_top_net_short_wave_radiation_flux_mean,-5.527142215058644,-2.661384188893711,1.7555658069279474
6,mean_top_net_short_wave_radiation_flux_mean,-4.9841243428590145,-3.8675754684472192,2.230649436695805
7,mean_top_net_short_wave_radiation_flux_mean,-3.684074996217711,-4.942128437036203,1.8971535172852205
8,mean_top_net_short_wave_radiation_flux_mean,-1.4397264167965047,-5.617661903228695,0.9628384106427105
9,mean_top_net_short_wave_radiation_flux_mean,1.076939584784776,-5.442093741568865,-0.28307835848915364
10,mean_top_net_short_wave_radiation_flux_mean,3.4292589773064894,-4.581851734286208,-1.6539952175027894
11,mean_top_net_short_wave_radiation_flux_mean,5.084003443254685,-3.467211652464627,-2.562071705940228
12,mean_top_net_short_wave_radiation_flux_mean,6.166833401160463,-2.2889312937692825,-2.538278955760393
13,mean_top_net_short_wave_radiation_flux_mean,6.697276865124201,-0.9546264017770507,-1.6144065840461268
14,mean_top_net_short_wave_radiation_flux_mean,6.730147254624335,0.7174050501386039,0.3034835605806084
15,mean_top_net_short_wave_radiation_flux_mean,6.050651820513797,2.437875414623652,2.7515474744272512
16,mean_top_net_short_wave_radiation_flux_mean,4.719366962744711,4.022625967296988,4.640764994001961
17,mean_top_net_short_wave_radiation_flux_mean,3.15638944036356,5.346050507319468,5.3614307294299595
18,mean_top_net_short_wave_radiation_flux_mean,2.2664436720600416,6.0567849085217595,4.910720055639044
19,mean_top_net_short_wave_radiation_flux_mean,1.4535998253546698,6.700617754438619,3.702122587381342
20,mean_top_net_short_wave_radiation_flux_mean,0.4927983319748009,7.129382276306312,1.8425924392535342
21,mean_top_net_short_wave_radiation_flux_mean,-0.4888324461694522,7.265308003756001,-0.28452364346414255
22,mean_top_net_short_wave_radiation_flux_mean,-1.5153390754712865,6.946154611215246,-2.358967546752667
23,mean_top_net_short_wave_radiation_flux_mean,-2.607761290669132,6.146915295219053,-3.8087506951348025
24,mean_top_net_short_wave_radiation_flux_mean,-4.158543840075989,4.601881415182538,-4.105146570005939
25,mean_top_net_short_wave_radiation_flux_mean,-5.532189692471837,2.2524260471034223,-2.6081292941457304
26,mean_top_net_short_wave_radiation_flux_mean,-6.094002486493566,-0.4015494027393226,-0.36871226006429414
27,mean_top_net_short_wave_radiation_flux_mean,-5.958443933185207,-2.2353810462973054,1.399177713239469
28,mean_top_net_short_wave_radiation_flux_mean,-5.362502211103222,-3.568684507956594,2.3071384054176374
29,mean_top_net_short_wave_radiation_flux_mean,-4.495049203288679,-4.552509728608929,2.4358172271945535
30,mean_top_net_short_wave_radiation_flux_mean,-2.87473964879852,-5.473679024795088,1.8857909728697515
31,mean_top_net_short_wave_radiation_flux_mean,-0.46950580119945434,-5.893867716457404,0.7515961097403729
32,mean_top_net_short_wave_radiation_flux_mean,2.4153159410900713,-5.458829365737284,-0.8934780869547179
33,mean_top_net_short_wave_radiation_flux_mean,4.6838133521869665,-4.222861253223798,-2.186253542590733
34,mean_top_net_short_wave_radiation_flux_mean,6.03914748006307,-2.7292996119517956,-2.5483814828337907
35,mean_top_net_short_wave_radiation_flux_mean,6.704205639804773,-1.3697844251221114,-1.8952589744283588
36,mean_top_net_short_wave_radiation_flux_mean,6.729070415970914,-0.05330544796731595,-0.6177628596822677
