time_step,variable,PCA_1,PCA_2
1,surface_pressure_max,4.5710064030799265,1.568963415269003
2,surface_pressure_max,4.407613654796185,1.377524739723446
3,surface_pressure_max,4.134748877168665,1.1620807137850533
4,surface_pressure_max,3.9081590551445244,0.9268628472490271
5,surface_pressure_max,3.7730718544037156,0.7155083916104591
6,surface_pressure_max,3.517629334412811,0.42598552960291547
7,surface_pressure_max,3.172778861309,0.11396194633207381
8,surface_pressure_max,2.9371730914936975,-0.18642829770964053
9,surface_pressure_max,2.480162685167194,-0.4435018096334364
10,surface_pressure_max,2.0213806557777563,-0.6013394270011675
11,surface_pressure_max,1.5627275052811012,-0.8376400884273223
12,surface_pressure_max,1.2360844012252243,-0.9595637609984428
13,surface_pressure_max,0.8311056640923935,-1.1728003942468244
14,surface_pressure_max,0.46898051105519484,-1.3016408217853879
15,surface_pressure_max,0.19669027773156234,-1.293848743584987
16,surface_pressure_max,-0.14131204147451332,-1.2255834360892095
17,surface_pressure_max,-0.519541829339968,-1.1928344176967793
18,surface_pressure_max,-0.7737390471701127,-1.1932891786420077
19,surface_pressure_max,-0.9693058194151026,-1.1196343972600722
20,surface_pressure_max,-1.0024417622115254,-1.0651336734714727
21,surface_pressure_max,-1.1883418950246492,-1.0086410621229016
22,surface_pressure_max,-1.3417185273775154,-0.9161980278387848
23,surface_pressure_max,-1.5115574844885358,-0.7330957524605841
24,surface_pressure_max,-1.7080295004431696,-0.6138557531086788
25,surface_pressure_max,-1.8459531688413335,-0.5055228139399469
26,surface_pressure_max,-2.044127345865379,-0.309994990608306
27,surface_pressure_max,-2.2372379615979026,-0.11333529006544506
28,surface_pressure_max,-2.3474531883084695,0.16287078283374865
29,surface_pressure_max,-2.4565255283249505,0.42322450711134374
30,surface_pressure_max,-2.5046630848528713,0.5842295688757535
31,surface_pressure_max,-2.4477770229968634,0.8200205044896487
32,surface_pressure_max,-2.5802786864218823,1.149067030741667
33,surface_pressure_max,-2.7221408161895853,1.4728658917220268
34,surface_pressure_max,-2.9193993024526006,1.7915264832798279
35,surface_pressure_max,-2.990040197095998,1.9861524309103884
36,surface_pressure_max,-2.9677286222460344,2.1130373531550144
