time_step,variable,PCA_1,PCA_2
1,mean_sea_level_pressure_max,4.55348987610975,1.6172700482441598
2,mean_sea_level_pressure_max,4.39467099409832,1.4198597301730382
3,mean_sea_level_pressure_max,4.124761743490633,1.1648724293189865
4,mean_sea_level_pressure_max,3.9089539983439376,0.9422467829235794
5,mean_sea_level_pressure_max,3.7669278532914845,0.710697784087413
6,mean_sea_level_pressure_max,3.505170380974807,0.4047339070070449
7,mean_sea_level_pressure_max,3.177112058028764,0.10397872528281675
8,mean_sea_level_pressure_max,2.9402796355200294,-0.18085729411883358
9,mean_sea_level_pressure_max,2.485274658121958,-0.42697750541008306
10,mean_sea_level_pressure_max,2.034462169015002,-0.5946620465689729
11,mean_sea_level_pressure_max,1.5774917067349576,-0.8371948035116104
12,mean_sea_level_pressure_max,1.2457695061304173,-0.9461465574452934
13,mean_sea_level_pressure_max,0.845351442139985,-1.1641373477792194
14,mean_sea_level_pressure_max,0.48069580427611536,-1.2909040671747485
15,mean_sea_level_pressure_max,0.2002474500434024,-1.2779489808023026
16,mean_sea_level_pressure_max,-0.1315014005510739,-1.2175409428311066
17,mean_sea_level_pressure_max,-0.5059479842304783,-1.2004881884541772
18,mean_sea_level_pressure_max,-0.754275739496434,-1.202676509173178
19,mean_sea_level_pressure_max,-0.9532866475803093,-1.1389435645789476
20,mean_sea_level_pressure_max,-1.0027428152157076,-1.0618048264092337
21,mean_sea_level_pressure_max,-1.1895279713171283,-1.0101348776671448
22,mean_sea_level_pressure_max,-1.3406748041753151,-0.9264038565552
23,mean_sea_level_pressure_max,-1.5119153079250538,-0.7343537063795209
24,mean_sea_level_pressure_max,-1.692406008972191,-0.6333354356549222
25,mean_sea_level_pressure_max,-1.8403122318717169,-0.5256879554987066
26,mean_sea_level_pressure_max,-2.041912120372805,-0.3259064234691471
27,mean_sea_level_pressure_max,-2.2139946683423997,-0.1777306028542252
28,mean_sea_level_pressure_max,-2.3135114488954605,0.10435393073581439
29,mean_sea_level_pressure_max,-2.445474361828907,0.3718176429320706
30,mean_sea_level_pressure_max,-2.470352205219268,0.5511222364240976
31,mean_sea_level_pressure_max,-2.4619368348652975,0.7630947434558097
32,mean_sea_level_pressure_max,-2.5386992960000594,1.1727886355986543
33,mean_sea_level_pressure_max,-2.739046621853908,1.4997806172544528
34,mean_sea_level_pressure_max,-2.9477014592838024,1.8146709002815622
35,mean_sea_level_pressure_max,-3.060168761019496,2.0328763540205146
36,mean_sea_level_pressure_max,-3.08527058730275,2.199671024596562
